trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,forcing_multiplier,forcing_marginal_variance_K2,base_forcing_intensity_K2_per_s,displacement_m,crps_estimator,previous_n_saturated,previous_saturated_fraction,previous_clipped_hot_mae_K,previous_posterior_hot_mae_K,previous_posterior_hot_95_coverage
DiagonalScanPath_8,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.12149833303096,0.3845456590087345,0.3732159888043082,336.214847986714,344.67382031724406,8.45897233053006,4.424729211262943,False,0.9984006397441023,0.9473684210526315,0.8580778959508724,1.634143691314714,13.505660400228166,14.642233167132495,20.08526999273327,1.0,False,0.9473684210526315,14.642233167132495,20.08526999273327,2.6917562571513796,3.5659026238885825,1.634143691314714,1.9829227386848383,1.3619196002951208,1.4398110072118466,1.0975407210565102,0.8347474478093483,6.390604241513634,8.45897233053006,6.390604241513643,Diagonal,8,calibration,0.03,32.0,16.524769407829297,1077.1162951691497,0.00013654842899092135,unbiased_M_times_M_minus_1,77,0.03078768492602959,3.06156684424828,2.5942242004168845,0.5584415584415584
DiagonalScanPath_8,advective stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.12149833303096,0.37874949587470325,0.3743358323042933,336.214847986714,344.1588049758345,7.943956989120522,4.283236120705076,False,0.998000799680128,0.9342105263157895,0.8564083218315242,1.6492415810333647,13.498601661674565,14.536705789135363,19.767113097404348,1.0,False,0.9342105263157895,14.536705789135363,19.767113097404348,2.7820432336888095,3.5809028584491216,1.6492415810333647,1.9930982867879534,1.3727594898552598,1.4444499850306434,1.1064217973064436,0.831917416303925,5.910849879192756,7.943956989120522,5.910849879192733,Diagonal,8,calibration,0.03,32.0,16.524769407829297,1077.1162951691497,0.00013654842899092135,unbiased_M_times_M_minus_1,77,0.03078768492602959,3.06156684424828,2.5942242004168845,0.5584415584415584
HorizontalScanPath_1,diffusion mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,0,294.63123831934564,0.560028389800216,0.5197099516838922,317.4810532811467,304.6076738615685,12.873379419578214,3.4196267389530575,False,0.9988004798080767,0.9605263157894737,0.7212347708474484,1.2715929714973029,11.420653687015182,12.370223486315556,18.381416866158354,1.0,False,0.9605263157894737,12.370223486315556,18.381416866158354,2.093338584506004,2.683293817236638,1.2715929714973029,1.3698868966059359,1.0737302524112369,0.9608756148242258,0.8598626557413572,0.5952722637902147,10.999567445490445,12.873379419578214,10.160827986389517,Horizontal,1,evaluation,0.03,32.0,,,3.272052029782689e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3362551184433964,2.072788496217603,0.5802469135802469
HorizontalScanPath_1,advective mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,0,294.63123831934564,0.5503622302775794,0.5206119084341904,317.4810532811467,304.60329582061127,12.877757460535463,3.4196267389530575,False,0.9988004798080767,0.9605263157894737,0.719914803030391,1.270917444307266,11.420653687015182,12.370223486315556,18.506268835376293,1.0,False,0.9605263157894737,12.370223486315556,18.506268835376293,2.1154322466000446,2.733820164657942,1.270917444307266,1.3520854776782338,1.0697167473933349,0.9309528404479133,0.856846859213564,0.5660877960268054,11.003945486447709,12.877757460535463,10.18624031282669,Horizontal,1,evaluation,0.03,32.0,,,3.272052029782689e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3362551184433964,2.072788496217603,0.5802469135802469
HorizontalScanPath_1,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,0,294.63123831934564,0.5605963072283523,0.5195611865911383,317.4810532811467,304.6104217647004,12.870631516446338,4.0852498084908815,False,0.9992003198720512,0.9736842105263158,0.8426997931434761,1.36964394223996,13.449981569077934,14.82680551639511,18.932760547477983,1.0,False,0.9736842105263158,14.82680551639511,18.932760547477983,2.1189310119968927,2.6818332562580145,1.36964394223996,1.3694415233928734,1.1834376292696698,0.9609840227880686,0.9687791848411224,0.5959265654621857,10.632086028106253,12.870631516446338,8.716922428919124,Horizontal,1,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,3.272052029782689e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3362551184433964,2.072788496217603,0.5802469135802469
HorizontalScanPath_1,advective stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,0,294.63123831934564,0.5509124926610977,0.5204977691206083,317.4810532811467,304.6053914724668,12.875661808679922,4.083748262232962,False,0.9992003198720512,0.9736842105263158,0.8415240712628984,1.368233912818124,13.44904475904591,14.798095420351935,18.98377448134639,1.0,False,0.9736842105263158,14.798095420351935,18.98377448134639,2.137822865015852,2.732860945357273,1.368233912818124,1.3518111171690748,1.1794076833993319,0.9311495833204378,0.9659505009793534,0.5667162242130861,10.637939104688025,12.875661808679922,8.75606640232643,Horizontal,1,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,3.272052029782689e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3362551184433964,2.072788496217603,0.5802469135802469
HorizontalScanPath_2,diffusion mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,294.6301695664475,0.5937040241730176,0.5423787035210561,315.9337083198785,302.52967303261505,13.404035287263468,3.4196267389530575,False,0.9988004798080767,0.9605263157894737,0.7263926040406143,1.2997832388437216,11.462365875164878,12.41282294923182,18.971576895212092,1.0,False,0.9605263157894737,12.41282294923182,18.971576895212092,2.226372350192794,2.902895445291915,1.2997832388437216,1.325312210372315,1.0978442946317222,1.022559174416087,0.9144102925740591,0.6394206961303598,11.775404921290665,13.404035287263468,9.232600157210644,Horizontal,2,evaluation,0.03,32.0,,,1.6686282362685414e-05,unbiased_M_times_M_minus_1,82,0.03278688524590164,2.3543719517122503,1.90653286655082,0.6707317073170732
HorizontalScanPath_2,advective mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,294.6301695664475,0.5865285544679213,0.5426043640653138,315.9337083198785,302.54602093562085,13.387687384257674,3.4196267389530575,False,0.9988004798080767,0.9605263157894737,0.7255421578957062,1.2993067253962247,11.462365875164878,12.41282294923182,18.992366397847366,1.0,False,0.9605263157894737,12.41282294923182,18.992366397847366,2.2315301712174604,2.906086182502734,1.2993067253962247,1.315355238667897,1.0956489145608201,1.008550180155766,0.9124436736444678,0.6255162925400034,11.759057018284812,13.387687384257674,9.260632862015804,Horizontal,2,evaluation,0.03,32.0,,,1.6686282362685414e-05,unbiased_M_times_M_minus_1,82,0.03278688524590164,2.3543719517122503,1.90653286655082,0.6707317073170732
HorizontalScanPath_2,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,294.6301695664475,0.6023250607850592,0.5456012453894323,315.9337083198785,302.53160349284786,13.402104827030655,4.0590975858940155,False,0.9988004798080767,0.9605263157894737,0.8487002961281759,1.4064707967202463,13.498258002117003,14.831972408519128,19.42229374319764,1.0,False,0.9605263157894737,14.831972408519128,19.42229374319764,2.253627510596536,2.903279443266587,1.4064707967202463,1.3480428225739796,1.2145122699329929,1.0593276081082916,1.0353882983011315,0.6613026017427637,11.468920270584578,13.402104827030655,7.493889269038475,Horizontal,2,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,1.6686282362685414e-05,unbiased_M_times_M_minus_1,82,0.03278688524590164,2.3543719517122503,1.90653286655082,0.6707317073170732
HorizontalScanPath_2,advective stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,294.6301695664475,0.5950641747841131,0.5457772235440268,315.9337083198785,302.5478857474836,13.385822572394943,4.058544542908653,False,0.9988004798080767,0.9605263157894737,0.8477774257230065,1.4202669248724717,13.497406653117073,14.828578441934484,20.0996757847821,1.0,False,0.9605263157894737,14.828578441934484,20.0996757847821,2.2697145685216884,2.9068116089373612,1.4202669248724717,1.3378603296423826,1.2247175054897474,1.0468493625486088,1.0423906520685344,0.6482588121837406,11.026572172270766,13.385822572394943,7.375983526617214,Horizontal,2,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,1.6686282362685414e-05,unbiased_M_times_M_minus_1,82,0.03278688524590164,2.3543719517122503,1.90653286655082,0.6707317073170732
HorizontalScanPath_3,diffusion mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,0,294.64317213251667,0.5759594825477388,0.5563736468355956,314.00846851431186,304.33308074680144,9.675387767510415,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7269376272375481,1.3474357809695454,11.451317864407143,12.303694807895356,19.352998256505394,1.0,False,0.9473684210526315,12.303694807895356,19.352998256505394,2.4491873237587916,3.33717012473929,1.3474357809695454,1.4220740885901588,1.1103475506991858,0.9602018446416152,0.9091391291178368,0.5915893054631801,11.079261407174723,12.949505836517687,6.750948892903573,Horizontal,3,evaluation,0.03,32.0,,,2.198591347631685e-05,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.4498292697436965,2.108352308521746,0.5375
HorizontalScanPath_3,advective mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,0,294.64317213251667,0.5694465707292117,0.5580212361825164,314.00846851431186,304.20657655265785,9.801891961654007,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7259042246509924,1.3503007936627756,11.451317864407143,12.303694807895356,19.4407321373958,1.0,False,0.9473684210526315,12.303694807895356,19.4407321373958,2.460937866545698,3.359079564413194,1.3503007936627756,1.4117721225063888,1.1101470024543934,0.9403353441219351,0.9082049998622872,0.5721461645503546,11.091332252482298,12.961576681825193,6.825771998974431,Horizontal,3,evaluation,0.03,32.0,,,2.198591347631685e-05,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.4498292697436965,2.108352308521746,0.5375
HorizontalScanPath_3,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,0,294.64317213251667,0.5772756055804869,0.5566934159150392,314.00846851431186,304.328696363185,9.679772151126883,4.100753298192448,False,0.9988004798080767,0.9605263157894737,0.8484813737208722,1.4330551191152203,13.481705427707231,14.612114283994527,19.393111038271734,1.0,False,0.9605263157894737,14.612114283994527,19.393111038271734,2.443137290873297,3.3395006138308645,1.4330551191152203,1.4226187608671321,1.2130895093093057,0.9609697334545642,1.0210192422655313,0.5927749596650778,10.711654514051961,12.95441713041896,5.287754430605203,Horizontal,3,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,2.198591347631685e-05,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.4498292697436965,2.108352308521746,0.5375
HorizontalScanPath_3,advective stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,0,294.64317213251667,0.5706876940721776,0.5583779382846878,314.00846851431186,304.2019032131149,9.80656530119694,4.096182423010556,False,0.9988004798080767,0.9605263157894737,0.8475723247172053,1.4355938936189954,13.481383792060043,14.603475000616532,19.4679390881117,1.0,False,0.9605263157894737,14.603475000616532,19.4679390881117,2.4542189565443717,3.361817496683839,1.4355938936189954,1.412427524166139,1.2127543872049669,0.9410132422672114,1.0201157617177254,0.5731384348325261,10.726581443485507,12.966844180626254,5.341676753776806,Horizontal,3,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,2.198591347631685e-05,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.4498292697436965,2.108352308521746,0.5375
HorizontalScanPath_4,diffusion mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,294.825260500259,0.5383674078213418,0.5298373821662243,317.615531356997,304.74227043715285,12.873260919844142,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7236507778437828,1.3140765595293304,11.454768922906574,12.285992227631937,18.598742070487933,1.0,False,0.9473684210526315,12.285992227631937,18.598742070487933,2.228175221834264,2.874609989748684,1.3140765595293304,1.416252453945446,1.0819891156303276,0.9877305518705483,0.8986080792636418,0.6091382493659662,10.842247344084715,12.873260919844142,10.148763076118309,Horizontal,4,evaluation,0.03,32.0,,,3.272582749827699e-05,unbiased_M_times_M_minus_1,90,0.03598560575769692,2.149644136871292,1.8164370527120122,0.6333333333333333
HorizontalScanPath_4,advective mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,294.825260500259,0.537322921724795,0.5400154423239831,317.615531356997,304.7127647384969,12.902766618500095,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7228824214843679,1.3410544437447496,11.45964573935267,12.379390118957893,18.981172112363346,1.0,False,0.9473684210526315,12.379390118957893,18.981172112363346,2.236292262805322,2.926862686249485,1.3410544437447496,1.4864736938002785,1.103988518028046,1.0177878451126896,0.9030615609194096,0.6078161338847118,11.236072617300154,12.902766618500095,10.124760240264882,Horizontal,4,evaluation,0.03,32.0,,,3.272582749827699e-05,unbiased_M_times_M_minus_1,90,0.03598560575769692,2.149644136871292,1.8164370527120122,0.6333333333333333
HorizontalScanPath_4,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,294.825260500259,0.5534206988874288,0.5471002761781156,317.615531356997,304.74256280052765,12.872968556469345,4.064716359025394,False,0.9992003198720512,0.9736842105263158,0.8470358554906732,1.449329632855872,13.48675136193575,14.797780224062526,18.696836631269115,1.0,False,0.9736842105263158,14.797780224062526,18.696836631269115,2.230098830262585,2.8697996769250746,1.449329632855872,1.5497469510842936,1.2236032573519995,1.0742557964116428,1.0229988413607496,0.6532344929998505,10.137537447358577,12.872968556469345,8.141480589216949,Horizontal,4,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,3.272582749827699e-05,unbiased_M_times_M_minus_1,90,0.03598560575769692,2.149644136871292,1.8164370527120122,0.6333333333333333
HorizontalScanPath_4,advective stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,294.825260500259,0.5429505218643925,0.5459233810847121,317.615531356997,304.71183923838237,12.903692118614629,4.062877354094998,False,0.9992003198720512,0.9736842105263158,0.8455299186482068,1.4401999100714271,13.484369012490697,14.738142386629477,20.644291526381867,1.0,False,0.9736842105263158,14.738142386629477,20.644291526381867,2.276618673908936,2.9251450154743432,1.4401999100714271,1.5308818956457337,1.214249180569624,1.0473823263293647,1.0183351929481632,0.6231940415842139,10.651640207253338,12.903692118614629,8.618097488247717,Horizontal,4,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,3.272582749827699e-05,unbiased_M_times_M_minus_1,90,0.03598560575769692,2.149644136871292,1.8164370527120122,0.6333333333333333
HorizontalScanPath_5,diffusion mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.0840552279015,0.5481924561853682,0.5440309910394409,316.22149177634935,303.13382615530736,13.087665621041992,3.4196267389658237,False,0.9984006397441023,0.9473684210526315,0.7283541461812493,1.4015411793230197,11.452015979559087,12.247834456431285,20.050593868609834,1.0,False,0.9473684210526315,12.247834456431285,20.050593868609834,2.3319363653427385,3.102856078090311,1.4015411793230197,1.6249471451623843,1.1537722323320845,1.1307508881492896,0.9378332258111696,0.6947935622462488,11.253840422623043,13.087665621041992,8.904108626489704,Horizontal,5,evaluation,0.03,32.0,,,1.6695386808909774e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.2837726459313594,1.981498903042539,0.5903614457831325
HorizontalScanPath_5,advective mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.0840552279015,0.540164503956057,0.5418492853316542,316.22149177634935,303.17188061726137,13.049611159087988,3.419626738963696,False,0.9984006397441023,0.9473684210526315,0.7272242531027303,1.3712386304419815,11.44658569985142,12.190066604945168,19.00194736168792,1.0,False,0.9473684210526315,12.190066604945168,19.00194736168792,2.3221120306390084,3.1139675668107647,1.3712386304419815,1.6059911112979692,1.1317128577817477,1.1099061935308818,0.9264734368655986,0.674145158857947,11.127451025134544,13.049611159087988,9.022972811507929,Horizontal,5,evaluation,0.03,32.0,,,1.6695386808909774e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.2837726459313594,1.981498903042539,0.5903614457831325
HorizontalScanPath_5,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.0840552279015,0.565884422324534,0.5597243749773075,316.22149177634935,303.1402699616586,13.081221814690764,4.06826182730438,False,0.9984006397441023,0.9605263157894737,0.8515726815949679,1.5132696221864943,13.480740104187337,14.548881396126292,19.002802070162897,1.0,False,0.9605263157894737,14.548881396126292,19.002802070162897,2.343103400101974,3.085571290895615,1.5132696221864943,1.7398834672378845,1.27129657370682,1.2337083610082908,1.060465219714116,0.7474875107568641,11.210982348976088,13.081221814690764,7.288965247233831,Horizontal,5,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,1.6695386808909774e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.2837726459313594,1.981498903042539,0.5903614457831325
HorizontalScanPath_5,advective stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.0840552279015,0.5603668817640645,0.5593976080846081,316.22149177634935,303.1786084545849,13.042883321764464,4.067625383003267,False,0.9984006397441023,0.9473684210526315,0.8514148391418057,1.537188890707005,13.478753033338867,14.491771037378342,21.20384159886596,1.0,False,0.9473684210526315,14.491771037378342,21.20384159886596,2.3642576839083094,3.0946631154301723,1.537188890707005,1.735254312551448,1.2932394030650867,1.228727742453705,1.0695634550779134,0.7347625334627299,11.015656046627294,13.042883321764464,7.219911095357661,Horizontal,5,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,1.6695386808909774e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.2837726459313594,1.981498903042539,0.5903614457831325
HorizontalScanPath_6,diffusion mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.31752139540873,0.49790966387570235,0.49416141654602763,314.4374668883787,306.00060853304944,8.436858355329264,3.4197917001248817,False,0.9984006397441023,0.9473684210526315,0.7281818637407751,1.3158924719786467,11.4561693056484,11.9972282362815,18.120412503629428,1.0,False,0.9473684210526315,11.9972282362815,18.120412503629428,2.267743711992237,3.0638099211666963,1.3158924719786467,1.479440288734437,1.1224069624153383,1.1105824943330067,0.9131432049058422,0.6581619885377792,10.549115939795048,12.155775938022373,6.095576477766539,Horizontal,6,evaluation,0.03,32.0,,,2.200633235658605e-05,unbiased_M_times_M_minus_1,78,0.031187524990004,2.42798065441825,2.0540222485962705,0.5128205128205128
HorizontalScanPath_6,advective mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.31752139540873,0.48641505889033504,0.490915482397308,314.4374668883787,305.8213171773881,8.616149710990612,3.419758252812759,False,0.998000799680128,0.9473684210526315,0.7271387650011244,1.304825364895504,11.457143244719122,11.917100235341362,18.859805908399764,1.0,False,0.9473684210526315,11.917100235341362,18.859805908399764,2.262590615665245,3.0849311325671263,1.304825364895504,1.4398567521934869,1.1064371297067337,1.0636595906935529,0.9071988182566697,0.6255570181306821,9.782936815267623,12.132736975949115,5.930187268088481,Horizontal,6,evaluation,0.03,32.0,,,2.200633235658605e-05,unbiased_M_times_M_minus_1,78,0.031187524990004,2.42798065441825,2.0540222485962705,0.5128205128205128
HorizontalScanPath_6,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.31752139540873,0.5072613913856601,0.4981301471148927,314.4374668883787,306.04437364108315,8.393093247295553,4.0760395906313445,False,0.9984006397441023,0.9605263157894737,0.8514044686899364,1.3958941992754574,13.493184998269875,14.266500803091233,17.328808119588146,1.0,False,0.9605263157894737,14.266500803091233,17.328808119588146,2.244931331658914,3.014022113353224,1.3958941992754574,1.5152985055887664,1.238402367164842,1.175186405874758,1.03800935004366,0.6922672687664823,9.200788652422268,12.110248031071762,4.426510068123335,Horizontal,6,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,2.200633235658605e-05,unbiased_M_times_M_minus_1,78,0.031187524990004,2.42798065441825,2.0540222485962705,0.5128205128205128
HorizontalScanPath_6,advective stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.31752139540873,0.5021946527816282,0.4993916092569513,314.4374668883787,305.86297687728194,8.57449001109677,4.075371190400827,False,0.9988004798080767,0.9736842105263158,0.849825368639809,1.3950722241614237,13.491590122145837,14.320746432163231,17.786934703059902,1.0,False,0.9736842105263158,14.320746432163231,17.786934703059902,2.1802178296724106,3.022346409226919,1.3950722241614237,1.5131340948584737,1.240137460535989,1.1728190043705966,1.0323984647189732,0.6824732026947546,9.97636861173947,12.082278888538951,4.593419152249265,Horizontal,6,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,2.200633235658605e-05,unbiased_M_times_M_minus_1,78,0.031187524990004,2.42798065441825,2.0540222485962705,0.5128205128205128
HorizontalScanPath_7,diffusion mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.52522559779794,0.487348422925371,0.4722609451595565,318.1194882121125,307.49021851633785,10.629269695774667,3.4196267389764623,False,0.9984006397441023,0.9473684210526315,0.7309806379676874,1.3811707083327345,11.452406174456286,12.362427212154248,16.430480054240753,1.0,False,0.9473684210526315,12.362427212154248,16.430480054240753,1.9444947099447074,2.4235542957014085,1.3811707083327345,1.6662074339341346,1.1724318188910523,1.2932263595361422,0.9409140163137965,0.7669815970276496,8.659742247607905,10.629269695774667,8.189692506265182,Horizontal,7,evaluation,0.03,32.0,,,3.2771884179105815e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.346534294838893,2.139312985186778,0.6666666666666666
HorizontalScanPath_7,advective mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.52522559779794,0.4708607236337592,0.4678410631210444,318.1194882121125,307.24320087672675,10.876287335385769,3.4196267389764623,False,0.9984006397441023,0.9473684210526315,0.7296564594407966,1.381070923020839,11.445394975444948,12.243260681950028,16.522782411430875,1.0,False,0.9473684210526315,12.243260681950028,16.522782411430875,1.9348313375123352,2.4212976364884558,1.381070923020839,1.657667254745914,1.1665871150170235,1.258647898041628,0.9388172727863346,0.7350504287606049,8.809747248550547,10.876287335385769,8.41725165855349,Horizontal,7,evaluation,0.03,32.0,,,3.2771884179105815e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.346534294838893,2.139312985186778,0.6666666666666666
HorizontalScanPath_7,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.52522559779794,0.5051685861772507,0.49289523505696,318.1194882121125,307.62624511810213,10.493243094010381,4.268346356636582,False,0.9988004798080767,0.9605263157894737,0.8538567183420714,1.4914297288168448,13.492005392714127,14.813734222362768,15.62463725899217,1.0,False,0.9605263157894737,14.813734222362768,15.62463725899217,1.9138695902114848,2.4354401231850145,1.4914297288168448,1.8004242436778197,1.2930292465506357,1.3853497988455632,1.0648835592356907,0.8140846050235316,7.47835511795258,10.493243094010381,6.510569452888847,Horizontal,7,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,3.2771884179105815e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.346534294838893,2.139312985186778,0.6666666666666666
HorizontalScanPath_7,advective stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.52522559779794,0.4947415579955019,0.4930466041581682,318.1194882121125,307.4068026515348,10.712685560577711,4.233509712524663,False,0.9988004798080767,0.9605263157894737,0.8530444418120909,1.5159004909687521,13.489245964282686,14.656610895288523,17.22740413778475,1.0,False,0.9605263157894737,14.656610895288523,17.22740413778475,1.9286751896001648,2.397349318384331,1.5159004909687521,1.8124000631370538,1.3065999309864356,1.377547094222811,1.0719136201599524,0.7957159045454715,8.747125549223806,10.712685560577711,7.4583244448262,Horizontal,7,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,3.2771884179105815e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.346534294838893,2.139312985186778,0.6666666666666666
HorizontalScanPath_8,diffusion mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.71434881764065,0.4551811691448727,0.4346507125206478,316.75154527615916,304.4693778605041,12.282167415655067,3.419626738972207,False,0.9988004798080767,0.9605263157894737,0.7273631607144324,1.3041244482473022,11.443163002139748,12.408225302640254,17.791595110339063,1.0,False,0.9605263157894737,12.408225302640254,17.791595110339063,1.9721839514895974,2.3963766644496243,1.3041244482473022,1.4684632646864515,1.139674629528451,1.1615057571556908,0.9279485399726457,0.7066484510919626,10.518687253886535,12.282167415655067,8.558195327416461,Horizontal,8,evaluation,0.03,32.0,,,1.6713736946124812e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.3328248105326024,1.984444912344575,0.6265060240963856
HorizontalScanPath_8,advective mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.71434881764065,0.44899624215811484,0.434459067264517,316.75154527615916,304.43106389065014,12.320481385509026,3.419626738972207,False,0.9988004798080767,0.9605263157894737,0.725721331331612,1.289751191811566,11.438033631833102,12.304906657615376,17.2723689748138,1.0,False,0.9605263157894737,12.304906657615376,17.2723689748138,1.9505623622860828,2.4092747140946207,1.289751191811566,1.4581788772661923,1.126584390460644,1.1519780717821877,0.922997322725482,0.6965316453724933,10.198011560981314,12.320481385509026,8.494579478000764,Horizontal,8,evaluation,0.03,32.0,,,1.6713736946124812e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.3328248105326024,1.984444912344575,0.6265060240963856
HorizontalScanPath_8,diffusive stochastic forecast,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.71434881764065,0.47060873292757627,0.4484059936808097,316.75154527615916,304.4848736153215,12.266671660837687,4.09411763632691,False,0.9992003198720512,0.9736842105263158,0.8495599341128744,1.4294397349939032,13.475502579314803,14.786791258842719,18.556450434973648,1.0,False,0.9736842105263158,14.786791258842719,18.556450434973648,1.9880251337817259,2.3844764651890102,1.4294397349939032,1.5619269938295228,1.2737890265993086,1.2499233191354258,1.0532886800640382,0.7533900907036037,10.248051433473051,12.266671660837687,6.822958242348757,Horizontal,8,evaluation,0.03,32.0,16.524769407829297,1077.1162951691497,1.6713736946124812e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.3328248105326024,1.984444912344575,0.6265060240963856
