trajectory,family,run_index,role,model,state_representation,propagation,gamma_mode,region_basis,stage,field_excess_rel_l2,overall_rmse_K,overall_mae_K,overall_signed_error_K,overall_crps_K,top_1pct_rmse_K,top_1pct_mae_K,top_1pct_signed_error_K,top_1pct_crps_K,top_1pct_coverage_95,top_1pct_interval_width_95_K,peak_absolute_error_K,mean_posterior_sd_K
HorizontalScanPath_7,Horizontal,7,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.4773196049427677,0.5096052562424518,0.18840138757249733,-0.053358105184019886,0.22925956979122147,3.727500275291868,2.4438249003059584,-2.283915920522376,2.151053342212285,0.5,2.659287855235266,10.846430958507483,0.6584588549702785
HorizontalScanPath_7,Horizontal,7,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.4826604760525236,0.5153073811127921,0.17628897800690566,-0.023048368412585923,0.6923650674359585,3.6644406557833182,2.3615432744133367,-2.187506953773974,1.9506274316345167,0.6923076923076923,4.7160361174055545,10.810298672040233,2.7820227519707514
HorizontalScanPath_7,Horizontal,7,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.6186558611281744,0.6605014237240896,0.39380899869728975,-0.10035779727297431,0.6757366743741339,4.169846105142919,2.954205611768108,-2.841454718471821,2.520845380430586,0.46153846153846156,3.6790922682347706,11.541653540516961,2.6044765997058037
HorizontalScanPath_7,Horizontal,7,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.5418911171982714,0.5785443522028496,0.024058837830279987,0.021990596004058397,0.18632915702180386,5.673413787822471,2.1047799174750557,2.1047799174750557,2.0014629655900484,0.8076923076923077,2.8129075627702753,25.74388316400001,0.7159318740849122
HorizontalScanPath_7,Horizontal,7,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.5475665547662282,0.5846036734336494,0.07932366017093566,0.02541863786753894,0.1780590385721132,5.670100627425763,2.1194044292367424,2.1102596463945726,1.9822337729843214,0.8076923076923077,2.7056248284123816,25.734028945120144,0.6580283342728904
HorizontalScanPath_7,Horizontal,7,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.40191483412004186,0.4291001457062399,0.01855195105187305,0.016483709225651462,0.18093913524923613,4.207415872919366,1.5750597700598343,1.5750597700598343,1.4829843327749748,0.8461538461538461,2.8129075627702753,19.234075026697894,0.7159318740849122
HorizontalScanPath_7,Horizontal,7,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.4096349675475369,0.43734246496739043,0.07381677339252875,0.019911751089132027,0.1726824011304918,4.2040183062858345,1.5896842818215235,1.580539498979354,1.465042609849895,0.8461538461538461,2.7056248284123816,19.22422080781803,0.6580283342728904
HorizontalScanPath_8,Horizontal,8,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.41275780181135796,0.4555324002108319,0.16552458153510463,0.06719878924716921,0.21752423593765896,3.745558509226722,2.4121696999135533,-2.382933848013638,2.0817182758374804,0.5384615384615384,2.788534052470418,12.267689250041542,0.7159318740849122
HorizontalScanPath_8,Horizontal,8,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.41821147288543703,0.4615512419224442,0.1862172585763976,0.05672964024056389,0.20876347552934632,3.766328598809728,2.4496413570688778,-2.4187063916946445,2.124294186470561,0.46153846153846156,2.6689224630705723,12.278704694973442,0.6583768463952706
HorizontalScanPath_8,Horizontal,8,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.41275780181135796,0.4555324002108319,0.16552458153510463,0.06719878924716921,0.2163245486360843,3.745558509226722,2.4121696999135533,-2.382933848013638,2.0097405828269945,0.6923076923076923,3.8067965059973554,12.267689250041542,0.7240295728338018
HorizontalScanPath_8,Horizontal,8,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.4171544945508014,0.46038472762366084,0.1859893377731673,0.05782657530952864,0.20798979919857985,3.7514514518566053,2.432913615604598,-2.4043121006179344,2.028118763787666,0.7307692307692307,3.698916753306555,12.211238737773272,0.6662927805675202
HorizontalScanPath_8,Horizontal,8,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.4146481158983153,0.457618609870359,0.16564182143206616,0.0670685828274248,0.217637728214847,3.7701202292686102,2.424070916030506,-2.39483506413059,2.093175847776792,0.5384615384615384,2.788534052470418,12.393791513326335,0.7159318740849122
HorizontalScanPath_8,Horizontal,8,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.42007869285716765,0.4636119641951944,0.18633449847335914,0.0565994338208195,0.20887742151836766,3.790774783319073,2.4615425731858305,-2.4306076078115972,2.1358300486578417,0.46153846153846156,2.6689224630705723,12.404806958258234,0.6583768463952706
HorizontalScanPath_8,Horizontal,8,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.4146481158983153,0.457618609870359,0.16564182143206616,0.0670685828274248,0.21643750986512678,3.7701202292686102,2.424070916030506,-2.39483506413059,2.021066858742298,0.6923076923076923,3.8067965059973554,12.393791513326335,0.7240295728338018
HorizontalScanPath_8,Horizontal,8,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.41901541283433724,0.46243849515652186,0.1861065776701288,0.057696368889784244,0.2081019755304903,3.775865614732484,2.4448148317215486,-2.416213316734885,2.039415974930889,0.7307692307692307,3.698916753306555,12.337341001058007,0.6662927805675202
HorizontalScanPath_8,Horizontal,8,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.46379230921388437,0.511855676351534,0.17144684394442006,-0.04115909554609455,0.24037576552549528,3.7468444280440676,2.411112361431059,-2.3815858395836447,2.08134932952033,0.5384615384615384,2.788534052470418,12.267429240886202,0.7159318740849122
HorizontalScanPath_8,Horizontal,8,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.45893343029033246,0.5064932658321782,0.18391620919289484,-0.051565340245355425,0.22636702122304922,3.7694910364125507,2.451502460347814,-2.4202536122603884,2.112567989796412,0.5384615384615384,2.644448788114066,12.28010015968789,0.6583190149011333
HorizontalScanPath_8,Horizontal,8,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.46379230921388437,0.511855676351534,0.17144684394442006,-0.04115909554609455,0.7006412086216871,3.7468444280440676,2.411112361431059,-2.3815858395836447,2.0091581290743235,0.6923076923076923,3.8133985775748576,12.267429240886202,2.820988532220151
HorizontalScanPath_8,Horizontal,8,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.497148544871651,0.548668659714899,0.29015528292459003,-0.04244422486788353,0.6813545025257939,3.760407152377709,2.441650765113582,-2.409411261424262,2.037819274127945,0.6923076923076923,3.6553190653586003,12.201156011448575,2.7130826111195994
HorizontalScanPath_8,Horizontal,8,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.46613574108286343,0.5144419609458456,0.17160979049798936,-0.04134006369686762,0.24053349582544353,3.7810136675592254,2.427653335961065,-2.3981268141136503,2.097273702606358,0.5384615384615384,2.788534052470418,12.44269320590223,0.7159318740849122
HorizontalScanPath_8,Horizontal,8,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.46130384422297693,0.5091093286745815,0.1840791557464642,-0.051746308396128544,0.22652375007109346,3.803489790825656,2.4680434348778246,-2.4367945867903984,2.1284627150216475,0.5384615384615384,2.644448788114066,12.45536412470392,0.6583190149011333
HorizontalScanPath_8,Horizontal,8,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.46613574108286343,0.5144419609458456,0.17160979049798936,-0.04134006369686762,0.7007986530962808,3.7810136675592254,2.427653335961065,-2.3981268141136503,2.024942225674577,0.6923076923076923,3.8133985775748576,12.44269320590223,2.820988532220151
HorizontalScanPath_8,Horizontal,8,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.49931990191436354,0.5510650371571686,0.2903182294781595,-0.04262519301865667,0.6815118811328992,3.7942439655291347,2.4581917396435964,-2.4259522359542767,2.0536416703637825,0.6923076923076923,3.6553190653586003,12.376419976464717,2.7130826111195994
HorizontalScanPath_8,Horizontal,8,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.5050900532814986,0.5574331564036514,0.024121108252736834,0.021897164926127,0.1862729421557637,5.46157578905572,2.063838708276703,2.063838708276703,1.9632872760634017,0.8076923076923077,2.788534052470418,20.806872967022287,0.7159318740849122
HorizontalScanPath_8,Horizontal,8,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.5112834989860231,0.5642684365000574,0.07853501819897306,0.03353619379197862,0.1774845386569954,5.469085789066253,2.096086067485288,2.096086067485288,1.9653591023983394,0.8076923076923077,2.7538893038133665,20.82298097155865,0.6580316130716748
HorizontalScanPath_8,Horizontal,8,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.37251429573675227,0.41111841013089956,0.018650670362592638,0.016426727035982802,0.18100294763108046,4.029895527987082,1.5638260075760377,1.5638260075760377,1.4756225234301454,0.8461538461538461,2.788534052470418,15.50886538444621,0.7159318740849122
HorizontalScanPath_8,Horizontal,8,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.38068752647409776,0.4201386428168017,0.07306458030882881,0.028065755901834376,0.17222702316276065,4.037950374618651,1.5960733667846205,1.5960733667846205,1.4778857481188319,0.8461538461538461,2.7538893038133665,15.524973388982573,0.6580316130716748
HorizontalScanPath_10,Horizontal,10,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.39051929584731093,0.46375648746782666,0.16319913000709518,0.05109130817753417,0.21529927309055072,3.9765864518765803,2.7053506381711716,-2.7053506381711716,2.317866452044348,0.5,2.7657357837774463,12.190902330082508,0.7159318740849122
HorizontalScanPath_10,Horizontal,10,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.39555356579529644,0.46973487412597387,0.18525367199268275,0.02578755731926918,0.2069858319013864,3.9876881774478385,2.694815512167572,-2.694815512167572,2.3297117709787654,0.38461538461538464,2.712019362615824,12.219890416725775,0.6582817014130748
HorizontalScanPath_10,Horizontal,10,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.39051929584731093,0.46375648746782666,0.16319913000709518,0.05109130817753417,0.2134320279711907,3.9765864518765803,2.7053506381711716,-2.7053506381711716,2.1628175423479266,0.6923076923076923,4.362684586677957,12.190902330082508,0.7274955500326472
HorizontalScanPath_10,Horizontal,10,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.3924697352137855,0.46607270825187946,0.18561223000180815,0.029158928364428155,0.2034519155396055,3.906827664688482,2.5817387751097423,-2.5817387751097423,2.09600704423882,0.6538461538461539,4.014337553322478,12.128777878195592,0.667998446062625
HorizontalScanPath_10,Horizontal,10,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3923816225416634,0.4659680711090821,0.16331609571462496,0.050960102199481216,0.21541710455005164,4.00143834568537,2.717286741741219,-2.717286741741219,2.3294423210022397,0.46153846153846156,2.7657357837774463,12.34589596349474,0.7159318740849122
HorizontalScanPath_10,Horizontal,10,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.39740094808444265,0.4719287107187749,0.18537063770021253,0.025656351341216223,0.2071053427076081,4.012574659024022,2.7067516157376192,-2.7067516157376192,2.341455320451389,0.38461538461538464,2.712019362615824,12.374884050138007,0.6582817014130748
HorizontalScanPath_10,Horizontal,10,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3923816225416634,0.4659680711090821,0.16331609571462496,0.050960102199481216,0.21354486936791348,4.00143834568537,2.717286741741219,-2.717286741741219,2.1737993315169177,0.6923076923076923,4.362684586677957,12.34589596349474,0.7274955500326472
HorizontalScanPath_10,Horizontal,10,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.39430897648869845,0.4682568770812553,0.18572919570933794,0.029027722386375198,0.2035626541840566,3.93193921240768,2.59367487867979,-2.59367487867979,2.106877020388598,0.6538461538461539,4.014337553322478,12.283771511607824,0.667998446062625
HorizontalScanPath_10,Horizontal,10,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.44930619693089174,0.5335681639855973,0.18562466666229596,-0.0652534137623763,0.24484791928897431,3.9758239578825543,2.70320827241247,-2.70320827241247,2.3160581380318583,0.5,2.7657357837774463,12.182500252092098,0.7159318740849122
HorizontalScanPath_10,Horizontal,10,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.45118658206469897,0.535801192709182,0.19695481653611346,-0.09083593569019116,0.2338689769269385,3.989752041220539,2.6980875141516685,-2.6980875141516685,2.3296696147735827,0.46153846153846156,2.6938768190437066,12.213083687769767,0.6582163767533021
HorizontalScanPath_10,Horizontal,10,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.44930619693089174,0.5335681639855973,0.18562466666229596,-0.0652534137623763,0.6898853368495036,3.9758239578825543,2.70320827241247,-2.70320827241247,2.160189703184311,0.6923076923076923,4.395589676641385,12.182500252092098,2.779413564954172
HorizontalScanPath_10,Horizontal,10,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.5129595231999212,0.6091589051348144,0.34361973301772236,-0.10963877773625907,0.6641787099474644,3.8343232682345514,2.4727026244293664,-2.4727026244293664,2.0019423207314473,0.7307692307692307,3.9235203958266904,12.029891561824911,2.613727834136292
HorizontalScanPath_10,Horizontal,10,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.45156128419246006,0.5362461657091465,0.18578723213208678,-0.06543577115508571,0.24501192444729133,4.010416341832044,2.7197977354723375,-2.7197977354723375,2.3321799416060527,0.46153846153846156,2.7657357837774463,12.397919056136288,0.7159318740849122
HorizontalScanPath_10,Horizontal,10,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.4534433767477977,0.5384812220606104,0.1971173820059043,-0.0910182930829006,0.2340336166680504,4.024374967771551,2.7146769772115382,-2.7146769772115382,2.3458236880484704,0.46153846153846156,2.6938768190437066,12.428502491814015,0.6582163767533021
HorizontalScanPath_10,Horizontal,10,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.45156128419246006,0.5362461657091465,0.18578723213208678,-0.06543577115508571,0.6900397621104617,4.010416341832044,2.7197977354723375,-2.7197977354723375,2.1752099392818858,0.6923076923076923,4.395589676641385,12.397919056136288,2.779413564954172
HorizontalScanPath_10,Horizontal,10,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.5148955841421301,0.6114580509942639,0.34378229848751324,-0.10982113512896854,0.6643322320580358,3.869486209784354,2.489292087489238,-2.489292087489238,2.0170430106898203,0.7307692307692307,3.9235203958266904,12.245310365869159,2.613727834136292
HorizontalScanPath_10,Horizontal,10,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.48741200005120344,0.5788202516420439,0.024258768514467875,0.021715606425355617,0.18653358078598253,5.671443308367762,2.074221231246565,2.074221231246565,1.9752463654575672,0.8076923076923077,2.7657357837774463,25.751121959985085,0.7159318740849122
HorizontalScanPath_10,Horizontal,10,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.4908008364036251,0.5828446234467519,0.07462571545510127,0.016384822852325558,0.17637494478116447,5.6642958874231315,2.085261984688071,2.085261984688071,1.9677501093801486,0.8076923076923077,2.6915800573473345,25.73430109425243,0.6581275089378458
HorizontalScanPath_10,Horizontal,10,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.3615153672385697,0.4293132212902277,0.018746335600920372,0.016203173511808115,0.1811458033636668,4.208672667575204,1.5727427837288548,1.5727427837288548,1.4768457811002995,0.8461538461538461,2.7657357837774463,19.239284474446492,0.7159318740849122
HorizontalScanPath_10,Horizontal,10,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3663153769923906,0.43501341507556535,0.06911328254155374,0.010872389938778032,0.17099010684803398,4.2016703937265945,1.5837835371703586,1.5837835371703586,1.4687679897377302,0.8461538461538461,2.6915800573473345,19.222463608713838,0.6581275089378458
HorizontalScanPath_11,Horizontal,11,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.36636603272881796,0.44635036972324543,0.16041270083052483,0.04892782009665391,0.2154549950937966,3.776012551361793,2.6354423482010816,-2.5960515762303134,2.2662123238534906,0.4230769230769231,2.810449612310923,11.144660873718863,0.7159318740849122
HorizontalScanPath_11,Horizontal,11,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.37151727304297166,0.4526262190470218,0.17853492721024244,0.04195034596772751,0.20689034967203312,3.775151852826565,2.6139510734951377,-2.567901241602232,2.274047016549606,0.38461538461538464,2.6570296058202327,11.150889935295936,0.6581556329120999
HorizontalScanPath_11,Horizontal,11,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.36636603272881796,0.44635036972324543,0.16041270083052483,0.04892782009665391,0.21463936570284656,3.776012551361793,2.6354423482010816,-2.5960515762303134,2.216743363048564,0.5384615384615384,3.4591879858759396,11.144660873718863,0.7212045909408717
HorizontalScanPath_11,Horizontal,11,evaluation,hybrid previous state | moment-matched | fixed gamma,hybrid previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.37209748255939434,0.45333309880397765,0.17905857920777743,0.043233308758486716,0.20578646367286765,3.767466821032254,2.59302200268246,-2.5395083266746585,2.1869010327210745,0.5,3.2949974301265637,11.08610662007652,0.6635078703024426
HorizontalScanPath_11,Horizontal,11,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.36786186453573694,0.44817276869153705,0.16051712289352468,0.04879749791256459,0.21556008962206005,3.7969674909172126,2.6467326436235816,-2.6073418716528134,2.277071650302008,0.4230769230769231,2.810449612310923,11.270808385591351,0.7159318740849122
HorizontalScanPath_11,Horizontal,11,evaluation,hybrid previous state | mean-only | development-recalibrated gamma,hybrid previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.37299149835718654,0.4544222944341258,0.17863934927324226,0.041820023783638166,0.20699528149149818,3.7960981020408155,2.6252413689176377,-2.579191537024732,2.2848941564188214,0.38461538461538464,2.6570296058202327,11.277037447168482,0.6581556329120999
HorizontalScanPath_11,Horizontal,11,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.36786186453573694,0.44817276869153705,0.16051712289352468,0.04879749791256459,0.2147442012232462,3.7969674909172126,2.6467326436235816,-2.6073418716528134,2.2275201891387333,0.5384615384615384,3.4591879858759396,11.270808385591351,0.7212045909408717
HorizontalScanPath_11,Horizontal,11,evaluation,hybrid previous state | moment-matched | development-recalibrated gamma,hybrid previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.37355321462611807,0.45510664353289376,0.17916300127077725,0.04310298657439737,0.2058917123771474,3.78825035483644,2.60431229810496,-2.5507986220971586,2.197662439085752,0.5,3.2949974301265637,11.21225413194901,0.6635078703024426
HorizontalScanPath_11,Horizontal,11,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.4295145836192886,0.5232853924039975,0.19155846328727502,-0.08359365270656034,0.24719777734473736,3.775956977403624,2.6356006330594606,-2.5964728328993023,2.2670284956720854,0.4230769230769231,2.810449612310923,11.1361522229098,0.7159318740849122
HorizontalScanPath_11,Horizontal,11,evaluation,coherent latent previous state | mean-only | fixed gamma,coherent latent previous state,mean-only,fixed gamma,current-frame truth,current posterior after Y_n,0.43003804882941443,0.5239231395453923,0.19670674024129717,-0.0896402026856005,0.23622329835099648,3.7762032409085826,2.611508204993975,-2.564180634460585,2.2628847409906228,0.46153846153846156,2.680081370914807,11.144711971066044,0.6583691610654685
HorizontalScanPath_11,Horizontal,11,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current forecast before Y_n,0.4295145836192886,0.5232853924039975,0.19155846328727502,-0.08359365270656034,0.7034652876275601,3.775956977403624,2.6356006330594606,-2.5964728328993023,2.2173664952980134,0.5,3.4581101679032757,11.1361522229098,2.8267206966956193
HorizontalScanPath_11,Horizontal,11,evaluation,coherent latent previous state | moment-matched | fixed gamma,coherent latent previous state,moment-matched,fixed gamma,current-frame truth,current posterior after Y_n,0.4633114907247063,0.564460776130609,0.30017035164877826,-0.09180231794966559,0.6866495677450776,3.7646897562228503,2.595749409628623,-2.5401406226618497,2.1939595065344726,0.46153846153846156,3.2719176636656995,11.10889400106089,2.720071768438755
HorizontalScanPath_11,Horizontal,11,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.43129235379403963,0.5254512819895378,0.19170359489966468,-0.0837747817530824,0.24734366192784082,3.8051253103762774,2.6512925159044256,-2.612164715744268,2.2821212891656075,0.4230769230769231,2.810449612310923,11.311479076938951,0.7159318740849122
HorizontalScanPath_11,Horizontal,11,evaluation,coherent latent previous state | mean-only | development-recalibrated gamma,coherent latent previous state,mean-only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.43181311131483735,0.5260857303040087,0.19685187185368674,-0.08982133173212252,0.23637081373007068,3.80535935345293,2.627200087838936,-2.579872517305546,2.278012171862653,0.46153846153846156,2.680081370914807,11.32003882509514,0.6583691610654685
HorizontalScanPath_11,Horizontal,11,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.43129235379403963,0.5254512819895378,0.19170359489966468,-0.0837747817530824,0.7036111132229367,3.8051253103762774,2.6512925159044256,-2.612164715744268,2.232357712871339,0.5,3.4581101679032757,11.311479076938951,2.8267206966956193
HorizontalScanPath_11,Horizontal,11,evaluation,coherent latent previous state | moment-matched | development-recalibrated gamma,coherent latent previous state,moment-matched,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.4649579782240856,0.5664667216562321,0.30031548326116797,-0.09198344699618763,0.686799877715147,3.7938932882475536,2.611441292473588,-2.5558325055068147,2.2090425074576223,0.46153846153846156,3.2719176636656995,11.284220855089984,2.720071768438755
HorizontalScanPath_11,Horizontal,11,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current forecast before Y_n,0.45776300756540794,0.5577009586576033,0.02435734864548767,0.021630609083946484,0.18674510660048974,5.460438772188471,2.03965998270018,2.03965998270018,1.9480094379537773,0.8076923076923077,2.810449612310923,20.81413694320736,0.7159318740849122
HorizontalScanPath_11,Horizontal,11,evaluation,strict oracle | exact previous state | fixed gamma,true previous state,exact state; innovation only,fixed gamma,current-frame truth,current posterior after Y_n,0.4624804444440408,0.5634482974030661,0.07311575027948396,0.028472180343651038,0.17701564882731347,5.467305910678404,2.086728465631709,2.086728465631709,1.9675604455431035,0.8076923076923077,2.7740445836324477,20.82333671364978,0.6582592679753121
HorizontalScanPath_11,Horizontal,11,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current forecast before Y_n,0.33762452220326833,0.41133406716394294,0.018882047080726112,0.016155307519184925,0.1814527063471421,4.031430706576758,1.565314247740177,1.565314247740177,1.4772073588578167,0.8461538461538461,2.810449612310923,15.514228305451411,0.7159318740849122
HorizontalScanPath_11,Horizontal,11,evaluation,recalibrated oracle | exact previous state | development-recalibrated gamma,true previous state,exact state; innovation only,development-recalibrated gamma,current-frame truth,current posterior after Y_n,0.3438311964857304,0.4188957707970396,0.06764044871472247,0.02299687877888955,0.17173134067732915,4.0388201514399436,1.6123827306717085,1.6123827306717085,1.4960276373672594,0.8461538461538461,2.7740445836324477,15.523428075893833,0.6582592679753121
HorizontalScanPath_12,Horizontal,12,evaluation,hybrid previous state | mean-only | fixed gamma,hybrid previous state,mean-only,fixed gamma,current-frame truth,current forecast before Y_n,0.40573902991219557,0.509779854654974,0.1720287883417804,0.030325477711434692,0.22306673230856328,4.500823194675613,3.5034677960973264,-3.5034677960973264,3.106231977123817,0.23076923076923078,2.7403122700486837,8.394412085153192,0.7159318740849122
