noise_sd,rep,target_frac_saturated_clean,actual_frac_saturated,Tmax,method,objective,success,field_rel_l2,peak_abs_error,peak_rel_error,sat_region_rel_l2,unsat_region_rel_l2,T0_hat,T0_true,T0_rel_error,A_hat,A_true,A_rel_error,xc_hat,xc_true,xc_rel_error,yc_hat,yc_true,yc_rel_error,sx_hat,sx_true,sx_rel_error,sy_hat,sy_true,sy_rel_error
40.0,1,0.1,0.10020833333333333,663.5329020507428,exact,0.0017135960789899784,True,0.22682893708919394,836.018029977861,0.5337188205208431,0.39292266541000703,0.02761175768661717,468.68643931774017,473.15,0.009433711681834114,262.3154556900357,1100.0,0.7615314039181493,0.4178621805422498,0.4,0.044655451355624376,-0.2076846001906131,-0.2,0.03842300095306547,1.9015018566332431,1.25,0.5212014853065945,0.6905674752799941,0.45,0.534594389511098
40.0,1,0.1,0.10020833333333333,663.5329020507428,discard,0.001708007291857892,True,0.23822130181046441,863.8278170311967,0.5514727519108577,0.4126417326179462,0.02910533478911688,470.6003820309711,473.15,0.005388603971317495,232.33418194645049,1100.0,0.7887871073214087,0.4445279551562989,0.4,0.11131988789074718,-0.21669265437001353,-0.2,0.0834632718500676,1.8631285485439921,1.25,0.4905028388351937,0.6735365112571614,0.45,0.49674780279369196
40.0,1,0.1,0.10020833333333333,663.5329020507428,hinge,0.002234819352073394,True,0.21378958700202536,804.6394089903171,0.513686524586405,0.36781969118072455,0.0398959454302753,473.11570721405025,473.15,7.247762009876539e-05,289.3211581475063,1100.0,0.7369807653204488,0.40290546481861655,0.4,0.00726366204654133,-0.2001286788471541,-0.2,0.0006433942357704503,2.0055591518305977,1.25,0.6044473214644782,0.7283432091475206,0.45,0.618540464772268
40.0,1,0.1,0.10020833333333333,663.5329020507428,censored,0.5713057445736769,True,0.07325891535311647,261.5614059713889,0.1669823378002026,0.12633195337438993,0.01227332289646716,473.454091298809,473.15,0.0006426953372270919,1362.2444913358986,1100.0,0.2384040830326351,0.4041317040422165,0.4,0.010329260105541166,-0.19812718694090942,-0.2,0.009364065295452972,1.221259331316323,1.25,0.022992534946941666,0.44754424409761157,0.45,0.005457235338640991
40.0,2,0.1,0.1,663.5329020507428,exact,0.0016627571212289782,True,0.227187028472433,836.3116225091761,0.5339062517171911,0.3938144965820921,0.02777292450107053,467.9574841929031,473.15,0.010974354448054249,262.8363567685487,1100.0,0.7610578574831375,0.3957527250410188,0.4,0.010618187397452988,-0.1996426359958733,-0.2,0.0017868200206334894,1.896089663625887,1.25,0.5168717309007096,0.6840544432632576,0.45,0.5201209850294612
40.0,2,0.1,0.1,663.5329020507428,discard,0.0015451518976010768,True,0.14556362620785063,548.8668630642468,0.35039982903883354,0.25278174546722576,0.01426196529402295,471.78434082568936,473.15,0.0028863133769642226,547.7441863355707,1100.0,0.5020507396949357,0.40629225798580204,0.4,0.015730644964505047,-0.19489832762887213,-0.2,0.0255083618556394,1.4383022995299928,1.25,0.15064183962399422,0.5197741918160107,0.45,0.15505375959113485
40.0,2,0.1,0.1,663.5329020507428,hinge,0.0016959615398701,True,0.1396319241657557,551.6197406214133,0.3521572822397987,0.24221100692044537,0.015856973975703823,470.0052372446239,473.15,0.006646439301228076,547.3127112966237,1100.0,0.5024429897303421,0.37624636310030485,0.4,0.059384092249237935,-0.2020301232081403,-0.2,0.010150616040701388,1.5193812087638938,1.25,0.21550496701111505,0.5624961047482575,0.45,0.24999134388501665
40.0,2,0.1,0.1,663.5329020507428,censored,0.5676484345773606,True,0.04959382473453113,159.2173030298693,0.10164526138492709,0.08467909657894451,0.012033675010087992,472.1781295686981,473.15,0.002054042970097965,1262.0109960269274,1100.0,0.14728272366084308,0.3820948454624421,0.4,0.0447628863438948,-0.20097548856153477,-0.2,0.0048774428076737986,1.2369101283238717,1.25,0.010471897340902637,0.4576386331184204,0.45,0.016974740263156422
80.0,0,0.1,0.113125,663.5329020507428,exact,0.007102971058155697,True,0.2756564715656501,969.9441896790288,0.619218067462307,0.46050208570502743,0.07866443551447565,346.7323457140609,473.15,0.2671830376961621,249.73389951041054,1100.0,0.7729691822632632,0.3436764478939365,0.4,0.14080888026515886,-0.14030335502883134,-0.2,0.29848322485584333,4.275085606661239,1.25,2.4200684853289913,2.2352837206056284,0.45,3.9672971569013966
80.0,0,0.1,0.113125,663.5329020507428,discard,0.006158844839346372,True,0.309850394129041,1053.894171038626,0.6728122286255268,0.5246064139755664,0.06392490505524406,325.90557074822794,473.15,0.3112003154428237,186.60350509857906,1100.0,0.8303604499103827,0.4740249956132023,0.4,0.18506248903300576,-0.15449296030754656,-0.2,0.22753519846226727,7.493262306349845,1.25,4.994609845079876,3.9995918937287254,0.45,7.887981986063833
