method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,peak_rel_error,true_peak_location,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,target_frac_saturated,observation_seed,actual_frac_saturated,threshold,noise_sd,lengthscale,signal_sd,scenario
discard saturated,0.26417577676129245,0.34001009241949987,1323.1498397771425,888.8819483054925,434.26789147164993,0.3282076439239818,0.250429799426934,704.1675753078642,357.3852487208557,3.6924878149870892,1404.6426628007414,True,0.25,18,0.23636363636363636,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.18540086319551724,0.2360881562342967,1323.1498397771425,942.4640323537849,380.6858074233576,0.28771178892896687,0.250429799426934,898.6943455095912,86.8770832026086,728.4152624324784,1068.9734285867041,False,0.25,18,0.23636363636363636,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.08593899565171194,0.10075021231338958,1323.1498397771425,1159.1759441059219,163.9738956712206,0.12392692856225462,0.250429799426934,1155.8022345958084,213.33954139723048,871.5929348724198,1714.0942112738223,True,0.25,18,0.23636363636363636,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,18,0.23636363636363636,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.21972903638584917,0.28367763013028324,1323.1498397771425,862.0862658080063,461.0635739691362,0.3484590785627068,0.250429799426934,862.0862658080063,7.589157197813112,847.2115177002926,876.96101391572,False,0.25,18,0.23636363636363636,840.05531621472,20.0,1.2674777170406448,500.0,unsat_mll_tuned
discard saturated,0.08260525001803222,0.10414788808818815,1323.1498397771425,1147.2795915812835,175.87024819585895,0.13291786229251307,0.250429799426934,1147.2795915812835,41.43124034840109,1066.0743604984173,1228.4848226641498,False,0.25,18,0.23636363636363636,840.05531621472,20.0,1.2674777170406448,500.0,unsat_mll_tuned
censored Laplace,0.08231144020012632,0.10375337076639067,1323.1498397771425,1147.8879444646554,175.261895312487,0.13245808603355633,0.250429799426934,1147.8879444646554,40.84432462995426,1067.8330681899452,1227.9428207393657,False,0.25,18,0.23636363636363636,840.05531621472,20.0,1.2674777170406448,500.0,unsat_mll_tuned
censored sampled,0.08117477091706239,0.10217957545243811,1323.1498397771425,1150.4056491096244,172.74419066751807,0.1305552745988416,0.250429799426934,1150.4056491096244,40.273545551688166,1073.762531581712,1232.7087851198191,False,0.25,18,0.23636363636363636,840.05531621472,20.0,1.2674777170406448,500.0,unsat_mll_tuned
oracle true,0.010744098595310739,0.009423443640483056,1323.1498397771425,1307.4337676135824,15.716072163560057,0.011877772033896863,0.250429799426934,1307.4337676135824,7.589157197813112,1292.5590195058687,1322.308515721296,False,0.25,18,0.23636363636363636,840.05531621472,20.0,1.2674777170406448,500.0,unsat_mll_tuned
exact clipped,0.22349385545528852,0.2898343910957826,1323.1498397771425,849.02831990643,474.1215198707124,0.35832791239317874,0.250429799426934,840.4316860701655,11.192394826987393,818.4945922092702,862.3687799310608,False,0.25,19,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.17063626240529034,0.22092309820546116,1323.1498397771425,969.8258635779156,353.3239761992269,0.2670324747639595,0.250429799426934,915.4848159349725,392.3853554085726,146.40951933417023,1684.5601125357748,True,0.25,19,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.1285365291238596,0.16580698860608561,1323.1498397771425,1027.208302302322,295.9415374748205,0.22366441696782113,0.250429799426934,1007.6661592828963,349.99067293382245,321.68444033260425,1693.6478782331883,True,0.25,19,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.02799252382643359,0.02962427014246986,1323.1498397771425,1284.1587501861297,38.991089591012724,0.029468385528867973,0.250429799426934,1282.090316659023,267.5836521228466,891.5291280366456,1879.563114019137,True,0.25,19,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,19,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.2200086401527724,0.28467184443594096,1323.1498397771425,859.6619972474767,463.4878425296657,0.35029127359281603,0.250429799426934,859.4118414853386,7.769509270949064,844.1836033142785,874.6400796563988,False,0.25,19,0.2545454545454545,840.05531621472,20.0,1.2026407773377894,500.0,unsat_mll_tuned
discard saturated,0.07320495152665342,0.09452861158731879,1323.1498397771425,1166.7920139105577,156.3578258665848,0.11817091395553513,0.250429799426934,1166.5799573257814,55.27465935547873,1058.241624989043,1274.9182896625198,False,0.25,19,0.2545454545454545,840.05531621472,20.0,1.2026407773377894,500.0,unsat_mll_tuned
censored Laplace,0.05957512849328039,0.07660075855478764,1323.1498397771425,1195.2337936756462,127.91604610149625,0.0966754045959308,0.250429799426934,1194.7182797880373,48.09815279832984,1100.4459003033107,1288.9906592727639,False,0.25,19,0.2545454545454545,840.05531621472,20.0,1.2026407773377894,500.0,unsat_mll_tuned
censored sampled,0.057632670512412984,0.07401302539782474,1323.1498397771425,1199.3655921295062,123.78424764763622,0.09355270576799159,0.250429799426934,1198.914816861804,48.33671162433382,1108.3558058417002,1291.782762762811,False,0.25,19,0.2545454545454545,840.05531621472,20.0,1.2026407773377894,500.0,unsat_mll_tuned
oracle true,0.008109481869365793,0.007089568745942547,1323.1498397771425,1311.3843816757499,11.765458101392596,0.008892007350712635,0.250429799426934,1311.3843816757499,7.769509270949064,1296.1561435046897,1326.61261984681,True,0.25,19,0.2545454545454545,840.05531621472,20.0,1.2026407773377894,500.0,unsat_mll_tuned
exact clipped,0.2235610639488297,0.28962756451025984,1323.1498397771425,852.9057621174092,470.2440776597333,0.3553974489683922,0.250429799426934,840.0261315104516,11.192394826987393,818.0890376495563,861.9632253713469,False,0.25,20,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.17285675700464914,0.22329605558449253,1323.1498397771425,1010.8752393971357,312.27460038000675,0.23600849351468994,0.250429799426934,900.2680433014168,390.38203876730586,135.1192473174973,1665.4168392853362,True,0.25,20,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.11437221230296908,0.1465173716132499,1323.1498397771425,1209.5532892772458,113.5965504998967,0.08585312644487016,0.250429799426934,1060.9809266327688,355.53223190246894,364.13775210392976,1757.8241011616078,True,0.25,20,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.07068436176656631,0.0876948218814482,1323.1498397771425,1378.019919691914,54.87007991477162,0.04146928659569907,0.250429799426934,1287.8543194802453,256.606876645122,910.115562275716,1846.2139725698682,True,0.25,20,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,20,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.21887064767699446,0.28294514403989124,1323.1498397771425,867.1885177244534,455.96132205268907,0.3446029378875838,0.250429799426934,867.1885177244534,7.473731920721841,852.5400031598385,881.8370322890682,False,0.25,20,0.2545454545454545,840.05531621472,20.0,1.3115546297394802,500.0,unsat_mll_tuned
discard saturated,0.11290376263495024,0.14555485874636606,1323.1498397771425,1087.2611325732837,235.88870720385876,0.1782781512059053,0.250429799426934,1086.8429237137884,44.388484252616834,999.8414945786594,1173.8443528489174,False,0.25,20,0.2545454545454545,840.05531621472,20.0,1.3115546297394802,500.0,unsat_mll_tuned
censored Laplace,0.08416180051972383,0.1082585188903516,1323.1498397771425,1142.1112868591313,181.0385529180112,0.13682392384864245,0.250429799426934,1142.1112868591313,37.80834915384765,1068.0069225175898,1216.2156512006727,False,0.25,20,0.2545454545454545,840.05531621472,20.0,1.3115546297394802,500.0,unsat_mll_tuned
censored sampled,0.08329137012173267,0.10715430306025978,1323.1498397771425,1143.6709870102668,179.47885276687566,0.1356451456753418,0.250429799426934,1143.6709870102668,38.5059667678421,1057.2438018408643,1216.462332594381,False,0.25,20,0.2545454545454545,840.05531621472,20.0,1.3115546297394802,500.0,unsat_mll_tuned
oracle true,0.012876754978295804,0.01120618728286119,1323.1498397771425,1304.3672014831309,18.782638294011576,0.014195397776849769,0.250429799426934,1304.3672014831309,7.473731920721841,1289.7186869185161,1319.0157160477456,False,0.25,20,0.2545454545454545,840.05531621472,20.0,1.3115546297394802,500.0,unsat_mll_tuned
exact clipped,0.2234272478241062,0.28975545160602295,1323.1498397771425,850.508402307243,472.6414374698994,0.3572093071103014,0.250429799426934,841.4628303824587,11.192394826987393,819.5257365215634,863.399924243354,False,0.25,21,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.2592192096903653,0.33637691666000863,1323.1498397771425,880.455270527042,442.69456925010047,0.3345762935849074,0.250429799426934,716.9060834071756,390.38203876730586,-48.242712576743884,1482.0548793910953,True,0.25,21,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.15130930274741758,0.1957066862157727,1323.1498397771425,1090.8488128677054,232.30102690943704,0.1755666818117617,0.250429799426934,961.7503332750662,228.92991978581435,513.04769049487,1410.4529760552623,True,0.25,21,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.05840115084497487,0.07274360914184562,1323.1498397771425,1276.5311613260535,46.618678451088954,0.03523310591863195,0.250429799426934,1229.2786738196035,222.3014659181885,900.0799958197682,1734.1771891582769,True,0.25,21,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,21,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.21830323753138145,0.28180505085781654,1323.1498397771425,870.5387128041369,452.6111269730055,0.3420709532408201,0.250429799426934,870.4854739817132,7.22762853517228,856.3193220527755,884.6516259106509,False,0.25,21,0.2545454545454545,840.05531621472,20.0,1.4131308819082227,500.0,unsat_mll_tuned
discard saturated,0.13028496518245358,0.16826955449240705,1323.1498397771425,1048.088772366595,275.06106741054737,0.20788353604522658,0.250429799426934,1047.988779697644,37.2471962391429,974.984275068924,1120.9932843263641,False,0.25,21,0.2545454545454545,840.05531621472,20.0,1.4131308819082227,500.0,unsat_mll_tuned
censored Laplace,0.1068338732270284,0.13769461632658364,1323.1498397771425,1093.0555040879326,230.09433568920986,0.17389892570894658,0.250429799426934,1092.9884933724034,31.24287955116816,1031.7524494521138,1154.224537292693,False,0.25,21,0.2545454545454545,840.05531621472,20.0,1.4131308819082227,500.0,unsat_mll_tuned
censored sampled,0.10465635578481824,0.13477645577486147,1323.1498397771425,1097.479404525717,225.6704352514255,0.17055546429226418,0.250429799426934,1097.4611442844027,30.465032356835977,1037.6916064428212,1156.578444735513,False,0.25,21,0.2545454545454545,840.05531621472,20.0,1.4131308819082227,500.0,unsat_mll_tuned
oracle true,0.018937226643407943,0.01582032079188557,1323.1498397771425,1296.2521804962807,26.897659280861717,0.02032850586702416,0.250429799426934,1296.2521804962807,7.22762853517228,1282.086028567343,1310.4183324252185,False,0.25,21,0.2545454545454545,840.05531621472,20.0,1.4131308819082227,500.0,unsat_mll_tuned
exact clipped,0.22515047720283304,0.2897896832773473,1323.1498397771425,848.2607931433444,474.8890466337981,0.358907987861589,0.250429799426934,839.4991873902121,11.192394826987393,817.5620935293168,861.4362812511074,False,0.25,22,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.23322228958497077,0.3001410793769973,1323.1498397771425,995.8223344759411,327.3275053012013,0.24738506211536324,0.250429799426934,829.2814359270325,392.3853554085726,60.206139326230186,1598.3567325278348,True,0.25,22,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.08886188998618455,0.10776923023376184,1323.1498397771425,1121.1419812428517,202.0078585342908,0.15267194422085625,0.250429799426934,1120.3874491993952,356.9562383235274,420.75322208528155,1820.0216763135088,True,0.25,22,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.03183181237827594,0.008475815702665632,1323.1498397771425,1331.0263970674666,7.876557290324172,0.005952883833361471,0.250429799426934,1331.0263970674666,263.59679705783134,909.9392693749485,1915.0608396194389,True,0.25,22,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,22,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.2210256568489469,0.2846417613892759,1323.1498397771425,860.3819044193009,462.76793535784157,0.349747187692503,0.250429799426934,860.1431397551518,7.81223623773749,844.8311567291863,875.4551227811172,False,0.25,22,0.2545454545454545,840.05531621472,20.0,1.1880180142826502,500.0,unsat_mll_tuned
discard saturated,0.07579721969271913,0.09375860569883572,1323.1498397771425,1170.7952652120098,152.35457456513268,0.11514536750485772,0.250429799426934,1170.7952652120098,57.03113336080367,1059.0142438248345,1282.576286599185,False,0.25,22,0.2545454545454545,840.05531621472,20.0,1.1880180142826502,500.0,unsat_mll_tuned
censored Laplace,0.05338637673367349,0.06308981223057715,1323.1498397771425,1217.7013428573428,105.44849691979971,0.07969505323566403,0.250429799426934,1217.598829923973,49.5171033703843,1120.5453073180197,1314.6523525299262,False,0.25,22,0.2545454545454545,840.05531621472,20.0,1.1880180142826502,500.0,unsat_mll_tuned
censored sampled,0.05174095252369681,0.06089636154169161,1323.1498397771425,1221.1570209408487,101.99281883629374,0.07708334745630346,0.250429799426934,1221.1054901791454,49.650419588434026,1129.7690650750474,1320.120988881343,False,0.25,22,0.2545454545454545,840.05531621472,20.0,1.1880180142826502,500.0,unsat_mll_tuned
oracle true,0.007575985436973813,0.00661301626510127,1323.1498397771425,1312.181396942432,10.968442834710459,0.00828964528806342,0.250429799426934,1312.181396942432,7.81223623773749,1296.8694139164666,1327.4933799683974,True,0.25,22,0.2545454545454545,840.05531621472,20.0,1.1880180142826502,500.0,unsat_mll_tuned
exact clipped,0.22347271780187455,0.28973696860535886,1323.1498397771425,851.6092680078822,471.5405717692603,0.3563773033057856,0.250429799426934,841.08354248029,11.192394826987393,819.1464486193947,863.0206363411853,False,0.25,23,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.17451944090875593,0.2258628186332833,1323.1498397771425,947.1267991757835,376.02304060135896,0.2841877989152705,0.250429799426934,909.139496487457,390.38203876730586,143.99070050353748,1674.2882924713765,True,0.25,23,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.11454275581923357,0.1471992750079234,1323.1498397771425,1112.1433711153154,211.00646866182706,0.15947284450970933,0.250429799426934,1047.6326099539876,351.9582312265803,357.79447674989024,1737.470743158085,True,0.25,23,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.04793305959145694,0.05808942705502218,1323.1498397771425,1309.3811153625502,13.76872441459227,0.010406020543305458,0.250429799426934,1279.202029533665,265.94920940440096,888.7108270347638,1869.6117167457855,True,0.25,23,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,23,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.22053064037886236,0.2840578078482485,1323.1498397771425,861.0659092940081,462.0839304831344,0.3492302357539211,0.250429799426934,860.959181003824,7.722329324936919,845.8234155269477,876.0949464807004,False,0.25,23,0.2545454545454545,840.05531621472,20.0,1.2191224479995224,500.0,unsat_mll_tuned
discard saturated,0.08564795730351135,0.10845285402868793,1323.1498397771425,1146.5840272454857,176.56581253165677,0.13344355055161075,0.250429799426934,1145.9743071676562,53.389065060489166,1041.3317396490975,1250.616874686215,False,0.25,23,0.2545454545454545,840.05531621472,20.0,1.2191224479995224,500.0,unsat_mll_tuned
censored Laplace,0.05747424243259062,0.07104595545878203,1323.1498397771425,1201.9947733852093,121.15506639193313,0.09156564339858835,0.250429799426934,1201.9947733852093,46.28560901089827,1111.2749797238487,1292.71456704657,False,0.25,23,0.2545454545454545,840.05531621472,20.0,1.2191224479995224,500.0,unsat_mll_tuned
censored sampled,0.057204767315182134,0.0706140839515747,1323.1498397771425,1202.653524098803,120.49631567833944,0.09106777785548051,0.250429799426934,1202.653524098803,45.346034196368066,1115.8281971567346,1285.843514593528,False,0.25,23,0.2545454545454545,840.05531621472,20.0,1.2191224479995224,500.0,unsat_mll_tuned
oracle true,0.008733450201320138,0.007648888824588918,1323.1498397771425,1310.4446430691892,12.705196707953291,0.00960223576045871,0.250429799426934,1310.4446430691892,7.722329324936919,1295.308877592313,1325.5804085460654,True,0.25,23,0.2545454545454545,840.05531621472,20.0,1.2191224479995224,500.0,unsat_mll_tuned
exact clipped,0.22495240565056157,0.2899203068601896,1323.1498397771425,847.258719709764,475.89112006737844,0.3596653272070324,0.250429799426934,840.4322212540677,11.192394826987393,818.4951273931724,862.369315114963,False,0.25,24,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.30699286130733583,0.39716160057850397,1323.1498397771425,862.3774915765856,460.77234820055685,0.3482389781932517,0.250429799426934,648.3093716249625,390.38203876730586,-116.83942435895699,1413.458167608882,True,0.25,24,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.14168073329769248,0.18006550818536765,1323.1498397771425,1047.6534687995158,275.4963709776266,0.2082125264240884,0.250429799426934,999.2419055236892,327.2326615872682,357.86588881264356,1640.6179222347348,True,0.25,24,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.04814313858988289,0.04785384672422242,1323.1498397771425,1271.9860538518333,51.163785925309185,0.038668172256232654,0.250429799426934,1261.6919555319316,255.86026852496443,889.2662968838919,1801.189623877947,True,0.25,24,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,24,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.2215062319919578,0.28351754904762494,1323.1498397771425,864.9669068629704,458.18293291417206,0.3462819698420124,0.250429799426934,864.8943933705963,7.541062163977011,850.1139115292013,879.6748752119912,False,0.25,24,0.2545454545454545,840.05531621472,20.0,1.2855955364424374,500.0,unsat_mll_tuned
discard saturated,0.10452435366280265,0.13087535319967558,1323.1498397771425,1108.4319599266987,214.71787985044375,0.16227782628655918,0.250429799426934,1108.4319599266987,46.64751284483244,1017.0028347508271,1199.8610851025703,False,0.25,24,0.2545454545454545,840.05531621472,20.0,1.2855955364424374,500.0,unsat_mll_tuned
censored Laplace,0.08475672698093811,0.10390629399927653,1323.1498397771425,1149.972474168626,173.17736560851654,0.13088265622107073,0.250429799426934,1149.5246183766053,40.02531910071034,1071.074992939213,1227.9742438139976,False,0.25,24,0.2545454545454545,840.05531621472,20.0,1.2855955364424374,500.0,unsat_mll_tuned
censored sampled,0.08473751136775563,0.10399938200241714,1323.1498397771425,1150.0285004736131,173.12133930352934,0.13084031309159067,0.250429799426934,1149.4494481590839,39.75060429882288,1075.919491436054,1228.31475820724,False,0.25,24,0.2545454545454545,840.05531621472,20.0,1.2855955364424374,500.0,unsat_mll_tuned
oracle true,0.011582576019413761,0.010137986286503978,1323.1498397771425,1306.2094869226808,16.940352854461707,0.012803049469676815,0.250429799426934,1306.2094869226808,7.541062163977011,1291.4290050812858,1320.9899687640757,False,0.25,24,0.2545454545454545,840.05531621472,20.0,1.2855955364424374,500.0,unsat_mll_tuned
exact clipped,0.22395154878743173,0.28975690092291506,1323.1498397771425,850.773138017318,472.3767017598244,0.35700922719333633,0.250429799426934,841.9213251330567,11.192394826987393,819.9842312721614,863.858418993952,False,0.25,25,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.27630560870999704,0.3580572109740917,1323.1498397771425,912.9086775441099,410.2411622330326,0.3100489074632162,0.250429799426934,693.7077409078782,390.38203876730586,-71.44105507604127,1458.8565368917978,True,0.25,25,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.16287293426102084,0.2097396339146799,1323.1498397771425,1006.8312928503127,316.31854692682975,0.23906479630463254,0.250429799426934,928.8103636940573,307.23474229661315,326.6302687926956,1530.990458595419,True,0.25,25,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.05172345106801857,0.05970445924688816,1323.1498397771425,1243.1672752982615,79.98256447888093,0.060448606857974874,0.250429799426934,1224.946005384949,248.86195508169126,883.2896464937793,1826.2731037276476,True,0.25,25,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,25,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.21987522932079762,0.28328544583261733,1323.1498397771425,863.0784833086876,460.07135646845484,0.3477091880583566,0.250429799426934,863.0784833086876,7.573641865885001,848.2341452515531,877.9228213658222,False,0.25,25,0.2545454545454545,840.05531621472,20.0,1.273284428848891,500.0,unsat_mll_tuned
discard saturated,0.08756628387090834,0.11153891564128764,1323.1498397771425,1136.6367822691723,186.5130575079702,0.14096140278366698,0.250429799426934,1136.6367822691723,47.78936281009635,1042.9696311613834,1230.3039333769611,False,0.25,25,0.2545454545454545,840.05531621472,20.0,1.273284428848891,500.0,unsat_mll_tuned
censored Laplace,0.06985264214788438,0.0878294005287086,1323.1498397771425,1172.7272653244286,150.4225744527139,0.11368521533286774,0.250429799426934,1172.6559426094118,42.05559522172477,1090.2269759748312,1255.0849092439923,False,0.25,25,0.2545454545454545,840.05531621472,20.0,1.273284428848891,500.0,unsat_mll_tuned
censored sampled,0.071870995712408,0.09038988876681645,1323.1498397771425,1168.969722099037,154.1801176781055,0.11652506242533649,0.250429799426934,1168.8918106392075,40.453116510210954,1097.7571284411986,1248.6839590440559,False,0.25,25,0.2545454545454545,840.05531621472,20.0,1.273284428848891,500.0,unsat_mll_tuned
oracle true,0.011007243546214348,0.009649594105983011,1323.1498397771425,1307.0470008943616,16.102838882780816,0.012170079607531834,0.250429799426934,1307.0470008943616,7.573641865885001,1292.202662837227,1321.8913389514962,False,0.25,25,0.2545454545454545,840.05531621472,20.0,1.273284428848891,500.0,unsat_mll_tuned
exact clipped,0.2252712791848672,0.2898975383569766,1323.1498397771425,849.5024234132674,473.6474163638751,0.35796959809453727,0.250429799426934,842.488657825717,11.192394826987393,820.5515639648218,864.4257516866123,False,0.25,26,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.2952092345698283,0.3816132665213727,1323.1498397771425,889.346284772197,433.80355500494545,0.32785671128374305,0.250429799426934,652.4353981522522,390.38203876730586,-112.7133978316673,1417.5841941361718,True,0.25,26,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.18229309970546884,0.2332379217795441,1323.1498397771425,940.3741980397986,382.7756417373439,0.2892912278187742,0.250429799426934,898.5489772323696,104.21895728903912,694.2798209458529,1102.8181335188863,False,0.25,26,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored sampled,0.06778556068712599,0.0762639057497754,1323.1498397771425,1195.87286659342,127.27697318372248,0.0961924109858636,0.250429799426934,1193.10360397143,217.49540264651796,876.086215923225,1746.468707414398,True,0.25,26,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
oracle true,9.041990572895926e-05,0.00011739130075366428,1323.1498397771425,1322.9435021724382,0.20633760470423113,0.00015594424644980835,0.250429799426934,1322.9435021724382,11.192394826987393,1301.006408311543,1344.8805960333334,True,0.25,26,0.2545454545454545,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
exact clipped,0.22119264986037573,0.2844959594501449,1323.1498397771425,855.1953805050993,467.9544592720432,0.35366701880934404,0.250429799426934,855.0226263939779,7.7991695355893365,839.7362541042228,870.3089986837331,False,0.25,26,0.2545454545454545,840.05531621472,20.0,1.192458934088735,500.0,unsat_mll_tuned
discard saturated,0.04819837946922815,0.053287772014891745,1323.1498397771425,1230.2913257223304,92.85851405481208,0.07017989290649969,0.250429799426934,1229.6314035113205,56.516494823995814,1118.8590736562887,1340.4037333663523,True,0.25,26,0.2545454545454545,840.05531621472,20.0,1.192458934088735,500.0,unsat_mll_tuned
censored Laplace,0.04556298142146616,0.04894436871158081,1323.1498397771425,1238.4436067613265,84.706233015816,0.06401862470095075,0.250429799426934,1237.58074096352,52.86676091229172,1133.9618895754281,1341.1995923516117,True,0.25,26,0.2545454545454545,840.05531621472,20.0,1.192458934088735,500.0,unsat_mll_tuned
censored sampled,0.04360645263248503,0.04590640250380831,1323.1498397771425,1243.8621340284474,79.28770574869509,0.059923451876054704,0.250429799426934,1242.9096615538604,54.34318175563029,1138.4984503627936,1358.115207774417,True,0.25,26,0.2545454545454545,840.05531621472,20.0,1.192458934088735,500.0,unsat_mll_tuned
oracle true,0.007736194718020658,0.006755784555001647,1323.1498397771425,1311.9429796975683,11.206860079574199,0.008469834437996655,0.250429799426934,1311.9429796975683,7.7991695355893365,1296.6566074078132,1327.2293519873233,True,0.25,26,0.2545454545454545,840.05531621472,20.0,1.192458934088735,500.0,unsat_mll_tuned
exact clipped,0.22336370262241562,0.2897102636396652,1323.1498397771425,850.2788181725249,472.87102160461757,0.3573828204402481,0.250429799426934,840.5373458979351,11.192394826987393,818.6002520370398,862.4744397588304,False,0.25,27,0.2727272727272727,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
discard saturated,0.27507914164880826,0.35696868586425484,1323.1498397771425,908.6805908502914,414.46924892685104,0.3132443782759025,0.250429799426934,714.9425973606935,425.2089252198814,-118.46689607027395,1548.3520907916609,True,0.25,27,0.2727272727272727,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
censored Laplace,0.07307327531439058,0.09293392709373711,1323.1498397771425,1149.5660265274262,173.5838132497163,0.1311898380904108,0.250429799426934,1135.4550372826748,367.5847982958336,414.98883262284096,1855.9212419425085,True,0.25,27,0.2727272727272727,840.05531621472,20.0,0.55,500.0,fixed_ell_0.55
