trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observation_design,previous_posterior_design,prior_mean_field_rel_l2,prior_mean_peak_absolute_error_K,propagated_prior_sd_at_true_peak_K,propagated_prior_sd_hot_mean_K,uses_propagated_covariance,crps_estimator,previous_n_saturated,previous_saturated_fraction,previous_clipped_hot_mae_K,previous_posterior_hot_mae_K,previous_posterior_hot_95_coverage
HorizontalScanPath_8,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.71434881764065,0.5196814650660438,0.5334966182189005,316.75154527615916,303.328069115735,13.423476160424173,3.4196267389679513,False,0.9988004798080767,0.9605263157894737,0.7323003211478297,1.5012670760770557,11.436572402895111,12.11543146809521,19.300698972982754,1.0,False,0.9605263157894737,12.11543146809521,19.300698972982754,2.6940562821444307,3.792346655483617,1.5012670760770557,1.8766196656716232,1.2215285163846243,1.3178494521967965,0.9733424390061727,0.7866894365007128,11.575220388451614,13.423476160424173,9.498703657524995,Horizontal,8,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.49925170401371555,13.41947143655733,0.0,0.0,False,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.3328248105326024,1.984444912344575,0.6265060240963856
HorizontalScanPath_8,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.71434881764065,0.4551811691448727,0.4346507125206478,316.75154527615916,304.4693778605041,12.282167415655067,3.419626738972207,False,0.9988004798080767,0.9605263157894737,0.7273631607144324,1.3041244482473022,11.443163002139748,12.408225302640254,17.791595110339063,1.0,False,0.9605263157894737,12.408225302640254,17.791595110339063,1.9721839514895974,2.3963766644496243,1.3041244482473022,1.4684632646864515,1.139674629528451,1.1615057571556908,0.9279485399726457,0.7066484510919626,10.518687253886535,12.282167415655067,8.558195327416461,Horizontal,8,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.4127578018113764,12.267689250041713,0.0,0.0,False,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.3328248105326024,1.984444912344575,0.6265060240963856
HorizontalScanPath_8,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.71434881764065,0.45534685333425673,0.43484420569664944,316.75154527615916,304.49034681355283,12.26119846260633,3.4724320155615778,False,0.9988004798080767,0.9605263157894737,0.7272969956778198,1.3179992924707415,11.452326973642611,12.762633624612178,17.999535782006905,1.0,False,0.9605263157894737,12.762633624612178,17.999535782006905,1.9661257368381735,2.3954756232816976,1.3179992924707415,1.4716819259676068,1.1462853323704487,1.1630916814923602,0.93085190401397,0.7074870506375768,10.128197910175194,12.26119846260633,8.37588387732235,Horizontal,8,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.4127578018113764,12.267689250041713,0.6021748371998314,0.624824869458751,True,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.3328248105326024,1.984444912344575,0.6265060240963856
HorizontalScanPath_10,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.06802208777685,0.48403717251505946,0.5055670980603976,318.649993978916,305.39408354877264,13.25591043014333,3.4196267389658237,False,0.9984006397441023,0.9473684210526315,0.7301865416457447,1.5233208596688965,11.435034019673642,12.124292708547706,20.676685394267235,1.0,False,0.9473684210526315,12.124292708547706,20.676685394267235,2.8335395714929446,3.8867940766043603,1.5233208596688965,1.888577664157483,1.2316420513579696,1.2877301563944903,0.9785688091282428,0.7590749842920942,11.196618744101142,13.25591043014333,10.402575301247795,Horizontal,10,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.4726389871963145,13.217496304497388,0.0,0.0,False,unbiased_M_times_M_minus_1,73,0.029188324670131948,2.7154174495621515,2.1736624194621537,0.7123287671232876
HorizontalScanPath_10,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.06802208777685,0.42212030465384726,0.4238947578498875,318.649993978916,306.4206676581169,12.229326320799089,3.419626738972207,False,0.9988004798080767,0.9605263157894737,0.7240585825346163,1.279278184891743,11.43206353249601,12.096038952225614,17.94670956665952,1.0,False,0.9605263157894737,12.096038952225614,17.94670956665952,1.9859230081426917,2.5716949265639815,1.279278184891743,1.5939818683433942,1.091472474850766,1.1220515906858792,0.9023089642597357,0.6753266791667996,10.22146863094851,12.229326320799089,9.589845474995817,Horizontal,10,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.39051929584732786,12.190902330082736,0.0,0.0,False,unbiased_M_times_M_minus_1,73,0.029188324670131948,2.7154174495621515,2.1736624194621537,0.7123287671232876
HorizontalScanPath_10,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,296.06802208777685,0.4181810362326925,0.4182632405036663,318.649993978916,306.5150483142078,12.134945664708198,3.4959726532791517,False,0.9988004798080767,0.9605263157894737,0.7237723808610015,1.2938594165454893,11.444469960638205,12.722229349923282,18.418248482468464,1.0,False,0.9605263157894737,12.722229349923282,18.418248482468464,2.0024750234337665,2.465096652525821,1.2938594165454893,1.5779630432798235,1.097626784896591,1.1096917452804662,0.9062312196055983,0.6691866845766552,10.434274218455798,12.134945664708198,9.247630533850232,Horizontal,10,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.39051929584732786,12.190902330082736,0.7367840317598033,0.7723079866713288,True,unbiased_M_times_M_minus_1,73,0.029188324670131948,2.7154174495621515,2.1736624194621537,0.7123287671232876
HorizontalScanPath_11,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.2091569703494,0.4762647329487825,0.4949060283187337,317.2636056084965,303.85846514968523,13.405140458811275,3.419764998927514,False,0.9984006397441023,0.9473684210526315,0.7336262811608593,1.5415951583021947,11.459814163610556,12.084131916676366,20.058580964536205,1.0,False,0.9473684210526315,12.084131916676366,20.058580964536205,2.7789896829582927,3.9138034052621347,1.5415951583021947,1.9589494575231454,1.2605261100988367,1.4037159265235848,0.9945079781838315,0.8199891019314942,11.131197758895128,13.405140458811275,9.41156838601013,Horizontal,11,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.4660168077575315,13.437048199609023,0.0,0.0,False,unbiased_M_times_M_minus_1,78,0.031187524990004,2.6094915770781015,2.035023466430805,0.5641025641025641
HorizontalScanPath_11,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.2091569703494,0.4106102750685815,0.40681295048726307,317.2636056084965,306.14099813771816,11.122607470778348,3.41979239185947,False,0.9988004798080767,0.9605263157894737,0.727923831122194,1.320121862222917,11.459107349590079,12.013414358847557,16.68557099617171,1.0,False,0.9605263157894737,12.013414358847557,16.68557099617171,1.9184807519251104,2.446685325003109,1.320121862222917,1.6840023733017442,1.136618875951976,1.2577529852645117,0.929578954620585,0.7463246731536454,9.053306627482124,11.122607470778348,7.6022231358221966,Horizontal,11,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3663660327288261,11.144660873719033,0.0,0.0,False,unbiased_M_times_M_minus_1,78,0.031187524990004,2.6094915770781015,2.035023466430805,0.5641025641025641
HorizontalScanPath_11,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.2091569703494,0.41083467740099444,0.40729243873451526,317.2636056084965,306.16998343840453,11.093622170091976,3.4735678837467763,False,0.9988004798080767,0.9605263157894737,0.7285898349969638,1.3444477137812376,11.46745528237625,12.256808610607237,15.824752980327792,1.0,False,0.9605263157894737,12.256808610607237,15.824752980327792,1.9801427670045348,2.444465522846982,1.3444477137812376,1.689847081040101,1.1568496283197807,1.2592994901006582,0.9388858676484327,0.7470824120828197,8.97007292947419,11.093622170091976,7.5241183733279255,Horizontal,11,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3663660327288261,11.144660873719033,0.6132201441050629,0.49357295956654673,True,unbiased_M_times_M_minus_1,78,0.031187524990004,2.6094915770781015,2.035023466430805,0.5641025641025641
HorizontalScanPath_12,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.3525815864646,0.467889542621856,0.48174766257385576,315.46455223645467,305.60492691964464,9.859625316810025,3.419824650725866,False,0.998000799680128,0.9342105263157895,0.734774067492325,1.537863168773539,11.458547493215537,12.089080625280365,20.538153559824547,1.0,False,0.9342105263157895,12.089080625280365,20.538153559824547,2.7965993559709057,3.975292087984682,1.537863168773539,1.9892535484430602,1.2561547185132995,1.4443690022751599,0.9866112079014336,0.832689108822672,11.338013041600647,13.193238334718217,7.024930218924489,Horizontal,12,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.4556895829785049,9.89066616044363,0.0,0.0,False,unbiased_M_times_M_minus_1,86,0.03438624550179928,2.4265666660057685,2.09883200916295,0.4186046511627907
HorizontalScanPath_12,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.3525815864646,0.4338799894430447,0.43791305740335806,315.46455223645467,307.09968409102004,8.364868145434627,3.419786998664634,False,0.9984006397441023,0.9473684210526315,0.7321677821410688,1.4359135089030193,11.449586992563335,12.017914188071021,16.592742340018305,1.0,False,0.9473684210526315,12.017914188071021,16.592742340018305,2.373667849393923,3.2337617719214484,1.4359135089030193,1.831235652299784,1.2079627279999063,1.3581822785564481,0.9592204925850994,0.7892561422116491,9.793486650723523,11.92090155080723,5.452740292880549,Horizontal,12,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.40573902991220573,8.394412085153022,0.0,0.0,False,unbiased_M_times_M_minus_1,86,0.03438624550179928,2.4265666660057685,2.09883200916295,0.4186046511627907
HorizontalScanPath_12,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,296.3525815864646,0.43167394038223406,0.43559636269842067,315.46455223645467,307.14969584270455,8.31485639375012,3.4550772895514292,False,0.998000799680128,0.9342105263157895,0.7333901319233119,1.453425190564947,11.447496270727385,12.245416306638845,18.249497201204708,1.0,False,0.9342105263157895,12.245416306638845,18.249497201204708,2.3805983138848497,3.2121698161928056,1.453425190564947,1.8208043620130578,1.214599071269234,1.3467305693085323,0.9623247386754153,0.783455226006208,9.980238756917576,11.870011659421436,5.888011960318581,Horizontal,12,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.40573902991220573,8.394412085153022,0.4977343181107706,0.3624000729289965,True,unbiased_M_times_M_minus_1,86,0.03438624550179928,2.4265666660057685,2.09883200916295,0.4186046511627907
HorizontalScanPath_13,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,296.4959614680289,0.45562602273124114,0.48244278458741896,319.1296936365724,305.8799663517782,13.249727284794233,3.4196267389679513,False,0.9984006397441023,0.9473684210526315,0.734567406965714,1.561869468842322,11.458629220669618,11.80989865457749,20.82275077701403,1.0,False,0.9473684210526315,11.80989865457749,20.82275077701403,2.971070629972588,4.217018875112287,1.561869468842322,2.017184420022546,1.2443750311936739,1.308023619285986,0.9821270069566461,0.7741883545477256,11.468093822452019,13.249727284794233,10.861553191025376,Horizontal,13,calibration,0.03,fixed_stride_5,saturation_only_correction,0.44860650067340996,13.269495225040941,0.0,0.0,False,unbiased_M_times_M_minus_1,77,0.03078768492602959,2.720531247724229,2.3781927259288977,0.6363636363636364
HorizontalScanPath_13,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,296.4959614680289,0.40489167371980794,0.41431061866837193,319.1296936365724,307.07707203325515,12.052621603317277,3.4196267389743347,False,0.9988004798080767,0.9605263157894737,0.7283784078067136,1.3576918304759866,11.453859183998253,11.728795819840434,18.296745992565086,1.0,False,0.9605263157894737,11.728795819840434,18.296745992565086,2.166853686042408,2.7936552614043557,1.3576918304759866,1.6532894410369443,1.1317830471517634,1.1587076017874625,0.9234968219272215,0.6996856025307662,10.098455501292936,12.052621603317277,9.534488853176711,Horizontal,13,calibration,0.03,fixed_stride_5,saturation_only_correction,0.3863569117777876,12.054976116039938,0.0,0.0,False,unbiased_M_times_M_minus_1,77,0.03078768492602959,2.720531247724229,2.3781927259288977,0.6363636363636364
HorizontalScanPath_13,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,1,296.4959614680289,0.40339838389678867,0.4126452019661729,319.1296936365724,307.08741293297504,12.042280703597385,3.444596763445702,False,0.9984006397441023,0.9473684210526315,0.729233795834493,1.383396889252294,11.469916231402397,12.211722331124532,18.70003438698659,1.0,False,0.9473684210526315,12.211722331124532,18.70003438698659,2.2029772614053953,2.782899140974317,1.383396889252294,1.6384605907280647,1.1531078581349254,1.1475888029309798,0.9336446169002038,0.6941294084962514,9.947104518448548,12.042280703597385,9.327639875622076,Horizontal,13,calibration,0.03,fixed_stride_5,saturation_only_correction,0.3863569117777876,12.054976116039938,0.4159566860604052,0.8829236698159061,True,unbiased_M_times_M_minus_1,77,0.03078768492602959,2.720531247724229,2.3781927259288977,0.6363636363636364
SpiralScanPath_1,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,294.5644045668491,0.42767232354948104,0.38900406484060096,333.10510445751316,339.5438794664349,6.438775008921709,3.292627719934295,False,0.998000799680128,0.9342105263157895,0.7276881229759085,1.3593784047775381,11.461495051391255,12.126699613408164,18.670335818855015,1.0,False,0.9342105263157895,12.126699613408164,18.670335818855015,2.3989665682700956,3.1895582823053656,1.3593784047775381,1.498192003544915,1.1275853629128465,1.074734602098229,0.9211890506688356,0.6353096949188599,4.420511449924071,6.438775008921709,4.420511449924076,Spiral,1,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.4543350436001687,6.3879377161096045,0.0,0.0,False,unbiased_M_times_M_minus_1,72,0.028788484606157537,2.657064232673197,2.085295254877664,0.7083333333333334
SpiralScanPath_1,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,294.5644045668491,0.38968188557753836,0.349969805762783,333.10510445751316,340.59029335291893,7.48518889540577,3.292627719934295,False,0.998000799680128,0.9342105263157895,0.7254525929121954,1.311182866704291,11.476807395409525,12.307917724129723,16.716207726284317,1.0,False,0.9342105263157895,12.307917724129723,16.716207726284317,2.155883029843507,2.7719078850335475,1.311182866704291,1.408308102294867,1.0917767259680489,1.0065317455313947,0.9046224517584486,0.59415744549463,5.661516690989397,7.48518889540577,5.661516690989445,Spiral,1,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.39193316276338763,7.43435173256654,0.0,0.0,False,unbiased_M_times_M_minus_1,72,0.028788484606157537,2.657064232673197,2.085295254877664,0.7083333333333334
SpiralScanPath_1,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,294.5644045668491,0.39120762755106936,0.35015907591770795,333.10510445751316,340.70272402323184,7.597619565718674,3.3563924295379968,False,0.9976009596161536,0.9210526315789473,0.7251706692117803,1.2801033611354287,11.482737460075395,12.33619903285032,15.53799387085194,1.0,False,0.9210526315789473,12.33619903285032,15.53799387085194,2.032373432154757,2.746784313321788,1.2801033611354287,1.462647210268746,1.0745878621334952,1.0485930190617487,0.8976381998788956,0.616143981874381,5.704089464658487,7.597619565718674,5.70408946465854,Spiral,1,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.39193316276338763,7.43435173256654,0.657821205348745,0.6096187341401457,True,unbiased_M_times_M_minus_1,72,0.028788484606157537,2.657064232673197,2.085295254877664,0.7083333333333334
SpiralScanPath_2,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,4,294.77953556616137,0.4334436857629033,0.39397448329271856,329.2630123504799,325.6537250741089,3.609287276371049,3.3585084331761816,True,0.9984006397441023,0.9473684210526315,0.7279142976187954,1.3461780802164576,11.474017296402126,12.323117527188218,16.13624394679549,1.0,True,0.9473684210526315,12.323117527188218,16.13624394679549,2.3399863789339106,3.1474957397756147,1.3461780802164576,1.4779854151568956,1.1301865331605445,1.0777040604899752,0.9344217332045527,0.7065785446012214,2.131198962327775,3.609287276371049,1.8296280762576136,Spiral,2,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.44844851993584633,3.665161049114431,0.0,0.0,False,unbiased_M_times_M_minus_1,89,0.03558576569372251,2.154459598727737,2.011625074624826,0.5168539325842697
SpiralScanPath_2,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,4,294.77953556616137,0.42816138314590607,0.3852548665667992,329.2630123504799,326.03326861681217,3.2297437336677604,3.358508434976481,True,0.9984006397441023,0.9605263157894737,0.7269724946966376,1.3102982495058357,11.474867248586312,12.240824731414644,16.547910249536287,1.0,True,0.9605263157894737,12.240824731414644,16.547910249536287,2.2588463734835846,3.0127303323250354,1.3102982495058357,1.4972908116785173,1.11172802499572,1.1175509620086328,0.9362638435009254,0.7301630581214473,2.1488347505445904,3.2297437336677604,1.7713726247114188,Spiral,2,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.42258582613541135,3.285332475718917,0.0,0.0,False,unbiased_M_times_M_minus_1,89,0.03558576569372251,2.154459598727737,2.011625074624826,0.5168539325842697
SpiralScanPath_2,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,4,294.77953556616137,0.43341823474749697,0.3892036918274001,329.2630123504799,326.0455251729153,3.217487177564635,3.374624657913949,True,0.998000799680128,0.9342105263157895,0.7272045223061436,1.3182511242499892,11.472893320357572,12.257384710379657,16.664944520930213,1.0,True,0.9342105263157895,12.257384710379657,16.664944520930213,2.2448409051180587,3.0698556507658714,1.3182511242499892,1.513831916094491,1.1126196498845544,1.129220882800514,0.9337998459961305,0.7368926923874961,2.0922795417833955,3.217487177564635,1.709011245070416,Spiral,2,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.42258582613541135,3.285332475718917,0.32959143292908594,0.25686087388833256,True,unbiased_M_times_M_minus_1,89,0.03558576569372251,2.154459598727737,2.011625074624826,0.5168539325842697
SpiralScanPath_3,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.09034972544174,0.40741448960237847,0.3770196435534388,333.2341053416775,339.77961272928434,6.545507387606847,3.292627719934295,True,0.998000799680128,0.9473684210526315,0.7295032407483162,1.3663833274246693,11.462290909923222,11.847413625271026,18.134601580844556,1.0,True,0.9473684210526315,11.847413625271026,18.134601580844556,2.5350355584418973,3.377399431730155,1.3663833274246693,1.508358284602208,1.1324285939363996,1.077029271531162,0.9417482280078914,0.6966611962305874,4.912664627552292,6.545507387606847,4.912664627552266,Spiral,3,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.41991213903922586,6.554110697664498,0.0,0.0,False,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3269279645816527,2.17910508580971,0.37037037037037035
SpiralScanPath_3,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.09034972544174,0.39610279221216255,0.35986542812592165,333.2341053416775,339.98437130043027,6.750265958752777,3.292627719934295,False,0.9976009596161536,0.9342105263157895,0.7271835456845241,1.307518015847865,11.463383452435828,12.003538964049655,18.27394843483744,1.0,False,0.9342105263157895,12.003538964049655,18.27394843483744,2.2674258411446204,2.9919917898172366,1.307518015847865,1.4728588233062336,1.1071449604506751,1.1006208127494015,0.9299872574932715,0.7124642904165105,5.226058131830875,6.750265958752777,5.226058131830872,Spiral,3,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.39680640455685257,6.758869170176297,0.0,0.0,False,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3269279645816527,2.17910508580971,0.37037037037037035
SpiralScanPath_3,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,3,295.09034972544174,0.39608736729822536,0.35982310127848843,333.2341053416775,339.98437744987405,6.750272108196555,3.3025479474659307,False,0.9976009596161536,0.9342105263157895,0.7272424568477613,1.3087574982354266,11.465004148348688,12.045472224351913,18.255084338933486,1.0,False,0.9342105263157895,12.045472224351913,18.255084338933486,2.2665132860711448,2.9908582123255596,1.3087574982354266,1.4727638957846598,1.1082691327323,1.1009112521812965,0.930574194230497,0.712590055072683,5.221762738049205,6.750272108196555,5.221762738049323,Spiral,3,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.39680640455685257,6.758869170176297,0.2558177109989234,0.2496992183781103,True,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3269279645816527,2.17910508580971,0.37037037037037035
SpiralScanPath_4,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.3171456785458,0.39017143916654584,0.3818611719388778,330.1270426836271,325.7284697946559,4.398572888971216,3.358508432326943,True,0.998000799680128,0.9342105263157895,0.7243101391590161,1.3593950655173705,11.452163458849746,11.986856950342984,16.326663079885385,1.0,True,0.9342105263157895,11.986856950342984,16.326663079885385,2.441303362201062,3.472119346641123,1.3593950655173705,1.5953514414620564,1.095191988083343,1.075756753699227,0.9133599134703212,0.651855137749313,2.586631636081463,4.398572888971216,2.0206752642205617,Spiral,4,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.4130560477138557,4.378710020806295,0.0,0.0,False,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.421583203054216,2.3340915269788938,0.5375
SpiralScanPath_4,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.3171456785458,0.3712337243524809,0.3523596618671246,330.1270426836271,326.84070909815443,3.2863335854726756,3.358508451016694,True,0.9984006397441023,0.9473684210526315,0.72445186505249,1.3131547445958596,11.463431429347978,12.227603844864882,14.4413300457338,1.0,True,0.9473684210526315,12.227603844864882,14.4413300457338,2.0807684571232157,2.603323434340233,1.3131547445958596,1.5607883681652333,1.076996749222169,1.1349408423232237,0.9082020153112251,0.6880389143565349,2.23209499502679,3.2863335854726756,1.672954148877973,Spiral,4,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3720903229547737,3.2662052393498584,0.0,0.0,False,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.421583203054216,2.3340915269788938,0.5375
SpiralScanPath_4,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.3171456785458,0.3732400319743869,0.35450286981722856,330.1270426836271,326.8477810618542,3.279261621772889,3.384370217743431,True,0.9992003198720512,0.9736842105263158,0.7238639350432907,1.3227139246631126,11.469068945145082,12.465965007538458,14.388154449629056,1.0,True,0.9736842105263158,12.465965007538458,14.388154449629056,2.0529129737334455,2.61608138389385,1.3227139246631126,1.5897924251367612,1.084682599546015,1.153293594988458,0.9118802221672985,0.6973911750266231,1.718540746858757,3.279261621772889,1.2026528697899952,Spiral,4,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3720903229547737,3.2662052393498584,0.4179220152587776,0.5498250448697259,True,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.421583203054216,2.3340915269788938,0.5375
SpiralScanPath_5,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,4,295.5160834229293,0.4065762557734679,0.38530705027645007,326.14461910118706,333.55303732574436,7.408418224557295,3.292627719934295,False,0.9968012794882047,0.9210526315789473,0.733026809835002,1.4313035788095552,11.488144085406937,12.251427777097678,18.039618442298046,1.0,False,0.9210526315789473,12.251427777097678,18.039618442298046,2.5443973641046966,3.616959630805164,1.4313035788095552,1.7138359098157872,1.1913394696763142,1.300329102974908,0.9734623221325601,0.8088950470997835,5.401118570122614,7.408418224557295,5.4011185701226365,Spiral,5,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.40426159734833267,7.408128829735119,0.0,0.0,False,unbiased_M_times_M_minus_1,84,0.03358656537385046,2.3160661582293405,1.9500492688862512,0.7023809523809523
SpiralScanPath_5,posterior-mean propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,4,295.5160834229293,0.3810285079247314,0.33802870042542615,326.14461910118706,334.2403547993712,8.095735698184114,3.292627719934295,False,0.998000799680128,0.9473684210526315,0.7311428915280772,1.3220145620775974,11.49482932135384,12.319851105507688,15.670235249924112,1.0,False,0.9473684210526315,12.319851105507688,15.670235249924112,1.96287911302152,2.3714509147129728,1.3220145620775974,1.5666641023354366,1.1622907889237128,1.2890271487251341,0.962887512627768,0.8076067039100261,6.3211810171650376,8.095735698184114,6.3211810171650775,Spiral,5,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3332222436582341,8.095454730847678,0.0,0.0,False,unbiased_M_times_M_minus_1,84,0.03358656537385046,2.3160661582293405,1.9500492688862512,0.7023809523809523
SpiralScanPath_5,full-posterior propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,4,295.5160834229293,0.3769844342035182,0.33033551852848947,326.14461910118706,334.2708109224441,8.126191821257066,3.3474098045294096,False,0.998000799680128,0.9473684210526315,0.7317138318574193,1.3065495230661361,11.506504646342131,12.736291889084033,15.470583087073393,1.0,False,0.9473684210526315,12.736291889084033,15.470583087073393,1.8841195490282212,2.1998223579580793,1.3065495230661361,1.5239689069958084,1.1619294446710648,1.2710535578018787,0.9645887294848954,0.7972538439674476,6.385380075095403,8.126191821257066,6.385380075095332,Spiral,5,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3332222436582341,8.095454730847678,0.6036928525642465,0.7630598064454273,True,unbiased_M_times_M_minus_1,84,0.03358656537385046,2.3160661582293405,1.9500492688862512,0.7023809523809523
SpiralScanPath_6,clipped propagation,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,117,2,295.69040467376334,0.3711944368003978,0.37093180489804134,332.8537813167321,339.56482483203735,6.711043515305221,3.292627719934295,False,0.9976009596161536,0.9210526315789473,0.728533822219162,1.4227057568916446,11.4588744873156,12.101025249673953,18.273107883166865,1.0,False,0.9210526315789473,12.101025249673953,18.273107883166865,2.6463396614572523,3.6496234342107394,1.4227057568916446,1.6672867366598654,1.1359539840915607,1.1030946132385033,0.9314601489344282,0.6613984191733803,5.089970010664261,6.711043515305221,5.089970010664313,Spiral,6,evaluation,0.03,fixed_stride_5,saturation_only_correction,0.3861189540562025,6.641168489068718,0.0,0.0,False,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.401808793946929,2.0355564117669664,0.654320987654321
