trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,source_amplitude_fraction_sd,source_amplitude_timescale_multiplier,source_amplitude_timescale_s
DiagonalScanPath_8,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,5,296.12149833303096,0.35341026512811585,0.3568992684955181,336.214847986714,342.7753974833235,6.560549496609497,45.914020428327106,True,0.998000799680128,0.9342105263157895,0.579367856758858,1.4772196704000573,8.703064652991618,12.689401304270806,17.80157262674835,1.0,True,0.9342105263157895,12.689401304270806,17.80157262674835,2.8724344079124253,3.3820152366459717,1.4772196704000573,1.6641754630501955,1.1394470997307444,1.1749928185485798,0.8487074064228249,0.6831756472145151,12.277380234175734,6.560549496609497,10.23582696083513,1.0,1.0,0.0005000000000000004
DiagonalScanPath_8,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,5,296.12149833303096,0.35341026512811585,0.3568992684955181,336.214847986714,342.7753974833235,6.560549496609497,45.914020428327106,True,0.998000799680128,0.9342105263157895,0.579367856758858,1.4772196704000573,8.703064652991618,12.689401304270806,17.80157262674835,1.0,True,0.9342105263157895,12.689401304270806,17.80157262674835,2.8724344079124253,3.3820152366459717,1.4772196704000573,1.6641754630501955,1.1394470997307444,1.1749928185485798,0.8487074064228249,0.6831756472145151,12.277380234175734,6.560549496609497,10.23582696083513,1.0,3.0,0.0015000000000000013
DiagonalScanPath_8,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,5,296.12149833303096,0.35341026512811585,0.3568992684955181,336.214847986714,342.7753974833235,6.560549496609497,45.914020428327106,True,0.998000799680128,0.9342105263157895,0.579367856758858,1.4772196704000573,8.703064652991618,12.689401304270806,17.80157262674835,1.0,True,0.9342105263157895,12.689401304270806,17.80157262674835,2.8724344079124253,3.3820152366459717,1.4772196704000573,1.6641754630501955,1.1394470997307444,1.1749928185485798,0.8487074064228249,0.6831756472145151,12.277380234175734,6.560549496609497,10.23582696083513,1.0,10.0,0.0050000000000000044
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,2.8500419501614154,False,0.998000799680128,0.9342105263157895,0.5851481966945358,1.4020687551193711,8.725711211514122,9.0636937781737,20.467443248923743,1.0,False,0.9342105263157895,9.0636937781737,20.467443248923743,2.8324802529264606,3.9279268202494677,1.4020687551193711,1.8102494520230623,1.098933832240865,1.1849184026914579,0.8270752873741053,0.6828910720048643,11.322217868601916,12.872753464116784,11.177248715030997,0.0,1.0,0.0005000000000000004
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,3.0005855191210875,False,0.998000799680128,0.9342105263157895,0.5851129282816527,1.4009081459006805,8.726014630855122,9.073678669908434,20.337823201366415,1.0,False,0.9342105263157895,9.073678669908434,20.337823201366415,2.829069342282279,3.9279268202494677,1.4009081459006805,1.8102494520230623,1.0982337822359407,1.1849184026914579,0.826723867849721,0.6828910720048643,11.239808049273709,12.872753464116784,11.084402452873528,0.1,1.0,0.0005000000000000004
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,3.0005855191210875,False,0.998000799680128,0.9342105263157895,0.5851129282816527,1.4009081459006805,8.726014630855122,9.073678669908434,20.337823201366415,1.0,False,0.9342105263157895,9.073678669908434,20.337823201366415,2.829069342282279,3.9279268202494677,1.4009081459006805,1.8102494520230623,1.0982337822359407,1.1849184026914579,0.826723867849721,0.6828910720048643,11.239808049273709,12.872753464116784,11.084402452873528,0.1,3.0,0.0015000000000000013
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,3.0005855191210875,False,0.998000799680128,0.9342105263157895,0.5851129282816527,1.4009081459006805,8.726014630855122,9.073678669908434,20.337823201366415,1.0,False,0.9342105263157895,9.073678669908434,20.337823201366415,2.829069342282279,3.9279268202494677,1.4009081459006805,1.8102494520230623,1.0982337822359407,1.1849184026914579,0.826723867849721,0.6828910720048643,11.239808049273709,12.872753464116784,11.084402452873528,0.1,10.0,0.0050000000000000044
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,3.6915550574173452,False,0.998000799680128,0.9342105263157895,0.5849513708983757,1.3955916325378392,8.727453331566386,9.121023281472546,19.73723244186299,1.0,False,0.9342105263157895,9.121023281472546,19.73723244186299,2.813432644989697,3.9279268202494677,1.3955916325378392,1.8102494520230623,1.0950269963980366,1.1849184026914579,0.8251140869111714,0.6828910720048643,10.861589153791918,12.872753464116784,10.64799580573946,0.25,1.0,0.0005000000000000004
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,3.6915550574173452,False,0.998000799680128,0.9342105263157895,0.5849513708983757,1.3955916325378392,8.727453331566386,9.121023281472546,19.73723244186299,1.0,False,0.9342105263157895,9.121023281472546,19.73723244186299,2.813432644989697,3.9279268202494677,1.3955916325378392,1.8102494520230623,1.0950269963980366,1.1849184026914579,0.8251140869111714,0.6828910720048643,10.861589153791918,12.872753464116784,10.64799580573946,0.25,3.0,0.0015000000000000013
HorizontalScanPath_13,physics mean + advective forced + source amplitude,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,296.4959614680289,0.43148828493345476,0.45784362000925777,319.1296936365724,306.25694017245564,12.872753464116784,3.6915550574173452,False,0.998000799680128,0.9342105263157895,0.5849513708983757,1.3955916325378392,8.727453331566386,9.121023281472546,19.73723244186299,1.0,False,0.9342105263157895,9.121023281472546,19.73723244186299,2.813432644989697,3.9279268202494677,1.3955916325378392,1.8102494520230623,1.0950269963980366,1.1849184026914579,0.8251140869111714,0.6828910720048643,10.861589153791918,12.872753464116784,10.64799580573946,0.25,10.0,0.0050000000000000044
