trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observed_saturated_fraction,observation_design,mean_type,residual_lengthscale_m,forcing_lengthscale_m,forcing_intensity_K2_per_s,crps_estimator
HorizontalScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,0,294.63123831934564,0.6015986935673414,0.6108965945653645,317.4810532811467,304.0124247956607,13.468628485486022,3.4196267389530575,False,0.9984006397441024,0.9473684210526316,0.7222895627099547,1.4785637547746562,11.420653687015182,12.370223486315556,20.957383431856453,1.0,False,0.9473684210526316,12.370223486315556,20.957383431856453,2.7002385314577504,3.7557128272931073,1.4785637547746562,1.6694291767986666,1.1836639770008266,1.0246568180355662,0.9111083372180008,0.5570134746009792,11.59481651139816,13.468628485486022,10.66913026343182,Horizontal,1,evaluation,0.03,0.0,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_1,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.63123831934564,0.6059828380923584,0.6016126925562809,317.4810532811467,304.06892064297904,13.41213263816769,2.948016687543056,False,0.998000799680128,0.9342105263157896,0.5806674661122367,1.380362523013441,9.04014914864725,10.0325769704972,21.40105291182379,1.0,False,0.9342105263157896,10.0325769704972,21.40105291182379,2.705358061071707,3.6692293359761505,1.380362523013441,1.5859670953411198,1.0666391745188355,0.9977386346325609,0.7824738820361349,0.5727817705658319,11.796743184691724,13.41213263816769,11.533643849868785,Horizontal,1,evaluation,0.03,0.0,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_2,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,1,294.6301695664475,0.964724520316561,0.9804444796792288,315.9337083198785,296.7214637940512,19.212244525827316,3.4196267389530575,False,0.9976009596161536,0.9210526315789472,0.7539865355132421,2.2907787952126624,11.46439347727662,12.308931736519709,31.912000010881073,1.0,False,0.9210526315789472,12.308931736519709,31.912000010881073,4.344516903300065,5.946885977896262,2.2907787952126624,3.287195816301666,1.6783239585077316,2.2427059675706635,1.2257350864101504,1.4142381310269112,20.114781847102257,22.74972307872531,10.89421883191374,Horizontal,2,evaluation,0.03,0.0085470085470085,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_2,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,4,294.6301695664475,0.952188738704408,0.9583011280616373,315.9337083198785,297.13770177285795,18.796006547020568,2.9480274206873975,False,0.996001599360256,0.868421052631579,0.6145801071153331,2.237273491521178,9.082095436305044,10.131966434467666,33.42290167205169,1.0,False,0.868421052631579,10.131966434467666,33.42290167205169,4.512346564345912,5.856596373486652,2.237273491521178,3.031530162614112,1.6184574175737532,2.0988811845598296,1.1206781502575307,1.2686044061337487,20.639716630551145,22.69385192405099,12.560552727287469,Horizontal,2,evaluation,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_2,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,1,294.6301695664475,0.6176478955685435,0.6237436198633363,315.9337083198785,302.26948477846173,13.664223541416789,3.4196267389530575,False,0.9988004798080768,0.9605263157894736,0.726983317028811,1.5039732412863147,11.461356502229522,12.463084121291432,20.5036648413182,1.0,False,0.9605263157894736,12.463084121291432,20.5036648413182,2.7207300166168333,3.8205557658326654,1.5039732412863147,1.809048026291552,1.2014212797235189,1.233547275004055,0.963600457880675,0.6766322047463021,11.524070045274588,13.664223541416789,9.364800875261254,Horizontal,2,evaluation,0.03,0.0085470085470085,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_2,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,4,294.6301695664475,0.6519382589994477,0.6229543702449905,315.9337083198785,302.3058970049022,13.627811314976327,2.9480305172038315,False,0.998000799680128,0.9342105263157896,0.5897982679309182,1.42958454498901,9.08173756281195,10.133245368172156,19.711778946467795,1.0,False,0.9342105263157896,10.133245368172156,19.711778946467795,2.7483285439217107,3.8090427035791903,1.42958454498901,1.815535006518718,1.1472328524124211,1.3921918951224694,0.871065915458813,0.8450600991025189,11.8387440171666,13.627811314976327,10.571837930418209,Horizontal,2,evaluation,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_3,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,0,294.64317213251667,0.959687806988742,0.983757011497106,314.00846851431186,294.32893603330274,19.67953248100912,3.4196267389530575,False,0.9976009596161536,0.9210526315789472,0.7585289651025507,2.36884979631669,11.451317864407144,12.303694807895356,33.66154524489291,1.0,False,0.9210526315789472,12.303694807895356,33.66154524489291,4.492101737306095,6.024770768270167,2.36884979631669,3.350668297933092,1.7644748451583747,2.4004160316577567,1.2538977810389516,1.4793214599032884,19.001620292197252,20.87186472154019,8.925817869551997,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_3,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,0,294.64317213251667,0.9126271651575252,0.9506692856347362,314.00846851431186,294.33602918456194,19.67243932974992,2.948016687543056,False,0.9968012794882048,0.8947368421052632,0.6107077358035493,2.215622171867445,9.063319653503775,9.954890078949376,34.87749131481843,1.0,False,0.8947368421052632,9.954890078949376,34.87749131481843,4.505627565931308,5.8180583400909605,2.215622171867445,3.00607727600591,1.5832117765572735,2.0107875592623654,1.0716992829188707,1.0911983927950442,19.240158692482854,20.85247261104098,10.854137249443168,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_3,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,0,294.64317213251667,0.5949381528619799,0.6194458988170914,314.00846851431186,303.83301741613906,10.1754510981728,3.4196267389530575,False,0.998000799680128,0.9342105263157896,0.7266932211383409,1.5059307382583476,11.451317864407144,12.303694807895356,20.88319003072515,1.0,False,0.9342105263157896,12.303694807895356,20.88319003072515,2.7947021357153896,3.932636580991499,1.5059307382583476,1.7950693263411943,1.1973747928359129,1.1016516758485566,0.9473877791633962,0.5808235062005488,11.680522921029926,13.550767350372894,7.146742910176396,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_3,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,0,294.64317213251667,0.6106925994376996,0.6242448882595382,314.00846851431186,303.6968263053935,10.311642208918386,2.948016687543056,False,0.998000799680128,0.9342105263157896,0.5861864888925437,1.456743953622076,9.063319653503775,9.954890078949376,21.79885844644153,1.0,False,0.9342105263157896,9.954890078949376,21.79885844644153,2.902133662890053,3.968024918780488,1.456743953622076,1.7894923906484486,1.1098168725697086,1.1177034452040226,0.8308099760368983,0.6034492893831853,12.069155036217303,13.681468954775482,8.155240152893153,Horizontal,3,evaluation,0.03,0.0,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_4,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,1,294.825260500259,0.927183652273316,0.9585756488441676,317.615531356997,296.66144202694346,20.954089330053534,3.4196267389530575,False,0.9976009596161536,0.9210526315789472,0.7571494494952997,2.302955605300745,11.456682683482462,12.294329410200811,31.637324451497463,1.0,False,0.9210526315789472,12.294329410200811,31.637324451497463,4.482127303472243,6.039098194906107,2.302955605300745,3.1999639846286208,1.73076662997994,2.3417039757596045,1.2464210136785137,1.5101460681798244,23.052802261676835,24.418542195900955,12.244601724975231,Horizontal,4,evaluation,0.03,0.0085470085470085,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_4,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,3,294.825260500259,0.8380116072306082,0.8935676175445247,317.615531356997,297.1658882231947,20.449643133802283,2.9480310722069945,False,0.9972011195521792,0.9078947368421052,0.6030546076910434,2.0493064326490646,9.072181999562156,9.990194835358068,32.75658976503695,1.0,False,0.9078947368421052,9.990194835358068,32.75658976503695,4.283625000572218,5.543415657978408,2.0493064326490646,2.6679570609325696,1.474719394837864,1.7299907933057432,1.0148619801160297,0.9534788380246552,22.22097511638756,24.074701518393283,14.16923087159205,Horizontal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_4,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,1,294.825260500259,0.5642223744482275,0.6026214820108965,317.615531356997,304.2055810976338,13.4099502593632,3.4196267389530575,False,0.9984006397441024,0.9473684210526316,0.7238131872772958,1.463960219849625,11.452255925783245,12.26411722562563,19.932207524514816,1.0,False,0.9473684210526316,12.26411722562563,19.932207524514816,2.579023945673546,3.743295789843194,1.463960219849625,1.8472139529176184,1.1682555467033868,1.138851578385211,0.9337938141324064,0.606315776217767,11.304141865537298,13.4099502593632,10.25698747760132,Horizontal,4,evaluation,0.03,0.0085470085470085,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_4,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,3,294.825260500259,0.5918364201631311,0.6176647874399047,317.615531356997,304.23403217714167,13.381499179855323,2.9480330105671806,False,0.9984006397441024,0.9473684210526316,0.5864019675524285,1.5121913659331043,9.073803861833342,10.153415708549463,20.541741328566548,1.0,False,0.9473684210526316,10.153415708549463,20.541741328566548,2.6681895102869264,3.6780128098249785,1.5121913659331043,1.963698608491823,1.1509756510574272,1.3003741150390151,0.853707785899277,0.7384411946329769,11.711237288507,13.381499179855323,11.298042031981293,Horizontal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_5,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,2,295.0840552279015,0.9113075753112192,0.9448105634427788,316.22149177634935,297.00734119286477,19.21415058348458,3.419626738963696,False,0.9972011195521792,0.9078947368421052,0.7619967167902225,2.3509519442493994,11.444801915348808,12.112322355224382,32.902903646946676,1.0,False,0.9078947368421052,12.112322355224382,32.902903646946676,4.612719422947751,6.186610934928931,2.3509519442493994,3.2035644823949205,1.7832553746453903,2.398500208676446,1.2903190450053503,1.6170497271870357,20.884006168979727,23.035722373109536,11.235948382136204,Horizontal,5,evaluation,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_5,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,5,295.0840552279015,0.807110273147056,0.8578271041966496,316.22149177634935,297.9595587268302,18.261933049519143,2.949641855172018,False,0.9972011195521792,0.9078947368421052,0.6059319706290283,1.9971307747440037,9.08179973913864,10.34440682237212,32.3630728211042,1.0,False,0.9078947368421052,10.34440682237212,32.3630728211042,3.982330197786011,5.15749278996457,1.9971307747440037,2.6993023097072877,1.490384266509711,1.9090655593396235,1.0296327302061088,1.083099450389658,20.44821410732309,22.513179463707104,12.253920669952702,Horizontal,5,evaluation,0.03,0.0213675213675213,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_5,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,2,295.0840552279015,0.5472627871936327,0.5847969107816023,316.22149177634935,302.69492027913554,13.526571497213808,3.419626738970079,False,0.9988004798080768,0.9605263157894736,0.7271582225260592,1.5017517137256775,11.45613769009647,12.23147233185948,20.167226119398222,1.0,False,0.9605263157894736,12.23147233185948,20.167226119398222,2.710673942001004,3.709357293846781,1.5017517137256775,1.8565428925482457,1.2174002091447995,1.235516248324198,0.9624429295706156,0.6594454800034032,11.873549748018108,13.526571497213808,9.472221958257384,Horizontal,5,evaluation,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_5,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.0840552279015,0.5849349806867518,0.5920886830474043,316.22149177634935,302.815404253294,13.406087523055362,2.950570829746973,False,0.9976009596161536,0.9342105263157896,0.591224843835277,1.4824181407779329,9.086522304120663,10.503559299363198,19.88607141246907,1.0,False,0.9342105263157896,10.503559299363198,19.88607141246907,2.461136028205669,3.202098129725663,1.4824181407779329,1.9266423723961472,1.2141318235105183,1.4979312077121807,0.8946247523744019,0.8371511456111226,11.404088009801852,13.406087523055362,9.94124828805781,Horizontal,5,evaluation,0.03,0.0213675213675213,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_6,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,2,295.31752139540873,0.8926868241638212,0.934172295081018,314.4374668883787,298.1687448476804,16.26872204069832,3.4197483130780415,False,0.9976009596161536,0.9210526315789472,0.7676349899931512,2.4517994778947885,11.442362020153931,12.052896747643848,34.065661547617786,1.0,False,0.9210526315789472,12.052896747643848,34.065661547617786,4.773453927858499,6.33204105518339,2.4517994778947885,3.405929838944164,1.8534929350637557,2.5321110291075337,1.3274168897426464,1.68981455638475,19.42153788546278,21.210530718750988,9.34695109098987,Horizontal,6,evaluation,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_6,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,5,295.31752139540873,0.754426971265944,0.8042546590126457,314.4374668883787,297.8049724978356,16.632494390543116,2.959758387713686,False,0.9976009596161536,0.9210526315789472,0.6059783542664537,1.9025179398509615,9.07572840906376,9.751461270795664,31.867208338477965,1.0,False,0.9210526315789472,9.751461270795664,31.867208338477965,3.9349989410006687,5.07441110354811,1.9025179398509615,2.482148874903075,1.4688637017521493,1.8586141581574285,1.0223372402517503,1.0404521200766594,18.853614552499344,20.1851418490499,10.590427264822315,Horizontal,6,evaluation,0.03,0.0213675213675213,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_6,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,2,295.31752139540873,0.5149294336142027,0.548122747703945,314.4374668883787,304.57414490754746,9.863321980831245,3.419776035149128,False,0.998000799680128,0.9342105263157896,0.7295216247341411,1.4631222296754227,11.459809468217964,12.137848815189228,19.852110638718823,1.0,False,0.9342105263157896,12.137848815189228,19.852110638718823,2.6913375707665232,3.6994047223609,1.4631222296754227,1.706017928265563,1.220595993095616,1.2242334907599168,0.9618847779593868,0.6414426822891705,11.72390582299489,13.246009522980842,6.70521945619177,Horizontal,6,evaluation,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_6,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.31752139540873,0.53111909289372,0.5134110555446137,314.4374668883787,305.03344974307197,9.40401714530674,2.9659727309519877,False,0.9976009596161536,0.9342105263157896,0.5905813475756038,1.313084693072368,9.075377136484091,9.86301756693382,18.384191762215615,1.0,False,0.9342105263157896,9.86301756693382,18.384191762215615,2.2856587889471474,3.018300565237787,1.313084693072368,1.6328839228092906,1.1674177771488232,1.4984758022181577,0.8737852938421024,0.8693082377249983,10.836830158738676,12.59806977042672,7.412861310956223,Horizontal,6,evaluation,0.03,0.0213675213675213,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_7,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,2,295.52522559779794,0.887726116877295,0.9291469984849018,318.1194882121125,297.3907579180164,20.728730294096124,3.4196267389615684,False,0.9972011195521792,0.9078947368421052,0.7717633308435375,2.547081246518987,11.44079084770294,11.891428262328356,34.8305350658112,1.0,False,0.9078947368421052,11.891428262328356,34.8305350658112,4.925875664719805,6.584428258441576,2.547081246518987,3.508175072683229,1.9185340070846877,2.6354999358061098,1.3729084258465096,1.7840415989190743,22.68836167776748,24.92373595933975,12.635466608496104,Horizontal,7,evaluation,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_7,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,5,295.52522559779794,0.7499289383072478,0.8148071726663435,318.1194882121125,297.9511293991299,20.168358812982603,2.950770602433484,False,0.9972011195521792,0.9078947368421052,0.6074594973050957,2.041158238873532,9.076912037539383,9.985298157233164,33.00985979332577,1.0,False,0.9078947368421052,9.985298157233164,33.00985979332577,4.142664670063654,5.3109977346508295,2.041158238873532,2.73182627232452,1.5032876838948108,1.9027770508472135,1.033897777505229,1.0664749414722958,22.56393959461242,24.220217298159184,14.195518172682672,Horizontal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_7,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,2,295.52522559779794,0.4969846224967711,0.5407238323975647,318.1194882121125,304.87674119580356,13.242747016308954,3.4196267389658237,False,0.9984006397441024,0.9473684210526316,0.7273767187498567,1.4712036163836808,11.443280065331049,12.124700193359974,20.082114214151535,1.0,False,0.9473684210526316,12.124700193359974,20.082114214151535,2.6633772828355577,3.693443762065571,1.4712036163836808,1.818772823120676,1.1870204777392257,1.1850242742804158,0.940705808350188,0.6273606261484509,11.317574420769825,13.242747016308954,10.493173515777327,Horizontal,7,evaluation,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_7,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.52522559779794,0.5225391155494997,0.5371063254464961,318.1194882121125,305.025817766642,13.093670445470536,2.9512170579013466,False,0.9984006397441024,0.9473684210526316,0.5899144131854291,1.42421601839694,9.075561868758433,10.021282661211796,20.21795209696257,1.0,False,0.9473684210526316,10.021282661211796,20.21795209696257,2.356451752674586,3.045725042168584,1.42421601839694,1.849082013356478,1.166975845190401,1.453054273650897,0.8628531400432597,0.8005777086736223,11.351043721361048,13.093670445470536,11.00740533856261,Horizontal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_8,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,2,295.71434881764065,0.8711756819207879,0.9200826865485056,316.75154527615916,297.8353174892269,18.916227786932268,3.419626738963696,False,0.9972011195521792,0.9078947368421052,0.7710121831894393,2.6370831552064096,11.433689875446367,11.966751441822591,33.877574181468326,1.0,False,0.9078947368421052,11.966751441822591,33.877574181468326,5.044019985019997,6.778409965203305,2.6370831552064096,3.6958493880801337,1.970966391720519,2.7524366730052763,1.3901822897320086,1.816777046651901,21.70922105107898,23.51103176556893,11.524955114008833,Horizontal,8,evaluation,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_8,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,5,295.71434881764065,0.7278565980745678,0.7877841030464153,316.75154527615916,298.245441811514,18.50610346464515,2.9500263373542417,False,0.9968012794882048,0.8947368421052632,0.6085912110131743,2.061072212804737,9.062078984222408,9.795089190343598,33.94927512168561,1.0,False,0.8947368421052632,9.795089190343598,33.94927512168561,4.189739725085886,5.322251850621982,2.061072212804737,2.7165145392382164,1.5576298460441915,1.9989588298999728,1.0698237839579972,1.1205707989519471,21.240095082988276,22.740258410979607,12.624332311549011,Horizontal,8,evaluation,0.03,0.0213675213675213,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_8,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,2,295.71434881764065,0.4859357637692766,0.5286696623460346,316.75154527615916,303.3542112658891,13.397334010270072,3.4196267389679513,False,0.9988004798080768,0.9605263157894736,0.726624554228821,1.4864332251603514,11.436572402895113,12.1154314680952,19.194940079877505,1.0,False,0.9605263157894736,12.1154314680952,19.194940079877505,2.663996072677374,3.7444659774797255,1.4864332251603514,1.842250298904398,1.2104731151555312,1.2629844373815808,0.960939358370008,0.6933253006132993,11.54907823829756,13.397334010270072,9.507871043199822,Horizontal,8,evaluation,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_8,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.71434881764065,0.5138488230945144,0.5155117522127299,316.75154527615916,303.5146038422196,13.236941433939537,2.9505715715980885,False,0.9984006397441024,0.9473684210526316,0.5908995966444841,1.4124397733940663,9.070512503238591,10.17562107142838,20.241325353604395,1.0,False,0.9473684210526316,10.17562107142838,20.241325353604395,2.406444104110037,3.10215990404346,1.4124397733940663,1.8049016742567836,1.2051744830184363,1.517331878940683,0.895474163408629,0.8757617253763303,11.520169154132706,13.236941433939537,10.084383740154845,Horizontal,8,evaluation,0.03,0.0213675213675213,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_10,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,2,296.06802208777685,0.8689241440440435,0.9121944554913768,318.649993978916,297.97350747240716,20.67648650650881,3.419626738963696,False,0.9968012794882048,0.8947368421052632,0.7828292794568414,2.854749589404026,11.422496305855022,11.94916685010655,35.192896172276335,1.0,False,0.8947368421052632,11.94916685010655,35.192896172276335,5.396258437889883,7.19741880614328,2.854749589404026,3.9738704182835303,2.1462909376490114,3.025957497787358,1.5131620341690069,2.051048959227833,23.487100214663496,25.43799034470288,13.275101135883803,Horizontal,10,evaluation,0.03,0.017094017094017,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_10,regular mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,,2,234,5,296.06802208777685,0.7042836073476927,0.7719371165327139,318.649993978916,298.8616026249729,19.788391353943094,2.9523378047337285,False,0.9964014394242304,0.881578947368421,0.610886172830051,2.1746342341479608,9.056360390761595,9.83067170212219,33.79755243868615,1.0,False,0.881578947368421,9.83067170212219,33.79755243868615,4.198368281236847,5.390638494700817,2.1746342341479608,2.925067075363376,1.61771627149621,2.087879339097305,1.099851743156909,1.1871368060269287,23.24523951124838,24.619989287515295,14.245531004870044,Horizontal,10,evaluation,0.03,0.0213675213675213,fixed_stride_5,constant ambient,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_10,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,2,296.06802208777685,0.457890528203134,0.5049003275776134,318.649993978916,305.41210893636907,13.237885042546909,3.4196267389658237,False,0.9984006397441024,0.9473684210526316,0.7256019138336308,1.5220839324159612,11.435034019673642,12.124292708547712,20.589154058893435,1.0,False,0.9473684210526316,12.124292708547712,20.589154058893435,2.834832603755541,3.890213930874967,1.5220839324159612,1.892423399426206,1.231562831009497,1.2569648503607966,0.9723316600878054,0.6630016691226873,11.17859335650465,13.237885042546909,10.390962349005552,Horizontal,10,evaluation,0.03,0.017094017094017,fixed_stride_5,physics one-step clipped,0.0003125,,,unbiased_M_times_M_minus_1
HorizontalScanPath_10,physics mean + stochastic space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,296.06802208777685,0.4703646232948423,0.4901172640009165,318.649993978916,305.487469909978,13.162524068937955,2.950680563382909,False,0.998000799680128,0.9342105263157896,0.5882330474041848,1.433853690874414,9.065544417755593,9.96720279305062,20.75086663669381,1.0,False,0.9342105263157896,9.96720279305062,20.75086663669381,2.5016112473773404,3.2016655050392138,1.433853690874414,1.8503607666793076,1.1841477293665663,1.4790721598390733,0.8788972777216145,0.8217578069130839,11.49692326718513,13.162524068937955,10.980325221150624,Horizontal,10,evaluation,0.03,0.0213675213675213,fixed_stride_5,physics one-step clipped,0.0003125,0.0003125,1077.1162951691497,unbiased_M_times_M_minus_1
HorizontalScanPath_11,regular mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,,1,117,3,296.2091569703494,0.8522848072435671,0.8975885095373466,317.2636056084965,298.4315250062087,18.832080602287817,3.419686815928663,False,0.9964014394242304,0.881578947368421,0.7859136274183945,2.9015843578502936,11.449595246204654,11.956847179041125,35.814551178621116,1.0,False,0.881578947368421,11.956847179041125,35.814551178621116,5.509974001741384,7.313655623124538,2.9015843578502936,4.02505978956404,2.1733783524820467,3.0443624721499662,1.525775698963974,2.081971129711145,22.256794581173125,23.99274321322042,11.840482029295066,Horizontal,11,evaluation,0.03,0.0256410256410256,fixed_stride_5,constant ambient,0.0003125,,,unbiased_M_times_M_minus_1
