method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,kernel,kernel_label,observation_seed,kernel_lengthscale,kernel_lengthscale_y,kernel_angle_degrees
censored Laplace,0.076750316071755,0.18056021143759932,1561.3444342951848,1107.1768302402688,454.16760405491596,0.12068965517241415,-0.1206896551724137,1107.1768302402688,86.85402551209872,936.9429402365554,1277.4107202439823,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,4,1.25,0.28,34.0
censored sampled,0.07018051670195985,0.1599668357647496,1561.3444342951848,1152.9046076987368,408.43982659644803,0.12068965517241415,-0.1206896551724137,1152.9046076987368,102.40554190442141,973.5789993743414,1338.4992756333056,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,4,1.25,0.28,34.0
oracle true,0.0084897744403737,0.016341833079782292,1561.3444342951848,1526.684586425496,34.65984786968875,0.12068965517241415,-0.1206896551724137,1526.684586425496,21.26836930808573,1484.998582581648,1568.3705902693441,True,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,4,1.25,0.28,34.0
exact clipped,0.11260237159236663,0.2796261614637762,1561.3444342951848,936.8538852739879,624.4905490211969,0.12068965517241415,-0.1206896551724137,918.6508839367874,15.147353070786073,888.9620719180467,948.3396959555281,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,5,0.7,,0.0
discard saturated,0.11274326602412335,0.27911646803100115,1561.3444342951848,956.4655261345996,604.8789081605852,0.12068965517241415,-0.1206896551724137,956.4655261345996,80.67106123284124,798.3502461182308,1114.5808061509683,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,5,0.7,,0.0
censored Laplace,0.07103301233056694,0.16444589820266264,1561.3444342951848,1184.7137947361234,376.63063955906136,0.12068965517241415,-0.1206896551724137,1184.7137947361234,43.06732250044254,1100.301842635256,1269.1257468369909,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,5,0.7,,0.0
censored sampled,0.06720033287077042,0.15109140908949875,1561.3444342951848,1216.3602305745053,344.9842037206795,0.12068965517241415,-0.1206896551724137,1216.3602305745053,33.56832706684327,1164.238337317834,1282.453287148237,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,5,0.7,,0.0
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,5,0.7,,0.0
exact clipped,0.1144557691817772,0.28079530666921954,1561.3444342951848,939.0960306934852,622.2484036016996,0.12068965517241415,-0.1206896551724137,939.0960306934852,11.5486595505746,916.460657974359,961.7314034126114,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,isotropic_tuned,isotropic tuned,5,0.9492300238998509,,0.0
discard saturated,0.1279527892802996,0.3159256119760434,1561.3444342951848,900.7301444669087,660.6142898282761,0.12068965517241415,-0.1206896551724137,900.7301444669087,33.161457074912214,835.7336886000808,965.7266003337365,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,isotropic_tuned,isotropic tuned,5,0.9492300238998509,,0.0
censored Laplace,0.09510736237879673,0.22611072284133651,1561.3444342951848,1053.9617048425794,507.3827294526054,0.12068965517241415,-0.1206896551724137,1053.9617048425794,21.27869567647066,1012.2554613166968,1095.6679483684618,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,isotropic_tuned,isotropic tuned,5,0.9492300238998509,,0.0
censored sampled,0.09634150493217145,0.22749068144648554,1561.3444342951848,1047.0764311626185,514.2680031325663,0.12068965517241415,-0.1206896551724137,1047.0764311626185,10.207485614572827,1029.9489766694421,1068.449782545599,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,isotropic_tuned,isotropic tuned,5,0.9492300238998509,,0.0
oracle true,0.05398801006119639,0.08052315870132713,1561.3444342951848,1373.4519345051526,187.89249979003216,0.12068965517241415,-0.1206896551724137,1373.4519345051526,11.5486595505746,1350.8165617860263,1396.087307224279,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,isotropic_tuned,isotropic tuned,5,0.9492300238998509,,0.0
exact clipped,0.10872830896155543,0.2735503857052092,1561.3444342951848,956.7352530208067,604.6091812743781,0.12068965517241415,-0.1206896551724137,956.7352530208067,10.462240141078281,936.2292623442933,977.2412436973201,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,35.0
discard saturated,0.0992494888825743,0.24830667526060096,1561.3444342951848,1014.8370317592947,546.50740253589,0.12068965517241415,-0.1206896551724137,1014.8370317592947,31.836374713299897,952.4377373212269,1077.2363261973626,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,35.0
censored Laplace,0.07306076793508,0.17829724013078307,1561.3444342951848,1138.1235241624445,423.2209101327403,0.12068965517241415,-0.1206896551724137,1138.1235241624445,23.615178280578554,1091.8377747325105,1184.4092735923784,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,35.0
censored sampled,0.07490806260987952,0.18240888956465595,1561.3444342951848,1130.9840529732908,430.360381321894,0.12068965517241415,-0.1206896551724137,1130.9840529732908,20.764916877150938,1084.2074725378654,1174.9968670269666,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,35.0
oracle true,0.031378358869979056,0.05225722390122834,1561.3444342951848,1407.5590214072386,153.78541288794622,0.12068965517241415,-0.1206896551724137,1407.5590214072386,10.462240141078281,1387.0530307307251,1428.065012083752,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,5,1.75,0.65,35.0
exact clipped,0.11630419008645618,0.2910508887241426,1561.3444342951848,922.3823884647107,638.962045830474,0.12068965517241415,-0.1206896551724137,859.4641492907707,21.26836930808573,817.7781454469226,901.1501531346188,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,5,1.25,0.28,34.0
discard saturated,0.12686710314139832,0.3174344602332848,1561.3444342951848,911.8980701163413,649.4463641788435,0.12068965517241415,-0.1206896551724137,844.3096459803686,205.40457838941404,441.7166723371171,1246.90261962362,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,5,1.25,0.28,34.0
censored Laplace,0.07474245808893996,0.1761411684349109,1561.3444342951848,1139.1360805529498,422.208353742235,0.12068965517241415,-0.1206896551724137,1125.8731963811156,90.34274797303307,948.8014103539708,1302.9449824082603,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,5,1.25,0.28,34.0
censored sampled,0.07106304193325949,0.16098247229712434,1561.3444342951848,1224.708118495564,336.6363157996209,0.12068965517241415,-0.1206896551724137,1158.7076203064357,79.12030158324286,979.4447804897129,1304.787682936292,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,5,1.25,0.28,34.0
oracle true,0.0084897744403737,0.016341833079782292,1561.3444342951848,1526.684586425496,34.65984786968875,0.12068965517241415,-0.1206896551724137,1526.684586425496,21.26836930808573,1484.998582581648,1568.3705902693441,True,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,5,1.25,0.28,34.0
exact clipped,0.11297839352563807,0.2822489904020824,1561.3444342951848,942.635270523257,618.7091637719278,0.12068965517241415,-0.1206896551724137,921.5386471720543,15.147353070786073,891.8498351533136,951.227459190795,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,6,0.7,,0.0
discard saturated,0.10810543728843348,0.2671887154012883,1561.3444342951848,1004.7841529992023,556.5602812959825,0.12068965517241415,-0.1206896551724137,983.825438060578,65.45402682414966,855.5355454852447,1112.1153306359113,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,6,0.7,,0.0
censored Laplace,0.07615849579094228,0.18185815209488942,1561.3444342951848,1149.6545852904724,411.6898490047124,0.12068965517241415,-0.1206896551724137,1149.6545852904724,39.656597265125626,1071.927654650826,1227.3815159301187,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,6,0.7,,0.0
censored sampled,0.0737388530088766,0.17438466746234443,1561.3444342951848,1167.0140104835966,394.33042381158816,0.12068965517241415,-0.1206896551724137,1167.0140104835966,51.89876342048685,1079.4453041339934,1274.7402887734531,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,6,0.7,,0.0
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,6,0.7,,0.0
exact clipped,0.11566951212566126,0.28576257593164855,1561.3444342951848,931.0955570248428,630.248877270342,0.12068965517241415,-0.1206896551724137,931.0955570248428,11.811817233791372,907.9443952466117,954.2467188030739,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,isotropic_tuned,isotropic tuned,6,0.92555971558195,,0.0
discard saturated,0.1299492336600501,0.3212324571907932,1561.3444342951848,913.4218391536327,647.922595141552,0.12068965517241415,-0.1206896551724137,888.9776257504622,30.768505910423478,828.6713541660322,949.2838973348921,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,isotropic_tuned,isotropic tuned,6,0.92555971558195,,0.0
censored Laplace,0.09974451992061152,0.24196110917177494,1561.3444342951848,1024.0019464265442,537.3424878686405,0.12068965517241415,-0.1206896551724137,1024.0019464265442,21.42789657265373,982.0032691441429,1066.0006237089456,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,isotropic_tuned,isotropic tuned,6,0.92555971558195,,0.0
censored sampled,0.0981592515598878,0.2337658621616076,1561.3444342951848,1041.1589143112967,520.1855199838881,0.12068965517241415,-0.1206896551724137,1041.1589143112967,18.014918730382774,1009.4423692912272,1078.521999319359,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,isotropic_tuned,isotropic tuned,6,0.92555971558195,,0.0
oracle true,0.051179306263933216,0.07615993660403038,1561.3444342951848,1384.7544505270166,176.58998376816817,0.12068965517241415,-0.1206896551724137,1384.7544505270166,11.811817233791372,1361.6032887487854,1407.9056123052478,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,isotropic_tuned,isotropic tuned,6,0.92555971558195,,0.0
exact clipped,0.10970375873781617,0.27656635726974915,1561.3444342951848,954.9851580882445,606.3592762069403,0.12068965517241415,-0.1206896551724137,954.9851580882445,10.462240141078281,934.479167411731,975.4911487647579,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,6,1.75,0.65,35.0
discard saturated,0.09927726989560903,0.24795441155147332,1561.3444342951848,1017.8297563620803,543.5146779331045,0.12068965517241415,-0.1206896551724137,1017.8297563620803,28.74701343701925,961.4856100255225,1074.173902698638,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,6,1.75,0.65,35.0
censored Laplace,0.07857670357948217,0.1943934978879373,1561.3444342951848,1111.4342254000703,449.91020889511447,0.12068965517241415,-0.1206896551724137,1111.4342254000703,21.826032846628504,1068.6552010206785,1154.213249779462,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,6,1.75,0.65,35.0
censored sampled,0.081046066265703,0.19917287291264543,1561.3444342951848,1103.5270647295897,457.8173695655951,0.12068965517241415,-0.1206896551724137,1103.5270647295897,17.606713749685465,1062.3024025580878,1140.3454561518342,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,6,1.75,0.65,35.0
oracle true,0.031378358869979056,0.05225722390122834,1561.3444342951848,1407.5590214072386,153.78541288794622,0.12068965517241415,-0.1206896551724137,1407.5590214072386,10.462240141078281,1387.0530307307251,1428.065012083752,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,6,1.75,0.65,35.0
exact clipped,0.11657465702855187,0.29169748910155174,1561.3444342951848,921.1270084238444,640.2174258713404,0.12068965517241415,-0.1206896551724137,861.4507802892552,21.26836930808573,819.7647764454072,903.1367841331033,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,6,1.25,0.28,34.0
discard saturated,0.10993340549651638,0.27250355707023655,1561.3444342951848,981.0894849004889,580.2549493946959,0.12068965517241415,-0.1206896551724137,936.6021775618966,151.2814197956218,640.0905947624778,1233.1137603613154,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,6,1.25,0.28,34.0
censored Laplace,0.08598858904312413,0.20781429859348177,1561.3444342951848,1062.6116822062518,498.732752088933,0.12068965517241415,-0.1206896551724137,1054.0825211225822,87.18381020839482,883.2022531141283,1224.962789131036,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,6,1.25,0.28,34.0
censored sampled,0.08348143361309861,0.19983524328434246,1561.3444342951848,1085.2635021386136,476.0809321565712,0.12068965517241415,-0.1206896551724137,1070.1585988146046,78.51479572284471,930.1055027067097,1214.4109904804568,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,6,1.25,0.28,34.0
oracle true,0.0084897744403737,0.016341833079782292,1561.3444342951848,1526.684586425496,34.65984786968875,0.12068965517241415,-0.1206896551724137,1526.684586425496,21.26836930808573,1484.998582581648,1568.3705902693441,True,rotated_wake,rotated wake,17,289,8,0.02768166089965398,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,6,1.25,0.28,34.0
exact clipped,0.11181509264066597,0.27941531823166255,1561.3444342951848,945.0615526986761,616.2828815965087,0.12068965517241415,-0.1206896551724137,919.2648538437282,15.147353070786073,889.5760418249876,948.9536658624689,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,7,0.7,,0.0
discard saturated,0.0877308699845187,0.21182489454181264,1561.3444342951848,1123.0875119479656,438.2569223472192,0.12068965517241415,-0.1206896551724137,1123.0875119479656,65.47565332203577,994.7552314367755,1251.4197924591558,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,7,0.7,,0.0
censored Laplace,0.06964049291577264,0.1632222471552141,1561.3444342951848,1185.0499803119728,376.29445398321195,0.12068965517241415,-0.1206896551724137,1185.0499803119728,46.06047861688932,1094.7714422228698,1275.3285184010758,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,7,0.7,,0.0
censored sampled,0.06693804808444304,0.15547903335343827,1561.3444342951848,1199.7299547391287,361.61447955605604,0.12068965517241415,-0.1206896551724137,1199.7299547391287,52.1424463520902,1097.2407393007095,1300.7583213779744,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,7,0.7,,0.0
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,7,0.7,,0.0
exact clipped,0.11376877254191162,0.2813505422458225,1561.3444342951848,936.0727158770463,625.2717184181384,0.12068965517241415,-0.1206896551724137,934.1500433685818,12.158716085596222,910.3189598408132,957.9811268963504,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8959853263489327,0.8959853263489327,870.688775816073,isotropic_tuned,isotropic tuned,7,0.8959853263489327,,0.0
discard saturated,0.11582346756379278,0.2847646747573608,1561.3444342951848,968.5180547411677,592.8263795540171,0.12068965517241415,-0.1206896551724137,966.1361877108997,33.23041044891571,901.0045832310249,1031.2677921907743,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8959853263489327,0.8959853263489327,870.688775816073,isotropic_tuned,isotropic tuned,7,0.8959853263489327,,0.0
censored Laplace,0.09263721397128166,0.22297300134859482,1561.3444342951848,1058.60137155367,502.7430627415147,0.12068965517241415,-0.1206896551724137,1058.60137155367,23.67794204212848,1012.1926051510983,1105.010137956242,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8959853263489327,0.8959853263489327,870.688775816073,isotropic_tuned,isotropic tuned,7,0.8959853263489327,,0.0
censored sampled,0.0921205578612765,0.2190916571912437,1561.3444342951848,1065.5178298955016,495.8266043996832,0.12068965517241415,-0.1206896551724137,1065.5178298955016,14.215304665213644,1039.1401075060887,1092.3037304593731,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8959853263489327,0.8959853263489327,870.688775816073,isotropic_tuned,isotropic tuned,7,0.8959853263489327,,0.0
oracle true,0.047660868388802555,0.07076027728941249,1561.3444342951848,1398.7528574141747,162.59157688101004,0.12068965517241415,-0.1206896551724137,1398.7528574141747,12.158716085596222,1374.921773886406,1422.5839409419434,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8959853263489327,0.8959853263489327,870.688775816073,isotropic_tuned,isotropic tuned,7,0.8959853263489327,,0.0
exact clipped,0.1086704591078657,0.27359919178877634,1561.3444342951848,958.1640611934439,603.1803731017409,0.12068965517241415,-0.1206896551724137,958.1640611934439,10.462240141078281,937.6580705169305,978.6700518699573,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,7,1.75,0.65,35.0
discard saturated,0.09377052894971852,0.23316531984842948,1561.3444342951848,1044.8172203381896,516.5272139569952,0.12068965517241415,-0.1206896551724137,1044.8172203381896,29.585722997519046,986.8292032630522,1102.805237413327,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,7,1.75,0.65,35.0
censored Laplace,0.07419319645953204,0.1814697761797776,1561.3444342951848,1135.2574203809968,426.087013914188,0.12068965517241415,-0.1206896551724137,1135.2574203809968,21.80887400528725,1092.5120273306338,1178.0028134313598,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,7,1.75,0.65,35.0
censored sampled,0.07734447778395635,0.18885787545559532,1561.3444342951848,1120.1312880725998,441.213146222585,0.12068965517241415,-0.1206896551724137,1120.1312880725998,21.768336315024527,1082.6183554569689,1167.5633905822554,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,7,1.75,0.65,35.0
oracle true,0.031378358869979056,0.05225722390122834,1561.3444342951848,1407.5590214072386,153.78541288794622,0.12068965517241415,-0.1206896551724137,1407.5590214072386,10.462240141078281,1387.0530307307251,1428.065012083752,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,7,1.75,0.65,35.0
exact clipped,0.11592070164421593,0.2905873401080314,1561.3444342951848,924.34015555039,637.0042787447948,0.12068965517241415,-0.1206896551724137,856.6355231398142,21.26836930808573,814.9495192959661,898.3215269836622,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,7,1.25,0.28,34.0
discard saturated,0.1187460910171467,0.2964800099528645,1561.3444342951848,923.7020713444239,637.6423629507609,0.12068965517241415,-0.1206896551724137,881.7184506348207,205.29034051791132,479.34938321971447,1284.087518049927,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,7,1.25,0.28,34.0
censored Laplace,0.07083817676006456,0.16611737270944463,1561.3444342951848,1160.380498730047,400.9639355651377,0.12068965517241415,-0.1206896551724137,1160.380498730047,92.93877051615196,978.2205085183892,1342.540488941705,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,7,1.25,0.28,34.0
censored sampled,0.06271349225240032,0.14126142582472098,1561.3444342951848,1222.7879036130003,338.55653068218453,0.12068965517241415,-0.1206896551724137,1222.7879036130003,101.69765585700073,1053.0633294187373,1434.7864777088082,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,7,1.25,0.28,34.0
oracle true,0.0084897744403737,0.016341833079782292,1561.3444342951848,1526.684586425496,34.65984786968875,0.12068965517241415,-0.1206896551724137,1526.684586425496,21.26836930808573,1484.998582581648,1568.3705902693441,True,rotated_wake,rotated wake,17,289,9,0.031141868512110725,1.25,1.25,870.688775816073,anisotropic_informed,anisotropic informed,7,1.25,0.28,34.0
exact clipped,0.11398740241975948,0.282655669458224,1561.3444342951848,937.6357799828824,623.7086543123024,0.12068965517241415,-0.1206896551724137,915.881380297022,15.147353070786073,886.1925682782813,945.5701923157627,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,8,0.7,,0.0
discard saturated,0.1225519132039022,0.2979830479374881,1561.3444342951848,977.306957876319,584.0374764188658,0.12068965517241415,-0.1206896551724137,965.6627985718944,65.71160141734576,836.8680597938967,1094.4575373498922,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,8,0.7,,0.0
censored Laplace,0.08117077288135226,0.1924161230097761,1561.3444342951848,1121.9267850237638,439.41764927142094,0.12068965517241415,-0.1206896551724137,1121.9267850237638,40.218813961710765,1043.0979096588107,1200.755660388717,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,8,0.7,,0.0
censored sampled,0.08052378033901175,0.18679255276954165,1561.3444342951848,1127.6078735481797,433.7365607470051,0.12068965517241415,-0.1206896551724137,1127.1963324171459,27.061357160682984,1070.6200065787648,1175.1597602249853,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,8,0.7,,0.0
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,isotropic_fixed,isotropic fixed,8,0.7,,0.0
exact clipped,0.11743420758551044,0.2875744878393428,1561.3444342951848,930.9869014105865,630.3575328845983,0.12068965517241415,-0.1206896551724137,929.2494751396301,11.142964509575293,907.4092647008625,951.0896855783977,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9881124555873071,0.9881124555873071,870.688775816073,isotropic_tuned,isotropic tuned,8,0.9881124555873071,,0.0
discard saturated,0.13913294773542825,0.339033333939185,1561.3444342951848,891.4315596801938,669.912874614991,0.12068965517241415,-0.1206896551724137,891.4315596801938,26.73111299021104,839.0385782193802,943.8245411410074,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9881124555873071,0.9881124555873071,870.688775816073,isotropic_tuned,isotropic tuned,8,0.9881124555873071,,0.0
censored Laplace,0.10512625478536149,0.25311034257194565,1561.3444342951848,999.92993526016,561.4144990350247,0.12068965517241415,-0.1206896551724137,999.92993526016,18.524451368384874,963.6220105781257,1036.2378599421945,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9881124555873071,0.9881124555873071,870.688775816073,isotropic_tuned,isotropic tuned,8,0.9881124555873071,,0.0
censored sampled,0.11174523256436945,0.2689126624465058,1561.3444342951848,992.1504287481254,569.1940055470594,0.12068965517241415,-0.1206896551724137,992.1504287481254,24.46862549771126,930.3235418137333,1015.2765197849557,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9881124555873071,0.9881124555873071,870.688775816073,isotropic_tuned,isotropic tuned,8,0.9881124555873071,,0.0
oracle true,0.05858069766629306,0.08775449034992563,1561.3444342951848,1354.808450785577,206.53598350960783,0.12068965517241415,-0.1206896551724137,1354.808450785577,11.142964509575293,1332.9682403468094,1376.6486612243446,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9881124555873071,0.9881124555873071,870.688775816073,isotropic_tuned,isotropic tuned,8,0.9881124555873071,,0.0
exact clipped,0.11331281949387877,0.2815603983861751,1561.3444342951848,948.520173831634,612.8242604635508,0.12068965517241415,-0.1206896551724137,948.520173831634,9.054332993821525,930.7736811637438,966.2666664995241,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,8,1.75,0.9,35.0
discard saturated,0.13198207800745462,0.3279739971842255,1561.3444342951848,882.2372143931774,679.1072199020074,0.12068965517241415,-0.1206896551724137,882.2372143931774,20.255346606998224,842.5367350434609,921.9376937428939,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,8,1.75,0.9,35.0
censored Laplace,0.0980772754336834,0.24028229936729964,1561.3444342951848,1021.1858211833447,540.15861311184,0.12068965517241415,-0.1206896551724137,1021.1858211833447,14.253244651948545,993.2494616655256,1049.1221807011639,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,1.75,1.75,870.688775816073,anisotropic_tuned,anisotropic tuned,8,1.75,0.9,35.0
