shape,shape_label,observation_seed,lengthscale,lengthscale_y,angle_degrees,unsat_neg_log_marginal_likelihood,kernel
rotated_wake,rotated wake,2,0.55,0.42,35.0,1788.3806936773321,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.42,55.0,1788.9917300751526,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.65,-55.0,1667.2728356483362,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.65,-35.0,1668.4306252708652,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.65,-15.0,1672.6863249666094,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.65,0.0,1677.4731308876503,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.65,15.0,1682.2966240531596,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.65,35.0,1685.6822285888898,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.65,55.0,1683.4281554027739,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.9,-55.0,1585.257591371143,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.9,-35.0,1589.618033388249,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.9,-15.0,1613.2288277780553,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.9,0.0,1636.9160716041833,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.9,15.0,1659.2501083710895,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.9,35.0,1674.3935254378775,anisotropic_tuned
rotated_wake,rotated wake,2,0.55,0.9,55.0,1660.8787673789393,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.18,-55.0,1911.9297728482811,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.18,-35.0,1911.2816291685494,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.18,-15.0,1855.3304574049635,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.18,0.0,1730.6982503565628,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.18,15.0,1855.2029043152097,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.18,35.0,1905.6718775906752,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.18,55.0,1905.9420845590903,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.28,-55.0,1833.0415397362212,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.28,-35.0,1830.9664508119968,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.28,-15.0,1768.2866160763533,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.28,0.0,1722.4139403425852,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.28,15.0,1764.7868394031902,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.28,35.0,1818.5037207924124,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.28,55.0,1819.016199302076,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.42,-55.0,1745.8264983630597,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.42,-35.0,1733.6081133363855,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.42,-15.0,1702.3279148485144,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.42,0.0,1685.7185818373891,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.42,15.0,1687.182591698483,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.42,35.0,1698.9280840323313,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.42,55.0,1700.961608571823,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.65,-55.0,1628.693771295284,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.65,-35.0,1625.7025895793886,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.65,-15.0,1618.0163913906595,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.65,0.0,1611.5386372416692,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.65,15.0,1606.4444748601231,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.65,35.0,1603.5496000016392,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.65,55.0,1605.7885568760162,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.9,-55.0,1556.4595012797354,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.9,-35.0,1561.4179626091081,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.9,-15.0,1573.9730115625425,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.9,0.0,1585.6288430855989,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.9,15.0,1595.9925230569925,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.9,35.0,1602.0832496887765,anisotropic_tuned
rotated_wake,rotated wake,2,0.75,0.9,55.0,1596.1659634094276,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.18,-55.0,1871.7785097538822,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.18,-35.0,1869.5157843619722,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.18,-15.0,1807.1476955965609,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.18,0.0,1660.6075896654197,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.18,15.0,1805.5300059513456,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.18,35.0,1847.1693498561713,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.18,55.0,1847.9407980920873,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.28,-55.0,1805.5517917953603,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.28,-35.0,1793.340233328293,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.28,-15.0,1706.523602163551,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.28,0.0,1654.6683515472305,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.28,15.0,1700.7672381221996,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.28,35.0,1740.2482141948085,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.28,55.0,1741.1393338035182,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.42,-55.0,1749.9218429636471,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.42,-35.0,1725.0026013265397,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.42,-15.0,1663.0708069604066,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.42,0.0,1627.6787514103726,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.42,15.0,1621.3304044355286,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.42,35.0,1624.36017944078,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.42,55.0,1628.089923559461,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.65,-55.0,1652.0581368355247,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.65,-35.0,1636.2391111519391,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.65,-15.0,1600.4307043641911,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.65,0.0,1573.0807751018028,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.65,15.0,1553.2497165190357,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.65,35.0,1543.9789599666965,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.65,55.0,1552.8122158952265,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.9,-55.0,1588.166845942606,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.9,-35.0,1583.2798794325113,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.9,-15.0,1571.7451701884788,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.9,0.0,1562.172555527854,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.9,15.0,1554.658919941688,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.9,35.0,1550.771339968937,anisotropic_tuned
rotated_wake,rotated wake,2,1.0,0.9,55.0,1555.0704218813325,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.18,-55.0,1842.2709216464777,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.18,-35.0,1845.0416984364006,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.18,-15.0,1765.5783233703132,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.18,0.0,1632.1517827877155,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.18,15.0,1759.7820646997825,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.18,35.0,1782.4010890572827,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.18,55.0,1785.5232719439105,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.28,-55.0,1851.7291812535218,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.28,-35.0,1827.0227690414208,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.28,-15.0,1665.7897144442763,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.28,0.0,1627.0613229143432,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.28,15.0,1651.6170552960502,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.28,35.0,1669.911960668177,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.28,55.0,1672.7399738386848,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.42,-55.0,1825.1166094647183,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.42,-35.0,1783.4856593931572,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.42,-15.0,1681.5076670776348,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.42,0.0,1605.9938197275574,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.42,15.0,1574.4298157969365,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.42,35.0,1565.6910383698273,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.42,55.0,1576.5208043626008,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.65,-55.0,1746.6350240267675,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.65,-35.0,1718.701037002787,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.65,-15.0,1638.5186288309833,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.65,0.0,1567.6600340125474,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.65,15.0,1520.6026276504367,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.65,35.0,1499.8173104972066,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.65,55.0,1527.2339992954035,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.9,-55.0,1690.7058255843476,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.9,-35.0,1669.73995601679,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.9,-15.0,1617.975164845258,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.9,0.0,1571.0927550446927,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.9,15.0,1531.9466459557098,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.9,35.0,1513.637177204465,anisotropic_tuned
rotated_wake,rotated wake,2,1.35,0.9,55.0,1541.5911168132611,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.18,-55.0,1838.1853799118503,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.18,-35.0,1845.9529693731415,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.18,-15.0,1735.117675400692,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.18,0.0,1654.7697916824936,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.18,15.0,1723.546905084842,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.18,35.0,1729.260816099441,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.18,55.0,1736.7840852058252,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.28,-55.0,1926.355102980417,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.28,-35.0,1896.9434203600626,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.28,-15.0,1659.0314865217915,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.28,0.0,1647.6359878516855,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.28,15.0,1627.0806859518266,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.28,35.0,1618.4108231821401,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.28,55.0,1635.6528106897563,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.42,-55.0,1922.0977227865164,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.42,-35.0,1877.915317593231,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.42,-15.0,1741.7244530282123,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.42,0.0,1629.0553974167801,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.42,15.0,1554.8667807972156,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.42,35.0,1527.4279999297933,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.42,55.0,1563.293374007072,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.65,-55.0,1862.4202602719697,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.65,-35.0,1826.1250241895696,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.65,-15.0,1709.1800846668975,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.65,0.0,1602.0490558101583,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.65,15.0,1510.1447718431086,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.65,35.0,1470.0107963149203,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.65,55.0,1531.3824270392124,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.9,-55.0,1817.1801593623559,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.9,-35.0,1783.0664026419577,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.9,-15.0,1691.1035411167327,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.9,0.0,1604.583176962838,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.9,15.0,1525.3558928743541,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.9,35.0,1485.2335555753648,anisotropic_tuned
rotated_wake,rotated wake,2,1.75,0.9,55.0,1549.1434782903461,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.18,-55.0,1954.2042999544592,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.18,-35.0,1953.9858290990628,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.18,-15.0,1911.8842939087417,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.18,0.0,1839.447215520342,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.18,15.0,1911.521781995229,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.18,35.0,1952.1388640534333,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.18,55.0,1952.3226173289509,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.28,-55.0,1896.4186385746002,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.28,-35.0,1895.5831209017624,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.28,-15.0,1855.167499713334,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.28,0.0,1828.162815393226,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.28,15.0,1854.3449927338966,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.28,35.0,1893.3410959829216,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.28,55.0,1893.5730885615671,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.42,-55.0,1793.170867293285,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.42,-35.0,1791.7465182796936,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.42,-15.0,1781.670809243919,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.42,0.0,1777.701595251352,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.42,15.0,1781.2015045108533,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.42,35.0,1789.8018188976962,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.42,55.0,1789.7237415462278,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.65,-55.0,1669.3218136049427,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.65,-35.0,1670.0459315435019,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.65,-15.0,1672.0346540603523,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.65,0.0,1674.3920610860482,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.65,15.0,1677.038379981875,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.65,35.0,1679.3367796769198,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.65,55.0,1678.2970605803043,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.9,-55.0,1589.9967898763161,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.9,-35.0,1594.5445300947758,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.9,-15.0,1611.3269966772177,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.9,0.0,1628.1533581559238,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.9,15.0,1643.9649216598932,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.9,35.0,1653.723134471085,anisotropic_tuned
rotated_wake,rotated wake,3,0.55,0.9,55.0,1645.2699641960858,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.18,-55.0,1912.1669241769864,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.18,-35.0,1911.5399607720979,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.18,-15.0,1855.6136432519047,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.18,0.0,1732.4729474867186,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.18,15.0,1854.8666135423991,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.18,35.0,1905.5398985081597,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.18,55.0,1905.891150132757,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.28,-55.0,1830.9151292284,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.28,-35.0,1828.220720532699,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.28,-15.0,1768.6426624961828,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.28,0.0,1723.9644458560283,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.28,15.0,1766.3331876551401,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.28,35.0,1818.6491869080232,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.28,55.0,1818.8723426774304,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.42,-55.0,1734.2229826675011,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.42,-35.0,1723.1043945092006,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.42,-15.0,1698.4669654571799,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.42,0.0,1686.5388648084308,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.42,15.0,1691.340366656456,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.42,35.0,1704.6046768472588,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.42,55.0,1702.0863178748473,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.65,-55.0,1620.5902218739443,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.65,-35.0,1618.5050933346884,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.65,-15.0,1613.1089595667172,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.65,0.0,1608.5738206497417,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.65,15.0,1605.0424691167937,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.65,35.0,1603.2338163225731,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.65,55.0,1605.1595942126478,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.9,-55.0,1550.2915317889137,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.9,-35.0,1554.8934621562871,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.9,-15.0,1565.9219106811493,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.9,0.0,1575.6557557535248,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.9,15.0,1583.5984775519328,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.9,35.0,1587.5968596272305,anisotropic_tuned
rotated_wake,rotated wake,3,0.75,0.9,55.0,1582.014071723711,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.18,-55.0,1872.9388273856143,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.18,-35.0,1870.7388268734367,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.18,-15.0,1806.4597457230761,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.18,0.0,1656.2673342573607,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.18,15.0,1805.4268394377136,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.18,35.0,1846.5350464606909,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.18,55.0,1847.139776261496,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.28,-55.0,1799.7437519920218,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.28,-35.0,1788.958239145648,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.28,-15.0,1706.8506139068204,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.28,0.0,1650.5752550233701,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.28,15.0,1702.0641074695995,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.28,35.0,1739.044311270326,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.28,55.0,1739.4031372071195,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.42,-55.0,1724.916422466773,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.42,-35.0,1709.6819413759576,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.42,-15.0,1651.3458287444955,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.42,0.0,1622.6811786495518,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.42,15.0,1622.294364677568,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.42,35.0,1631.5602623906152,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.42,55.0,1627.1647730505601,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.65,-55.0,1629.745807171421,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.65,-35.0,1616.116068496724,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.65,-15.0,1585.6152799834363,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.65,0.0,1563.2090848997777,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.65,15.0,1548.2609365933927,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.65,35.0,1542.3738872330828,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.65,55.0,1551.2958010615139,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.9,-55.0,1568.0280271751399,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.9,-35.0,1563.3127051663373,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.9,-15.0,1552.8624492777121,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.9,0.0,1544.4277020318004,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.9,15.0,1538.0130369791427,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.9,35.0,1535.1143982057838,anisotropic_tuned
rotated_wake,rotated wake,3,1.0,0.9,55.0,1539.4633915629347,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.18,-55.0,1843.0737161346565,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.18,-35.0,1847.5654608576892,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.18,-15.0,1762.0552813762924,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.18,0.0,1616.909457278619,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.18,15.0,1760.7000382259625,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.18,35.0,1781.8272682067964,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.18,55.0,1782.5541706201675,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.28,-55.0,1858.9005633947686,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.28,-35.0,1833.775186985698,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.28,-15.0,1660.462987064182,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.28,0.0,1612.1546388815173,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.28,15.0,1648.650060597411,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.28,35.0,1663.7458573257968,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.28,55.0,1667.074853607065,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.42,-55.0,1807.6458290770133,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.42,-35.0,1779.2106349578617,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.42,-15.0,1660.4557149424413,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.42,0.0,1591.658310927172,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.42,15.0,1569.416062790071,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.42,35.0,1567.6037730170392,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.42,55.0,1571.6894223293352,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.65,-55.0,1730.8529353798276,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.65,-35.0,1699.9963538506017,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.65,-15.0,1616.6387697196415,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.65,0.0,1549.8937400609493,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.65,15.0,1507.9834131960047,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.65,35.0,1491.6866471821386,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.65,55.0,1514.917140735593,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.9,-55.0,1676.5896443598936,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.9,-35.0,1653.830744635261,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.9,-15.0,1596.76754631227,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.9,0.0,1547.3409599765264,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.9,15.0,1509.9971477356175,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.9,35.0,1492.8182960999893,anisotropic_tuned
rotated_wake,rotated wake,3,1.35,0.9,55.0,1513.67116734397,anisotropic_tuned
rotated_wake,rotated wake,3,1.75,0.18,-55.0,1841.9925685744329,anisotropic_tuned
rotated_wake,rotated wake,3,1.75,0.18,-35.0,1848.8250710114376,anisotropic_tuned
rotated_wake,rotated wake,3,1.75,0.18,-15.0,1730.3939549610031,anisotropic_tuned
rotated_wake,rotated wake,3,1.75,0.18,0.0,1633.4821908251083,anisotropic_tuned
rotated_wake,rotated wake,3,1.75,0.18,15.0,1723.985271570889,anisotropic_tuned
