trajectory,family,run_index,role,representation,pixel_index,x_m,y_m,threshold_K,truth_K,posterior_mean_K,posterior_sd_K,lower_95_K,upper_95_K,delta_true_K,delta_hat_K,signed_error_K,absolute_error_K,abs_error_over_sd,covered_95,latent_truth_above_ceiling,posterior_mean_above_ceiling,posterior_probability_above_ceiling,true_exceedance_bin
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1731,-0.0017500000000000007,0.002,295.0840552279015,329.6339884065365,295.54613085983055,0.38046618801706983,294.8588323677758,296.35523946953555,34.549933178635,0.46207563192905354,-34.08785754670595,34.08785754670595,89.59497222175385,False,True,True,0.9277777777777778,>20 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1732,-0.0015000000000000013,0.002,295.0840552279015,312.5106508880944,295.68286846908387,0.40290010045669705,294.94554069144294,296.4434485759976,17.426595660192902,0.5988132411823699,-16.827782419010532,16.827782419010532,41.76663743676368,False,True,True,0.9555555555555556,10-20 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1733,-0.0012500000000000011,0.002,295.0840552279015,306.2679065512482,295.7160102146564,0.4352981855278264,295.07507511396597,296.65234256709635,11.183851323346687,0.6319549867549199,-10.551896336591767,10.551896336591767,24.240616403665754,False,True,True,0.9666666666666667,10-20 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1734,-0.0010000000000000009,0.002,295.0840552279015,303.1827603828513,295.4092300280953,0.3243343315806983,294.92300461738085,296.0573327547005,8.098705154949812,0.32517480019379263,-7.773530354756019,7.773530354756019,23.967645721840185,False,True,True,0.8555555555555555,5-10 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1735,-0.0007500000000000007,0.002,295.0840552279015,301.3126545895885,295.43759222987615,0.332538438425884,294.8730531337467,296.1332823351227,6.228599361686975,0.35353700197464377,-5.875062359712331,5.875062359712331,17.66731806260575,False,True,True,0.8666666666666667,5-10 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1736,-0.0005000000000000013,0.002,295.0840552279015,300.05002626220033,295.9863691478765,0.6223552455593548,295.0402317854939,297.51428075900145,4.965971034298832,0.9023139199749721,-4.06365711432386,4.06365711432386,6.529481583579428,False,True,True,0.9555555555555556,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1737,-0.0002500000000000011,0.002,295.0840552279015,299.1356437226039,296.2052709329681,0.7242166555882765,295.0553338559413,297.66793469371447,4.051588494702401,1.1212157050666178,-2.9303727896357827,2.9303727896357827,4.046265391750014,False,True,True,0.9611111111111111,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1738,-8.673617379884035e-19,0.002,295.0840552279015,298.44351381787106,296.3537059357466,0.8406545451748564,295.1194595239583,298.18483528273805,3.359458589969563,1.2696507078450736,-2.0898078821244894,2.0898078821244894,2.485929439291628,False,True,True,0.9833333333333333,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1739,0.0002499999999999985,0.002,295.0840552279015,297.8979180695372,296.1768952104411,0.8221782591021135,295.3073049467953,298.0557840162477,2.8138628416356823,1.0928399825396014,-1.721022859096081,1.721022859096081,2.0932478328672666,True,True,True,1.0,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1740,0.0004999999999999987,0.002,295.0840552279015,297.4585794696832,295.81556095104673,0.6267611058175181,294.9994633021373,297.291630964525,2.374524241781671,0.7315057231452329,-1.6430185186364383,1.6430185186364383,2.621443008167141,False,True,True,0.9555555555555556,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1741,0.0007499999999999989,0.002,295.0840552279015,297.0963238877946,295.69239813602684,0.5301559963952573,294.8285649632092,296.66183136327174,2.0122686598930954,0.6083429081253371,-1.4039257517677584,1.4039257517677584,2.6481370791118293,False,True,True,0.8388888888888889,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1742,0.0009999999999999992,0.002,295.0840552279015,296.8041117139207,295.75690030554364,0.48758464673758134,294.9430522406815,296.77360148605624,1.720056486019189,0.6728450776421369,-1.047211408377052,1.047211408377052,2.147753042233634,False,True,True,0.9388888888888889,1-2 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1743,0.0012499999999999994,0.002,295.0840552279015,296.6018137880282,295.9395989811318,0.6872178854770576,294.9913545328493,297.85590072047296,1.5177585601267083,0.855543753230279,-0.6622148068964293,0.6622148068964293,0.9636169559771112,True,True,True,0.9555555555555556,1-2 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1744,0.0014999999999999979,0.002,295.0840552279015,296.5072087817389,296.2725343783269,0.9569863660601021,295.04402636298573,298.6982601591578,1.4231535538373805,1.188479150425394,-0.23467440341198653,0.23467440341198653,0.24522230591240016,True,True,True,0.9555555555555556,1-2 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1745,0.001749999999999998,0.002,295.0840552279015,296.3545625675793,296.2913064772631,0.8082755545082638,295.1368832836409,298.15315859162376,1.2705073396778062,1.2072512493616046,-0.06325609031620161,0.06325609031620161,0.07826055107491794,True,True,True,0.9944444444444445,1-2 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1746,0.0019999999999999983,0.002,295.0840552279015,295.75630768559813,295.7299360631168,0.3964633668937641,294.99105890663543,296.4624359483104,0.6722524576966293,0.6458808352152801,-0.026371622481349277,0.026371622481349277,0.06651717329640644,True,True,True,0.9611111111111111,0.5-1 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1791,-0.002000000000000001,0.0022500000000000003,295.0840552279015,295.07464659329605,296.2409287527537,0.49091343134849436,295.2072253273007,297.06615384135324,-0.009408634605449606,1.1568735248521875,1.1662821594576371,1.1662821594576371,2.375738949032147,False,False,True,0.9888888888888889,latent <= ceiling
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1792,-0.0017500000000000007,0.0022500000000000003,295.0840552279015,297.4299786311251,295.82943093298917,0.5691639397405333,294.9526347828104,297.00807873933513,2.345923403223594,0.7453757050876675,-1.6005476981359266,1.6005476981359266,2.812103133001669,False,True,True,0.9388888888888889,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1793,-0.0015000000000000013,0.0022500000000000003,295.0840552279015,297.41938094493446,295.5248984409062,0.48536935876342413,294.77071064433807,296.66626089195273,2.3353257170329584,0.44084321300471174,-1.8944825040282467,1.8944825040282467,3.90317697197619,False,True,True,0.8222222222222222,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1794,-0.0012500000000000011,0.0022500000000000003,295.0840552279015,297.2948818706515,295.4826120566395,0.3889773516791433,294.84544028513085,296.26593063000547,2.210826642750021,0.3985568287379806,-1.8122698140120406,1.8122698140120406,4.659062555155993,False,True,True,0.8666666666666667,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1795,-0.0010000000000000009,0.0022500000000000003,295.0840552279015,297.09567956780455,295.35987623684616,0.2819903552248601,294.87041568843864,295.8996684738288,2.011624339903051,0.27582100894466066,-1.7358033309583902,1.7358033309583902,6.1555414885528785,False,True,True,0.8611111111111112,2-5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1796,-0.0007500000000000007,0.0022500000000000003,295.0840552279015,296.86013812961556,295.42646414716774,0.24851759221476605,294.9949682098501,295.9527623385207,1.7760829017140622,0.3424089192662336,-1.4336739824478286,1.4336739824478286,5.768903399035285,False,True,True,0.9388888888888889,1-2 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1797,-0.0005000000000000013,0.0022500000000000003,295.0840552279015,296.62952174994746,295.9304572049047,0.5286024517665132,295.05841906685885,297.02843982537314,1.545466522045956,0.846401977003211,-0.6990645450427451,0.6990645450427451,1.3224769251572182,True,True,True,0.9666666666666667,1-2 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1798,-0.0002500000000000011,0.0022500000000000003,295.0840552279015,296.4029113602714,295.98378676072355,0.6246990481090895,294.9355614481965,297.2291799034934,1.3188561323698877,0.8997315328220452,-0.41912459954784254,0.41912459954784254,0.6709224238719377,True,True,True,0.9111111111111111,1-2 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1799,-8.673617379884035e-19,0.0022500000000000003,295.0840552279015,296.2000548174175,295.76778734672166,0.47696798567064513,295.0785404310044,296.9910173215065,1.1159995895159796,0.6837321188201599,-0.4322674706958196,0.4322674706958196,0.9062819385834168,True,True,True,0.9722222222222222,1-2 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1800,0.0002499999999999985,0.0022500000000000003,295.0840552279015,296.01146648342893,295.6843726344902,0.5086205813612137,295.0196442459947,296.8200105291098,0.9274112555274314,0.6003174065887151,-0.3270938489387163,0.3270938489387163,0.643099907721626,True,True,True,0.9444444444444444,0.5-1 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1801,0.0004999999999999987,0.0022500000000000003,295.0840552279015,295.8432182751063,295.8388812880951,0.518350405404667,295.00833389859275,296.9279253131188,0.7591630472048223,0.7548260601935795,-0.004336987011242854,0.004336987011242854,0.0083669019374202,True,True,True,0.9666666666666667,0.5-1 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1802,0.0007499999999999989,0.0022500000000000003,295.0840552279015,295.6919251232904,295.7679351915833,0.46215128333657224,294.9180300226796,296.7323042049195,0.6078698953888875,0.683879963681818,0.07601006829293055,0.07601006829293055,0.16447010109798718,True,True,True,0.9222222222222223,0.5-1 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1803,0.0009999999999999992,0.0022500000000000003,295.0840552279015,295.5583553428618,295.5382950379014,0.37212753436406654,294.98020822773753,296.3353635066771,0.4743001149602719,0.45423980999987634,-0.02006030496039557,0.02006030496039557,0.05390706977562647,True,True,True,0.9166666666666666,0-0.5 K
HorizontalScanPath_5,Horizontal,5,evaluation,coherent latent single-frame posterior,1804,0.0012499999999999994,0.0022500000000000003,295.0840552279015,295.4538862614206,295.63714496189164,0.48185106873345673,294.9241872514747,296.8325337763447,0.3698310335191195,0.5530897339901344,0.1832587004710149,0.1832587004710149,0.3803222870350989,True,True,True,0.8888888888888888,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1316,0.0012499999999999994,0.0002500000000000002,295.31752139540873,294.8586673100921,295.9094552315258,0.31336439118865755,295.36155010261473,296.5991528933822,-0.45885408531665917,0.5919338361170503,1.0507879214337095,1.0507879214337095,3.3532460961752806,False,False,True,0.9888888888888889,latent <= ceiling
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1433,-8.673617379884035e-19,0.0007499999999999998,295.31752139540873,295.1312022360302,295.73987237758274,0.27607239397399086,295.2079751247248,296.1890563986943,-0.18631915937851318,0.42235098217400946,0.6086701415525226,0.6086701415525226,2.2047483009469837,False,False,True,0.9055555555555556,latent <= ceiling
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1437,0.0009999999999999992,0.0007499999999999998,295.31752139540873,295.20834727075396,296.0090913612566,0.5074717461272947,295.2014950999229,297.17687932315187,-0.10917412465477128,0.6915699658478616,0.8007440905026328,0.8007440905026328,1.5779087143538695,True,False,True,0.95,latent <= ceiling
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1438,0.0012499999999999994,0.0007499999999999998,295.31752139540873,295.22741279683527,296.35340304028074,0.7261450446589981,295.4618535221168,298.0176203631374,-0.09010859857346531,1.0358816448720063,1.1259902434454716,1.1259902434454716,1.5506409521450955,False,False,True,1.0,latent <= ceiling
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1487,-0.0017500000000000007,0.001,295.31752139540873,295.31693574045244,295.604045074997,0.30273120964167477,295.0063726228281,296.2110245671277,-0.0005856549562963664,0.28652367958824243,0.2871093345445388,0.2871093345445388,0.9483968794772542,True,False,True,0.8333333333333334,latent <= ceiling
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1488,-0.0015000000000000013,0.001,295.31752139540873,295.44814388399556,295.7695991581959,0.3025790898494984,295.1661755405328,296.39067205920645,0.13062248858682324,0.4520777627871553,0.32145527420033204,0.32145527420033204,1.062384298796796,True,True,True,0.9333333333333333,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1489,-0.0012500000000000011,0.001,295.31752139540873,295.4517390571031,295.7939792889907,0.41291475510093467,295.1466963547725,296.6640413463284,0.13421766169437888,0.4764578935819941,0.3422402318876152,0.3422402318876152,0.8288399183118474,True,True,True,0.8833333333333333,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1492,-0.0005000000000000013,0.001,295.31752139540873,295.3705215692813,296.65675510477473,0.6058499073461611,295.62748938284875,297.8510199066207,0.05300017387259004,1.339233709365999,1.286233535493409,1.286233535493409,2.123023408764014,False,True,True,1.0,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1494,-8.673617379884035e-19,0.001,295.31752139540873,295.3257991887537,295.49219282430226,0.24851824422066832,294.9844222314995,295.9753429014158,0.008277793344973361,0.17467142889353227,0.1663936355485589,0.1663936355485589,0.6695429386697742,True,True,True,0.7388888888888889,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1495,0.0002499999999999985,0.001,295.31752139540873,295.30886384905455,295.54515110263,0.31673638366957196,294.9692507411108,296.194498216493,-0.008657546354186252,0.2276297072212401,0.23628725357542635,0.23628725357542635,0.746006034538576,True,False,True,0.7444444444444445,latent <= ceiling
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1496,0.0004999999999999987,0.001,295.31752139540873,295.2964066269327,295.6979106154283,0.36431727611999704,295.09275309498446,296.5087795530904,-0.021114768476024892,0.38038922001959463,0.4015039884956195,0.4015039884956195,1.1020723276471087,True,False,True,0.85,latent <= ceiling
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1547,-0.002000000000000001,0.0012500000000000002,295.31752139540873,295.56912252656167,295.5642846910639,0.2948085887934248,295.06450812299033,296.1208830045574,0.25160113115293825,0.24676329565517108,-0.004837835497767173,0.004837835497767173,0.01641009007765744,True,True,True,0.8,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1548,-0.0017500000000000007,0.0012500000000000002,295.31752139540873,295.99633634824744,295.5226463959535,0.2669821955095776,295.03233593508475,296.0580165401344,0.6788149528387066,0.20512500054474003,-0.4736899522939666,0.4736899522939666,1.774237983884486,True,True,True,0.7777777777777778,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1549,-0.0015000000000000013,0.0012500000000000002,295.31752139540873,295.98781114514713,295.5552431888592,0.2882889251480822,295.04985156579374,296.1674421559284,0.6702897497384015,0.23772179345047562,-0.4325679562879259,0.4325679562879259,1.5004667836814525,True,True,True,0.7611111111111111,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1550,-0.0012500000000000011,0.0012500000000000002,295.31752139540873,295.84595985722734,295.6326822533702,0.3943178291856216,295.01333219526816,296.5772452790878,0.5284384618186095,0.3151608579614731,-0.21327760385713646,0.21327760385713646,0.5408774041427834,True,True,True,0.8055555555555556,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1551,-0.0010000000000000009,0.0012500000000000002,295.31752139540873,295.72520656236685,295.70671017890925,0.5224305632146858,295.0105466565516,297.076903972575,0.4076851669581174,0.389188783500515,-0.018496383457602406,0.018496383457602406,0.03540448197323701,True,True,True,0.7722222222222223,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1552,-0.0007500000000000007,0.0012500000000000002,295.31752139540873,295.631436962295,295.9372228614898,0.44947081132273276,295.1960564056174,296.9078184818592,0.3139155668862941,0.6197014660810396,0.3057858991947455,0.3057858991947455,0.6803242646499299,True,True,True,0.9333333333333333,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1553,-0.0005000000000000013,0.0012500000000000002,295.31752139540873,295.5479071953601,296.19692242956535,0.3817538275986728,295.5807791391724,296.90847029511264,0.23038579995136388,0.879401034156615,0.6490152342052511,0.6490152342052511,1.7000883482628568,False,True,True,0.9944444444444445,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1554,-0.0002500000000000011,0.0012500000000000002,295.31752139540873,295.47072813695866,295.64430476252846,0.29640370898274593,295.0937541015958,296.2150399099164,0.15320674154992275,0.3267833671197309,0.17357662556980813,0.17357662556980813,0.5856088176680416,True,True,True,0.8388888888888889,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1560,0.0012499999999999994,0.0012500000000000002,295.31752139540873,295.16656560450195,295.6247373592828,0.34151245287267323,295.0286862005081,296.26053594137545,-0.15095579090677802,0.30721596387405725,0.45817175478083527,0.45817175478083527,1.3415960411600463,True,False,True,0.8055555555555556,latent <= ceiling
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1608,-0.002000000000000001,0.0015000000000000005,295.31752139540873,296.11192664863296,295.89131894358553,0.28317873604902877,295.37710106741963,296.4358522189587,0.7944052532242267,0.573797548176799,-0.22060770504742777,0.22060770504742777,0.7790405032715182,True,True,True,0.9777777777777777,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1609,-0.0017500000000000007,0.0015000000000000005,295.31752139540873,296.54369724069386,296.14841859875554,0.3232210373905757,295.5114310918016,296.85102481895456,1.2261758452851268,0.830897203346808,-0.39527864193831874,0.39527864193831874,1.222935998007672,True,True,True,0.9944444444444445,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1610,-0.0015000000000000013,0.0015000000000000005,295.31752139540873,296.40825100706166,296.0336868397784,0.31124792308631244,295.4373183154677,296.60302619236853,1.0907296116529324,0.7161654443696648,-0.3745641672832676,0.3745641672832676,1.203427041597951,True,True,True,1.0,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1611,-0.0012500000000000011,0.0015000000000000005,295.31752139540873,296.1713088052298,295.8584448619154,0.4011700545494316,295.18355272078594,296.7725601253553,0.8537874098210523,0.5409234665066833,-0.31286394331436895,0.31286394331436895,0.7798786070055942,True,True,True,0.95,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1612,-0.0010000000000000009,0.0015000000000000005,295.31752139540873,296.019734498639,295.89221800873736,0.5239592387653023,295.2169145238079,297.30268636998136,0.7022131032302923,0.5746966133286264,-0.12751648990166586,0.12751648990166586,0.24337101145912704,True,True,True,0.95,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1613,-0.0007500000000000007,0.0015000000000000005,295.31752139540873,295.92064226685835,295.98165926311634,0.5219566723488028,295.29960672450665,297.31184356865583,0.6031208714496188,0.6641378677076091,0.061016996257990286,0.061016996257990286,0.1169005005404262,True,True,True,0.9666666666666667,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1614,-0.0005000000000000013,0.0015000000000000005,295.31752139540873,295.83114770636547,295.88751396171176,0.3949594949752182,295.3402951610841,296.728475735663,0.513626310956738,0.5699925663030285,0.05636625534629047,0.05636625534629047,0.14271401514179874,True,True,True,0.9777777777777777,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1615,-0.0002500000000000011,0.0015000000000000005,295.31752139540873,295.73840603828523,295.57567708988245,0.28490502018822894,295.0833572188929,296.1250419698851,0.4208846428765014,0.25815569447371445,-0.16272894840278695,0.16272894840278695,0.5711691155714855,True,True,True,0.7944444444444444,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1616,-8.673617379884035e-19,0.0015000000000000005,295.31752139540873,295.6382145969227,295.5464654474597,0.27146435720565837,295.05705381270167,296.072171058761,0.3206932015139614,0.2289440520509629,-0.0917491494629985,0.0917491494629985,0.3379786223407973,True,True,True,0.7777777777777778,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1617,0.0002499999999999985,0.0015000000000000005,295.31752139540873,295.52920378287973,295.80491264564813,0.28519192808733046,295.265215530594,296.28086826349767,0.21168238747100077,0.4873912502393978,0.275708862768397,0.275708862768397,0.966748479234554,True,True,True,0.9444444444444444,0-0.5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1669,-0.002000000000000001,0.0017499999999999998,295.31752139540873,296.29386446483454,295.6376548742301,0.2551701731937914,295.0744028134862,296.0405242782261,0.9763430694258091,0.32013347882138987,-0.6562095906044192,0.6562095906044192,2.5716547603941726,False,True,True,0.8888888888888888,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1670,-0.0017500000000000007,0.0017499999999999998,295.31752139540873,296.85058316805737,296.1068024868318,0.25551244757728164,295.64595532897516,296.59776365260393,1.5330617726486366,0.7892810914230495,-0.7437806812255872,0.7437806812255872,2.910937170685687,False,True,True,1.0,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1671,-0.0015000000000000013,0.0017499999999999998,295.31752139540873,296.82651387438796,296.0795079948919,0.23452733988549906,295.611105683991,296.51785985199297,1.5089924789792235,0.7619865994831798,-0.7470058794960437,0.7470058794960437,3.1851547877562885,False,True,True,1.0,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1672,-0.0012500000000000011,0.0017499999999999998,295.31752139540873,296.72282851570895,295.6761073517067,0.3387201618969847,295.1241516261306,296.3663530102412,1.4053071203002219,0.3585859562979863,-1.0467211640022356,1.0467211640022356,3.0902239717297255,False,True,True,0.8333333333333334,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1673,-0.0010000000000000009,0.0017499999999999998,295.31752139540873,296.7362830168191,295.82538095824293,0.3756800535092421,295.23296181693786,296.66447061510513,1.41876162141034,0.5078595628341986,-0.9109020585761414,0.9109020585761414,2.42467506610311,False,True,True,0.9444444444444444,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1674,-0.0007500000000000007,0.0017499999999999998,295.31752139540873,296.82559661263065,295.9244734505412,0.453988158190235,295.23545214667314,296.91350758877235,1.508075217221915,0.6069520551324672,-0.9011231620894478,0.9011231620894478,1.984904552756747,True,True,True,0.95,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1675,-0.0005000000000000013,0.0017499999999999998,295.31752139540873,296.9446321518174,296.00537020712204,0.514645251825383,295.2399577862474,297.0214417627059,1.6271107564086833,0.6878488117133088,-0.9392619446953745,0.9392619446953745,1.8250667646576524,True,True,True,0.9388888888888889,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1676,-0.0002500000000000011,0.0017499999999999998,295.31752139540873,297.0819392695739,296.23765467228446,0.5997637676424965,295.28496185686873,297.27582011413176,1.76441787416519,0.9201332768757311,-0.8442845972894588,0.8442845972894588,1.4076952340887567,True,True,True,0.9555555555555556,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1677,-8.673617379884035e-19,0.0017499999999999998,295.31752139540873,297.2372166940399,296.11393239671764,0.33593383728177323,295.4716797695378,296.7748930111169,1.9196952986311544,0.7964110013089112,-1.1232842973222432,1.1232842973222432,3.343766458334054,False,True,True,0.9944444444444445,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1678,0.0002499999999999985,0.0017499999999999998,295.31752139540873,297.41177955299463,295.82815267424724,0.27434088729473327,295.32951915067673,296.3594926073188,2.094258157585898,0.5106312788385026,-1.5836268787473955,1.5836268787473955,5.772478518836508,False,True,True,0.9777777777777777,2-5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1679,0.0004999999999999987,0.0017499999999999998,295.31752139540873,297.6066887490328,295.88615371448554,0.24851287358752205,295.43522773184634,296.3712809277139,2.289167353624066,0.5686323190768121,-1.7205350345472539,1.7205350345472539,6.923323567546735,False,True,True,0.9944444444444445,2-5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1680,0.0007499999999999989,0.0017499999999999998,295.31752139540873,297.8209480063383,295.67926482700676,0.2494639015526092,295.1823725879867,296.1636668826062,2.50342661092958,0.361743431598029,-2.141683179331551,2.141683179331551,8.585142643894285,False,True,True,0.9277777777777778,2-5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1681,0.0009999999999999992,0.0017499999999999998,295.31752139540873,298.0485768350343,295.54603580926926,0.26871439959200694,295.0749836271287,296.0294824118528,2.7310554396255498,0.2285144138605233,-2.5025410257650265,2.5025410257650265,9.313014224636534,False,True,True,0.7833333333333333,2-5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1682,0.0012499999999999994,0.0017499999999999998,295.31752139540873,298.2716055062639,295.8341382209228,0.4806471434955901,295.1489017271085,297.0734940899896,2.954084110855149,0.5166168255140633,-2.4374672853410857,2.4374672853410857,5.071219746806732,False,True,True,0.8777777777777778,2-5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1683,0.0014999999999999979,0.0017499999999999998,295.31752139540873,298.4656990473282,296.1902566541415,0.6864250840662559,295.1414715044512,297.86646189399215,3.148177651919468,0.8727352587327459,-2.2754423931867223,2.2754423931867223,3.314917309996045,False,True,True,0.9444444444444444,2-5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1684,0.001749999999999998,0.0017499999999999998,295.31752139540873,298.73271990128706,296.5721375930909,0.49291729170705323,295.75491097806434,297.57570186906383,3.4151985058783225,1.2546161976821395,-2.160582308196183,2.160582308196183,4.383255253054185,False,True,True,1.0,2-5 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1685,0.0019999999999999983,0.0017499999999999998,295.31752139540873,297.1805274241356,296.3646312039344,0.4612358447142464,295.62226903756635,297.360978321726,1.8630060287268861,1.0471098085256472,-0.815896220201239,0.815896220201239,1.7689349809894297,True,True,True,1.0,1-2 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1730,-0.002000000000000001,0.002,295.31752139540873,295.82167079229754,295.5816139023708,0.24992014611762609,295.1001577359095,296.1112468177147,0.5041493968888062,0.2640925069620721,-0.24005688992673413,0.24005688992673413,0.9605343693011056,True,True,True,0.8666666666666667,0.5-1 K
HorizontalScanPath_6,Horizontal,6,evaluation,hybrid saturated-only sampling,1731,-0.0017500000000000007,0.002,295.31752139540873,296.48930960729956,295.96435552160307,0.2943015684338464,295.33607655256884,296.51669242914966,1.1717882118908278,0.6468341261943351,-0.5249540856964927,0.5249540856964927,1.7837284676737724,True,True,True,0.9888888888888889,1-2 K
