region,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
above_camera_ceiling,76,3.2570045697159653,1.8977176635116526,-1.386377890320557,0.7691258544813235,0.6578947368421053,2.9820374781365473,1.0,0.0,1.7709219119264934,4.0253912031503205,2.399567983607107,1.0392088056204587,0.34210526315789475,1.6410179082119307,DiagonalScanPath_7,Diagonal,7,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
top_1pct,25,5.576285577648034,4.5459360817168815,-3.803126068643219,0.783843937823942,0.04,2.9902133823396637,1.0,0.0,4.830141262657546,6.874735529123007,5.691067017470803,4.464441848885801,0.96,4.115801862967684,DiagonalScanPath_7,Diagonal,7,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
overall,2501,0.5855509048928915,0.19278684330317405,0.012503772537922687,0.6607737440160903,0.9888044782087165,2.5206705072224076,1.0,0.0,-0.02784525596618632,0.7474125829357476,0.2837507097970457,0.148095012570474,0.009996001599360257,0.22012722965348608,DiagonalScanPath_7,Diagonal,7,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
above_camera_ceiling,76,3.1537468931042882,1.8241147562277036,-1.2549228072284775,0.7587974051406213,0.6710526315789473,2.9487481709009096,1.0,0.0,1.5893527529206564,3.8946263306869073,2.3123525155286173,1.1075734531787107,0.3157894736842105,1.552494512236336,DiagonalScanPath_7,Diagonal,7,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
top_1pct,25,5.4076972312695535,4.3590834356828125,-3.5885471956096056,0.7836732919904802,0.04,3.029782314785641,1.0,0.0,4.543214156853142,6.662002186934297,5.454250625671442,4.175961304032661,0.96,3.9128492050366095,DiagonalScanPath_7,Diagonal,7,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
overall,2501,0.6013275223719974,0.20479677688559514,0.03948877530442108,0.6686497671825015,0.9932027189124351,2.5599679036822427,1.0,0.0,-0.06781790226535937,0.618728225286201,0.28431198264116686,0.1729946511315204,0.007197121151539384,0.22216824444054492,DiagonalScanPath_8,Diagonal,8,development,Posterior physics mean + sequential ST,Current sequential posterior
above_camera_ceiling,76,3.2004702668833893,1.8169317916560705,-0.7673049842027808,1.0005972827917353,0.8026315789473685,3.881256821962581,1.0,0.0,0.7988375835084238,2.9889533969771467,1.7540525551741328,0.9432185626794868,0.21052631578947367,1.4894324304282671,DiagonalScanPath_8,Diagonal,8,development,Posterior physics mean + sequential ST,Current sequential posterior
top_1pct,25,5.433463717425757,3.989828815031583,-3.3131130195148764,1.1048142812850033,0.4,4.376953780589945,1.0,0.0,3.3196809419053186,5.049497750398029,3.7335088547601907,3.0507504520893747,0.64,3.5127007736845,DiagonalScanPath_8,Diagonal,8,development,Posterior physics mean + sequential ST,Current sequential posterior
overall,2501,0.596215422181028,0.2052094587142643,0.04206417319743539,0.666665760683039,0.9920031987205118,2.5503631766722576,1.0,0.0,-0.0696004469752916,0.6774596222361265,0.2910282841730271,0.1726581165877239,0.007996801279488205,0.22305992161811167,DiagonalScanPath_8,Diagonal,8,development,Posterior physics mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,3.164380214890259,1.8210950030691224,-0.683264766715733,0.9321507640930837,0.7763157894736842,3.593292113650998,1.0,0.0,0.7735529349532156,3.349878255349035,1.9293874375732276,1.0983359179103067,0.2236842105263158,1.5049374384511145,DiagonalScanPath_8,Diagonal,8,development,Posterior physics mean + sequential advective ST,Current sequential posterior
top_1pct,25,5.346103860943078,3.905669370877124,-3.1783510437652036,1.0222052389458205,0.4,3.9459056588079964,1.0,0.0,3.4971196035126866,5.641762106653621,4.027943659511185,2.9456541756027765,0.6,3.472881961653149,DiagonalScanPath_8,Diagonal,8,development,Posterior physics mean + sequential advective ST,Current sequential posterior
overall,2501,0.5904067530342376,0.18393676404239193,0.03474315584202302,0.6674433566902589,0.9928028788484606,2.5522736002567417,1.0,0.0,-0.05909041873581267,0.6471008009146568,0.25629659306030195,0.15566609892965205,0.007197121151539384,0.21527492252777183,DiagonalScanPath_8,Diagonal,8,development,Advective posterior mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,3.18995710002041,1.782166092562494,-0.8145659327640372,0.9555336439233266,0.7894736842105263,3.651191207185048,1.0,0.0,0.9082636122786099,3.315713859248675,1.843494088666132,0.9282294399738654,0.21052631578947367,1.4822893024599106,DiagonalScanPath_8,Diagonal,8,development,Advective posterior mean + sequential advective ST,Current sequential posterior
top_1pct,25,5.421301987092838,3.9604194704594535,-3.3280196649180676,1.0743590929269136,0.4,4.100169565348818,1.0,0.0,3.545877646421086,5.625999833246208,3.98220518283802,2.7409673350554216,0.6,3.5221280986079155,DiagonalScanPath_8,Diagonal,8,development,Advective posterior mean + sequential advective ST,Current sequential posterior
overall,2501,0.5970221165929305,0.2052065602153481,0.04130239830530415,0.6682024391430638,0.9916033586565374,2.5519955405517343,1.0,0.0,-0.07000793749068353,0.659008169135424,0.2886433989353069,0.17291062793415532,0.007996801279488205,0.2223780018484233,DiagonalScanPath_8,Diagonal,8,development,Posterior-sample mixture sequential advective ST,Current sequential posterior
above_camera_ceiling,76,3.1706680429620735,1.82319392718992,-0.7005921797055737,0.97818496457298,0.7631578947368421,3.6689639454790908,1.0,0.0,0.7477573189309262,3.2312451345556514,1.856510795691696,1.0722011449643327,0.2236842105263158,1.5011563612564598,DiagonalScanPath_8,Diagonal,8,development,Posterior-sample mixture sequential advective ST,Current sequential posterior
top_1pct,25,5.361278038035387,3.922921094978078,-3.214728121376743,1.114933612143439,0.4,4.090489879727861,1.0,0.0,3.374957939142733,5.439697750570223,3.8516268742459103,2.9569522098357583,0.6,3.4568132725843133,DiagonalScanPath_8,Diagonal,8,development,Posterior-sample mixture sequential advective ST,Current sequential posterior
overall,2501,0.4800742100190865,0.1775164592277621,0.04833385880434192,0.6660463783159776,0.9956017592962815,2.542558867049626,1.0,0.0,-0.08007075625131993,0.5557162185539457,0.255423987484396,0.14555771573510853,0.004398240703718513,0.20589865551710426,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
above_camera_ceiling,76,2.4963119736518458,1.3703729903131012,-0.6779823283662806,0.948721717393249,0.8552631578947368,3.5937128133088723,1.0,0.0,0.7569667001674417,2.6427042440504067,1.4355306157324235,0.8694157332374263,0.14473684210526316,1.0947489752966622,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
top_1pct,25,4.1732864070130455,2.764975973894459,-2.764975973894459,0.9677811295801209,0.56,3.64645984184953,1.0,0.0,2.895408815136059,4.433377601041944,2.895408815136059,1.7040444288028553,0.44,2.361382969588501,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
overall,2501,0.4798646425370367,0.17752798501357311,0.048528434778012615,0.6650974065937311,0.995201919232307,2.538963799942066,1.0,0.0,-0.08015510895258068,0.5636172166618244,0.2567556138718649,0.14555771757517078,0.005197920831667333,0.20602675995343542,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.494736124629982,1.370359264875398,-0.6722229743298069,0.9195796738713244,0.8421052631578947,3.4831993699409862,1.0,0.0,0.7607770176057356,2.6945749796588156,1.4748501710410402,0.9161870510738367,0.17105263157894737,1.0975256729703402,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.16866355250093,2.758338910757368,-2.758338910757368,0.9446665432631736,0.52,3.55866272703307,1.0,0.0,2.954276380374417,4.512084716851711,2.954276380374417,1.741789257687323,0.48,2.3641109011317214,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
overall,2501,0.4720808907392656,0.16431876800496975,0.04564805388405078,0.6650974065937311,0.995201919232307,2.538963799942066,1.0,0.0,-0.07659843407810098,0.5474277790715842,0.23656157134048278,0.13205940471749975,0.004798080767692923,0.200994122617474,HorizontalScanPath_1,Horizontal,1,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.500752772459877,1.351340130984335,-0.7333039675117036,0.9195796738713244,0.8421052631578947,3.4831993699409862,1.0,0.0,0.8247456650881922,2.700793088032843,1.453744451629709,0.9102832765529092,0.15789473684210525,1.0869695098256904,HorizontalScanPath_1,Horizontal,1,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.210176996406007,2.8190000281545142,-2.8190000281545142,0.9446665432631736,0.52,3.55866272703307,1.0,0.0,3.0187965566760253,4.555617934726229,3.0187965566760253,1.8636522716319162,0.48,2.413721615351056,HorizontalScanPath_1,Horizontal,1,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
overall,2501,0.4797887262268756,0.17752409518169346,0.0485824259837892,0.6652001660014737,0.9948020791683326,2.5381638400015745,1.0,0.0,-0.08033963401140172,0.5615205177576671,0.25655920265469523,0.1455577583363809,0.005197920831667333,0.20595125293978814,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.4941831995923125,1.3701130041429277,-0.6705970147317476,0.9227629387636206,0.8289473684210527,3.5076132521932926,1.0,0.0,0.7546198808479793,2.6802034555178476,1.4685594235753157,0.9131547618369091,0.17105263157894737,1.1043509786779797,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
top_1pct,25,4.167302181950858,2.7562323619244147,-2.7562323619244147,0.9490956780596165,0.56,3.5607166766847036,1.0,0.0,2.9370273997538328,4.486409080356672,2.9370273997538328,1.7435500762786502,0.48,2.3857159528055885,HorizontalScanPath_1,Horizontal,1,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
overall,2501,0.49592002883742453,0.18323750306488681,0.029566365464765376,0.6650107538266691,0.995201919232307,2.547121913105118,1.0,0.0,-0.05103300196746736,0.6257114741447297,0.2686920139105284,0.16157610013203885,0.004398240703718513,0.2071556756401421,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
above_camera_ceiling,76,2.560271961954958,1.2415636258114024,-0.9377609205461225,0.899929571555136,0.8421052631578947,3.4340920355762203,1.0,0.0,1.0837981116053064,3.0533226829768974,1.422422344479527,0.5410383465993397,0.14473684210526316,1.0426852147679806,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
top_1pct,25,4.414975603120655,2.989955246358477,-2.8949090781596896,1.0044102733849614,0.52,3.83716842777289,1.0,0.0,3.316079697269944,5.262142020306784,3.3785372551222275,1.8788415562852787,0.44,2.5895245657777624,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
overall,2501,0.4963981355185645,0.1832593072415583,0.029210693965716534,0.6646157021364962,0.995201919232307,2.545629895445629,1.0,0.0,-0.05051387816904509,0.6308014408052913,0.2692994711515164,0.16157610155216728,0.004398240703718513,0.20722280816772207,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.563992533748341,1.2435746150788007,-0.9481317011514422,0.8898572320324438,0.8421052631578947,3.3957297030011286,1.0,0.0,1.1038789392841344,3.086182698072544,1.439471010966492,0.5497003189348142,0.14473684210526316,1.0452336549603656,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.421856286394317,2.9993299003998777,-2.9095575150436956,0.9911928975425941,0.52,3.7868353249628695,1.0,0.0,3.3635944699665936,5.319023010158412,3.424072766008729,1.935727267408188,0.44,2.600336487208846,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
overall,2501,0.49074354194154834,0.1734455121730702,0.02837051774762418,0.6646214207133423,0.9956017592962815,2.5464539960257464,1.0,0.0,-0.04918624767480283,0.62073774572448,0.25447139695011983,0.14767899549588992,0.004798080767692923,0.2042056805584016,HorizontalScanPath_2,Horizontal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.5664216429242854,1.2338652820421563,-0.9645229574981351,0.8899357245284549,0.8552631578947368,3.4467322955722883,1.0,0.0,1.121276013516212,3.089392125125048,1.4297266527640047,0.5395257727840029,0.15789473684210525,1.041370646096445,HorizontalScanPath_2,Horizontal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.43103975013021,3.0054022826450977,-2.931912909045484,0.9911928980112519,0.56,3.833692283926648,1.0,0.0,3.385656344080478,5.33026042573004,3.435194518106047,1.9591766043609569,0.48,2.5932477808862973,HorizontalScanPath_2,Horizontal,2,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
overall,2501,0.49628988393900086,0.18331331075611365,0.029356975631561665,0.664581352197674,0.9948020791683326,2.539988205889066,1.0,0.0,-0.05071595374456428,0.630990260667526,0.2694213892879403,0.1615761102993239,0.004798080767692923,0.20764992151781866,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.562818928911981,1.2440234567777455,-0.9456845681665353,0.8891519542811226,0.8421052631578947,3.34884451972243,1.0,0.0,1.101147205345294,3.0865148221337866,1.4410642835006116,0.5519194478871605,0.14473684210526316,1.0495834183852564,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
top_1pct,25,4.419492610613115,2.9971242243192044,-2.906726760823399,0.9906899022701949,0.52,3.7452437815301325,1.0,0.0,3.3618550660014574,5.318970345221966,3.4228181008146255,1.9268011476873337,0.44,2.5965935878387527,HorizontalScanPath_2,Horizontal,2,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
overall,2501,0.5092828824928837,0.18449037093570303,0.01849811272768559,0.661459676186793,0.9928028788484606,2.5319166591036764,1.0,0.0,-0.03803810756295907,0.6388219139103656,0.2758863653854753,0.1584487470382321,0.0075969612155137945,0.2094343443799069,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
above_camera_ceiling,76,2.689082417317244,1.41913970013244,-1.1818314045813174,0.8047752002641516,0.7631578947368421,3.049190318077037,1.0,0.0,1.4583713282116164,3.1851501687071146,1.759455238547251,0.6657740715210518,0.25,1.198776060243113,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
top_1pct,25,4.628314305524568,3.414223881263631,-3.414223881263631,0.8080608431422973,0.28,3.0687455531707517,1.0,0.0,4.186429329527198,5.466176106086531,4.186429329527198,2.896285506561483,0.76,2.9978749497640473,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
overall,2501,0.5093180130774163,0.18449643502514265,0.01847133034754368,0.6610659300400248,0.9924030387844862,2.53042224465625,1.0,0.0,-0.03755293970479398,0.6456179531922711,0.27666727006000424,0.1584487466717833,0.0075969612155137945,0.20946597803079528,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.6893164387636475,1.4193976459699693,-1.1826574913297874,0.7941771231964875,0.75,3.0091808295657994,1.0,0.0,1.4771671932426702,3.229037539495571,1.7824426051825,0.6726281278920937,0.25,1.1997485968409656,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.62868828228331,3.4149280619650404,-3.4149280619650404,0.7976529580846835,0.28,3.0289318220717885,1.0,0.0,4.241757056287182,5.541666765594518,4.241757056287182,2.9365105252990604,0.76,3.002877158534222,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
overall,2501,0.504402745785992,0.17289200822710937,0.0208781338437068,0.6610659300400248,0.9928028788484606,2.53042224465625,1.0,0.0,-0.040973359865487634,0.6349830435089672,0.25849538851598036,0.14650085013696476,0.0075969612155137945,0.205743292307289,HorizontalScanPath_3,Horizontal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.697394841251556,1.4096139369920062,-1.2022703347461496,0.7941771231964875,0.7631578947368421,3.0091808295658002,1.0,0.0,1.5006317253059396,3.2389907753207194,1.768948749840265,0.5941608823245788,0.25,1.2008350780733033,HorizontalScanPath_3,Horizontal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.646548775425114,3.4364860469640552,-3.4364860469640552,0.7976529580846835,0.28,3.0289318220717885,1.0,0.0,4.268335143944579,5.5643785306118065,4.268335143944579,2.9760475329402922,0.76,3.0222226128479663,HorizontalScanPath_3,Horizontal,3,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
overall,2501,0.5093328026319343,0.18450136395732897,0.018460298147669522,0.6610727060065621,0.9928028788484606,2.530175707000442,1.0,0.0,-0.037544091125448716,0.6455626727358601,0.2766666418444301,0.15844874656558383,0.0075969612155137945,0.20927649911713947,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.6894076069067228,1.419577668381672,-1.1830041643029274,0.7944049074654554,0.7631578947368421,3.036214058530443,1.0,0.0,1.477435198686327,3.2286736288530484,1.7824435031844414,0.6725034012822233,0.25,1.20477918430841,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
top_1pct,25,4.628783885230582,3.4153220360108913,-3.4153220360108913,0.7978416907809343,0.28,3.055451016883171,1.0,0.0,4.241826832646528,5.540978223558672,4.241826832646528,2.9361085683289163,0.76,3.0116986510352386,HorizontalScanPath_3,Horizontal,3,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
overall,2501,0.4891718697947071,0.17694950397431733,0.03040837884254758,0.6641722775470985,0.9948020791683326,2.542235915658891,1.0,0.0,-0.05268024023878853,0.6311217838368641,0.2603778945319608,0.1555848337216495,0.005197920831667333,0.20431087257537744,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
above_camera_ceiling,76,2.554931853213894,1.2377446776474332,-0.9527201910643105,0.8648759328731735,0.8289473684210527,3.339313051794165,1.0,0.0,1.126312521969767,3.1575588558191625,1.4666479983948002,0.6550794969856016,0.17105263157894737,1.0397547285163882,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
top_1pct,25,4.410750247298016,3.0050763455770495,-3.0050763455770495,0.9021519916641952,0.48,3.5044976448657392,1.0,0.0,3.561002163950344,5.455935406005088,3.561002163950344,2.0456526525304763,0.52,2.5689170491885434,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
overall,2501,0.48946432221273933,0.1770111072531191,0.03014949169496646,0.663429002426855,0.9944022391043582,2.5392084424564514,1.0,0.0,-0.05208169521951174,0.6397457723770223,0.26161580949640606,0.15558483795889727,0.005197920831667333,0.2040267309376171,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.5568933462539665,1.2400910143891486,-0.9604392478090593,0.8465500410959379,0.8157894736842105,3.244893482708673,1.0,0.0,1.15359546394463,3.211321151213755,1.4993642097569433,0.6749657394569191,0.17105263157894737,1.044828900497012,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.414315890269519,3.012187013242476,-3.012187013242476,0.8797912495001189,0.44,3.3636492085981082,1.0,0.0,3.6399901369766137,5.548005665712789,3.6399901369766137,2.112336503102201,0.52,2.593624493018814,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
overall,2501,0.48251957446258636,0.1628379930734978,0.02771247711592621,0.6634173125143676,0.9940023990403839,2.5390362926703176,1.0,0.0,-0.04869415812969857,0.6263235874996608,0.2398720781003961,0.14007891530870917,0.005197920831667333,0.19897066345364556,HorizontalScanPath_4,Horizontal,4,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.570529173578965,1.2396254992876878,-0.9917702584092078,0.846174087068697,0.8026315789473685,3.2495177486459306,1.0,0.0,1.1888016154892977,3.2270074110753826,1.496408094258849,0.6128775892777805,0.17105263157894737,1.0467028146696793,HorizontalScanPath_4,Horizontal,4,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.444712634790858,3.066610411943975,-3.066610411943975,0.8797845593722897,0.4,3.375304285227762,1.0,0.0,3.703404479165928,5.583462404995132,3.703404479165928,2.1654398237721595,0.52,2.648898982999252,HorizontalScanPath_4,Horizontal,4,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
overall,2501,0.48940999127315965,0.1768962245663203,0.029978978671097105,0.6633813470346527,0.9944022391043582,2.541619915231526,1.0,0.0,-0.05193353953028752,0.6395719958000651,0.26145341613418305,0.15583899640123916,0.005197920831667333,0.20398514961485262,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.5563640654106603,1.235930223673498,-0.966072566685433,0.8447189226065743,0.8157894736842105,3.282517219486657,1.0,0.0,1.1579349134169732,3.2101754845197616,1.4940364063732015,0.6709314012782537,0.17105263157894737,1.0403682771492502,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
top_1pct,25,4.414798413711702,3.012589360215645,-3.012589360215645,0.8824470834699802,0.44,3.41174818998064,1.0,0.0,3.636043359198979,5.547435161921685,3.636043359198979,2.099571544681079,0.52,2.5892207153927496,HorizontalScanPath_4,Horizontal,4,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
overall,2501,0.5028484161128666,0.18467815116569047,0.03631405853374575,0.6634206259378824,0.9928028788484606,2.536332606774471,1.0,0.0,-0.06292015857893456,0.6524120521544776,0.27366068765637175,0.16094469703753397,0.006397441023590564,0.2090148580407799,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
above_camera_ceiling,76,2.6249007567859257,1.3616076751991617,-0.9653130974487201,0.8400988610882202,0.7763157894736842,3.185717202770848,1.0,0.0,1.1821267811660945,3.25131733366352,1.6604151123120126,0.682127465419943,0.21052631578947367,1.1425189156328943,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
top_1pct,25,4.508081697315486,3.2106403486113004,-3.2106403486113004,0.8531517568841158,0.32,3.2058378161602037,1.0,0.0,3.9312319857050073,5.591344555102992,3.9312319857050073,2.3382824229141943,0.64,2.7977763111591747,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
overall,2501,0.5027531415253439,0.18466537855973963,0.03640653055924961,0.6630772938304723,0.9928028788484606,2.535008732691538,1.0,0.0,-0.06287988118072073,0.6560727514814257,0.2742309718328499,0.1609446979634611,0.006397441023590564,0.20903694611329285,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.624226543100157,1.3610677975583918,-0.9627683677911585,0.8317674127459163,0.7763157894736842,3.1534858652256017,1.0,0.0,1.1880496598802988,3.2738764629507213,1.6752332176360951,0.6892812883335174,0.21052631578947367,1.1426940890464827,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.5067111752561,3.208259304312894,-3.208259304312894,0.8446194932771075,0.32,3.17288653484444,1.0,0.0,3.9622349162467105,5.628936596204266,3.9622349162467105,2.362891617692102,0.64,2.798813552421523,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
overall,2501,0.4975074656061771,0.17579132608773626,0.03738850470058603,0.6630664814157793,0.9932027189124351,2.5354065982238616,1.0,0.0,-0.06441135056436041,0.64654841069767,0.26058441303271734,0.14935248026787346,0.006397441023590564,0.2061486810363703,HorizontalScanPath_5,Horizontal,5,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.624634977688621,1.3548144122968804,-0.9833680128631476,0.8314429353159947,0.7763157894736842,3.1827888768675443,1.0,0.0,1.2122777479509437,3.2739604949370777,1.6671419396871898,0.6910126947947095,0.21052631578947367,1.1332985467436063,HorizontalScanPath_5,Horizontal,5,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
top_1pct,25,4.513301120463106,3.223304991191428,-3.223304991191428,0.844585010527714,0.32,3.2162998698231853,1.0,0.0,3.97990543605014,5.63614213726559,3.97990543605014,2.38393210847301,0.64,2.8053391505703558,HorizontalScanPath_5,Horizontal,5,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
overall,2501,0.5025509346264905,0.1847045366540886,0.03681840290315418,0.6633693725649229,0.9936025589764095,2.530319437017342,1.0,0.0,-0.0634685592642192,0.6535089796945749,0.27394053967721055,0.16119320589516084,0.006397441023590564,0.2081725604991975,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
above_camera_ceiling,76,2.6228499187258545,1.3633343679878493,-0.9501567463763095,0.8398240206679067,0.7894736842105263,3.161672626858306,1.0,0.0,1.168073488103338,3.257483487813802,1.6690253779962103,0.7198505922366847,0.21052631578947367,1.1325950502677655,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
top_1pct,25,4.502994217923581,3.204314836483686,-3.204314836483686,0.8514125659710993,0.36,3.2349736609297155,1.0,0.0,3.939438064966952,5.5997860678737155,3.939438064966952,2.3614629342555675,0.64,2.7821861944067194,HorizontalScanPath_5,Horizontal,5,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
overall,2501,0.48094888125826557,0.17407752200537133,0.0233287401503455,0.6609781444473849,0.9936025589764095,2.5276607016956665,1.0,0.0,-0.04294549008816495,0.6070114759535907,0.2584865910052841,0.15412339616611853,0.006397441023590564,0.20546156266944188,HorizontalScanPath_6,Horizontal,6,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
above_camera_ceiling,76,2.5255842741904773,1.3084872623963615,-1.0953501400490675,0.7628508629570709,0.7894736842105263,2.9193127731235613,1.0,0.0,1.3545438410533164,3.0226953299553405,1.6225083987224675,0.8078340327513802,0.21052631578947367,1.1023578385548276,HorizontalScanPath_6,Horizontal,6,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
top_1pct,25,4.3328391452670605,3.144685449839421,-3.144685449839421,0.8100407932866724,0.36,3.1357969284985323,1.0,0.0,3.8502477338471452,5.175706737126922,3.8502477338471452,2.516769068261418,0.64,2.730167687625142,HorizontalScanPath_6,Horizontal,6,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
overall,2501,0.48091102016294124,0.17404157174475746,0.02331530303150268,0.6606453593497079,0.9936025589764095,2.5263855494698273,1.0,0.0,-0.04260833301000381,0.6119739853401414,0.2591070259862009,0.1541234023783726,0.006797281087564974,0.2054706033379392,HorizontalScanPath_6,Horizontal,6,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
