percentile_bin,percentile_lower,percentile_upper,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
0-10%,0.0,10.0,250,0.19496722696753194,0.14447411889023556,0.05498322864966553,0.656288085839145,1.0,2.512092506119436,1.0,0.0,-0.0808357113455125,0.31040352610558913,0.2290545381281303,0.16315408876830234,0.0,0.17498712352493379,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.2019572987520449,0.139870258911081,0.08599777582924048,0.6577971853336702,1.0,2.5094642731782404,1.0,0.0,-0.12985026562436866,0.31894248332860403,0.2200478217453753,0.13854599069668755,0.0,0.17857274511205087,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.18943288246624254,0.13416182448155609,0.09076285306452268,0.6486921801433647,1.0,2.4703903397720777,1.0,0.0,-0.1381744784601693,0.3013022700839445,0.21392055631932055,0.12980585479335266,0.0,0.17184388703077194,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.18258065028973317,0.12711798225781082,0.06386290417224313,0.6528291556209849,1.0,2.494760129037765,1.0,0.0,-0.09432010586985436,0.2863553986382904,0.19974034587335227,0.12430922855352247,0.0,0.17090764950757234,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.1768392914870759,0.12604097414219315,0.053455762493916606,0.6650059418466255,1.0,2.5370247801075023,1.0,0.0,-0.07619952061251868,0.2720185735598536,0.19414033938278397,0.1300328615937627,0.0,0.1741715151844619,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.16566321795501557,0.11831992019157278,0.04216468236692625,0.6556485507114969,1.0,2.5055835298486424,1.0,0.0,-0.05961738363186621,0.26675755598603124,0.18759307907232628,0.123381827743457,0.0,0.16913771385093715,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.19352578132765583,0.13370430605415412,0.06691697822224978,0.6637548244376419,1.0,2.5480331665692786,1.0,0.0,-0.09910572049401795,0.2998675704008059,0.20634282015007457,0.1252433461739897,0.0,0.17408651540730036,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.20045798514339114,0.15529664623030295,0.04459523920368929,0.6584273109391177,1.0,2.4917646955397412,1.0,0.0,-0.0655750068548291,0.30719516156611004,0.23811912762872683,0.18412976733575523,0.0,0.1765780217914712,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.23627377071172195,0.19339542068447213,-0.012571214436277614,0.6513410578227697,1.0,2.489388675263753,1.0,0.0,0.02001994141806297,0.3736081630320705,0.3027304822516567,0.27228765651254794,0.0,0.18485103672783273,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.27779847010495445,0.2180765173539321,-0.031945719492540776,0.6608992373483539,1.0,2.5140833130286535,1.0,0.0,0.05064040257265261,0.429379176723057,0.33373166015629996,0.2785515231234608,0.0,0.19855824239840217,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.729983384922947,0.5287468959776953,0.2020372778856637,0.8321522132262529,1.0,3.1509479621003464,1.0,0.0,-0.1447060318524743,0.7013606628464291,0.5747485289329128,0.4594692496152162,0.0,0.3641973514517705,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,3.9762591407518846,2.6347300034589964,-2.6347300034589964,1.0693906354816043,0.64,4.0464969833434905,1.0,0.0,2.4517633187036108,3.7653906694935273,2.4517633187036108,1.3441429676694767,0.28,2.145621422855614,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.1784484058185218,0.13354021543375302,0.05800146344355653,0.6562880867648946,1.0,2.507537444079602,1.0,0.0,-0.08540150726442526,0.2863978463906967,0.21211630461663916,0.1521480964599724,0.0,0.17339598987594057,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.18220420219950426,0.13007499532653174,0.08298912667688638,0.6577971853336703,1.0,2.5106985061897458,1.0,0.0,-0.12497377603769375,0.2901270072936128,0.20528754643255315,0.1332045916056102,0.0,0.17300447245293046,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.17013608174341657,0.12321888192606821,0.09068603750790134,0.6486921801433647,1.0,2.4850735521573393,1.0,0.0,-0.13813504635805465,0.27160033176111975,0.196368671763771,0.12749559152413575,0.0,0.1700325592245549,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.1588673421616325,0.10982425476758885,0.0665231674807576,0.6528291556212695,1.0,2.4841435002602266,1.0,0.0,-0.09825340728115947,0.251243299848294,0.17347977991448682,0.11358450234448804,0.0,0.16673293321725924,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.15316164221318382,0.11082667550854512,0.05729415119366831,0.665005941846829,1.0,2.5422997265290985,1.0,0.0,-0.08186356080935576,0.23742682232991627,0.17157381467849173,0.10437855792601923,0.0,0.16917470672954146,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.14722245780871085,0.1071415361206636,0.043013817693319994,0.6556485513506323,1.0,2.50290824702948,1.0,0.0,-0.05979941519347125,0.23835409029115673,0.17016677469470826,0.11438567399962057,0.0,0.16648532140703629,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.16373554949104288,0.11177714856869601,0.06027765017886554,0.6637548258298671,1.0,2.540465433486379,1.0,0.0,-0.08763033586413681,0.2513567481909523,0.1719216142964034,0.10690989143662169,0.0,0.17003805049009038,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.17305495284484698,0.134443500897916,0.039645511908073555,0.6584273314686342,1.0,2.5027735485073173,1.0,0.0,-0.05819535688492094,0.2661569913219906,0.20686603016359123,0.17143005123520838,0.0,0.16943138578572997,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.20531849857516504,0.16748323249734334,-0.009054119787868558,0.6513412331885243,1.0,2.480997587407962,1.0,0.0,0.01447868896841683,0.3275779572486412,0.26367829632480927,0.23884364097537186,0.0,0.1784518509209434,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2430207281231722,0.18962454328178954,-0.03384478363653761,0.6608996142176192,1.0,2.5240769192822508,1.0,0.0,0.0533572708852483,0.3752121106489608,0.28991344829646487,0.23547675410433483,0.0,0.1890454766656229,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.6785455984515781,0.49720420648120184,0.19995111416985026,0.8335537827955397,1.0,3.165027834420184,1.0,0.0,-0.15117884771454884,0.6514767004811123,0.538586063836176,0.4513137199246105,0.0,0.3509026427975021,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,3.9868831967203335,2.6520974514809974,-2.6520974514809974,1.0725212999568923,0.68,4.123900154157561,1.0,0.0,2.4600275521621877,3.7637074424771946,2.4600275521621877,1.351712074624464,0.32,2.1466036295066333,HorizontalScanPath_10,Horizontal,10,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.19496696006906059,0.14447392831859815,0.05498287832011647,0.6562880711668932,1.0,2.502719998198607,1.0,0.0,-0.08083520416732128,0.31040323694438665,0.2290542936904264,0.16315433730808743,0.0,0.17611931786857304,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.20195731964930713,0.13987028409708682,0.08599776899460766,0.6577971511232878,1.0,2.5178855009246752,1.0,0.0,-0.12985026164693791,0.3189425615318489,0.22004788633701475,0.13854601292189123,0.0,0.17854623699941316,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.18943289908883149,0.1341618450747394,0.09076284751177331,0.6486921401713717,1.0,2.491861761864978,1.0,0.0,-0.13817447784096806,0.30130234177993354,0.21392061619658484,0.12980589517608443,0.0,0.17146873258055673,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.18258067328048522,0.12711800910003263,0.06386288447758512,0.6528291186261741,1.0,2.482716414120532,1.0,0.0,-0.09432007583017375,0.2863554744738377,0.1997404111290897,0.12430930627539466,0.0,0.17273743478007594,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.17683929696370454,0.12604098333188493,0.053455731017337714,0.6650059122184058,1.0,2.5348105254148,1.0,0.0,-0.07619947012611232,0.2720186129361168,0.19414037077745416,0.13003286469185166,0.0,0.17453601865002247,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.1656633507572738,0.11831996419909657,0.042164797161808654,0.6556485327951402,1.0,2.498648961303262,1.0,0.0,-0.05961753781110666,0.26675777318183286,0.18759316679449012,0.12338189007634795,0.0,0.1696342638095492,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.19352591949002618,0.13370430030008174,0.06691722143706011,0.663754831708329,1.0,2.529259346292333,1.0,0.0,-0.09910606371149339,0.29986776479052035,0.20634281355956466,0.12524321047945824,0.0,0.17746875601269996,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.2004574563022346,0.1552958186422886,0.0445954553058516,0.6584277972506366,1.0,2.515178384175075,1.0,0.0,-0.06557537344084872,0.30719425716838356,0.23811764513429506,0.1841297091517527,0.0,0.17728448216772774,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.23628040483737167,0.19340478154412152,-0.012579906634230384,0.6513446203774974,1.0,2.48686531703815,1.0,0.0,0.020032078026204714,0.3736159029186404,0.3027435338112971,0.27228664084026694,0.0,0.18747057207276535,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2777582285691369,0.2179839817152365,-0.03183946352463818,0.660907054601366,1.0,2.5391278377729365,1.0,0.0,0.05049071887243975,0.4293310938344186,0.33359979291746045,0.2785510725918267,0.0,0.1997333875698283,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.7282073171352874,0.5256382403907309,0.20030599622939235,0.8625620993661447,0.98,3.221903229190504,1.0,0.0,-0.12782675980307873,0.663699063028409,0.5486951295826601,0.45993078417912975,0.0,0.3623730605984685,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,3.9796938521184644,2.6436196185508036,-2.6436196185508036,1.1402796725278241,0.76,4.30501364779831,1.0,0.0,2.333986248455198,3.6060366813538356,2.333986248455198,1.3396583782450053,0.24,2.129532682597061,HorizontalScanPath_10,Horizontal,10,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.1693562251786355,0.11791255818857076,0.03336186582175219,0.6583710116097204,1.0,2.5117733948390932,1.0,0.0,-0.04217749140548106,0.2604735968970539,0.1827502826349482,0.12176397760329608,0.0,0.17094745446353193,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
10-20%,10.0,20.0,250,0.19460203430834028,0.12998976888564198,0.09515851110212156,0.6587997795262733,1.0,2.519100487817181,1.0,0.0,-0.14541060275262263,0.307776893040392,0.20415207740300872,0.1166629068319262,0.0,0.17700464027920348,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
20-30%,20.0,30.0,250,0.19484630980343962,0.12821974043195927,0.10006867918245348,0.646712592623622,1.0,2.474571471155361,1.0,0.0,-0.1593027651049776,0.3098325683569708,0.20465937775191975,0.1105570177060976,0.0,0.17588832918244032,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
30-40%,30.0,40.0,250,0.18119918347617983,0.11369409346226712,0.08345250489133514,0.6497249667368091,1.0,2.477952927206079,1.0,0.0,-0.12714881613442136,0.2780856539702204,0.178222179717916,0.09365492978956133,0.0,0.16956772627981898,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
40-50%,40.0,50.0,250,0.14992282469909304,0.09518354385839803,0.05005873233956163,0.6640379422626678,1.0,2.5421421134108835,1.0,0.0,-0.07310839559280004,0.23434151331982186,0.14746252299613138,0.06590309934015462,0.0,0.1696712974768434,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
50-60%,50.0,60.0,251,0.16651425026726743,0.11175876479739805,0.05485124615070022,0.657864201696325,1.0,2.5210846352519813,1.0,0.0,-0.07855395839057036,0.25661363675717513,0.17260414123976983,0.09345584410456763,0.0,0.17035992277286444,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
60-70%,60.0,70.0,250,0.1944558577095132,0.13683215663673695,0.06894332737787703,0.664577253307172,1.0,2.548304201959997,1.0,0.0,-0.10776687014294174,0.3072946203107698,0.21398231582810143,0.12225491453303985,0.0,0.17591961203916048,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
70-80%,70.0,80.0,250,0.2020541807667483,0.15847580079649515,0.04545130932000302,0.6585994248593685,1.0,2.524292196610685,1.0,0.0,-0.0671329185992605,0.3133097965224447,0.2431173447155619,0.20341835609518344,0.0,0.1784067047286289,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
80-90%,80.0,90.0,250,0.28395853470016746,0.22454552993472657,0.053109962184766345,0.651112528588956,1.0,2.4884558085835367,1.0,0.0,-0.08153304753889093,0.44842343840745613,0.3502569020264832,0.30219927523308837,0.0,0.2001274159158613,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
90-95%,90.0,95.0,125,0.2701166182341201,0.2145067367061497,-0.019416496563575948,0.6606762896885086,1.0,2.5326060165134927,1.0,0.0,0.03713183147611356,0.4257452645940242,0.3342158550692576,0.2792244416404763,0.0,0.19706267497514418,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
95-99%,95.0,99.0,100,0.7196952146896388,0.5129568024185499,0.30836383692395486,0.772630870471383,0.97,2.9367150293128317,1.0,0.0,-0.3518660132901425,0.8411581589604643,0.6214834593636656,0.4200139005788538,0.02,0.3798059342089125,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
99-100%,99.0,100.0,25,3.8375962468302207,2.653265809282914,-2.5958745827244023,0.8816675825165131,0.52,3.3699124726881835,1.0,0.0,2.9651097174043106,4.305341727195661,3.016997528818978,1.9538465656101083,0.48,2.234882924399502,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential ST,Current sequential posterior
0-10%,0.0,10.0,250,0.16935625505908034,0.11791258383068566,0.03336191142115854,0.6583710111760345,1.0,2.52376606272544,1.0,0.0,-0.04217756075458472,0.26047363490311987,0.18275031878678197,0.12176397817157497,0.0,0.1702616878405396,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.1946020342247586,0.1299897692821578,0.09515850957940393,0.6587997790992381,1.0,2.505097149116486,1.0,0.0,-0.1454106007215634,0.3077768935374735,0.2041520782951272,0.116662907475266,0.0,0.1753947140938442,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.19484630991107307,0.12821974059544278,0.10006867914072541,0.6467125920935849,1.0,2.463917843297579,1.0,0.0,-0.1593027652536041,0.3098325689983446,0.2046593783038569,0.11055701795297163,0.0,0.17475997899889759,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.18119918353902256,0.11369409331419615,0.0834525044028362,0.6497249662309554,1.0,2.4973640657959817,1.0,0.0,-0.12714881559439276,0.2780856544432107,0.1782221797649839,0.09365493001204597,0.0,0.17090785074816117,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.14992283577252277,0.09518356717472103,0.05005874760165784,0.6640379418704763,1.0,2.5528578992587576,1.0,0.0,-0.07310841683582733,0.23434152879766482,0.14746255677628411,0.06590309774888958,0.0,0.16776484952652881,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.16651423983752348,0.11175881031040144,0.054851315471012414,0.6578642012618586,1.0,2.5272716160889326,1.0,0.0,-0.07855405629009957,0.2566136234538207,0.1726042052212533,0.09344190783519739,0.0,0.16863162515603441,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.19445589306693473,0.1368321810652037,0.0689433851439203,0.6645772529295086,1.0,2.532939322462854,1.0,0.0,-0.10776695415452862,0.30729467411062883,0.21398235399870788,0.1222549115153236,0.0,0.17768226966739722,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.20205443367830747,0.15847613272085323,0.04545193777301915,0.6585994244625417,1.0,2.5183470998044415,1.0,0.0,-0.06713385172622499,0.31331019556234163,0.2431178895419111,0.20341835513159168,0.0,0.17842665719825213,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.2839579262072394,0.2245453701493252,0.05311041536277844,0.6511125290657596,1.0,2.490002158968074,1.0,0.0,-0.0815335853185108,0.4484220488234657,0.35025643424997416,0.30219926603503855,0.0,0.19873977860453684,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.27010444102630643,0.21459085078485715,-0.019621314215011808,0.6607090225070248,1.0,2.5150496934411457,1.0,0.0,0.03742429371474259,0.4257183553577823,0.3343203909439412,0.2763939575060086,0.0,0.19701119740717613,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.708034512814933,0.5033853235226996,0.2941690809326695,0.7689508099253806,0.98,2.9463744522375226,1.0,0.0,-0.3348650808955718,0.830601032620341,0.6125500394719272,0.42346021442101167,0.02,0.3803393707996021,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,3.836654799028029,2.6559318790886848,-2.600277656040571,0.8736674428696719,0.48,3.2931654937652297,1.0,0.0,2.9936949201610643,4.335263553510786,3.0446222962651013,1.982922721199243,0.52,2.248024972251165,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior physics mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.15889666340624528,0.11146312775582237,0.033282021352681566,0.6583710111790885,1.0,2.5056082371943313,1.0,0.0,-0.042177083527778686,0.24495837300741197,0.17293276396256896,0.12255921727528099,0.0,0.16906111216828773,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.1814316959070304,0.12289700248787426,0.09095301801751543,0.6587997790992381,1.0,2.5094520032885783,1.0,0.0,-0.13919442254879105,0.28836547886986474,0.19353363637024154,0.11344946896697282,0.0,0.17380414805363364,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.16295575212403127,0.10649894872539949,0.0816740733436102,0.6467125920935849,1.0,2.4634199748200185,1.0,0.0,-0.12803308257351695,0.25503951779045886,0.16872459751141655,0.09253397735933622,0.0,0.16546940113743108,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.16698395161648172,0.1040790537263415,0.07658290270935413,0.6497249662309555,1.0,2.4798647376950043,1.0,0.0,-0.11639432332474124,0.2568614292689176,0.16339309012936953,0.08503214775462016,0.0,0.16924185833569386,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.14184574511742612,0.09042183665760103,0.051621114586464956,0.6640379418722449,1.0,2.5463841607688122,1.0,0.0,-0.0755828735562929,0.223099286308533,0.14046845105193875,0.059483131576892945,0.0,0.16733558927874959,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.1560379458638331,0.10570710383019305,0.05468588377408355,0.6578642012645437,1.0,2.5282137893328644,1.0,0.0,-0.07843285092973802,0.2404930727350404,0.16334720912565404,0.09354836133307909,0.0,0.16731445694716063,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.18292058690676552,0.12870954312199273,0.06966277781963845,0.6645772529326122,1.0,2.5384324869958657,1.0,0.0,-0.10884007321724265,0.290268636456057,0.20181474972484426,0.12462003254286713,0.0,0.1763583964205909,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.18935793135200787,0.14735422282018681,0.046720295161192554,0.6585994245388892,1.0,2.5280778328034708,1.0,0.0,-0.06925037720958245,0.2946634390790763,0.22640072950884146,0.18614320295678594,0.0,0.1748027133850302,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
80-90%,80.0,90.0,250,0.2661987879745679,0.21122757453791224,0.0504277083418267,0.6511125293656168,1.0,2.489727207914495,1.0,0.0,-0.07731716084362739,0.42134152164047944,0.33015467321817965,0.2751078760621011,0.0,0.19473005896741205,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
90-95%,90.0,95.0,125,0.251708546439876,0.19828530182300347,-0.019094063749346787,0.6607106973344952,1.0,2.516115353809418,1.0,0.0,0.036695421241902906,0.39687775541405906,0.30900822235414077,0.25609327354161715,0.0,0.19279413591078867,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
95-99%,95.0,99.0,100,0.697271686945264,0.5013737609359317,0.30290574271200965,0.771534426164047,0.98,3.0057331238849567,1.0,0.0,-0.34917938544592775,0.8214571156369899,0.6112622927827064,0.4204040857771443,0.02,0.3729191849695136,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
99-100%,99.0,100.0,25,3.845764272323585,2.6627213933924234,-2.6090728410254065,0.8744580431817356,0.48,3.3752564843012216,1.0,0.0,2.999228206054204,4.339229295901663,3.0482097638076606,1.8492822570086487,0.48,2.25727646858892,HorizontalScanPath_11,Horizontal,11,evaluation,Advective posterior mean + sequential advective ST,Current sequential posterior
0-10%,0.0,10.0,250,0.16935616445577836,0.11791250861119329,0.0333618019017415,0.6583710059812372,1.0,2.5169679849831867,1.0,0.0,-0.042177396944398995,0.2604735209673717,0.182750215675026,0.1217639843629759,0.0,0.17078677706532663,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
10-20%,10.0,20.0,250,0.1946020374481734,0.1299897724288992,0.0951585111551965,0.6587997739519041,1.0,2.530832888974481,1.0,0.0,-0.14541060456102672,0.30777690499394256,0.20415208661384407,0.11666291738356625,0.0,0.17718458751514238,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
20-30%,20.0,30.0,250,0.19484631120498574,0.12821974259819308,0.1000686786179158,0.6467125857047019,1.0,2.4829408457023,1.0,0.0,-0.15930276701603827,0.30983257672332726,0.20465938500141584,0.11055702981962762,0.0,0.17333430859781415,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
30-40%,30.0,40.0,250,0.1811991852870998,0.1136940965352976,0.08345250446465911,0.6497249601335707,1.0,2.487203678707635,1.0,0.0,-0.12714881683729987,0.2780856616329599,0.17822218772241388,0.0936549322319015,0.0,0.17156577088658043,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
40-50%,40.0,50.0,250,0.14992280483309559,0.09518350145508225,0.05005868765585979,0.6640379371585274,1.0,2.5428062601170964,1.0,0.0,-0.07310833192479053,0.23434149373468102,0.147462465587615,0.06590312456007857,0.0,0.1695790314419042,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
50-60%,50.0,60.0,251,0.16651425893457777,0.1117586935957279,0.05485118885489199,0.657864196040573,1.0,2.5207878893821754,1.0,0.0,-0.07855387685390484,0.25661365158865496,0.17260404244729458,0.09344958003062255,0.0,0.16925362471076721,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
60-70%,60.0,70.0,250,0.19445577638906117,0.1368320085541445,0.06894343239684894,0.6645772482869886,1.0,2.5541417729331806,1.0,0.0,-0.10776701680928903,0.30729450779650774,0.21398210452259278,0.12225495926810825,0.0,0.17725826259873384,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
70-80%,70.0,80.0,250,0.2020537847973866,0.1584751427623705,0.04545138873645101,0.6585994193871552,1.0,2.5233538586492323,1.0,0.0,-0.06713302157003928,0.3133091586700404,0.2431162828428366,0.20341834691886632,0.0,0.17984370958270324,HorizontalScanPath_11,Horizontal,11,evaluation,Posterior-sample mixture sequential advective ST,Current sequential posterior
