region,n_pixels,rmse_K,mae_K,signed_error_K,posterior_sd_K,coverage_95,interval_width_95_K,positive_sd_fraction,zero_sd_nonzero_error_fraction,mean_z,rms_z,mean_abs_error_over_sd,median_abs_error_over_sd,fraction_abs_z_gt_1_96,crps_K,trajectory,family,run_index,role,method,stage
overall,2501,0.9801763384990112,0.25737848195875995,-0.04374582483884764,0.01872569303060204,0.021991203518592562,0.06405691443780527,0.03278688524590164,0.9672131147540983,3.619644301122009,15.657827405443639,4.449403439688681,1.0359642151810133,0.2682926829268293,0.25158636223696895,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2419,0.25176987239968984,0.20147494349801218,0.0036727110376258876,7.046660424175856e-13,0.0,0.0,0.0,1.0,,,,,,0.2014749434980054,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,82,5.237632522309665,1.90653286655082,-1.4425926331948167,0.5711336374125746,0.6707317073170732,1.9537358903530606,1.0,0.0,3.619644301122009,15.657827405443639,4.449403439688681,1.0359642151810133,0.2682926829268293,1.7298732150363945,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.439993473305066,5.163848859578691,-5.0879350629954185,0.6925224782880897,0.32,2.323402282136251,1.0,0.0,12.370485288255638,28.302650198353877,12.42664612651173,4.517741680353865,0.72,4.892159367091506,HorizontalScanPath_2,Horizontal,2,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,1.0187689604064132,0.25783299738332094,-0.0660382946287794,0.0134619486844342,0.01719312275089964,0.05072851372040243,0.03198720511795282,0.9680127948820472,4.201041840251449,11.471871393809447,5.125016936904467,1.6151882645734115,0.4625,0.2526849420549971,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2421,0.2470960097016858,0.19668407342996533,-0.010314819617967281,7.020826057247728e-13,0.0,0.0,0.0,1.0,,,,,,0.19668407342992572,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
saturated_censored_GP_sampled,80,5.531665369138604,2.108352308521746,-1.7523699571434812,0.42085417072587755,0.5375,1.585900160184081,1.0,0.0,4.201041840251449,11.471871393809447,5.125016936904467,1.6151882645734115,0.4625,1.9474112288212204,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
top_1pct,25,9.853647277306411,5.606014787734657,-5.606014787734657,0.38446693574186885,0.0,1.4552542773859478,1.0,0.0,13.459350227015277,20.372834826220217,13.459350227015277,7.309012702408954,1.0,5.393291857576636,HorizontalScanPath_3,Horizontal,3,evaluation,Hybrid previous censored representation,Previous censored representation
overall,2501,1.0019297420727888,0.2601873441106419,-0.044909372397388306,0.018361121648884957,0.022790883646541384,0.06741150137743956,0.03598560575769692,0.9640143942423031,3.32589645034243,14.26567844646204,4.401920475530369,1.221030637903933,0.3111111111111111,0.253618823199093,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
unsaturated_observed_value_pinned,2411,0.25023124880743913,0.20209424009814783,0.002656481554838779,6.927005225162645e-13,0.0,0.0,0.0,1.0,,,,,,0.20209424009816412,HorizontalScanPath_4,Horizontal,4,evaluation,Hybrid previous censored representation,Previous censored representation
