method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,scenario,observation_seed
discard saturated,0.13980498876771233,0.3437100115182942,1561.3444342951848,873.6149813757532,687.7294529194315,0.12068965517241415,-0.1206896551724137,873.6149813757532,24.851820644711644,824.9054129121184,922.324549839388,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0225238015662514,1.0225238015662514,870.688775816073,unsat_mll_tuned,9
censored Laplace,0.10807832127483077,0.26005643281430074,1561.3444342951848,986.8210742957754,574.5233599994094,0.12068965517241415,-0.1206896551724137,986.8210742957754,17.65740253295898,952.2125653311757,1021.429583260375,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0225238015662514,1.0225238015662514,870.688775816073,unsat_mll_tuned,9
censored sampled,0.11225527162760762,0.26914608174005195,1561.3444342951848,974.7301276501809,586.6143066450039,0.12068965517241415,-0.1206896551724137,974.7301276501809,16.224613730144675,943.3332203902024,1001.9654517250509,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0225238015662514,1.0225238015662514,870.688775816073,unsat_mll_tuned,9
oracle true,0.06259784005737178,0.09419785382641155,1561.3444342951848,1338.3343101818814,223.0101241133034,0.12068965517241415,-0.1206896551724137,1338.3343101818814,10.810125537883364,1317.14646412763,1359.5221562361328,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0225238015662514,1.0225238015662514,870.688775816073,unsat_mll_tuned,9
exact clipped,0.11302514970048895,0.2822786764309461,1561.3444342951848,942.074575750465,619.2698585447198,0.12068965517241415,-0.1206896551724137,919.8722346875423,15.147353070786073,890.1834226688017,949.561046706283,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,10
discard saturated,0.11171994755682073,0.274181844434756,1561.3444342951848,1013.2980963417871,548.0463379533977,0.12068965517241415,-0.1206896551724137,982.9119298450372,65.51269135242738,854.5070547942796,1111.3168048957948,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,10
censored Laplace,0.0783889750479228,0.18773889988892115,1561.3444342951848,1132.7239685754262,428.6204657197586,0.12068965517241415,-0.1206896551724137,1132.7239685754262,40.94119409134416,1052.4792281563916,1212.9687089944607,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,10
censored sampled,0.0798516059196915,0.1891622325066892,1561.3444342951848,1124.4515153820962,436.8929189130886,0.12068965517241415,-0.1206896551724137,1117.945560022251,33.21248977685697,1067.699365710533,1199.809935333988,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,10
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,10
exact clipped,0.11956909853594243,0.2921751096820596,1561.3444342951848,917.9114703849685,643.4329639102162,0.12068965517241415,-0.1206896551724137,917.9114703849685,10.875647798725417,896.5952006994668,939.2277400704703,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0155543029743797,1.0155543029743797,870.688775816073,unsat_mll_tuned,10
discard saturated,0.1428413788467086,0.35160958873770326,1561.3444342951848,880.9821211091825,680.3623131860023,0.12068965517241415,-0.1206896551724137,838.5282557002487,25.18416859640363,789.1672852512976,887.8892261491998,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0155543029743797,1.0155543029743797,870.688775816073,unsat_mll_tuned,10
censored Laplace,0.11055675903572743,0.2670163932570526,1561.3444342951848,968.1238498458542,593.2205844493305,0.12068965517241415,-0.1206896551724137,968.1238498458542,17.24437203846082,934.3248806504711,1001.9228190412374,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0155543029743797,1.0155543029743797,870.688775816073,unsat_mll_tuned,10
censored sampled,0.11983898060429395,0.2886105999639192,1561.3444342951848,926.897713032575,634.4467212626098,0.12068965517241415,-0.1206896551724137,926.897713032575,10.084985468138576,907.5628157599214,950.0458836442007,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0155543029743797,1.0155543029743797,870.688775816073,unsat_mll_tuned,10
oracle true,0.061789572906756476,0.0928905372385588,1561.3444342951848,1341.6650781610992,219.67935613408554,0.12068965517241415,-0.1206896551724137,1341.6650781610992,10.875647798725417,1320.3488084755975,1362.981347846601,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0155543029743797,1.0155543029743797,870.688775816073,unsat_mll_tuned,10
exact clipped,0.11228928414510364,0.28098342052266995,1561.3444342951848,938.9850157994728,622.359418495712,0.12068965517241415,-0.1206896551724137,915.0497460121181,15.147353070786073,885.3609339933774,944.7385580308588,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,fixed_ell_0.70,11
discard saturated,0.10589915804787281,0.25713702409353245,1561.3444342951848,1049.806058857474,511.5383754377108,0.12068965517241415,-0.1206896551724137,1049.806058857474,65.71160141734576,921.0113200794763,1178.6007976354717,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,fixed_ell_0.70,11
censored Laplace,0.07445149738842796,0.17793869560460232,1561.3444342951848,1146.5251360423292,414.81929825285556,0.12068965517241415,-0.1206896551724137,1146.5251360423292,41.96730244786878,1064.2692232445065,1228.781048840152,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,fixed_ell_0.70,11
censored sampled,0.07629269104105114,0.17852039417042143,1561.3444342951848,1144.5409861290664,416.8034481661184,0.12068965517241415,-0.1206896551724137,1144.5409861290664,50.26758602408319,1061.4975161381021,1236.1193542371998,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,fixed_ell_0.70,11
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.7,0.7,870.688775816073,fixed_ell_0.70,11
exact clipped,0.11612278977467452,0.285330190553531,1561.3444342951848,930.6809631510927,630.6634711440921,0.12068965517241415,-0.1206896551724137,930.6809631510927,11.246742079280352,908.6373486757032,952.7245776264822,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9778659609435802,0.9778659609435802,870.688775816073,unsat_mll_tuned,11
discard saturated,0.12922385838703,0.3156148774439036,1561.3444342951848,934.4590881817443,626.8853461134405,0.12068965517241415,-0.1206896551724137,934.4590881817443,27.341038987375278,880.8706517664888,988.0475245969998,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9778659609435802,0.9778659609435802,870.688775816073,unsat_mll_tuned,11
censored Laplace,0.10198223994212137,0.24578245865559661,1561.3444342951848,1012.3740882603349,548.9703460348499,0.12068965517241415,-0.1206896551724137,1012.3740882603349,19.650106480806773,973.8598795579536,1050.8882969627161,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9778659609435802,0.9778659609435802,870.688775816073,unsat_mll_tuned,11
censored sampled,0.10703380552099814,0.25655550303906577,1561.3444342951848,1000.7522405284544,560.5921937667304,0.12068965517241415,-0.1206896551724137,1000.7522405284544,16.623808717474475,965.5235680899028,1027.9171306535695,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9778659609435802,0.9778659609435802,870.688775816073,unsat_mll_tuned,11
oracle true,0.05737416968947905,0.08584259364573531,1561.3444342951848,1359.7233473313177,201.62108696386713,0.12068965517241415,-0.1206896551724137,1359.7233473313177,11.246742079280352,1337.6797328559283,1381.766961806707,False,rotated_wake,rotated wake,17,289,11,0.03806228373702422,0.9778659609435802,0.9778659609435802,870.688775816073,unsat_mll_tuned,11
exact clipped,0.11266621705104936,0.2800624653101892,1561.3444342951848,942.0715272052679,619.2729070899169,0.12068965517241415,-0.1206896551724137,915.393713101805,15.147353070786073,885.7049010830643,945.0825251205457,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,12
discard saturated,0.09331839425955332,0.22581318391040042,1561.3444342951848,1067.6147263497082,493.72970794547655,0.12068965517241415,-0.1206896551724137,1067.6147263497082,65.51269135242738,939.2098512989505,1196.019601400466,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,12
censored Laplace,0.07308291193873565,0.17088933700304457,1561.3444342951848,1162.733378514588,398.61105578059687,0.12068965517241415,-0.1206896551724137,1162.733378514588,42.93563951161612,1078.5795250718204,1246.8872319573554,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,12
censored sampled,0.07543239816185311,0.17291460250125307,1561.3444342951848,1155.0189862188238,406.325448076361,0.12068965517241415,-0.1206896551724137,1155.0189862188238,28.087017991117925,1096.9207566582127,1210.642037413211,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,12
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,12
exact clipped,0.11522375756595214,0.28263545941802,1561.3444342951848,934.2864552494851,627.0579790456997,0.12068965517241415,-0.1206896551724137,934.2864552494851,11.412229352820704,911.9184857179565,956.6544247810137,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9619624626627753,0.9619624626627753,870.688775816073,unsat_mll_tuned,12
discard saturated,0.121771620838831,0.29681515162902483,1561.3444342951848,955.824676752802,605.5197575423828,0.12068965517241415,-0.1206896551724137,944.7252152963541,28.277197173941996,889.3019088354279,1000.1485217572804,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9619624626627753,0.9619624626627753,870.688775816073,unsat_mll_tuned,12
censored Laplace,0.09851000073414422,0.2355595051432756,1561.3444342951848,1032.3105302073877,529.033904087797,0.12068965517241415,-0.1206896551724137,1032.3105302073877,20.63212660486643,991.8715620618495,1072.749498352926,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9619624626627753,0.9619624626627753,870.688775816073,unsat_mll_tuned,12
censored sampled,0.09937453976224289,0.23393975350258664,1561.3444342951848,1039.0453607895115,522.2990735056733,0.12068965517241415,-0.1206896551724137,1039.0453607895115,21.80205456584117,1000.9886716628865,1080.7806602622732,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9619624626627753,0.9619624626627753,870.688775816073,unsat_mll_tuned,12
oracle true,0.05549562943300384,0.08288349095606624,1561.3444342951848,1367.3514862906654,193.99294800451935,0.12068965517241415,-0.1206896551724137,1367.3514862906654,11.412229352820704,1344.9835167591368,1389.719455822194,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9619624626627753,0.9619624626627753,870.688775816073,unsat_mll_tuned,12
exact clipped,0.11309982551163311,0.28101295350096767,1561.3444342951848,936.7938830583975,624.5505512367873,0.12068965517241415,-0.1206896551724137,917.8672072227185,15.147353070786073,888.1783952039779,947.5560192414592,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,13
discard saturated,0.09971095257142125,0.24275145437165588,1561.3444342951848,1081.5207656083298,479.82366868685494,0.12068965517241415,-0.1206896551724137,1051.0290326755207,65.47565332203577,922.6967521643306,1179.361313186711,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,13
censored Laplace,0.07496636141938144,0.17595437784498583,1561.3444342951848,1148.4498164752436,412.89461781994123,0.12068965517241415,-0.1206896551724137,1148.4498164752436,44.15726915592922,1061.9015689296223,1234.9980640208648,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,13
censored sampled,0.07304216203384634,0.16931718005890542,1561.3444342951848,1160.6295357467209,400.7148985484639,0.12068965517241415,-0.1206896551724137,1160.6295357467209,39.956938909124624,1088.6858348717549,1238.979077789278,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,13
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,13
exact clipped,0.11398782827355144,0.28223287569773386,1561.3444342951848,932.2895895741425,629.0548447210423,0.12068965517241415,-0.1206896551724137,924.8388099525386,12.649994408778747,900.0448209113322,949.6327989937449,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8569619156623998,0.8569619156623998,870.688775816073,unsat_mll_tuned,13
discard saturated,0.11963604090882825,0.2955269388074478,1561.3444342951848,956.1266193653631,605.2178149298217,0.12068965517241415,-0.1206896551724137,929.4484846433683,37.005317478170774,856.9180623861536,1001.978906900583,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8569619156623998,0.8569619156623998,870.688775816073,unsat_mll_tuned,13
censored Laplace,0.09260118443624073,0.22388617138311956,1561.3444342951848,1047.010641725386,514.3337925697988,0.12068965517241415,-0.1206896551724137,1047.010641725386,25.406978738623025,997.2129633976849,1096.808320053087,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8569619156623998,0.8569619156623998,870.688775816073,unsat_mll_tuned,13
censored sampled,0.09332979379716287,0.2244698939384938,1561.3444342951848,1039.9651165556563,521.3793177395285,0.12068965517241415,-0.1206896551724137,1039.9651165556563,13.667199306975984,1016.7042323977996,1071.2072481200933,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8569619156623998,0.8569619156623998,870.688775816073,unsat_mll_tuned,13
oracle true,0.04301212423935227,0.06373378459999395,1561.3444342951848,1416.9025265812838,144.44190771390095,0.12068965517241415,-0.1206896551724137,1416.9025265812838,12.649994408778747,1392.1085375400776,1441.69651562249,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8569619156623998,0.8569619156623998,870.688775816073,unsat_mll_tuned,13
exact clipped,0.11110381068972884,0.27697821092110014,1561.3444342951848,947.8753982348193,613.4690360603655,0.12068965517241415,-0.1206896551724137,924.3321641910792,15.147353070786073,894.6433521723385,954.0209762098199,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,14
discard saturated,0.08044238872474888,0.18983298207817498,1561.3444342951848,1172.87630242586,388.4681318693247,0.12068965517241415,-0.1206896551724137,1172.87630242586,65.47565332203577,1044.5440219146699,1301.2085829370503,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,14
censored Laplace,0.06262523467160058,0.1415278222750348,1561.3444342951848,1237.136437689217,324.20799660596776,0.12068965517241415,-0.1206896551724137,1237.136437689217,46.723495469823305,1145.5583865683634,1328.7144888100706,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,14
censored sampled,0.06145090128721942,0.13563502023768026,1561.3444342951848,1243.923864917871,317.42056937731377,0.12068965517241415,-0.1206896551724137,1243.923864917871,48.38255579519669,1153.1301165910875,1344.778027485542,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,14
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,14
exact clipped,0.11231725237742726,0.27806799627107476,1561.3444342951848,945.8681661826253,615.4762681125595,0.12068965517241415,-0.1206896551724137,945.8681661826253,12.347222114712054,921.6676108377897,970.0687215274609,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.88063117247716,0.88063117247716,870.688775816073,unsat_mll_tuned,14
discard saturated,0.1136257414225034,0.2770535603573659,1561.3444342951848,1000.210305911793,561.1341283833918,0.12068965517241415,-0.1206896551724137,1000.1929190252689,34.62577904057762,932.3263921057368,1068.0594459448012,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.88063117247716,0.88063117247716,870.688775816073,unsat_mll_tuned,14
censored Laplace,0.08658470790891251,0.2064959961613405,1561.3444342951848,1102.151136109596,459.1932981855887,0.12068965517241415,-0.1206896551724137,1102.151136109596,24.393199881549485,1054.3404643417591,1149.961807877433,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.88063117247716,0.88063117247716,870.688775816073,unsat_mll_tuned,14
censored sampled,0.08504727378262947,0.19914226735921411,1561.3444342951848,1115.6310392708378,445.71339502434694,0.12068965517241415,-0.1206896551724137,1115.6310392708378,33.901952561529875,1024.3690683479724,1172.9908994839668,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.88063117247716,0.88063117247716,870.688775816073,unsat_mll_tuned,14
oracle true,0.0458313008028081,0.06798161994290923,1561.3444342951848,1405.9441870305259,155.4002472646589,0.12068965517241415,-0.1206896551724137,1405.9441870305259,12.347222114712054,1381.7436316856902,1430.1447423753616,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.88063117247716,0.88063117247716,870.688775816073,unsat_mll_tuned,14
exact clipped,0.11177856518550601,0.2773854358803169,1561.3444342951848,943.4791606419116,617.8652736532732,0.12068965517241415,-0.1206896551724137,921.7156670651678,15.147353070786073,892.0268550464272,951.4044790839085,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,15
discard saturated,0.08441450680927302,0.1991210260525355,1561.3444342951848,1159.5733626005645,401.77107169462033,0.12068965517241415,-0.1206896551724137,1159.5733626005645,65.45402682414966,1031.283470025231,1287.8632551758978,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,15
censored Laplace,0.06468494090803703,0.14544513695727448,1561.3444342951848,1226.6812472415768,334.663187053608,0.12068965517241415,-0.1206896551724137,1226.6812472415768,48.52048701801454,1131.5810926862682,1321.7814017968853,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,15
censored sampled,0.06356520715861895,0.14148980155137356,1561.3444342951848,1232.8848625958694,328.45957169931535,0.12068965517241415,-0.1206896551724137,1232.8848625958694,57.39611844304755,1125.964000101636,1348.50214704926,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,15
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,15
exact clipped,0.1124969645890277,0.2777380259356965,1561.3444342951848,938.4370905338168,622.907343761368,0.12068965517241415,-0.1206896551724137,938.3615874570518,12.670138309278835,913.5281163708653,963.1950585432382,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.8554291809845284,0.8554291809845284,870.688775816073,unsat_mll_tuned,15
discard saturated,0.10824709166931341,0.26342690681210335,1561.3444342951848,1010.3570376713163,550.9873966238684,0.12068965517241415,-0.1206896551724137,1009.1340867165912,37.12723117483236,936.3647136139198,1081.9034598192627,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.8554291809845284,0.8554291809845284,870.688775816073,unsat_mll_tuned,15
censored Laplace,0.08523269110627707,0.20219729475069656,1561.3444342951848,1102.9175915735236,458.42684272166116,0.12068965517241415,-0.1206896551724137,1102.9175915735236,26.606926519756104,1050.7680155948017,1155.0671675522456,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.8554291809845284,0.8554291809845284,870.688775816073,unsat_mll_tuned,15
censored sampled,0.08434909201477993,0.20025587723474447,1561.3444342951848,1106.9175313202782,454.4269029749066,0.12068965517241415,-0.1206896551724137,1106.9175313202782,24.381047462733942,1050.4150541381287,1148.5161560519045,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.8554291809845284,0.8554291809845284,870.688775816073,unsat_mll_tuned,15
oracle true,0.04282980958151213,0.06346028694291486,1561.3444342951848,1417.606278136091,143.7381561590937,0.12068965517241415,-0.1206896551724137,1417.606278136091,12.670138309278835,1392.7728070499045,1442.4397492222777,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.8554291809845284,0.8554291809845284,870.688775816073,unsat_mll_tuned,15
exact clipped,0.11259130777910627,0.28047271517903005,1561.3444342951848,941.1961703491564,620.1482639460284,0.12068965517241415,-0.1206896551724137,919.0617990648592,15.147353070786073,889.3729870461185,948.7506110835999,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,16
discard saturated,0.099865789991031,0.2431611294234464,1561.3444342951848,1060.4008604598635,500.94357383532133,0.12068965517241415,-0.1206896551724137,1060.4008604598635,65.47565332203577,932.0685799486733,1188.7331409710537,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,16
censored Laplace,0.0729900364026784,0.17142805223089128,1561.3444342951848,1172.2063937397322,389.13804055545256,0.12068965517241415,-0.1206896551724137,1172.2063937397322,42.19802506449708,1089.498264613318,1254.9145228661464,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,16
censored sampled,0.07248735048840033,0.16862404232385295,1561.3444342951848,1177.6623381227078,383.68209617247703,0.12068965517241415,-0.1206896551724137,1177.6623381227078,44.64858189082885,1103.9597384065712,1277.607980763583,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,16
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,16
exact clipped,0.11564632608080305,0.2837987168868256,1561.3444342951848,937.9961709704934,623.3482633246914,0.12068965517241415,-0.1206896551724137,934.7217803896223,11.535082693826535,912.1130183097223,957.3305424695222,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.950482426112222,0.950482426112222,870.688775816073,unsat_mll_tuned,16
discard saturated,0.12570280678936854,0.30836611605881376,1561.3444342951848,921.4138599769852,639.9305743181995,0.12068965517241415,-0.1206896551724137,921.4138599769852,29.035593579704543,864.5040965607643,978.3236233932062,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.950482426112222,0.950482426112222,870.688775816073,unsat_mll_tuned,16
censored Laplace,0.09940953004054263,0.2384658302308394,1561.3444342951848,1030.3963538206622,530.9480804745226,0.12068965517241415,-0.1206896551724137,1030.3963538206622,20.642541082073006,989.9369732997991,1070.8557343415252,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.950482426112222,0.950482426112222,870.688775816073,unsat_mll_tuned,16
censored sampled,0.09707606377403404,0.23179823426651455,1561.3444342951848,1044.8537412523856,516.4906930427992,0.12068965517241415,-0.1206896551724137,1044.8537412523856,18.400300562500018,1010.6078888658324,1077.150572704025,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.950482426112222,0.950482426112222,870.688775816073,unsat_mll_tuned,16
oracle true,0.05413641720667974,0.0807549449741161,1561.3444342951848,1372.85233358714,188.49210070804475,0.12068965517241415,-0.1206896551724137,1372.85233358714,11.535082693826535,1350.24357150724,1395.4610956670401,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.950482426112222,0.950482426112222,870.688775816073,unsat_mll_tuned,16
exact clipped,0.11218508598547179,0.2803913088975763,1561.3444342951848,933.9781238089075,627.3663104862773,0.12068965517241415,-0.1206896551724137,923.8413627449357,15.147353070786073,894.152550726195,953.5301747636764,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,17
discard saturated,0.1387057355008967,0.34646818076971486,1561.3444342951848,900.096775078648,661.2476592165368,0.12068965517241415,-0.1206896551724137,826.6426621558384,80.67106123284124,668.5273821394695,984.7579421722072,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,17
censored Laplace,0.07142018709947408,0.16884517587942366,1561.3444342951848,1177.3523105822378,383.992123712947,0.12068965517241415,-0.1206896551724137,1177.3523105822378,41.27214723720368,1096.4589019973187,1258.245719167157,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,17
censored sampled,0.07539968867015329,0.17462374631319205,1561.3444342951848,1153.8398456324744,407.5045886627104,0.12068965517241415,-0.1206896551724137,1153.8398456324744,36.13897975640699,1091.7396131287492,1213.7206653884255,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,17
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,17
exact clipped,0.11980431393210372,0.29228127026990064,1561.3444342951848,918.4322814180545,642.9121528771303,0.12068965517241415,-0.1206896551724137,918.4322814180545,10.664568084168788,897.5297279730836,939.3348348630253,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0383652276558644,1.0383652276558644,870.688775816073,unsat_mll_tuned,17
discard saturated,0.15614348196938319,0.38830823921229757,1561.3444342951848,798.5551960971628,762.789238198022,0.12068965517241415,-0.1206896551724137,757.1136211581019,27.053629899673957,704.0885065547409,810.1387357614628,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0383652276558644,1.0383652276558644,870.688775816073,unsat_mll_tuned,17
censored Laplace,0.11097856196880657,0.26749710637237967,1561.3444342951848,967.7700197795507,593.5744145156341,0.12068965517241415,-0.1206896551724137,967.7700197795507,16.47481721792653,935.4793780324147,1000.0606615266867,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0383652276558644,1.0383652276558644,870.688775816073,unsat_mll_tuned,17
censored sampled,0.11354950168366024,0.2711955681702076,1561.3444342951848,961.845904346216,599.4985299489688,0.12068965517241415,-0.1206896551724137,961.845904346216,11.287183605196375,941.9455436170714,980.3206039824717,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0383652276558644,1.0383652276558644,870.688775816073,unsat_mll_tuned,17
oracle true,0.06442290940624255,0.09717300700458535,1561.3444342951848,1330.7773662512177,230.56706804396708,0.12068965517241415,-0.1206896551724137,1330.7773662512177,10.664568084168788,1309.8748128062468,1351.6799196961886,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,1.0383652276558644,1.0383652276558644,870.688775816073,unsat_mll_tuned,17
