trajectory,method,method_label,percentile_bin,percentile_lower,percentile_upper,n_pixels,rmse_K,mae_K,signed_error_K,crps_K,coverage_95,interval_width_95_K,posterior_sd_K,mean_abs_standardized_residual
HorizontalScanPath_8,posterior physics mean + RBF,posterior mean + RBF,90-95%,90.0,95.0,125,0.3156175820586665,0.2528947842419116,0.18097640746743174,0.7156802993509747,1.0,11.551974140238045,3.0072831058056746,0.10292763301641095
HorizontalScanPath_8,posterior physics mean + RBF,posterior mean + RBF,95-99%,95.0,99.0,100,1.1998303781933803,0.8355389100404955,0.7207183159721285,0.9208000046485543,1.0,12.043584694993017,3.1362668636940674,0.2780016937378736
HorizontalScanPath_8,posterior physics mean + RBF,posterior mean + RBF,99-100%,99.0,100.0,25,3.8312145513229066,2.486727877942085,-2.414663987021163,2.0258910477016285,0.88,13.192079751805885,3.362786616762276,0.7380872386030073
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,0-10%,0.0,10.0,250,0.18740069443434898,0.12186129328228208,0.0968535383700173,0.1740456275434975,1.0,2.549911761959818,0.6620342638570164,0.190312045166215
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,10-20%,10.0,20.0,250,0.19718099450087298,0.13383605152829908,0.06882043865741502,0.17858101572934243,1.0,2.522245185975481,0.6620254504874817,0.21020451138513108
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,20-30%,20.0,30.0,250,0.166197591962767,0.11776739541244796,0.06047184824076476,0.16772529513458387,1.0,2.476030978026014,0.6454870867405448,0.18944691986395043
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,30-40%,30.0,40.0,250,0.18250306977714156,0.1211180414189439,0.07961675716570517,0.1751446885689952,1.0,2.534735844754015,0.6580784876204553,0.19590229925657746
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,40-50%,40.0,50.0,250,0.2230038695848649,0.14848660972509425,0.12090117242715906,0.18516670852019368,1.0,2.5658717111495397,0.6677942720692186,0.22786527443129273
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,50-60%,50.0,60.0,251,0.18964929283798632,0.12892238657619157,0.09031736046060711,0.17383360003227705,1.0,2.50988083358142,0.6565264053869363,0.2003050675756524
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,60-70%,60.0,70.0,250,0.17593111441000214,0.11382304689103034,0.06468102468894289,0.17351567348652913,1.0,2.5399498405805514,0.667026244896856,0.17512942213111687
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,70-80%,70.0,80.0,250,0.19781013641055875,0.15805109528496974,0.031161594407511758,0.177648770493077,1.0,2.501390163334792,0.662298183572425,0.24348341420736466
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,80-90%,80.0,90.0,250,0.27793645374073045,0.22425258235441675,-0.00338632214328095,0.19795968839048805,1.0,2.4831037810046483,0.6539827828916932,0.3471098756162019
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,90-95%,90.0,95.0,125,0.2778340915732243,0.22052869162341177,0.13169606943638792,0.20103487488571556,1.0,2.5406864289074647,0.6617390452406389,0.33948266198694355
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,95-99%,95.0,99.0,100,0.7843784916054779,0.5520106328359498,0.366664554870739,0.4157932914730055,0.91,2.5844412944295683,0.684438099079197,0.806124673512988
HorizontalScanPath_8,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,99-100%,99.0,100.0,25,3.8391717759115096,2.5401945882819246,-2.508106459132605,2.200978406917329,0.48,2.6914869022728225,0.7067222318493921,3.5903866860166307
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,0-10%,0.0,10.0,250,0.19496696006906059,0.14447392831859815,0.05498287832011647,0.17611931786857193,1.0,2.502719998198607,0.6562880711668932,0.2290542936904264
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,10-20%,10.0,20.0,250,0.20195731964930713,0.13987028409708682,0.08599776899460766,0.17854623699941527,1.0,2.5178855009246752,0.6577971511232878,0.22004788633701475
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,20-30%,20.0,30.0,250,0.18943289908883149,0.1341618450747394,0.09076284751177331,0.17146873258056194,1.0,2.491861761864978,0.6486921401713717,0.21392061619658484
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,30-40%,30.0,40.0,250,0.18258067328048522,0.12711800910003263,0.06386288447758512,0.1727374347800777,1.0,2.482716414120532,0.6528291186261741,0.1997404111290897
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,40-50%,40.0,50.0,250,0.17683929696370454,0.12604098333188493,0.053455731017337714,0.17453601865002163,1.0,2.5348105254148,0.6650059122184058,0.19414037077745416
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,50-60%,50.0,60.0,251,0.1656633507572738,0.11831996419909657,0.042164797161808654,0.16963426380955215,1.0,2.498648961303262,0.6556485327951402,0.18759316679449012
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,60-70%,60.0,70.0,250,0.19352591949002618,0.13370430030008174,0.06691722143706011,0.1774687560126963,1.0,2.529259346292333,0.663754831708329,0.20634281355956466
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,70-80%,70.0,80.0,250,0.2004574563022346,0.1552958186422886,0.0445954553058516,0.17728448216772638,1.0,2.515178384175075,0.6584277972506366,0.23811764513429506
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,80-90%,80.0,90.0,250,0.23628040483737167,0.19340478154412152,-0.012579906634230384,0.18747057207276707,1.0,2.48686531703815,0.6513446203774974,0.3027435338112971
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,90-95%,90.0,95.0,125,0.2777582285691369,0.2179839817152365,-0.03183946352463818,0.19973338756983228,1.0,2.5391278377729365,0.660907054601366,0.33359979291746045
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,95-99%,95.0,99.0,100,0.7282073171352874,0.5256382403907309,0.20030599622939235,0.3623730605984671,0.98,3.221903229190504,0.8625620993661447,0.5486951295826601
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,full-mixture ST,99-100%,99.0,100.0,25,3.9796938521184644,2.6436196185508036,-2.6436196185508036,2.12953268259705,0.76,4.30501364779831,1.1402796725278241,2.333986248455198
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,0-10%,0.0,10.0,250,0.23038226389952218,0.17507942927505973,0.03822048973444316,0.7063644748761739,1.0,11.462403382684059,2.9856145495158324,0.08065793111578047
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,10-20%,10.0,20.0,250,0.22329164168725185,0.1611859174378071,0.07979747651354205,0.7078820004658218,1.0,11.422913604706787,2.9888232370821357,0.07354728405529984
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,20-30%,20.0,30.0,250,0.20662887394572416,0.1512274238028633,0.08647457926944593,0.6857862489874139,1.0,11.12380212214736,2.9119891781462415,0.07342100163229365
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,30-40%,30.0,40.0,250,0.20307182477998514,0.14718686645190404,0.051788422009411764,0.6987001746115379,1.0,11.220126012596312,2.9538395613391897,0.06623549739597384
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,40-50%,40.0,50.0,250,0.19357663500457487,0.14027651263464871,0.031635556768340165,0.7150355663324925,1.0,11.590219734994916,3.0497134460118183,0.058652600579827435
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,50-60%,50.0,60.0,251,0.1786710592077456,0.1340337307516386,0.018823399095540923,0.7017332154253377,1.0,11.349359405415898,2.981259681009535,0.06306487592853752
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,60-70%,60.0,70.0,250,0.20268788936783586,0.1442697199849631,0.053608048068295375,0.7208440432073714,1.0,11.651707765579415,3.04071095333008,0.056883047372011
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,70-80%,70.0,80.0,250,0.21355413430274184,0.16657996612711964,0.040653482900965855,0.7029852799340899,1.0,11.461203206448314,3.0001790885376294,0.06652813001881208
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,80-90%,80.0,90.0,250,0.2506237695862533,0.20334775518161063,-0.010868830969171768,0.6985353692815786,1.0,11.196721122960225,2.940625731047427,0.0844955885251068
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,90-95%,90.0,95.0,125,0.290747850037414,0.22624543380375053,-0.039691061368207554,0.7117383115826909,1.0,11.501934617045373,3.02674396969873,0.08244556310189366
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,95-99%,95.0,99.0,100,1.048664917453964,0.75372670201429,0.4868427163535347,0.8597923620966018,1.0,12.009171477484148,3.1394032237308767,0.24668703510145076
HorizontalScanPath_10,posterior physics mean + RBF,posterior mean + RBF,99-100%,99.0,100.0,25,4.03214867803109,2.626596589623225,-2.626596589623225,2.0302265306274383,0.88,12.878738844187822,3.381982885212086,0.7790969957293252
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,0-10%,0.0,10.0,250,0.19333521894877992,0.14246569110489918,0.05651102979747111,0.17553045455532743,1.0,2.5127057629876246,0.6591376734173352,0.22476868694982166
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,10-20%,10.0,20.0,250,0.20103825015556331,0.13822269282570643,0.08659983288006878,0.1781675960929357,1.0,2.5210870405320946,0.6603957872020578,0.21649672528410083
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,20-30%,20.0,30.0,250,0.1888641028924502,0.1331204576360667,0.09128433034934165,0.1732158767851008,1.0,2.4911387693049662,0.6514591106016011,0.2112466803478892
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,30-40%,30.0,40.0,250,0.18179524019733803,0.12582755268163898,0.06512656205752841,0.17421284109697327,1.0,2.492081765422556,0.6556526743873685,0.19677594547994165
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,40-50%,40.0,50.0,250,0.17645069660813767,0.12495267707706853,0.05572793701250384,0.17435108340660288,1.0,2.5588376281740257,0.6675005939844443,0.19160671439976815
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,50-60%,50.0,60.0,251,0.16561020128537485,0.11741933085628838,0.044486915970263184,0.1715643058649237,1.0,2.530241112674425,0.6585292353539822,0.1853035361572553
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,60-70%,60.0,70.0,250,0.1935099688294002,0.1332010829828796,0.06820919394845987,0.17700364540752117,1.0,2.5376532962383003,0.6662891247902933,0.204519548370967
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,70-80%,70.0,80.0,250,0.19996321618859636,0.15472432639552858,0.04510082494416088,0.1795977084442789,1.0,2.525630560511405,0.661150115049441,0.23614793760683989
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,80-90%,80.0,90.0,250,0.235446514519026,0.19284575024073933,-0.012935901121360758,0.18755747565225883,1.0,2.491289935000326,0.6541882834017392,0.3003551540637279
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,90-95%,90.0,95.0,125,0.27702917948846223,0.21748358546991767,-0.03104905279225386,0.19793032296982765,1.0,2.5168625876030712,0.6636238814110508,0.33105606728069925
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,95-99%,95.0,99.0,100,0.6713060480029562,0.48938524668494776,0.14669993854210817,0.3608081587343414,0.96,2.603178671587764,0.6814924598531361,0.7137624791836198
HorizontalScanPath_10,posterior physics mean + variance-matched RBF (diagnostic),variance-matched RBF,99-100%,99.0,100.0,25,4.0581421676774045,2.7532670535236208,-2.7532670535236208,2.386576825211353,0.4,2.713301990753132,0.7094939162679019,3.890153861588354
HorizontalScanPath_11,full-posterior mixture sequential advective stochastic ST,full-mixture ST,0-10%,0.0,10.0,250,0.16935616445577836,0.11791250861119329,0.0333618019017415,0.1707867770653262,1.0,2.5169679849831867,0.6583710059812372,0.182750215675026
HorizontalScanPath_11,full-posterior mixture sequential advective stochastic ST,full-mixture ST,10-20%,10.0,20.0,250,0.1946020374481734,0.1299897724288992,0.0951585111551965,0.17718458751514315,1.0,2.530832888974481,0.6587997739519041,0.20415208661384407
HorizontalScanPath_11,full-posterior mixture sequential advective stochastic ST,full-mixture ST,20-30%,20.0,30.0,250,0.19484631120498574,0.12821974259819308,0.1000686786179158,0.17333430859781612,1.0,2.4829408457023,0.6467125857047019,0.20465938500141584
