trajectory,method,n_observations,n_saturated,threshold_K,excess_field_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,hot_region_95_interval_width_K,mean_95_interval_width_K,mean_crps_K,hot_region_crps_K,fixed_top_01_crps_K,family,run_index,role,rmse_K,signed_error_K,fraction_saturated,previous_frame_offset,time_lag_s,diffusivity_m2_s,cooling_rate_1_s,source_coupling,signal_sd_K,lengthscale_m,forcing_lengthscale_m,previous_observations_reused_in_current_update,same_previous_posterior_for_all_models,same_current_observations_for_all_models,same_sampler_seed_for_all_models,crps_estimator,uncertainty_propagation,mixture_component_count,mixture_component_weight_ess,mixture_max_component_weight,mixture_normalized_weight_entropy,mixture_resampled_unique_components,mixture_log_weight_range,mixture_mvn_integration_failures
HorizontalScanPath_2,mean-only sequential advective stochastic ST,117,1,294.6301695664475,0.5664645305675224,315.9337083198785,302.52291509525014,13.410793224628378,0.7140626955142606,False,0.9920031987205118,0.7763157894736842,2.617852955591173,2.519285073664434,0.2076673076564278,1.0505690120407583,2.574610058944546,Horizontal,2,evaluation,0.4959197604359133,0.02956660508557204,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_2,moment-matched sequential advective stochastic ST,117,1,294.6301695664475,0.5670109546833734,315.9337083198785,302.5204500364432,13.413258283435312,0.7643833475086437,False,0.995201919232307,0.8421052631578947,3.3957297030011286,2.545629895445629,0.2072228081677215,1.0452336549603631,2.522482512166154,Horizontal,2,evaluation,0.4963981355185645,0.029210693965716534,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_2,full-posterior mixture sequential advective stochastic ST,117,1,294.6301695664475,0.5668873042764069,315.9337083198785,302.52490601314076,13.408802306737755,0.7639244126434314,False,0.9948020791683326,0.8421052631578947,3.34884451972243,2.539988205889066,0.20764992151781939,1.049583418385254,2.5152513664823073,Horizontal,2,evaluation,0.49628988393900086,0.029356975631561665,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,179.83584885982793,0.005844110165019297,0.9999117661366476,178.0,0.12825481421565144,0.0
HorizontalScanPath_2,posterior physics mean + RBF,117,1,294.6301695664475,0.593704024173014,315.9337083198785,302.529673032615,13.404035287263525,3.4196267389534687,False,0.9988004798080767,0.9605263157894737,12.412822949231817,11.462365875164878,0.7263926040406123,1.2997832388437156,2.2263723501928325,Horizontal,2,evaluation,0.5197669784244732,0.02658677097252903,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_3,mean-only sequential advective stochastic ST,117,0,294.64317213251667,0.5634378626695374,314.00846851431186,304.3429031490149,9.66556536529697,0.7140626955142604,False,0.9916033586565374,0.7236842105263158,2.608362771562991,2.516929772717108,0.20965162707201604,1.2053946428919955,2.949329153773493,Horizontal,3,evaluation,0.5092827435849147,0.018498200344534418,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_3,moment-matched sequential advective stochastic ST,117,0,294.64317213251667,0.5634768825808204,314.00846851431186,304.3426465490266,9.66582196528526,0.9439059365391461,False,0.9924030387844862,0.75,3.0091808295657994,2.53042224465625,0.20946597803079509,1.1997485968409622,2.9098894576681693,Horizontal,3,evaluation,0.5093180130774163,0.01847133034754368,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_3,full-posterior mixture sequential advective stochastic ST,117,0,294.64317213251667,0.5634932447982576,314.00846851431186,304.34167759878625,9.66679091552561,0.944681320351425,False,0.9928028788484606,0.7631578947368421,3.036214058530443,2.530175707000442,0.2092764991171404,1.2047791843084092,2.9196862898886837,Horizontal,3,evaluation,0.5093328026319343,0.018460298147669522,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,179.95725430269277,0.005814641912138878,0.9999770824401141,179.0,0.09214564798661229,0.0
HorizontalScanPath_3,posterior physics mean + RBF,117,0,294.64317213251667,0.5759594825477524,314.00846851431186,304.3330807468015,9.675387767510358,3.4196267389534687,False,0.9984006397441023,0.9473684210526315,12.303694807895356,11.451317864407143,0.726937627237549,1.3474357809695388,2.4491873237587454,Horizontal,3,evaluation,0.5206008415478215,0.010960882630355759,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_4,mean-only sequential advective stochastic ST,117,1,294.825260500259,0.5204583067781112,317.615531356997,304.7380188513929,12.877512505604102,0.7140626955143298,False,0.9924030387844862,0.7631578947368421,2.6394780375528306,2.517935887753287,0.2043268450201381,1.0489071047494698,2.5488092571675725,Horizontal,4,evaluation,0.48871668432505533,0.030791231701233577,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_4,moment-matched sequential advective stochastic ST,117,1,294.825260500259,0.5212545029416299,317.615531356997,304.72659673420003,12.888934622796967,0.7870057558692158,False,0.9944022391043582,0.8157894736842105,3.244893482708673,2.5392084424564514,0.2040267309376168,1.044828900497013,2.5065992612127816,Horizontal,4,evaluation,0.48946432221273933,0.03014949169496646,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_4,full-posterior mixture sequential advective stochastic ST,117,1,294.825260500259,0.521196643266022,317.615531356997,304.7262914961468,12.889239860850182,0.7866104922342271,False,0.9944022391043582,0.8157894736842105,3.282517219486657,2.541619915231526,0.2039851496148529,1.0403682771492473,2.5019419405378804,Horizontal,4,evaluation,0.48940999127315965,0.029978978671097105,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,177.34108960034965,0.007278759741905482,0.9985366778969534,173.0,0.7440519576534115,0.0
HorizontalScanPath_4,posterior physics mean + RBF,117,1,294.825260500259,0.5383674078213594,317.615531356997,304.74227043715274,12.873260919844256,3.4196267389534687,False,0.9984006397441023,0.9473684210526315,12.285992227631937,11.454768922906574,0.7236507778437837,1.314076559529361,2.228175221834344,Horizontal,4,evaluation,0.5055335481681568,0.028083580072557204,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_5,mean-only sequential advective stochastic ST,117,2,295.0840552279015,0.5159066252204605,316.22149177634935,303.13704711984803,13.084444656501319,0.7140626955205771,False,0.9916033586565374,0.75,2.6259115835244033,2.5159181446059895,0.20979195531658926,1.1506649188884088,2.7682213221258634,Horizontal,5,evaluation,0.503300142089726,0.035427930916682976,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_5,moment-matched sequential advective stochastic ST,117,2,295.0840552279015,0.5153459235802975,316.22149177634935,303.15499639820735,13.066495378142008,0.8106557173031581,False,0.9928028788484606,0.7763157894736842,3.1534858652256017,2.535008732691538,0.20903694611329363,1.1426940890464814,2.710658069080365,Horizontal,5,evaluation,0.5027531415253439,0.03640653055924961,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_5,full-posterior mixture sequential advective stochastic ST,117,2,295.0840552279015,0.5151386518748879,316.22149177634935,303.1605719968686,13.060919779480741,0.8171822612250638,False,0.9936025589764095,0.7894736842105263,3.161672626858306,2.530319437017342,0.20817256049919788,1.1325950502677629,2.696355003544189,Horizontal,5,evaluation,0.5025509346264905,0.03681840290315418,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,176.63069626110294,0.007061816834359128,0.9981295168765614,167.0,0.7377268200888665,0.0
HorizontalScanPath_5,posterior physics mean + RBF,117,2,295.0840552279015,0.548192456185376,316.22149177634935,303.1338261553076,13.087665621041765,3.419626738964785,False,0.9984006397441023,0.9473684210526315,12.247834456431288,11.452015979559087,0.7283541461812506,1.4015411793229886,2.3319363653426346,Horizontal,5,evaluation,0.5347970497039343,0.04483010148255357,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_6,mean-only sequential advective stochastic ST,117,2,295.31752139540873,0.4738052271682479,314.4374668883787,305.988317132672,8.449149755706685,0.7140978935089566,False,0.991203518592563,0.7105263157894737,2.57893020235174,2.5163369423982496,0.20629701572498635,1.1344159436333925,2.760274072866992,Horizontal,6,evaluation,0.48542990738548614,0.02172150134038936,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_6,moment-matched sequential advective stochastic ST,117,2,295.31752139540873,0.46939455457793033,314.4374668883787,306.10261138586276,8.33485550251595,0.8428434770447062,False,0.9936025589764095,0.7894736842105263,2.8840612049947216,2.5263855494698273,0.20547060333793843,1.102903554159218,2.6588851760563736,Horizontal,6,evaluation,0.48091102016294124,0.02331530303150268,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_6,full-posterior mixture sequential advective stochastic ST,117,2,295.31752139540873,0.46972928112088885,314.4374668883787,306.0916319225589,8.34583496581979,0.8559770506067239,False,0.9932027189124351,0.7763157894736842,2.923705204216992,2.5285269602118294,0.20513246433205162,1.1003514991051062,2.6448362034976887,Horizontal,6,evaluation,0.4812539591290622,0.02325564166447996,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,159.36007151528963,0.012065408829993726,0.9879328592619024,156.0,1.8464659337381164,0.0
HorizontalScanPath_6,posterior physics mean + RBF,117,2,295.31752139540873,0.497909663875697,314.4374668883787,306.00060853304944,8.436858355329264,3.41979170012537,False,0.9984006397441023,0.9473684210526315,11.997228236281506,11.456169305648398,0.7281818637407746,1.3158924719786291,2.2677437119921886,Horizontal,6,evaluation,0.5101257397814449,0.030887165625465583,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_7,mean-only sequential advective stochastic ST,117,2,295.52522559779794,0.4374626814032596,318.1194882121125,307.50036164859523,10.619126563517284,0.714062695535669,False,0.9852059176329468,0.6447368421052632,2.643769009406372,2.516824529635714,0.21425238501311844,1.1602947221440683,2.137155941898607,Horizontal,7,evaluation,0.4670524310011291,0.04792608620606362,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_7,moment-matched sequential advective stochastic ST,117,2,295.52522559779794,0.4693342820420529,318.1194882121125,306.80742986702137,11.312058345091145,1.2465792816007988,False,0.9920031987205118,0.75,3.4937009899998426,2.5464949913829615,0.21454280123131866,1.281088056082341,2.5767140559736776,Horizontal,7,evaluation,0.5010798102292184,0.03264530899700615,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_7,full-posterior mixture sequential advective stochastic ST,117,2,295.52522559779794,0.45376649085780474,318.1194882121125,307.07759004174676,11.041898170365755,1.1265732187362216,False,0.9920031987205118,0.75,3.1377864467942147,2.535358144136683,0.21373777075085054,1.2146363000011757,2.354186722106304,Horizontal,7,evaluation,0.48445902169795957,0.04197916554026281,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,61.10901056801363,0.03025045947860412,0.8408192017196173,86.0,29.154166340083762,0.0
HorizontalScanPath_7,posterior physics mean + RBF,117,2,295.52522559779794,0.487348422925375,318.1194882121125,307.49021851633785,10.629269695774667,3.4196267389758517,False,0.9984006397441023,0.9473684210526315,12.362427212154246,11.452406174456286,0.730980637967688,1.381170708332738,1.9444947099447256,Horizontal,7,evaluation,0.5203124182884111,0.04977581262669092,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_8,mean-only sequential advective stochastic ST,117,2,295.71434881764065,0.41821147288543703,316.75154527615916,304.4728405811857,12.278704694973442,0.7140626955302871,False,0.9908036785285885,0.7631578947368421,2.628218424343921,2.515426492490911,0.20876347552934632,1.002125334507964,2.124294186470561,Horizontal,8,evaluation,0.4615512419224442,0.05672964024056389,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_8,moment-matched sequential advective stochastic ST,117,2,295.71434881764065,0.4171544945508014,316.75154527615916,304.5403065383859,12.211238737773272,0.9153730093691909,False,0.9956017592962815,0.9078947368421053,3.561068405929673,2.5466252097446684,0.20798979919857985,0.9667946937681734,2.028118763787666,Horizontal,8,evaluation,0.46038472762366084,0.05782657530952864,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_8,full-posterior mixture sequential advective stochastic ST,117,2,295.71434881764065,0.418285825063584,316.75154527615916,304.5292958056733,12.222249470485849,0.9144482774687338,False,0.9944022391043582,0.881578947368421,3.6309949865689517,2.549044441929654,0.20763221426104536,0.9814665618324367,2.0555866565146905,Horizontal,8,evaluation,0.46163329930821284,0.0578582781124367,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,147.99131815899554,0.010632407799322136,0.9784449460306697,144.0,2.216334355088918,0.0
HorizontalScanPath_8,posterior physics mean + RBF,117,2,295.71434881764065,0.4551811691448559,316.75154527615916,304.4693778605043,12.28216741565484,3.4196267389714397,False,0.9988004798080767,0.9605263157894737,12.40822530264026,11.443163002139748,0.7273631607144273,1.304124448247307,1.9721839514895665,Horizontal,8,evaluation,0.5023521532515904,0.06853822239921602,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_10,mean-only sequential advective stochastic ST,117,2,296.06802208777685,0.39555356579529644,318.649993978916,306.4301035621902,12.219890416725775,0.714062695525778,False,0.9924030387844862,0.7631578947368421,2.624589918834769,2.5129118344833516,0.2069858319013864,1.084853120169969,2.3297117709787654,Horizontal,10,evaluation,0.46973487412597387,0.02578755731926918,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_10,moment-matched sequential advective stochastic ST,117,2,296.06802208777685,0.3924697352137855,318.649993978916,306.5212161007204,12.128777878195592,0.9843798344816121,False,0.9964014394242303,0.881578947368421,3.7228698043238517,2.5480402808121396,0.2034519155396055,1.019161537504374,2.09600704423882,Horizontal,10,evaluation,0.46607270825187946,0.029158928364428155,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_10,full-posterior mixture sequential advective stochastic ST,117,2,296.06802208777685,0.3926221766304006,318.649993978916,306.51151493503846,12.13847904387751,1.0214744639176865,False,0.9968012794882047,0.9078947368421053,3.888055024936383,2.5548547961335593,0.20428963797287453,1.0141206727310537,2.084465653372981,Horizontal,10,evaluation,0.4662537382206052,0.029005302044673626,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,169.63576040305014,0.008801048289210635,0.9942263714085391,163.0,1.0317113473542179,0.0
HorizontalScanPath_10,posterior physics mean + RBF,117,2,296.06802208777685,0.42212030465382416,318.649993978916,306.42066765811717,12.229326320798805,3.419626738972505,False,0.9988004798080767,0.9605263157894737,12.096038952225616,11.43206353249601,0.7240585825346111,1.2792781848917065,1.985923008142632,Horizontal,10,evaluation,0.5012838849623629,0.030231888632765217,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_11,mean-only sequential advective stochastic ST,117,3,296.2091569703494,0.37151727304297166,317.2636056084965,306.11271567320057,11.150889935295936,0.7140932257790072,False,0.9900039984006398,0.7105263157894737,2.595764069858216,2.516307259701649,0.20689034967203312,1.0784499003369452,2.274047016549606,Horizontal,11,evaluation,0.4526262190470218,0.04195034596772751,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_11,moment-matched sequential advective stochastic ST,117,3,296.2091569703494,0.37209748255939434,317.2636056084965,306.17749898842,11.08610662007652,0.925034599199031,False,0.9940023990403839,0.8157894736842105,3.2044159450716787,2.537691271588865,0.20578646367286765,1.0580393742934024,2.1869010327210745,Horizontal,11,evaluation,0.45333309880397765,0.043233308758486716,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_11,full-posterior mixture sequential advective stochastic ST,117,3,296.2091569703494,0.3731142478020043,317.2636056084965,306.14411823409955,11.119487374396954,0.9209454019150355,False,0.9940023990403839,0.8289473684210527,3.223511155362094,2.54105759167596,0.20641108937152353,1.0572866850851168,2.185748601604147,Horizontal,11,evaluation,0.4545718423047886,0.04381929387811504,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,170.01813650677138,0.008538892006627729,0.9942251399611661,163.0,1.1826028780633635,0.0
HorizontalScanPath_11,posterior physics mean + RBF,117,3,296.2091569703494,0.410610275068582,317.2636056084965,306.14099813771827,11.122607470778235,3.419792391860483,False,0.9988004798080767,0.9605263157894737,12.013414358847557,11.459107349590079,0.7279238311221977,1.3201218622228983,1.9184807519250848,Horizontal,11,evaluation,0.5002539310861414,0.062281557206041054,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_12,mean-only sequential advective stochastic ST,117,3,296.3525815864646,0.4083794461665988,315.46455223645467,307.08771277970715,8.376839456747518,0.7140923947016703,False,0.9888044782087165,0.6447368421052632,2.6156657171187927,2.5151589492162922,0.21526735811415287,1.3053316561098998,3.04962733502156,Horizontal,12,evaluation,0.5130973344022135,0.019142004595879853,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_12,moment-matched sequential advective stochastic ST,117,3,296.3525815864646,0.40461258387733706,315.46455223645467,307.18187989041013,8.282672346044535,0.8531122189193128,False,0.991203518592563,0.7105263157894737,2.86048941578335,2.5250798987237704,0.21488987716610358,1.2715475306279502,2.975152898230605,Horizontal,12,evaluation,0.5083645619333171,0.02045278842194189,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_12,full-posterior mixture sequential advective stochastic ST,117,3,296.3525815864646,0.4036979492963061,315.46455223645467,307.1996657662598,8.264886470194881,0.8984330910107996,False,0.9908036785285885,0.7105263157894737,2.9784394637367395,2.5270700385074245,0.21467273240605023,1.2764029078430967,2.9511763494668486,Horizontal,12,evaluation,0.5072153939967712,0.021640912565351854,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,146.82684449603963,0.014083487818921466,0.9806324529942605,148.0,2.0622933367179286,0.0
HorizontalScanPath_12,posterior physics mean + RBF,117,3,296.3525815864646,0.4338799894430339,315.46455223645467,307.09968409101987,8.364868145434798,3.419786998665508,False,0.9984006397441023,0.9473684210526315,12.017914188071023,11.449586992563335,0.732167782141067,1.4359135089030346,2.3736678493939536,Horizontal,12,evaluation,0.5451368038313616,0.03828048261997397,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
HorizontalScanPath_13,mean-only sequential advective stochastic ST,117,1,296.4959614680289,0.38893509617900707,319.1296936365724,307.07619038601683,12.053503250555593,0.7140626955339944,False,0.9860055977608957,0.5789473684210527,2.604496285207937,2.517882438989245,0.21433813920126826,1.297251455523406,2.4634915518707152,Horizontal,13,calibration,0.5026737242471948,0.03217441899059028,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
HorizontalScanPath_13,moment-matched sequential advective stochastic ST,117,1,296.4959614680289,0.38494094763300823,319.1296936365724,307.06504751611243,12.064646120459997,0.8047345073710456,False,0.9928028788484606,0.7763157894736842,3.7441753660118384,2.555107595340518,0.20998323942735922,1.198204296646997,2.5848408420361246,Horizontal,13,calibration,0.49751154283302446,0.02279011911235473,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,Gaussian C + B Sigma B^T from propagated draws,,,,,,,
HorizontalScanPath_13,full-posterior mixture sequential advective stochastic ST,117,1,296.4959614680289,0.38746233966722465,319.1296936365724,307.03556648466497,12.094127151907458,0.8047246331192066,False,0.9928028788484606,0.7763157894736842,3.601302760913473,2.5508968759141144,0.21080781366650214,1.227190823100165,2.759238362302175,Horizontal,13,calibration,0.5007702806959183,0.018597419006578738,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,likelihood-reweighted propagated-draw mixture with shared C,180.0,82.58925898594907,0.016623138974333807,0.8850865108636192,93.0,7.0672685890792195,0.0
HorizontalScanPath_13,posterior physics mean + RBF,117,1,296.4959614680289,0.4048916737198033,319.1296936365724,307.0770720332553,12.052621603317107,3.4196267389733968,False,0.9988004798080767,0.9605263157894737,11.728795819840434,11.453859183998253,0.7283784078067155,1.357691830475979,2.1668536860424137,Horizontal,13,calibration,0.5232965796733852,0.026797323048560962,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,current spatial RBF residual,,,,,,,
SpiralScanPath_1,mean-only sequential advective stochastic ST,117,3,294.5644045668491,0.39063549738140446,333.10510445751316,340.5767933012165,7.471688843703362,0.6937824337689126,False,0.9924030387844862,0.75,2.6678538373628644,2.5203654871055154,0.20350929959519304,1.1646055704596896,2.866293083014145,Spiral,1,evaluation,0.4600534899222122,0.031823142412701594,0.03,1,0.0005000000000000004,3.6109129986233175e-06,12.422901570529978,0.1702227206133784,3.4305133895116966,0.0003125,0.0003125,False,True,True,True,unbiased_M_times_M_minus_1,previous posterior collapsed to mean; innovation C only,,,,,,,
