trajectory,method,n_observations,n_saturated,threshold_K,excess_field_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,hot_region_95_interval_width_K,mean_95_interval_width_K,mean_crps_K,hot_region_crps_K,fixed_top_01_crps_K,role,rmse_K,signed_error_K
HorizontalScanPath_2,Advective posterior mean + sequential advective ST (moment-matched),117,1,294.6301695664475,0.5605519930696257,315.9337083198785,302.53645719464134,13.397251125237176,0.7643833475421811,False,0.9956017592962815,0.8552631578947368,3.4467322955722883,2.5464539960257464,0.20420568055840138,1.0413706460964451,2.5111225521826617,evaluation,0.49074354194154834,0.02837051774762418
HorizontalScanPath_3,Posterior physics mean + RBF,117,0,294.64317213251667,0.5759594825477524,314.00846851431186,304.3330807468015,9.675387767510358,3.4196267389534687,False,0.9984006397441023,0.9473684210526315,12.303694807895356,11.451317864407143,0.726937627237549,1.3474357809695388,2.4491873237587454,evaluation,0.5206008415478215,0.010960882630355759
HorizontalScanPath_3,Advective posterior physics mean + RBF,117,0,294.64317213251667,0.5694469572826845,314.00846851431186,304.2065765526577,9.801891961654178,3.4196267389534687,False,0.9984006397441023,0.9473684210526315,12.303694807895356,11.451317864407143,0.7259042679320686,1.3503007936628106,2.460937866545757,evaluation,0.5147142709880344,0.016573522532217996
HorizontalScanPath_3,Posterior physics mean + sequential ST (moment-matched),117,0,294.64317213251667,0.5634380163484324,314.00846851431186,304.34290202715465,9.665566487157207,0.9636865762032267,False,0.9928028788484606,0.7631578947368421,3.049190318077037,2.5319166591036764,0.20943434437990632,1.1987760602431081,2.9049845579080387,evaluation,0.5092828824928837,0.01849811272768559
HorizontalScanPath_3,Posterior physics mean + sequential advective ST (moment-matched),117,0,294.64317213251667,0.5634768825808204,314.00846851431186,304.3426465490266,9.66582196528526,0.9439059365391461,False,0.9924030387844862,0.75,3.0091808295657994,2.53042224465625,0.20946597803079509,1.1997485968409622,2.9098894576681693,evaluation,0.5093180130774163,0.01847133034754368
HorizontalScanPath_3,Advective posterior mean + sequential advective ST (moment-matched),117,0,294.64317213251667,0.5580389451442698,314.00846851431186,304.2150102979941,9.793458216317731,0.9439059365391461,False,0.9928028788484606,0.7631578947368421,3.0091808295658002,2.53042224465625,0.20574329230728985,1.2008350780733048,2.9293057616229983,evaluation,0.504402745785992,0.0208781338437068
HorizontalScanPath_4,Posterior physics mean + RBF,117,1,294.825260500259,0.5383674078213594,317.615531356997,304.74227043715274,12.873260919844256,3.4196267389534687,False,0.9984006397441023,0.9473684210526315,12.285992227631937,11.454768922906574,0.7236507778437837,1.314076559529361,2.228175221834344,evaluation,0.5055335481681568,0.028083580072557204
HorizontalScanPath_4,Advective posterior physics mean + RBF,117,1,294.825260500259,0.5373232414659606,317.615531356997,304.71276473849696,12.902766618500038,3.4196267389534687,False,0.9984006397441023,0.9473684210526315,12.379390118957886,11.45964573935267,0.7228824636182118,1.3410544437447836,2.236292262805411,evaluation,0.5045530632523654,0.0286718796453901
HorizontalScanPath_4,Posterior physics mean + sequential ST (moment-matched),117,1,294.825260500259,0.5209430560539257,317.615531356997,304.7310456512445,12.884485705752525,0.7964763946958578,False,0.9948020791683326,0.8289473684210527,3.339313051794165,2.542235915658891,0.20431087257537878,1.0397547285163848,2.4835319180944535,evaluation,0.4891718697947071,0.03040837884254758
HorizontalScanPath_4,Posterior physics mean + sequential advective ST (moment-matched),117,1,294.825260500259,0.5212545029416299,317.615531356997,304.72659673420003,12.888934622796967,0.7870057558692158,False,0.9944022391043582,0.8157894736842105,3.244893482708673,2.5392084424564514,0.2040267309376168,1.044828900497013,2.5065992612127816,evaluation,0.48946432221273933,0.03014949169496646
HorizontalScanPath_4,Advective posterior mean + sequential advective ST (moment-matched),117,1,294.825260500259,0.5138587013024092,317.615531356997,304.696496314284,12.919035042713006,0.7870031080679161,False,0.9940023990403839,0.8026315789473685,3.2495177486459306,2.5390362926703176,0.1989706634536458,1.046702814669678,2.5586074471837468,evaluation,0.48251957446258636,0.02771247711592621
HorizontalScanPath_5,Posterior physics mean + RBF,117,2,295.0840552279015,0.548192456185376,316.22149177634935,303.1338261553076,13.087665621041765,3.419626738964785,False,0.9984006397441023,0.9473684210526315,12.247834456431288,11.452015979559087,0.7283541461812506,1.4015411793229886,2.3319363653426346,evaluation,0.5347970497039343,0.04483010148255357
HorizontalScanPath_5,Advective posterior physics mean + RBF,117,2,295.0840552279015,0.5401647635626429,316.22149177634935,303.171880617262,13.049611159087362,3.419626738964051,False,0.9984006397441023,0.9473684210526315,12.190066604945168,11.44658569985142,0.7272242797827059,1.37123863044178,2.3221120306384804,evaluation,0.5269655184923555,0.046970832621478824
HorizontalScanPath_5,Posterior physics mean + sequential ST (moment-matched),117,2,295.0840552279015,0.5154435845718363,316.22149177634935,303.1532145135023,13.068277262847062,0.8138585303823219,False,0.9928028788484606,0.7763157894736842,3.185717202770848,2.536332606774471,0.20901485804077963,1.1425189156328914,2.7097502563468674,evaluation,0.5028484161128666,0.03631405853374575
HorizontalScanPath_5,Posterior physics mean + sequential advective ST (moment-matched),117,2,295.0840552279015,0.5153459235802975,316.22149177634935,303.15499639820735,13.066495378142008,0.8106557173031581,False,0.9928028788484606,0.7763157894736842,3.1534858652256017,2.535008732691538,0.20903694611329363,1.1426940890464814,2.710658069080365,evaluation,0.5027531415253439,0.03640653055924961
HorizontalScanPath_5,Advective posterior mean + sequential advective ST (moment-matched),117,2,295.0840552279015,0.5099688558345565,316.22149177634935,303.19078695179763,13.03070482455172,0.810628602589502,False,0.9932027189124351,0.7763157894736842,3.1827888768675443,2.5354065982238616,0.20614868103636966,1.133298546743607,2.713979366328011,evaluation,0.4975074656061771,0.03738850470058603
HorizontalScanPath_6,Posterior physics mean + RBF,117,2,295.31752139540873,0.497909663875697,314.4374668883787,306.00060853304944,8.436858355329264,3.41979170012537,False,0.9984006397441023,0.9473684210526315,11.997228236281506,11.456169305648398,0.7281818637407746,1.3158924719786291,2.2677437119921886,evaluation,0.5101257397814449,0.030887165625465583
HorizontalScanPath_6,Advective posterior physics mean + RBF,117,2,295.31752139540873,0.4864153849366438,314.4374668883787,305.82131717738844,8.616149710990271,3.41975825281382,False,0.998000799680128,0.9473684210526315,11.917100235341366,11.457143244719122,0.7271388331981345,1.3048253648954835,2.262590615665179,evaluation,0.4983494518873771,0.027199526806689498
HorizontalScanPath_6,Posterior physics mean + sequential ST (moment-matched),117,2,295.31752139540873,0.4694315090065678,314.4374668883787,306.1158412211314,8.321625667247304,0.8460566001965427,False,0.9936025589764095,0.7894736842105263,2.9193127731235613,2.5276607016956665,0.20546156266944182,1.1023578385548138,2.6540833314855536,evaluation,0.48094888125826557,0.0233287401503455
