trajectory,role,method,region,n_pixels,rmse_K,mae_K,signed_error_K,crps_K,coverage_95,interval_width_95_K,posterior_sd_K
HorizontalScanPath_6,evaluation,Posterior physics mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.525573343158429,1.3077013533958854,-1.096221097515965,1.102903554159218,0.7894736842105263,2.8840612049947216,0.753684867640419
HorizontalScanPath_6,evaluation,Posterior physics mean + sequential advective ST (moment-matched),top_1pct,26,4.254293957679396,3.065066568464665,-3.065066568464665,2.6588851760563736,0.38461538461538464,3.0952831595365504,0.7992506877588496
HorizontalScanPath_6,evaluation,Advective posterior mean + sequential advective ST (moment-matched),overall,2501,0.4736611568885524,0.16203706701676665,0.021049838948732687,0.20155339298591574,0.9936025589764095,2.524775748690368,0.6605892188444441
HorizontalScanPath_6,evaluation,Advective posterior mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.523311782610952,1.2965275926863746,-1.1062929842081748,1.1026130982356017,0.7894736842105263,2.867888880516711,0.7532003364146505
HorizontalScanPath_6,evaluation,Advective posterior mean + sequential advective ST (moment-matched),top_1pct,26,4.257900475162642,3.0710594175508277,-3.0710594175508277,2.672063013642163,0.38461538461538464,3.0145683905557474,0.7985267611387066
HorizontalScanPath_7,evaluation,Posterior physics mean + RBF,overall,2501,0.5203124182884111,0.2202745817436869,0.04977581262669092,0.730980637967688,0.9984006397441023,11.452406174456286,2.995898715132744
HorizontalScanPath_7,evaluation,Posterior physics mean + RBF,above_camera_ceiling,76,2.576428288874977,1.6662074339341817,-0.04812855489444551,1.381170708332738,0.9473684210526315,12.362427212154246,3.209942010033808
HorizontalScanPath_7,evaluation,Posterior physics mean + RBF,top_1pct,26,3.7073737475088553,2.4235542957014546,-2.2067804370932502,1.9444947099447256,0.8846153846153846,12.785466286684526,3.3238784415248874
HorizontalScanPath_7,evaluation,Advective posterior physics mean + RBF,overall,2501,0.5027099241060382,0.2036394006577439,0.05063041822222672,0.7296565227588979,0.9984006397441023,11.445394975444948,2.995922976669309
HorizontalScanPath_7,evaluation,Advective posterior physics mean + RBF,above_camera_ceiling,76,2.5523155409668,1.6576672547459423,-0.06157388383858413,1.38107092302085,0.9473684210526315,12.243260681950028,3.21077805816753
HorizontalScanPath_7,evaluation,Advective posterior physics mean + RBF,top_1pct,26,3.7197452268531164,2.4212976364885255,-2.250793374219403,1.9348313375123576,0.8461538461538461,12.74278004273849,3.3237935634974773
HorizontalScanPath_7,evaluation,Posterior physics mean + sequential ST (moment-matched),overall,2501,0.49493120738507324,0.19283490018705987,0.036311571063129156,0.21273558218862118,0.9928028788484606,2.550667857569226,0.6672266581347966
HorizontalScanPath_7,evaluation,Posterior physics mean + sequential ST (moment-matched),above_camera_ceiling,76,2.5676982700157702,1.574560355510515,-0.7957192881163967,1.2357371375612132,0.7763157894736842,3.597928290252719,0.9418909002881342
HorizontalScanPath_7,evaluation,Posterior physics mean + sequential ST (moment-matched),top_1pct,26,4.130321834280074,2.935964327233738,-2.7773452277080515,2.4689137187515873,0.5384615384615384,3.8090829829900903,1.0022058897511996
HorizontalScanPath_7,evaluation,Posterior physics mean + sequential advective ST (moment-matched),overall,2501,0.5010798102292184,0.19402798025644494,0.03264530899700615,0.21454280123131866,0.9920031987205118,2.5464949913829615,0.6664259897496916
HorizontalScanPath_7,evaluation,Posterior physics mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.6079771388896678,1.6078559241484025,-0.8848755037046839,1.281088056082341,0.75,3.4937009899998426,0.9215538486828088
HorizontalScanPath_7,evaluation,Posterior physics mean + sequential advective ST (moment-matched),top_1pct,26,4.209232990821585,3.0241194347783713,-2.880234668600414,2.5767140559736776,0.5,3.6508640519838726,0.9789087110714849
HorizontalScanPath_7,evaluation,Advective posterior mean + sequential advective ST (moment-matched),overall,2501,0.48064740093602126,0.17622040201996605,0.034711638954587336,0.2071746323834822,0.9924030387844862,2.546494991382962,0.6664259897496916
HorizontalScanPath_7,evaluation,Advective posterior mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.5401488342739644,1.5218524623135525,-0.7997248097693354,1.2153054352500008,0.75,3.493700989999841,0.9215538486828088
HorizontalScanPath_7,evaluation,Advective posterior mean + sequential advective ST (moment-matched),top_1pct,26,4.119233663634104,2.911352852640273,-2.7938748994357856,2.4761256227783397,0.5,3.6508640519838704,0.9789087110714848
HorizontalScanPath_8,evaluation,Posterior physics mean + RBF,overall,2501,0.5023521532515904,0.21168410412601382,0.06853822239921602,0.7273631607144273,0.9988004798080767,11.443163002139748,2.9956851340375534
HorizontalScanPath_8,evaluation,Posterior physics mean + RBF,above_camera_ceiling,76,2.4356276774417682,1.4684632646864875,-0.17238056410367544,1.304124448247307,0.9605263157894737,12.40822530264026,3.2008095611632212
HorizontalScanPath_8,evaluation,Posterior physics mean + RBF,top_1pct,26,3.7569118670993564,2.3963766644495936,-2.327084461641015,1.9721839514895665,0.8846153846153846,13.074916899077996,3.3252076475642025
HorizontalScanPath_8,evaluation,Advective posterior physics mean + RBF,overall,2501,0.4955265758182689,0.20372694897119498,0.06801583995542985,0.7257213725307768,0.9988004798080767,11.438033631833102,2.9958901416926964
HorizontalScanPath_8,evaluation,Advective posterior physics mean + RBF,above_camera_ceiling,76,2.434553765731278,1.4581788772661743,-0.19361705408557314,1.2897511918115199,0.9605263157894737,12.304906657615378,3.205774096883626
HorizontalScanPath_8,evaluation,Advective posterior physics mean + RBF,top_1pct,26,3.776193839745231,2.4092747140940762,-2.346783147787693,1.950562362285828,0.8846153846153846,12.535985456782422,3.3251750285457464
HorizontalScanPath_8,evaluation,Posterior physics mean + sequential ST (moment-matched),overall,2501,0.4602392691935132,0.186005518000734,0.05804747147841908,0.20775717900922225,0.9948020791683326,2.5476986839377194,0.666843088716755
HorizontalScanPath_8,evaluation,Posterior physics mean + sequential ST (moment-matched),above_camera_ceiling,76,2.2747362626109373,1.2395119038453986,-0.49279057719324054,0.9733822757562045,0.8947368421052632,3.6208278319127736,0.939650247082922
HorizontalScanPath_8,evaluation,Posterior physics mean + sequential ST (moment-matched),top_1pct,26,3.7475491225519897,2.4282376647155433,-2.3996899883181695,2.0213773319873494,0.6923076923076923,3.790208001633772,0.9752081494387799
HorizontalScanPath_8,evaluation,Posterior physics mean + sequential advective ST (moment-matched),overall,2501,0.46038472762366084,0.1859893377731673,0.05782657530952864,0.20798979919857985,0.9956017592962815,2.5466252097446684,0.6662927805675202
HorizontalScanPath_8,evaluation,Posterior physics mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.2756966330184607,1.238672755122762,-0.4989617177818852,0.9667946937681734,0.9078947368421053,3.561068405929673,0.9246844364685423
HorizontalScanPath_8,evaluation,Posterior physics mean + sequential advective ST (moment-matched),top_1pct,26,3.7514514518566053,2.432913615604598,-2.4043121006179344,2.028118763787666,0.7307692307692307,3.698916753306555,0.9592800222314146
HorizontalScanPath_8,evaluation,Advective posterior mean + sequential advective ST (moment-matched),overall,2501,0.45479378769408046,0.17751905040752497,0.05682530522533587,0.20378625060452632,0.995201919232307,2.5446033201202276,0.6662383977897938
HorizontalScanPath_8,evaluation,Advective posterior mean + sequential advective ST (moment-matched),above_camera_ceiling,76,2.282183401751776,1.231005497255009,-0.504866750535954,0.9611215071437414,0.8947368421052632,3.524084323659519,0.9232072660759695
HorizontalScanPath_8,evaluation,Advective posterior mean + sequential advective ST (moment-matched),top_1pct,26,3.7713100119293115,2.4441364353152197,-2.420687741291654,2.0268147747795364,0.6923076923076923,3.686167021517124,0.9592859581521382
HorizontalScanPath_10,evaluation,Posterior physics mean + RBF,overall,2501,0.5012838849623629,0.2100156450660271,0.030231888632765217,0.7240585825346111,0.9988004798080767,11.43206353249601,2.9960028016400293
HorizontalScanPath_10,evaluation,Posterior physics mean + RBF,above_camera_ceiling,76,2.544001301729177,1.5939818683433165,-0.3685961159954228,1.2792781848917065,0.9605263157894737,12.096038952225616,3.1697370863586474
HorizontalScanPath_10,evaluation,Posterior physics mean + RBF,top_1pct,26,3.960834910046454,2.5716949265639575,-2.5716949265639575,1.985923008142632,0.8846153846153846,12.875763336511428,3.3811366920750805
HorizontalScanPath_10,evaluation,Advective posterior physics mean + RBF,overall,2501,0.49150275372148255,0.19282201415413455,0.03100309495567183,0.7233678319040749,0.9988004798080767,11.431835541899922,2.995924452804802
HorizontalScanPath_10,evaluation,Advective posterior physics mean + RBF,above_camera_ceiling,76,2.552718133562595,1.5973668625199031,-0.3749314978376324,1.3142516118157361,0.9605263157894737,12.12226207272698,3.1675726837466236
HorizontalScanPath_10,evaluation,Advective posterior physics mean + RBF,top_1pct,26,3.9823151787555884,2.5982865017060157,-2.5982865017060157,2.0593074005457552,0.8846153846153846,12.674149652364312,3.380922873097305
HorizontalScanPath_10,evaluation,Posterior physics mean + sequential ST (moment-matched),overall,2501,0.4668234244350661,0.18564917822773291,0.02839610631464629,0.20342115221131893,0.9964014394242303,2.550503352203521,0.6684281369814875
HorizontalScanPath_10,evaluation,Posterior physics mean + sequential ST (moment-matched),above_camera_ceiling,76,2.3922671737410184,1.3551346900993988,-0.6483149219621164,1.0198777798712328,0.881578947368421,3.787405879153093,0.9945235921389187
HorizontalScanPath_10,evaluation,Posterior physics mean + sequential ST (moment-matched),top_1pct,26,3.92206420327178,2.6043306701018856,-2.6043306701018856,2.112928810543888,0.6538461538461539,4.071825525299551,1.0660970440385606
