trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,family,run_index,role,fraction_saturated,signal_multiplier,noise_multiplier,beta_multiplier,length_multiplier
HorizontalScanPath_11,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,238,124,295.4556932450088,0.6037681520661692,0.6090001362716574,317.2636056084965,297.33987435746565,19.92373125103086,0.4706073345151595,False,0.9796081567373052,0.6190476190476191,0.743438532826815,1.3883952619306348,10.779931070674564,2.1303736330405063,38.49185561364302,4.251194481970554,False,0.9285714285714286,9.056632633317363,22.444075964316863,Horizontal,11,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_11,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,470,244,295.4556932450088,0.5960993470657381,0.6104469060484772,317.2636056084965,296.73769859941524,20.525907009081266,0.4723489700830719,False,0.9792083166733306,0.5873015873015873,0.7310069539693914,1.3517996508787111,10.687765002988964,1.9089094316811557,39.35446714765246,10.937169061701004,False,0.9682539682539684,20.87806517777238,26.739580194054167,Horizontal,11,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_11,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,238,124,295.4556932450088,0.4575780258860803,0.4725021500887164,317.2636056084965,304.3561381135327,12.907467494963782,0.4914470554904834,False,0.9808076769292284,0.6190476190476191,0.7282762724047832,1.1532411841030428,10.802648867367282,2.1740996367863445,29.087898221775628,2.543914110254416,False,0.873015873015873,5.530722743119782,19.589730449329952,Horizontal,11,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_11,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,470,244,295.4556932450088,0.454055725569219,0.4662232332572996,317.2636056084965,303.82896558615727,13.434640022339238,0.6068769175641399,False,0.9812075169932029,0.6428571428571429,0.7186610584919593,1.1063378309465242,10.72585161844824,2.3968899536914425,25.33619652876076,5.9480177743203875,False,0.9761904761904762,14.25674404764667,19.75694943105482,Horizontal,11,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_11,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,360,253,294.34077923205615,0.7139937791047746,0.7162074586036425,317.2636056084965,295.2421643334369,22.0214412750596,0.4214992085383603,False,0.9520191923230708,0.5219123505976095,0.7566621435974974,1.271530994712017,10.247338490655698,1.7201415689104735,37.622069462141006,4.251194481970554,False,0.8844621513944223,7.312656345960376,20.038252638141312,Horizontal,11,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_11,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,717,501,294.34077923205615,0.7234825603838431,0.7276584363470726,317.2636056084965,295.2000860102948,22.063519598201708,0.4223227838094717,False,0.9544182327069172,0.545816733067729,0.7537911463816036,1.304046877329752,10.143023672474715,1.7336715711632105,38.831917847694534,10.937169061701004,False,0.9840637450199204,18.961459071276835,22.79983008749016,Horizontal,11,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_11,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,360,253,294.34077923205615,0.6156778946963376,0.619223610145679,317.2636056084965,302.6553227490131,14.60828285948338,0.4323166595432914,False,0.9540183926429427,0.5418326693227091,0.7487455238086168,1.20890986962987,10.245908334762772,1.7241199860670806,35.10712012977439,2.543914110254416,False,0.7808764940239044,4.386013160327692,21.613959151731905,Horizontal,11,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_11,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,717,501,294.34077923205615,0.6225658603288169,0.6243212903699682,317.2636056084965,302.4755257406394,14.788079867857109,0.4182170027859428,False,0.9544182327069172,0.545816733067729,0.7455105450955324,1.2232138195858926,10.11890409699098,1.7023607716313545,35.585511299958014,5.9480177743203875,False,0.9482071713147412,10.125672127969064,15.990402041194097,Horizontal,11,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_12,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,140,23,298.44354489676465,0.5343170618371921,0.4926971591638265,315.46455223645467,302.0529806277242,13.411571608730467,1.0824740920920826,False,0.9968012794882048,0.6923076923076923,0.7523303682364451,2.1730835852704633,11.28962918138287,4.611018579222227,55.73305922614155,4.251194481970554,False,0.9230769230769232,19.60233674025323,35.05478930905329,Horizontal,12,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_12,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,277,43,298.44354489676465,0.5292610454382268,0.5271704908568084,315.46455223645467,303.67380486660204,11.790747369852625,0.6833074303977392,False,0.994002399040384,0.5384615384615384,0.7483793433767562,2.8072623336930818,11.177928804542423,4.240111759075308,70.7558421405412,10.937169061701004,False,0.9615384615384616,46.37481914951308,49.19111537468613,Horizontal,12,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_12,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,140,23,298.44354489676465,0.373072565943892,0.3953498041868934,315.46455223645467,308.0530938300129,7.411458406441739,3.333355145994752,False,0.9972011195521792,0.7307692307692307,0.7357105261667735,2.180933679763007,11.380804132245162,8.45507315747733,16.975176280248753,2.543914110254416,True,1.0,21.50897990853994,21.50897990853994,Horizontal,12,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_12,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,277,43,298.44354489676465,0.4569221548265618,0.4786069337095999,315.46455223645467,307.29262312012685,8.171929116327817,2.2693879598025397,False,0.995201919232307,0.5384615384615384,0.7389501286365144,2.733742102002251,11.256656013135997,8.43059065450419,30.762597075555256,5.9480177743203875,True,1.0,50.145303061010274,50.145303061010274,Horizontal,12,evaluation,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_12,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,192,77,296.3525815864646,0.5501309120307863,0.5305132926270462,315.46455223645467,299.3375969532463,16.12695528320836,0.6287098459873749,False,0.9916033586565374,0.7631578947368421,0.7412002047757384,1.3274995102722231,11.072834254220076,3.3088207484740204,31.835493704768563,4.251194481970554,False,0.9605263157894736,14.066440507742437,27.284844963713866,Horizontal,12,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_12,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,376,147,296.3525815864646,0.547611918358946,0.5618220774112149,315.46455223645467,298.2450556031789,17.219496633275753,0.5672100094398659,False,0.9856057576969212,0.5921052631578947,0.7326778397387904,1.4766939790565743,10.90301911075046,2.456770380723563,39.206041688427774,10.937169061701004,False,0.9605263157894736,26.87011299975315,31.27055318114517,Horizontal,12,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_12,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,192,77,296.3525815864646,0.4540140118406603,0.423519385235365,315.46455223645467,306.1049486995863,9.359603536868349,0.8829541499616324,False,0.9900039984006398,0.7631578947368421,0.7398444345756011,1.3349029667575951,11.084284838446848,4.132069075391899,25.598248860907987,2.543914110254416,False,0.9473684210526316,10.511628825435366,18.645097616733995,Horizontal,12,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_12,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,376,147,296.3525815864646,0.4091111521702595,0.4099295201402882,315.46455223645467,307.2697231662573,8.194829070197386,1.8750161076902496,False,0.996001599360256,0.881578947368421,0.7234568803467273,1.2699433157863924,11.026919608773929,5.378040903280371,19.297813333237652,5.9480177743203875,True,1.0,31.988682883733713,31.988682883733713,Horizontal,12,evaluation,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_12,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,238,124,295.52742788708827,0.5916144691821492,0.5705511341520695,315.46455223645467,298.9094457788145,16.555106457640193,0.5546837057001504,False,0.98640543782487,0.7380952380952381,0.7450337420107417,1.2588211628477306,10.881098039154525,3.167672953357215,25.872020759015765,4.251194481970554,False,0.9761904761904762,13.466393779999562,23.04829250705825,Horizontal,12,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_12,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,473,247,295.52742788708827,0.6147870961529028,0.6321530901375855,315.46455223645467,296.3149413490336,19.14961088742109,0.4220307039232306,False,0.9780087964814076,0.5634920634920635,0.7440669603568171,1.5157373804850351,10.725655391561304,1.763682600151818,47.35241279712789,10.937169061701004,False,0.9682539682539684,19.28969476904085,26.324118942228942,Horizontal,12,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_12,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,238,124,295.52742788708827,0.4596701712047926,0.4640019531470537,315.46455223645467,304.6719478452765,10.792604391178145,0.5423261044629705,False,0.9872051179528188,0.746031746031746,0.7287846098666102,1.1141200737158332,10.843370908591456,2.881437087303258,23.5012902989036,2.543914110254416,False,0.9285714285714286,7.330128464201146,19.814061541592096,Horizontal,12,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_12,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,473,247,295.52742788708827,0.4727847699810176,0.4951243312508323,315.46455223645467,305.3462440040936,10.118308232361072,0.5165554507282665,False,0.9760095961615354,0.5238095238095238,0.7292380794674757,1.323592925832122,10.724098044404872,1.911180471285782,37.7445140145915,5.9480177743203875,False,0.9523809523809524,11.367735413141846,18.657848705586556,Horizontal,12,evaluation,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_12,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,368,260,294.37923100591775,0.7200435801775242,0.7200148998099938,315.46455223645467,295.3731660777096,20.09138615874508,0.4630134649864968,False,0.9528188724510196,0.5338645418326693,0.7619120011548045,1.3317266540693748,10.167679945887764,1.6947823526467365,39.76067820348145,4.251194481970554,False,0.8764940239043825,7.2048493857128815,20.871620886948797,Horizontal,12,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_12,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,724,508,294.37923100591775,0.7168499403792018,0.7198434957637144,315.46455223645467,295.06797272883597,20.396579507618696,0.4114067127361436,False,0.951219512195122,0.5139442231075697,0.7560885764912226,1.3481259098532612,10.074134732018742,1.6975795143516204,40.41859188404732,10.937169061701004,False,0.9800796812749004,18.56671414414396,23.056945753602744,Horizontal,12,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_12,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,368,260,294.37923100591775,0.6138444106373241,0.6143588061140886,315.46455223645467,304.2754213871657,11.189130849288972,0.4132427235857656,False,0.9500199920031988,0.50199203187251,0.7520713083824507,1.2583064167749922,10.181936810582448,1.7169504621321443,36.48666994716638,2.543914110254416,False,0.7888446215139442,4.3677745072258025,22.84869133695303,Horizontal,12,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_12,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,724,508,294.37923100591775,0.6330025547185083,0.6354141880625882,315.46455223645467,304.36564653992366,11.098905696531006,0.4096048641678351,False,0.9500199920031988,0.5059760956175299,0.7555686155062787,1.3358244354213051,10.107980898832572,1.6843407317823202,39.50932507711796,5.9480177743203875,False,0.9322709163346612,10.01848861065305,16.593124316933004,Horizontal,12,evaluation,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_13,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,141,24,298.79563741755146,0.5422604636192287,0.4759495642483622,319.1296936365724,302.5927334450604,16.536960191512037,1.2813507772010022,False,0.996001599360256,0.6538461538461539,0.7567323275549352,2.152563995428062,11.320939655766509,5.161023869157888,46.126825003512984,4.251194481970554,False,0.9615384615384616,21.94051619388233,28.7987210320767,Horizontal,13,calibration,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_13,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,275,41,298.79563741755146,0.5111591694964439,0.5121495707886118,319.1296936365724,304.507589982952,14.6221036536204,0.9928446861577568,False,0.9948020791683326,0.5,0.7461137547702875,2.657779472183624,11.209944584500104,4.194336570327181,66.09986872280622,10.937169061701004,True,1.0,45.87416817134353,45.87416817134353,Horizontal,13,calibration,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_13,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,141,24,298.79563741755146,0.3290201766790122,0.3389437853532615,319.1296936365724,311.21164891519715,7.918044721375281,2.452212729725919,False,0.9964014394242304,0.6923076923076923,0.7313764073936073,1.907055127936298,11.34547886922747,8.425917806856033,17.92574671676604,2.543914110254416,True,1.0,21.434811200705003,21.434811200705003,Horizontal,13,calibration,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_13,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,275,41,298.79563741755146,0.4165515951225735,0.4305504285778642,319.1296936365724,308.222591614762,10.90710202181043,2.2211481933826605,False,0.996001599360256,0.6153846153846154,0.7354324707998526,2.4423948676986003,11.250198846249326,7.7245475851895025,35.50636709669838,5.9480177743203875,True,1.0,45.945746335290785,45.945746335290785,Horizontal,13,calibration,0.01,1.0,2.0,1.0,1.25
HorizontalScanPath_13,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,186,72,296.4959614680289,0.5293200493851264,0.4750365422137248,319.1296936365724,299.81391301096835,19.315780625604077,0.9116800162968366,False,0.9944022391043582,0.8157894736842105,0.7468974299147927,1.246018235348836,11.082779780066591,3.223145283530915,27.93650414000233,4.251194481970554,False,0.9736842105263158,13.702217443936044,21.296195158238564,Horizontal,13,calibration,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_13,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,368,140,296.4959614680289,0.5357004046309966,0.5478436819517082,319.1296936365724,298.39403459582377,20.735659040748654,0.5428075616543074,False,0.9900039984006398,0.6710526315789473,0.7349523294832476,1.493762909915542,10.928355321609938,2.4502534277475165,42.305015940058006,10.937169061701004,False,0.9736842105263158,26.798835983286978,33.55442370766126,Horizontal,13,calibration,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_13,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,186,72,296.4959614680289,0.406286829196318,0.3914211045722481,319.1296936365724,307.0203032912516,12.109390345320833,1.6049429624653078,False,0.9948020791683326,0.8552631578947368,0.7339060621485707,1.2465188580922897,11.170835504675084,5.454063484655001,15.316725032751023,2.543914110254416,False,0.986842105263158,13.874669056837218,15.637263213481656,Horizontal,13,calibration,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_13,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,368,140,296.4959614680289,0.389964858130852,0.4155782078266065,319.1296936365724,307.1726802289972,11.957013407575232,1.1895668916378206,False,0.990403838464614,0.6842105263157895,0.724379239734701,1.38395358823185,11.020786207158825,3.930899693027756,31.58766716383061,5.9480177743203875,True,1.0,23.38106124319965,23.38106124319965,Horizontal,13,calibration,0.03,1.0,2.0,1.0,1.25
HorizontalScanPath_13,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,240,126,295.60168663102985,0.6090560638343117,0.6120908508209644,319.1296936365724,296.8522109895665,22.27748264700591,0.4397852054204276,False,0.9784086365453818,0.5714285714285714,0.7503869518073384,1.4880335197643464,10.795521673404885,1.8035583517240017,46.215919286816245,4.251194481970554,False,0.8650793650793651,7.667277312760985,25.04807990794954,Horizontal,13,calibration,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_13,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,476,248,295.60168663102985,0.6210074551912136,0.6378247841989801,319.1296936365724,296.6344807269932,22.49521290957921,0.4296497253013989,False,0.975609756097561,0.5238095238095238,0.7492382845623419,1.6364873263986994,10.671639924476557,1.7623014569089692,50.80682431666437,10.937169061701004,False,0.9761904761904762,19.274588971895387,27.00424442367404,Horizontal,13,calibration,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_13,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,240,126,295.60168663102985,0.466091309906567,0.4854503175730444,319.1296936365724,305.383414168105,13.746279468467437,0.51298945000634,False,0.9780087964814076,0.5634920634920635,0.7386045811531379,1.3754742985533035,10.792699312453992,2.072527875792361,37.589444886414114,2.543914110254416,False,0.7777777777777778,5.2723329071238005,23.27602784802643,Horizontal,13,calibration,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_13,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,476,248,295.60168663102985,0.4874377666211347,0.5141131027207505,319.1296936365724,305.1332549569123,13.996438679660116,0.4317928969425019,False,0.9752099160335864,0.5079365079365079,0.7338507243543838,1.4547443381095444,10.680428229562796,1.7588766397220617,44.55558394591509,5.9480177743203875,False,0.9523809523809524,10.46182951590374,19.474023330259183,Horizontal,13,calibration,0.05,1.0,2.0,1.0,1.25
HorizontalScanPath_13,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,367,259,294.4076034530072,0.7214368389123832,0.7255913222121959,319.1296936365724,295.363054512897,23.766639123675414,0.4140319158186106,False,0.9480207916833266,0.4820717131474104,0.7713719721656892,1.4324686374245736,10.179911776108748,1.6880474577856726,42.76173723470125,4.251194481970554,False,0.8605577689243028,7.176218037842872,21.307037714313527,Horizontal,13,calibration,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_13,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,733,516,294.4076034530072,0.7252474178309908,0.7311948195859168,319.1296936365724,295.1143533651003,24.0153402714721,0.4152524874107733,False,0.94922031187525,0.4940239043824701,0.7630334043482412,1.432928650310897,10.076695099647562,1.6766862974917789,43.55723049119434,10.937169061701004,False,0.9840637450199204,18.33820149910509,23.199962407437997,Horizontal,13,calibration,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_13,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,367,259,294.4076034530072,0.6163097183029266,0.6199595475850239,319.1296936365724,304.5151697750938,14.61452386147863,0.4367683922990339,False,0.9488204718112756,0.4900398406374502,0.7619100937718329,1.3312198821268988,10.214847905110762,1.680338739804066,39.27905163897628,2.543914110254416,False,0.7569721115537849,4.274637430194689,24.213553476852276,Horizontal,13,calibration,0.1,1.0,2.0,1.0,1.25
HorizontalScanPath_13,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,733,516,294.4076034530072,0.6333028696147875,0.636998907737108,319.1296936365724,304.5162611734092,14.613432463163235,0.4180632972881539,False,0.94922031187525,0.4940239043824701,0.759337736949293,1.3978582692190018,10.09807664030843,1.669423005720155,41.4820366524337,5.9480177743203875,False,0.9282868525896414,9.929757710882848,16.617043799769494,Horizontal,13,calibration,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_1,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,142,27,295.9894854126253,0.7632081041037718,0.7173031136555351,333.10510445751316,301.19888853002857,31.906215927484595,2.040316193241049,False,0.9968012794882048,0.8076923076923077,0.7541592258752777,3.1677179866097274,11.35869145829262,7.1075038731814555,77.22070128232775,4.251194481970554,False,0.9615384615384616,30.21538124625334,54.59965748279558,Spiral,1,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_1,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,286,55,295.9894854126253,0.7801212410633561,0.7789905667732024,333.10510445751316,298.41620393229726,34.6889005252159,0.9480526362579867,False,0.9964014394242304,0.6538461538461539,0.7393577539894702,3.6390009040689457,11.180948797444884,3.680611694842628,109.63270824598295,10.937169061701004,False,0.9615384615384616,40.2554723569677,59.79069694537489,Spiral,1,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1576595047349801,1,142,27,295.9894854126253,0.4334355337069589,0.3098959508731967,333.10510445751316,338.70597257765763,5.600868120144469,1.926315713923816,False,0.9972011195521792,0.7692307692307693,0.7406161800471571,2.104685521252284,11.372901313378872,7.807937598633616,21.416311608621108,2.543914110254416,True,1.0,19.86272262915003,19.86272262915003,Spiral,1,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_1,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1576595047349801,2,286,55,295.9894854126253,0.4306758468378038,0.3045032248640031,333.10510445751316,339.44241196190654,6.3373075043933795,1.9026498534742695,False,0.9964014394242304,0.7307692307692307,0.7328389589153586,1.997542139151378,11.229763791544974,7.466374442070101,25.136268749584907,5.9480177743203875,True,1.0,44.41012789116442,44.41012789116442,Spiral,1,evaluation,0.01,1.0,2.0,1.0,1.25
SpiralScanPath_1,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,188,74,294.5644045668491,0.8484745133194436,0.836673623907842,333.10510445751316,297.18420913576904,35.920895321744126,0.7966342815108802,False,0.9932027189124352,0.7763157894736842,0.7462146261812147,1.938595398450362,11.058798534169112,3.5898788021599826,52.27620299206576,4.251194481970554,False,0.9473684210526316,15.261272954685577,42.90685661154994,Spiral,1,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_1,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,348,120,294.5644045668491,0.8462695823031487,0.8100859285704296,333.10510445751316,298.0860584867448,35.01904597076839,0.7071535682587244,False,0.9880047980807676,0.618421052631579,0.7527004119488682,2.0270269738672075,10.952375362672427,2.8816451983157294,56.19300991798837,10.937169061701004,False,0.9736842105263158,31.517040709818055,47.356220616885416,Spiral,1,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,188,74,294.5644045668491,0.5570936214480686,0.4909172214865615,333.10510445751316,340.1589917668485,7.053887309335323,1.7847808212278748,False,0.9880047980807676,0.618421052631579,0.7521798786228289,1.831009354703791,11.156985498116171,5.8623758593477495,20.589951362791577,2.543914110254416,False,0.9736842105263158,14.913380668209587,14.993629787746068,Spiral,1,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_1,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,348,120,294.5644045668491,0.4401418600375364,0.3998656657292683,333.10510445751316,339.3115337540941,6.20642929658095,0.6654781785536291,False,0.9888044782087164,0.6578947368421053,0.7260853761739479,1.4328760576618027,10.935240550264826,3.2433698044284136,31.641979213004532,5.9480177743203875,True,0.9605263157894736,19.291621245434246,22.616423324057784,Spiral,1,evaluation,0.03,1.0,2.0,1.0,1.25
SpiralScanPath_1,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,295,186,293.62574749751224,0.9590580911564028,0.9287578689787284,333.10510445751316,294.5009418363977,38.60416262111545,0.4345674750250163,False,0.9700119952019192,0.4841269841269841,0.7293727199153317,1.823555359714399,10.010995801672475,1.810133165847429,58.293527900093565,4.251194481970554,False,0.873015873015873,7.69522812628248,39.363067531853055,Spiral,1,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_1,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,525,306,293.62574749751224,0.9647172240978762,0.9312289105847747,333.10510445751316,294.5218618766427,38.58324258087049,0.4298022670817405,False,0.9704118352658936,0.4603174603174603,0.7168818547253653,1.8586029183219612,9.78152407993372,1.773979243422274,60.024874282471345,10.937169061701004,False,0.9523809523809524,19.402310897257852,36.19923725252033,Spiral,1,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_1,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1747785923051746,1,295,186,293.62574749751224,0.536157125095424,0.485264093831543,333.10510445751316,339.71032254478735,6.6052180872741815,0.4308284114082958,False,0.9696121551379449,0.4682539682539682,0.7022903304401604,1.3355051301488796,9.993177592887726,1.7997008555321583,39.29994597428575,2.543914110254416,False,0.7936507936507936,4.578284400625201,26.74709436398887,Spiral,1,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_1,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1747785923051746,2,525,306,293.62574749751224,0.5530837582009388,0.4955275064848699,333.10510445751316,339.6808932823248,6.575788824811639,0.4280053623232439,False,0.9716113554578168,0.4682539682539682,0.6929646664999122,1.3895066988059932,9.789969974306876,1.7895618139622806,41.231445853368434,5.9480177743203875,False,0.9126984126984128,10.64434547769268,20.352188945333765,Spiral,1,evaluation,0.05,1.0,2.0,1.0,1.25
SpiralScanPath_1,snapshot RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1824470001662968,1,1346,1281,293.1573047617589,1.00145452930116,0.9775655899313764,333.10510445751316,293.9716834033438,39.13342105416939,0.4070394391274703,False,0.9644142343062776,0.6454183266932271,0.3435495790725276,1.2332877468314234,3.102671505511958,1.9294887723809824,38.47449465826547,4.251194481970554,False,0.9123505976095616,8.20263202217017,26.048737729103753,Spiral,1,evaluation,0.1,1.0,2.0,1.0,1.25
SpiralScanPath_1,space-time heat,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1824470001662968,2,2667,2542,293.1573047617589,1.0001184853564924,0.9773732023342312,333.10510445751316,293.8940191081144,39.211085349398786,0.4064606185571197,False,0.9640143942423032,0.6414342629482072,0.3390531834945324,1.238254413163776,3.0678286029952035,1.9140052240054553,38.482833566254186,10.937169061701004,False,0.9721115537848606,20.93379871992657,30.052483213808436,Spiral,1,evaluation,0.1,1.0,2.0,1.0,1.25
