trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observed_saturated_fraction,observation_design,residual_lengthscale_m,forcing_lengthscale_m,forcing_intensity_K2_per_s,source_amplitude_fraction_sd,source_amplitude_timescale_s
HorizontalScanPath_5,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.0840552279015,0.5416491368332361,0.5750996715592779,316.22149177634935,302.81327220848885,13.4082195678605,3.3993888094070424,False,0.9984006397441024,0.9473684210526316,0.7293210501667081,1.461046175763664,11.350810131517482,12.174221499749638,19.164590523156335,1.0,False,0.9473684210526316,12.174221499749638,19.164590523156335,2.558090235120782,3.5166836127321712,1.461046175763664,1.8346946434956253,1.1961561059026375,1.2924537234075602,0.9539670911470176,0.6946932332602711,11.637056613977496,13.4082195678605,9.29049819611824,Horizontal,5,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_5,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.0840552279015,0.5849349806867518,0.5920886830474043,316.22149177634935,302.815404253294,13.406087523055362,2.950570829746973,False,0.9976009596161536,0.9342105263157896,0.5986667589742923,1.4909410138291552,9.086522304120663,10.503559299363198,19.88607141246907,1.0,False,0.9342105263157896,10.503559299363198,19.88607141246907,2.4695322038443113,3.202098129725663,1.4909410138291552,1.9266423723961472,1.2224523791186388,1.4979312077121807,0.9025204326652438,0.8371511456111226,11.413327073953525,13.406087523055362,9.946831916934755,Horizontal,5,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_6,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.31752139540873,0.512261546003302,0.5339871353551785,314.4374668883787,304.6208055199846,9.816661368394136,3.400571012709825,False,0.998000799680128,0.9473684210526316,0.7316346234804352,1.3949328374737875,11.36073435143737,12.053196417155524,18.489073396371083,1.0,False,0.9473684210526316,12.053196417155524,18.489073396371083,2.488771225812674,3.440673352567569,1.3949328374737875,1.666025610769269,1.2041396481362423,1.3282986732619266,0.9617743308972614,0.7092846098912379,10.627263954920677,13.096881796046375,6.681011701542384,Horizontal,6,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_6,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.31752139540873,0.53111909289372,0.5134110555446137,314.4374668883787,305.03344974307197,9.40401714530674,2.9659727309519877,False,0.9976009596161536,0.9342105263157896,0.5980266946314402,1.3211998296435985,9.075377136484091,9.86301756693382,18.384191762215615,1.0,False,0.9342105263157896,9.86301756693382,18.384191762215615,2.2942768409157983,3.018300565237787,1.3211998296435985,1.6328839228092906,1.175608699151107,1.4984758022181577,0.8816159117980301,0.8693082377249983,10.845919233493872,12.59806977042672,7.41901800572992,Horizontal,6,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_7,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.52522559779794,0.4951097505146412,0.5330046742328259,318.1194882121125,305.03219155254595,13.087296659566562,3.399845732057406,False,0.9984006397441024,0.9473684210526316,0.7310540545066707,1.4768024008928289,11.35005775893969,12.130751009965511,20.391026709163143,1.0,False,0.9473684210526316,12.130751009965511,20.391026709163143,2.5273629254076173,3.4121178596234185,1.4768024008928289,1.8731943246329577,1.2099676370742465,1.329483604466275,0.9576763762215804,0.7063831625150737,11.72677267538402,13.087296659566562,10.557331742057569,Horizontal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_7,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.52522559779794,0.5225391155494997,0.5371063254464961,318.1194882121125,305.025817766642,13.093670445470536,2.9512170579013466,False,0.9984006397441024,0.9473684210526316,0.5973652157196961,1.4325187352669324,9.075561868758433,10.021282661211796,20.21795209696257,1.0,False,0.9473684210526316,10.021282661211796,20.21795209696257,2.3652068747449952,3.045725042168584,1.4325187352669324,1.849082013356478,1.1751664139912417,1.453054273650897,0.8706480308423069,0.8005777086736223,11.360065906435755,13.093670445470536,11.013619477677258,Horizontal,7,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_8,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.71434881764065,0.4823005165265147,0.5184488043315971,316.75154527615916,303.4420891010071,13.309456175152036,3.3995259554213506,False,0.9988004798080768,0.9605263157894736,0.7292336811000447,1.452756138272614,11.35234835196108,12.36636709890827,19.241743085212384,1.0,False,0.9605263157894736,12.36636709890827,19.241743085212384,2.516792444362915,3.530748825926489,1.452756138272614,1.8123696778391636,1.2032769996069883,1.317234582394397,0.9635893969794668,0.7183285451774112,10.95945675324673,13.309456175152036,9.1039829562285,Horizontal,8,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_8,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,295.71434881764065,0.5138488230945144,0.5155117522127299,316.75154527615916,303.5146038422196,13.236941433939537,2.9505715715980885,False,0.9984006397441024,0.9473684210526316,0.5983369349632236,1.4207512196416032,9.070512503238591,10.17562107142838,20.241325353604395,1.0,False,0.9473684210526316,10.17562107142838,20.241325353604395,2.41511605575631,3.10215990404346,1.4207512196416032,1.8049016742567836,1.2134093514307358,1.517331878940683,0.9033438338667132,0.8757617253763303,11.529954819184256,13.236941433939537,10.089750026786248,Horizontal,8,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
HorizontalScanPath_10,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,296.06802208777685,0.4516885160349699,0.4944961118607379,318.649993978916,305.5771909593538,13.072803019562173,3.3996845113170377,False,0.9984006397441024,0.9473684210526316,0.7284145670751013,1.481474884841142,11.331491328131865,11.931062766841723,19.621792471246348,1.0,False,0.9473684210526316,11.931062766841723,19.621792471246348,2.6098530382410923,3.672634351914516,1.481474884841142,1.8723459617398832,1.2126160769769163,1.3232809490052533,0.9616811112460456,0.6980824457289931,11.11373032287441,13.072803019562173,10.19118536331777,Horizontal,10,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
HorizontalScanPath_10,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,296.06802208777685,0.4703646232948423,0.4901172640009165,318.649993978916,305.487469909978,13.162524068937955,2.950680563382909,False,0.998000799680128,0.9342105263157896,0.595669944469716,1.4421174461501132,9.065544417755593,9.96720279305062,20.75086663669381,1.0,False,0.9342105263157896,9.96720279305062,20.75086663669381,2.51058343281967,3.2016655050392138,1.4421174461501132,1.8503607666793076,1.1924102697750203,1.4790721598390733,0.8868048475992982,0.8217578069130839,11.506008174295328,13.162524068937955,10.986650148951234,Horizontal,10,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
