trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,filter_architecture,previous_observations_reused_in_final_update,forcing_length_multiplier,forcing_lengthscale_m,base_forcing_intensity_K2_per_s,forcing_amplitude_multiplier,forcing_marginal_variance_K2,displacement_m,crps_estimator,previous_n_saturated,previous_saturated_fraction,previous_clipped_hot_mae_K,previous_posterior_hot_mae_K,previous_posterior_hot_95_coverage
DiagonalScanPath_4,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.3585248883726,0.3839332511692734,0.3773838691808632,331.63935958961497,342.04313024013385,10.40377065051888,2.310117795937893,False,0.9964014394242303,0.881578947368421,0.42764292343516325,1.2794136689425415,6.4292032567495285,7.081222696493991,22.48098400514139,1.0,False,0.881578947368421,7.081222696493991,22.48098400514139,2.581377249855279,3.1754089149909728,1.2794136689425415,1.5503019679327388,0.9433770403371846,1.0411762388421157,0.6832339709033477,0.6148372047161196,9.281948018825696,10.40377065051888,9.28194801882575,Diagonal,4,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.0001525382933433789,unbiased_M_times_M_minus_1,74,0.02958816473410636,2.5943551655465518,2.2136483751588187,0.7162162162162162
DiagonalScanPath_5,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,3,295.50866552712534,0.4058642033429323,0.3837936309414323,334.0359159203151,332.2259205852149,1.8099953351002114,3.4197576367316946,True,0.9984006397441023,0.9473684210526315,0.7306322800640732,1.3944923618876892,11.476651412422546,12.169279075714606,19.879134789695033,1.0,True,0.9473684210526315,12.169279075714606,19.879134789695033,2.3261693106322916,2.9676981869417864,1.3944923618876892,1.628461406857042,1.1809149369110359,1.2201862861248085,0.9477827175163458,0.7274773534355974,1.2177953881679633,1.8099953351002114,1.215758761063208,Diagonal,5,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572694767,0.00013812613329495813,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.531485381547889,2.128748577688744,0.6626506024096386
DiagonalScanPath_5,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,3,295.50866552712534,0.38358237064619327,0.37574494247113516,334.0359159203151,332.3284861490731,1.7074297712420048,1.8274290265074522,True,0.9968012794882047,0.9078947368421053,0.42798332607780765,1.2039841036277121,6.431717157894936,7.060920781057683,23.49376236942149,1.0,True,0.9078947368421053,7.060920781057683,23.49376236942149,2.5195076646898262,3.134130990680612,1.2039841036277121,1.4325776484981703,0.9247330671035459,1.0389956122201187,0.666690785362449,0.6119616755500492,1.094336603897272,1.7074297712420048,1.0943366038972924,Diagonal,5,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572694767,0.00013812613329495813,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.531485381547889,2.128748577688744,0.6626506024096386
DiagonalScanPath_5,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,3,295.50866552712534,0.38380258571573916,0.3847423094665791,334.0359159203151,332.34652370769834,1.6893922126167809,1.8256701657896135,True,0.9972011195521792,0.9078947368421053,0.4256689491117744,1.2277217299296155,6.429387490728616,6.978737614270498,23.664279764494957,1.0,True,0.9078947368421053,6.978737614270498,23.664279764494957,2.5726995957318826,3.233575446562047,1.2277217299296155,1.4983318236137229,0.9259225176718799,1.051763472284363,0.6705957099908978,0.6168400619977066,1.0935388141023539,1.6893922126167809,1.0935388141024032,Diagonal,5,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572694767,0.00013812613329495813,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.531485381547889,2.128748577688744,0.6626506024096386
DiagonalScanPath_6,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,3,295.76268867732483,0.4240090286443735,0.41812360145802213,331.21807173731014,329.90536177192325,1.3127099653868868,3.41982578945228,True,0.9984006397441023,0.9473684210526315,0.7377647500037998,1.6258251783727367,11.492428167575532,12.28748103823416,21.20750614147604,1.0,True,0.9473684210526315,12.28748103823416,21.20750614147604,2.665518600388066,3.600400311077091,1.6258251783727367,2.1423623350105427,1.3126365865478289,1.5091480589689206,1.0110761871146388,0.8662949819690692,3.8109736100308074,5.8326712305620845,0.8158858105267084,Diagonal,6,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.0001453599391005502,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.7201208277385236,2.283562412780356,0.7468354430379747
DiagonalScanPath_6,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,3,295.76268867732483,0.39180202233863004,0.3928643801881572,331.21807173731014,330.0729601243856,1.145111612924552,1.852145594852811,False,0.9956017592962815,0.8552631578947368,0.43390627584702185,1.4312995179072376,6.455640021167563,7.411620285071136,25.131502436659677,1.0,False,0.8552631578947368,7.411620285071136,25.131502436659677,2.95964849570979,3.6720939290804213,1.4312995179072376,1.7668698401715353,1.0420895468139801,1.1787087265524905,0.7246113801488515,0.682664555605855,4.771390939356603,5.680892768929027,0.6963608995298787,Diagonal,6,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.0001453599391005502,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.7201208277385236,2.283562412780356,0.7468354430379747
DiagonalScanPath_6,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,3,295.76268867732483,0.38433477145135286,0.38816045749314365,331.21807173731014,330.0438331624276,1.1742385748825654,1.8053398712276134,False,0.9960015993602559,0.868421052631579,0.43102541708815884,1.3783667889668392,6.446609846299278,7.187645927298403,24.59527210134284,1.0,False,0.868421052631579,7.187645927298403,24.59527210134284,2.9472228287149225,3.611652153284732,1.3783667889668392,1.6382204067711466,1.020762017180229,1.1235199005306775,0.7156670399622814,0.645815621861505,5.21475064391317,6.212221825593247,0.5540665955518529,Diagonal,6,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.0001453599391005502,unbiased_M_times_M_minus_1,79,0.03158736505397841,2.7201208277385236,2.283562412780356,0.7468354430379747
DiagonalScanPath_7,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.92680693793324,0.37827388561890135,0.37435106299091664,329.2427619913974,337.85134223323166,8.608580241834261,3.4196322519221654,False,0.998000799680128,0.9342105263157895,0.7294115717335561,1.5045396682955847,11.413770108058557,12.045068490034984,20.647314187887968,1.0,False,0.9342105263157895,12.045068490034984,20.647314187887968,2.7843438115026538,3.76206007426679,1.5045396682955847,1.7689237239756204,1.2155105848991614,1.2271479595696104,0.9664823791240168,0.7217906844338421,6.704500341609169,8.608580241834261,6.704500341609211,Diagonal,7,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.000146120611009727,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.846539173110377,2.5218178195117296,0.4875
DiagonalScanPath_7,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.92680693793324,0.3852549452233696,0.38716040544673985,329.2427619913974,337.86868274267107,8.625920751273668,1.802546183320255,False,0.9948020791683326,0.8289473684210527,0.4345170006374061,1.4877655503674978,6.399444729080784,6.78912675331328,27.926603708989212,1.0,False,0.8289473684210527,6.78912675331328,27.926603708989212,3.348400191173817,4.219956993667296,1.4877655503674978,1.8240166738360954,1.0719780073163665,1.225647560126381,0.7440108401574104,0.7160892745382954,7.673391425844953,8.625920751273668,7.673391425844979,Diagonal,7,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.000146120611009727,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.846539173110377,2.5218178195117296,0.4875
DiagonalScanPath_7,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.92680693793324,0.384237975996137,0.3913447551882322,329.2427619913974,337.9835220414133,8.740760050015922,1.8101408668509482,False,0.995201919232307,0.8421052631578947,0.43326165037982745,1.5174611294356795,6.395018242380461,6.680379956905637,29.267888940401523,1.0,False,0.8421052631578947,6.680379956905637,29.267888940401523,3.443248913544259,4.291356650107135,1.5174611294356795,1.8256428573058852,1.0842750507559955,1.1979324350362544,0.7461085221268147,0.6871071683141527,7.82827779012575,8.740760050015922,7.828277790125722,Diagonal,7,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.000146120611009727,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.846539173110377,2.5218178195117296,0.4875
DiagonalScanPath_8,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.3797623426757166,0.36997365472246835,336.214847986714,344.47822433254817,8.26337634583416,3.419634282108638,False,0.998000799680128,0.9342105263157895,0.7367773133634241,1.5719234426562265,11.457536749096038,11.886350083692934,22.96120439905801,1.0,False,0.9342105263157895,11.886350083692934,22.96120439905801,2.82021915034288,3.596876463466948,1.5719234426562265,1.9099089249195569,1.2742804122009934,1.3737254149923466,0.9993267370865087,0.8013932146890059,6.207315401883909,8.26337634583416,6.207315401883918,Diagonal,8,calibration,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.00013654842899092135,unbiased_M_times_M_minus_1,77,0.03078768492602959,3.06156684424828,2.5942242004168845,0.5584415584415584
DiagonalScanPath_8,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.3722981769585481,0.37042239651718795,336.214847986714,344.500293862363,8.285445875648975,2.403040907330225,False,0.9960015993602559,0.868421052631579,0.43750957301492555,1.4884455272392605,6.436268926378886,7.163462173006035,28.34425026733552,1.0,False,0.868421052631579,7.163462173006035,28.34425026733552,3.1336875814557668,3.7629902100864636,1.4884455272392605,1.8459537645125714,1.0949942297514992,1.2801603050340733,0.7591117389911001,0.7522820208961418,6.7850694790423995,8.285445875648975,6.7850694790423605,Diagonal,8,calibration,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.00013654842899092135,unbiased_M_times_M_minus_1,77,0.03078768492602959,3.06156684424828,2.5942242004168845,0.5584415584415584
DiagonalScanPath_8,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.36559998812317385,0.36753867033283477,336.214847986714,344.21366274907683,7.9988147623628265,2.19081522150592,False,0.9956017592962815,0.8552631578947368,0.43464189286008886,1.4557429607680539,6.431658975124634,7.058811506124543,27.280846826754793,1.0,False,0.8552631578947368,7.058811506124543,27.280846826754793,3.068983258376255,3.7150764784688723,1.4557429607680539,1.794135413869737,1.0766594556937463,1.2594772563380368,0.7475272369042054,0.7251577323012764,6.743353693119781,7.9988147623628265,6.743353693119785,Diagonal,8,calibration,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,0.00013654842899092135,unbiased_M_times_M_minus_1,77,0.03078768492602959,3.06156684424828,2.5942242004168845,0.5584415584415584
HorizontalScanPath_1,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.63123831934564,0.560028389800216,0.5197099516838922,317.4810532811467,304.6076738615685,12.873379419578214,3.4196267389530575,False,0.9988004798080767,0.9605263157894737,0.7212347708474484,1.2715929714973029,11.420653687015182,12.370223486315556,18.381416866158354,1.0,False,0.9605263157894737,12.370223486315556,18.381416866158354,2.093338584506004,2.683293817236638,1.2715929714973029,1.3698868966059359,1.0737302524112369,0.9608756148242258,0.8598626557413572,0.5952722637902147,10.999567445490445,12.873379419578214,10.160827986389517,Horizontal,1,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,3.272052029782689e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3362551184433964,2.072788496217603,0.5802469135802469
HorizontalScanPath_1,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.63123831934564,0.5503934280539455,0.5214903867652589,317.4810532811467,304.58862798559534,12.89242529555139,1.8214670921057852,False,0.9972011195521792,0.9078947368421053,0.4223254837628248,1.113893460305513,6.411774337480776,7.0556071969024075,19.388640879161663,1.0,False,0.9078947368421053,7.0556071969024075,19.388640879161663,2.1460563794860885,2.7076854482693524,1.113893460305513,1.373004915004045,0.8574321869148045,0.9612678511866694,0.6219888794614331,0.5811989726619784,11.894337753213039,12.89242529555139,11.887379720598046,Horizontal,1,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,3.272052029782689e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3362551184433964,2.072788496217603,0.5802469135802469
HorizontalScanPath_1,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.63123831934564,0.5413913348871737,0.5219476119147122,317.4810532811467,304.58897686683787,12.89207641430886,1.8183291882299744,False,0.9972011195521792,0.9078947368421053,0.420328561036286,1.1081153133335107,6.409987883002267,7.000805586364906,19.477331617671467,1.0,False,0.9078947368421053,7.000805586364906,19.477331617671467,2.1732398466976237,2.7505760584581846,1.1081153133335107,1.355191967157272,0.8487682590569311,0.9331160959537396,0.6164998261318447,0.5550944095151938,11.895708311636104,12.89207641430886,11.89180461524826,Horizontal,1,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,3.272052029782689e-05,unbiased_M_times_M_minus_1,81,0.032387045181927226,2.3362551184433964,2.072788496217603,0.5802469135802469
HorizontalScanPath_2,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.6301695664475,0.5937040241730176,0.5423787035210561,315.9337083198785,302.52967303261505,13.404035287263468,3.4196267389530575,False,0.9988004798080767,0.9605263157894737,0.7263926040406143,1.2997832388437216,11.462365875164878,12.41282294923182,18.971576895212092,1.0,False,0.9605263157894737,12.41282294923182,18.971576895212092,2.226372350192794,2.902895445291915,1.2997832388437216,1.325312210372315,1.0978442946317222,1.022559174416087,0.9144102925740591,0.6394206961303598,11.775404921290665,13.404035287263468,9.232600157210644,Horizontal,2,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,1.6686282362685414e-05,unbiased_M_times_M_minus_1,82,0.03278688524590164,2.3543719517122503,1.90653286655082,0.6707317073170732
HorizontalScanPath_2,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.6301695664475,0.5626145500608433,0.5382768615842182,315.9337083198785,302.503638279033,13.430070040845521,1.762028275137279,False,0.9976009596161536,0.9210526315789473,0.4234743002949494,1.1004595289979342,6.431602442228488,6.945523916206906,21.12456000763916,1.0,False,0.9210526315789473,6.945523916206906,21.12456000763916,2.315412252137569,2.9182168680685114,1.1004595289979342,1.245871649048995,0.8416022936568448,0.8790596560736746,0.628994909218569,0.5464510896216473,12.424494033902887,13.430070040845521,11.828324551176893,Horizontal,2,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,1.6686282362685414e-05,unbiased_M_times_M_minus_1,82,0.03278688524590164,2.3543719517122503,1.90653286655082,0.6707317073170732
HorizontalScanPath_2,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.6301695664475,0.5567178188442082,0.5389856685461095,315.9337083198785,302.51922060365354,13.414487716224983,1.7607530003708625,False,0.9976009596161536,0.9210526315789473,0.4222863238146854,1.0995818147026695,6.430852498904196,6.926023814533164,21.237499362437486,1.0,False,0.9210526315789473,6.926023814533164,21.237499362437486,2.323724524444042,2.9252934590165034,1.0995818147026695,1.2375665719398923,0.8381851879241232,0.8648906751570105,0.6260409472434403,0.5318744025918974,12.409639496072147,13.414487716224983,11.8634810486222,Horizontal,2,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,1.6686282362685414e-05,unbiased_M_times_M_minus_1,82,0.03278688524590164,2.3543719517122503,1.90653286655082,0.6707317073170732
HorizontalScanPath_3,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.64317213251667,0.5759594825477388,0.5563736468355956,314.00846851431186,304.33308074680144,9.675387767510415,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7269376272375481,1.3474357809695454,11.451317864407143,12.303694807895356,19.352998256505394,1.0,False,0.9473684210526315,12.303694807895356,19.352998256505394,2.4491873237587916,3.33717012473929,1.3474357809695454,1.4220740885901588,1.1103475506991858,0.9602018446416152,0.9091391291178368,0.5915893054631801,11.079261407174723,12.949505836517687,6.750948892903573,Horizontal,3,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,2.198591347631685e-05,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.4498292697436965,2.108352308521746,0.5375
HorizontalScanPath_3,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.64317213251667,0.5546585398581503,0.5509647480687316,314.00846851431186,304.3726240255182,9.63584448879368,1.8559762957836283,False,0.9972011195521792,0.9078947368421053,0.42554471539981925,1.1883102741590428,6.4188165281618454,6.7746797532097505,22.362129224354522,1.0,False,0.9078947368421053,6.7746797532097505,22.362129224354522,2.5619853781087985,3.2841096360189614,1.1883102741590428,1.4120429261281493,0.8881639450622562,0.949526583009229,0.6481596841744455,0.5727208835083033,11.887437121779246,12.90249800214906,8.542087741621469,Horizontal,3,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,2.198591347631685e-05,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.4498292697436965,2.108352308521746,0.5375
HorizontalScanPath_3,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.64317213251667,0.5496464341935413,0.552317476426213,314.00846851431186,304.247760679014,9.760707835297865,1.845864747905827,False,0.9972011195521792,0.9078947368421053,0.4242448997596195,1.189820357965986,6.418152350239608,6.756786886483271,22.466671523273916,1.0,False,0.9078947368421053,6.756786886483271,22.466671523273916,2.5754476148656544,3.3020759036112155,1.189820357965986,1.4029138690446596,0.8866590361745732,0.9331998260126163,0.6463959429885479,0.5563388013457876,11.904398005339173,12.91392873065655,8.66764883389613,Horizontal,3,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,2.198591347631685e-05,unbiased_M_times_M_minus_1,80,0.03198720511795282,2.4498292697436965,2.108352308521746,0.5375
HorizontalScanPath_4,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.825260500259,0.5383674078213418,0.5298373821662243,317.615531356997,304.74227043715285,12.873260919844142,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7236507778437828,1.3140765595293304,11.454768922906574,12.285992227631937,18.598742070487933,1.0,False,0.9473684210526315,12.285992227631937,18.598742070487933,2.228175221834264,2.874609989748684,1.3140765595293304,1.416252453945446,1.0819891156303276,0.9877305518705483,0.8986080792636418,0.6091382493659662,10.842247344084715,12.873260919844142,10.148763076118309,Horizontal,4,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,3.272582749827699e-05,unbiased_M_times_M_minus_1,90,0.03598560575769692,2.149644136871292,1.8164370527120122,0.6333333333333333
HorizontalScanPath_4,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.825260500259,0.522453925363075,0.5205038594773836,317.615531356997,304.71979197337333,12.895739383623663,1.774928996053758,False,0.998000799680128,0.9342105263157895,0.4227525979103978,1.109185310531456,6.422176569446725,6.936142282544112,20.940223622150885,1.0,False,0.9342105263157895,6.936142282544112,20.940223622150885,2.3252709397022704,2.9409561447417243,1.109185310531456,1.2616888769355594,0.8413692110270248,0.8731141218291968,0.6245831959892498,0.5406983546108466,12.01854543660913,12.895739383623663,12.006250422499342,Horizontal,4,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,3.272582749827699e-05,unbiased_M_times_M_minus_1,90,0.03598560575769692,2.149644136871292,1.8164370527120122,0.6333333333333333
HorizontalScanPath_4,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.825260500259,0.5144069402848477,0.5218994148806467,317.615531356997,304.69683104314004,12.91870031385696,1.7707594454655924,False,0.998000799680128,0.9342105263157895,0.4200899976267901,1.0909227665773997,6.421548612848502,6.86630703382693,20.68535214537111,1.0,False,0.9342105263157895,6.86630703382693,20.68535214537111,2.304605834920071,2.979477680094144,1.0909227665773997,1.2554482075083244,0.8296977707136377,0.8606424194712704,0.6159622730660451,0.5185922975409634,11.83883696274422,12.91870031385696,11.830181205564443,Horizontal,4,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,3.272582749827699e-05,unbiased_M_times_M_minus_1,90,0.03598560575769692,2.149644136871292,1.8164370527120122,0.6333333333333333
HorizontalScanPath_5,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.0840552279015,0.5481924561853682,0.5440309910394409,316.22149177634935,303.13382615530736,13.087665621041992,3.4196267389658237,False,0.9984006397441023,0.9473684210526315,0.7283541461812493,1.4015411793230197,11.452015979559087,12.247834456431285,20.050593868609834,1.0,False,0.9473684210526315,12.247834456431285,20.050593868609834,2.3319363653427385,3.102856078090311,1.4015411793230197,1.6249471451623843,1.1537722323320845,1.1307508881492896,0.9378332258111696,0.6947935622462488,11.253840422623043,13.087665621041992,8.904108626489704,Horizontal,5,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,1.6695386808909774e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.2837726459313594,1.981498903042539,0.5903614457831325
HorizontalScanPath_5,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.0840552279015,0.5112455343211397,0.5173959173640439,316.22149177634935,303.16233969565405,13.059152080695299,1.7829621622554654,False,0.9976009596161536,0.9210526315789473,0.4249295081119936,1.1429469198738353,6.416099466319392,6.8713708248088325,21.714091868486673,1.0,False,0.9210526315789473,6.8713708248088325,21.714091868486673,2.424133210886393,3.119366583724907,1.1429469198738353,1.3538252490977265,0.8613177931435746,0.9079059015671543,0.6412162425751208,0.5709440034157636,12.103736912559205,13.059152080695299,11.37189944329689,Horizontal,5,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,1.6695386808909774e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.2837726459313594,1.981498903042539,0.5903614457831325
HorizontalScanPath_5,sequential advective SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.0840552279015,0.5062741975636199,0.5174828017847544,316.22149177634935,303.2026929910203,13.018798785329068,1.7815189873630457,False,0.9972011195521792,0.9078947368421053,0.42370498549445007,1.1518949976991972,6.417352899512748,6.873126213679927,21.175283318682027,1.0,False,0.9078947368421053,6.873126213679927,21.175283318682027,2.4489897811226764,3.128609442806849,1.1518949976991972,1.3512425888841992,0.8651742331306709,0.9011519511694873,0.640226117908653,0.5577387335578903,11.999728929601064,13.018798785329068,11.267142758439647,Horizontal,5,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,1.6695386808909774e-05,unbiased_M_times_M_minus_1,83,0.03318672530987605,2.2837726459313594,1.981498903042539,0.5903614457831325
HorizontalScanPath_6,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.31752139540873,0.49790966387570235,0.49416141654602763,314.4374668883787,306.00060853304944,8.436858355329264,3.4197917001248817,False,0.9984006397441023,0.9473684210526315,0.7281818637407751,1.3158924719786467,11.4561693056484,11.9972282362815,18.120412503629428,1.0,False,0.9473684210526315,11.9972282362815,18.120412503629428,2.267743711992237,3.0638099211666963,1.3158924719786467,1.479440288734437,1.1224069624153383,1.1105824943330067,0.9131432049058422,0.6581619885377792,10.549115939795048,12.155775938022373,6.095576477766539,Horizontal,6,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,2.200633235658605e-05,unbiased_M_times_M_minus_1,78,0.031187524990004,2.42798065441825,2.0540222485962705,0.5128205128205128
HorizontalScanPath_6,sequential diffusive SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,295.31752139540873,0.4688206690417371,0.47998524690689287,314.4374668883787,306.0515599948361,8.385906893542597,1.7999999774257756,False,0.9972011195521792,0.9078947368421053,0.42397348018929304,1.1199637816264536,6.416030170358976,6.807768111708538,20.895038490512054,1.0,False,0.9078947368421053,6.807768111708538,20.895038490512054,2.3543449708507285,3.0683254692667585,1.1199637816264536,1.3221777462160538,0.8526492774504577,0.8992628953952019,0.6342906552906293,0.5481416938841557,10.776245008808901,12.091361012777213,7.1962235709988605,Horizontal,6,evaluation,0.03,previous posterior; predict; current-only update,False,0.5,0.000125,3702.393201358145,2.0,3.0258414572695456,2.200633235658605e-05,unbiased_M_times_M_minus_1,78,0.031187524990004,2.42798065441825,2.0540222485962705,0.5128205128205128
