trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,observed_saturated_fraction,observation_design,residual_lengthscale_m,forcing_lengthscale_m,forcing_intensity_K2_per_s,source_amplitude_fraction_sd,source_amplitude_timescale_s
DiagonalScanPath_3,physics mean + advective space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,294.9015209525281,0.4334479327084015,0.4416162114655526,326.4740358780628,331.6148055856634,5.140769707600612,3.404614596381295,False,0.9976009596161536,0.9210526315789472,0.7314387998063936,1.5394689651713909,11.352105756315288,12.181104159115836,22.283703843764577,1.0,False,0.9210526315789472,12.181104159115836,22.283703843764577,2.865108831933907,3.6334605265297784,1.5394689651713909,1.715030784248717,1.2226261454127294,1.1183534251022107,0.969984584384559,0.6146550927178426,5.477450657562242,7.3547923393860515,3.5742836937884266,Diagonal,3,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_3,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,5,294.9015209525281,0.4551650777366187,0.4482785145159207,326.4740358780628,331.604548744955,5.130512866892218,2.955767015965924,False,0.9972011195521792,0.9078947368421052,0.5976095163940022,1.5232551012301327,9.083882893524333,10.260034685624982,21.661433767109383,1.0,False,0.9078947368421052,10.260034685624982,21.661433767109383,2.7742390010099456,3.472202618100611,1.5232551012301327,1.8569678716622993,1.171356985803287,1.3063360749180088,0.8776729255838508,0.7678598861497548,5.639614979689576,7.261375660765054,3.658722007696501,Diagonal,3,evaluation,0.03,0.0213675213675213,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
DiagonalScanPath_4,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,2,295.3585248883726,0.4145734488660652,0.4274683312640293,331.63935958961497,339.09185032019934,7.452490730584373,3.4196309546876793,False,0.9972011195521792,0.9078947368421052,0.7367045943497826,1.534368709826646,11.457155472219451,12.01077115275171,22.45757851378129,1.0,False,0.9078947368421052,12.01077115275171,22.45757851378129,2.9388289709892508,3.996763162876501,1.534368709826646,1.7553961202762818,1.2195022970460798,1.1351624867112766,0.9668031928436736,0.6214789876099701,5.525132376623381,7.452490730584373,5.525132376623372,Diagonal,4,evaluation,0.03,0.017094017094017,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_4,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,3,295.3585248883726,0.4245161416061706,0.4375116165483058,331.63935958961497,339.1302619175939,7.490902327978915,3.398583546230008,False,0.9976009596161536,0.9210526315789472,0.7330121699696972,1.6078965305174773,11.359963748259178,12.024685375644594,23.744446463053983,1.0,False,0.9210526315789472,12.024685375644594,23.744446463053983,3.0743874701280536,4.131382165985466,1.6078965305174773,1.8672634548911955,1.2769829425536994,1.2326874587707406,0.9924080630931738,0.673707101115044,5.842019047640463,7.490902327978915,5.842019047640433,Diagonal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_4,physics mean + advective space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,3,295.3585248883726,0.4321911924738316,0.4423588592740363,331.63935958961497,338.96231646031737,7.322956870702399,3.3395081630312293,False,0.9972011195521792,0.9078947368421052,0.7196690752501904,1.5714663585953943,11.136996509366746,11.73570670367134,23.524125720895192,1.0,False,0.9078947368421052,11.73570670367134,23.524125720895192,3.0689711117665386,4.171013770628478,1.5714663585953943,1.8148159688709455,1.2353109449202813,1.1614504638024743,0.9639298323819258,0.6383492173575004,5.5136418200342785,7.322956870702399,5.513641820034234,Diagonal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_4,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,3,295.3585248883726,0.4310662797763295,0.428052595663888,331.63935958961497,339.25024866769985,7.610889078084881,2.9495049800081783,False,0.9976009596161536,0.9210526315789472,0.5969547919593563,1.5149216914194372,9.079702607385055,9.939940870537615,21.258863822691502,1.0,False,0.9210526315789472,9.939940870537615,21.258863822691502,2.861208198088561,3.891657141122273,1.5149216914194372,1.971954319622286,1.1888778153538446,1.430550719945537,0.8840452915084591,0.8082835431604772,5.791554518468133,7.610889078084881,5.791554518468125,Diagonal,4,evaluation,0.03,0.0128205128205128,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
DiagonalScanPath_5,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,3,295.50866552712534,0.4156153625443401,0.4252907651748485,334.0359159203151,331.10741203632983,2.928503883985286,3.419709830259627,True,0.9976009596161536,0.9342105263157896,0.7390527493277522,1.5361411915631231,11.46830074307598,12.083442810636724,22.08598681089993,1.0,True,0.9342105263157896,12.083442810636724,22.08598681089993,2.891871606781897,3.899053646133515,1.5361411915631231,1.7731758029453646,1.2522466341916203,1.2523813144126823,0.9885500537914949,0.6633525693806704,1.963186226825179,2.928503883985286,1.963036550187992,Diagonal,5,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_5,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.50866552712534,0.4142308908677463,0.4231081044123611,334.0359159203151,331.12939309264436,2.906522827670756,3.399742404834124,True,0.9984006397441024,0.9473684210526316,0.7333712914281046,1.5512763313129192,11.379034614078428,12.112183555765853,22.911795876026716,1.0,True,0.9473684210526316,12.112183555765853,22.911795876026716,2.8920443197292793,3.804429930463779,1.5512763313129192,1.7821646205034047,1.2701675374414445,1.3007699929083707,0.991881826668638,0.6939308233766083,2.221166725983256,2.906522827670756,2.2211667259832324,Diagonal,5,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_5,physics mean + advective space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.50866552712534,0.3986974990356165,0.4089108200802849,334.0359159203151,331.47767691966516,2.5582390006499622,3.3944940415129783,True,0.9984006397441024,0.9473684210526316,0.728941858205524,1.4745632420797754,11.345954367014851,12.164374257346582,21.14580556727578,1.0,True,0.9473684210526316,12.164374257346582,21.14580556727578,2.6244778995099134,3.528954037751937,1.4745632420797754,1.6904796521757557,1.2047674952097305,1.1635565498806892,0.9584307141794376,0.6271212660313603,1.5524978487091765,2.5582390006499622,1.552497848709127,Diagonal,5,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_5,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.50866552712534,0.4248428763618749,0.4136588108743557,334.0359159203151,331.5925555089752,2.4433604113399383,2.968777769661868,True,0.998000799680128,0.9342105263157896,0.6010032733881036,1.5039916580364998,9.105590383096269,10.12787270907666,22.67123448572995,1.0,True,0.9342105263157896,10.12787270907666,22.67123448572995,2.5563874281969303,3.212631274134535,1.5039916580364998,1.998357850112214,1.242640447708506,1.626557397980496,0.9116510267348344,0.9070579925445442,1.269870551311974,2.4433604113399383,1.2698705513120316,Diagonal,5,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
DiagonalScanPath_6,physics mean + RBF,3.6109129986233175e-06,0.0,3.4305133895116966,0.1702227206133784,1,117,3,295.76268867732483,0.4134099325469158,0.4311475837006975,331.21807173731014,328.0813886069524,3.136683130357767,3.419748163482276,False,0.998000799680128,0.9342105263157896,0.7428896574197063,1.640785341740392,11.490970697714316,12.187262138001998,21.126243203579776,1.0,False,0.9342105263157896,12.187262138001998,21.126243203579776,3.0460892024823676,4.128056930581725,1.640785341740392,1.994784392699684,1.3166982726935654,1.3568240628890569,1.0202424671528938,0.7147663242379183,5.392658549527037,7.654449280545066,1.7793234688320323,Diagonal,6,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_6,physics mean + space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.76268867732483,0.4261445954081447,0.4399538453747841,331.21807173731014,328.0966602117832,3.1214115255269235,3.402276020186489,False,0.9976009596161536,0.9210526315789472,0.7390766070643885,1.6957101916720347,11.382129296704916,12.07600486896744,20.415851145670963,1.0,False,0.9210526315789472,12.07600486896744,20.415851145670963,3.0341876264813803,4.138792167015547,1.6957101916720347,2.1195292458063726,1.3530624750371285,1.523028017113142,1.030805768052122,0.8015613918492416,5.541826780860663,7.595236277120932,1.3898781696157825,Diagonal,6,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_6,physics mean + advective space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.76268867732483,0.4046548640937223,0.4163680847414955,331.21807173731014,327.9886599880822,3.2294117492279497,3.3654892274338803,True,0.9984006397441024,0.9473684210526316,0.710216774371357,1.5429082955274045,10.983047216472364,11.742066116434913,20.388735480320378,1.0,True,0.9473684210526316,11.742066116434913,20.388735480320378,2.827442524519016,3.711078679046822,1.5429082955274045,1.8186395384115293,1.247580529515078,1.2776202404573147,0.9654107125911268,0.69827699611219,5.5932678705213394,7.758441723299313,1.740749754779631,Diagonal,6,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,,,,
DiagonalScanPath_6,physics mean + forced space-time,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.1702227206133784,2,234,6,295.76268867732483,0.4413739299301794,0.4309779656165135,331.21807173731014,328.4814161367271,2.736655600583049,2.9885068611385583,False,0.9976009596161536,0.9210526315789472,0.6089327207988017,1.7183196806842065,9.118313909252349,10.547218154041108,20.04525872336354,1.0,False,0.9210526315789472,10.547218154041108,20.04525872336354,2.625328785263377,3.4650507477605856,1.7183196806842065,2.3774070800734832,1.4135312035458976,1.961078852077235,0.997486296952408,1.0731037247273063,5.516914773441869,7.028795408397002,1.6771529180438565,Diagonal,6,evaluation,0.03,0.0256410256410256,fixed_stride_5,0.0003125,0.0003125,1077.1162951691497,,
