trajectory,method,diffusivity_m2_s,cooling_rate_1_s,signal_sd_K,source_coupling,n_frames,n_observations,n_saturated,threshold_K,excess_field_rel_l2,hot_region_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,mean_crps_K,hot_region_crps_K,mean_95_interval_width_K,hot_region_95_interval_width_K,hot_region_interval_score_K,interval_calibration_scale,calibrated_true_peak_in_95,calibrated_hot_region_95_coverage,calibrated_hot_region_95_interval_width_K,calibrated_hot_region_interval_score_K,fixed_top_01_crps_K,fixed_top_01_mae_K,fixed_top_03_crps_K,fixed_top_03_mae_K,fixed_top_05_crps_K,fixed_top_05_mae_K,fixed_top_10_crps_K,fixed_top_10_mae_K,true_peak_location_crps_K,true_peak_location_mae_K,field_maximum_crps_K,family,run_index,role,fraction_saturated,joint_lag_s,observation_design,crps_estimator,sequential_forcing_multiplier,sequential_forcing_marginal_variance_K2,previous_n_saturated,previous_saturated_fraction,previous_clipped_hot_mae_K,previous_posterior_hot_mae_K,previous_posterior_hot_95_coverage
DiagonalScanPath_8,legacy physics mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,5,296.12149833303096,0.36392902832914,0.36472301575255006,336.214847986714,342.90033055021996,6.685482563505957,2.87114707752194,False,0.9976009596161536,0.9210526315789473,0.5718498025853709,1.4908948668473772,8.76121310123906,9.968073444715921,22.71107066314093,1.0,False,0.9210526315789473,9.968073444715921,22.71107066314093,2.7013818493917947,3.306527401729701,1.4908948668473772,1.8226507281163136,1.1650906994928456,1.3296452435653787,0.8561363123962558,0.7644223825773949,5.225256324470259,6.685482563505957,5.225256324470262,Diagonal,8,calibration,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,77,0.03078768492602959,3.052005186982118,2.624622648555925,0.5324675324675324
DiagonalScanPath_8,observed-clipped mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,5,296.12149833303096,0.37246782205059803,0.3580084346228585,336.214847986714,342.85766967592303,6.642821689209029,2.8706165963650876,False,0.9972011195521792,0.9078947368421053,0.5752907438694467,1.4270753976284143,8.757723086194856,9.743501552582869,21.575511221468638,1.0,False,0.9078947368421053,9.743501552582869,21.575511221468638,2.6724472265772983,3.323418588794635,1.4270753976284143,1.735242888623536,1.1124688598643837,1.2444726492653269,0.8374078464149505,0.7582057255958098,4.989561185504401,6.642821689209029,4.9895611855044235,Diagonal,8,calibration,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,77,0.03078768492602959,3.052005186982118,2.624622648555925,0.5324675324675324
DiagonalScanPath_8,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.37560208336106693,0.3707433633623183,336.214847986714,342.23611808251604,6.021270095802038,3.419634391340525,True,0.9972011195521792,0.9078947368421053,0.734749424640318,1.5526215881418732,11.455002086150003,12.016433305810054,21.950260088379718,1.0,True,0.9078947368421053,12.016433305810054,21.950260088379718,2.9483935938788446,3.773899793869462,1.5526215881418732,1.7356855006817786,1.2512946302992332,1.2000544987653645,0.9845015504417279,0.7106770849770225,4.084393410590254,6.021270095802038,4.084393410590282,Diagonal,8,calibration,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,77,0.03078768492602959,3.052005186982118,2.624622648555925,0.5324675324675324
DiagonalScanPath_8,posterior mean + stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,5,296.12149833303096,0.3806709056531995,0.3644906114774187,336.214847986714,342.5360427148679,6.321194728153898,2.9589826457762936,False,0.9972011195521792,0.9078947368421053,0.5971253190272803,1.4916830062770012,9.091291334184065,10.0119784562639,21.60534350157344,1.0,False,0.9078947368421053,10.0119784562639,21.60534350157344,2.6687032760143237,3.2669673257518466,1.4916830062770012,1.8407455186541448,1.1903352156763867,1.3789831293226245,0.8850150371228772,0.8270086825259827,4.94811741814003,6.321194728153898,4.94811741814001,Diagonal,8,calibration,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,77,0.03078768492602959,3.052005186982118,2.624622648555925,0.5324675324675324
DiagonalScanPath_8,posterior mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,5,296.12149833303096,0.3703619450400082,0.35504313397793674,336.214847986714,342.7182489307456,6.5034009440315685,2.8863459001032417,False,0.9972011195521792,0.9078947368421053,0.5758626525735341,1.448406376010129,8.773210926426229,10.15042601620307,20.803113218747615,1.0,False,0.9078947368421053,10.15042601620307,20.803113218747615,2.5494413422753754,3.123786761796665,1.448406376010129,1.7849644922853505,1.1276874553217506,1.279274665456255,0.8422526703861983,0.7700708763359753,4.981764593303624,6.5034009440315685,4.981764593303624,Diagonal,8,calibration,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,77,0.03078768492602959,3.052005186982118,2.624622648555925,0.5324675324675324
DiagonalScanPath_8,posterior mean + sequential SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,2,296.12149833303096,0.37892746316639564,0.3717904949189099,336.214847986714,342.2512063116891,6.036358324975083,4.065319155404722,True,0.998000799680128,0.9342105263157895,0.8580150450215078,1.6474965383241065,13.49276728437274,14.475306873745795,20.98828222043777,1.0,True,0.9342105263157895,14.475306873745795,20.98828222043777,2.8633344354173382,3.645607657442368,1.6474965383241065,1.7881299577943957,1.3596104574619914,1.2644769818319066,1.0979115376428943,0.7442205796182306,3.856733659380933,6.036358324975083,3.856733659380918,Diagonal,8,calibration,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,32.0,16.524769407829297,77,0.03078768492602959,3.052005186982118,2.624622648555925,0.5324675324675324
HorizontalScanPath_1,legacy physics mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.63123831934564,0.6015986935673414,0.6108965945653645,317.4810532811467,304.0124247956607,13.468628485486022,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7222895627099547,1.4785637547746562,11.420653687015182,12.370223486315556,20.957383431856453,1.0,False,0.9473684210526315,12.370223486315556,20.957383431856453,2.7002385314577504,3.7557128272931073,1.4785637547746562,1.6694291767986666,1.1836639770008266,1.0246568180355662,0.9111083372180007,0.5570134746009792,11.594816511398161,13.468628485486022,10.66913026343182,Horizontal,1,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,78,0.031187524990004,2.4181326660910494,2.1523085300172577,0.5384615384615384
HorizontalScanPath_1,legacy physics mean + stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.63123831934564,0.6059828380923584,0.6016126925562809,317.4810532811467,304.06892064297904,13.41213263816769,2.948016687543056,False,0.998000799680128,0.9342105263157895,0.5806674661122367,1.380362523013441,9.04014914864725,10.032576970497201,21.40105291182379,1.0,False,0.9342105263157895,10.032576970497201,21.40105291182379,2.705358061071707,3.6692293359761505,1.380362523013441,1.5859670953411198,1.0666391745188357,0.9977386346325609,0.7824738820361349,0.5727817705658319,11.796743184691724,13.41213263816769,11.533643849868783,Horizontal,1,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,78,0.031187524990004,2.4181326660910494,2.1523085300172577,0.5384615384615384
HorizontalScanPath_1,legacy physics mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.63123831934564,0.6062610276915614,0.5989961564110069,317.4810532811467,304.3132632746179,13.167790006528833,2.8359287371210447,False,0.998000799680128,0.9342105263157895,0.5679784030168927,1.3792539924676472,8.8127300658281,9.700525540740315,20.995658971218038,1.0,False,0.9342105263157895,9.700525540740315,20.995658971218038,2.6988662850953964,3.6568287665793116,1.3792539924676472,1.6452637462292823,1.0597422174398572,1.0407341753298314,0.7709249746764796,0.5877338448662989,11.613820046957958,13.167790006528833,11.430369377132134,Horizontal,1,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,78,0.031187524990004,2.4181326660910494,2.1523085300172577,0.5384615384615384
HorizontalScanPath_1,observed-clipped mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.63123831934564,0.6500457145947584,0.6053187875745891,317.4810532811467,304.2508589242119,13.230194356934817,2.8359287371210447,False,0.998000799680128,0.9342105263157895,0.5748898496948196,1.401415400431201,8.8127300658281,9.700525540740315,21.038646668109216,1.0,False,0.9342105263157895,9.700525540740315,21.038646668109216,2.7258527090580995,3.701583319032704,1.401415400431201,1.721045008615858,1.0790938145560678,1.1496904727722268,0.789784660481,0.7140831972249777,11.676224397363946,13.230194356934817,11.484375849909851,Horizontal,1,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,78,0.031187524990004,2.4181326660910494,2.1523085300172577,0.5384615384615384
HorizontalScanPath_1,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.63123831934564,0.5877942692947326,0.5511323932624649,317.4810532811467,304.66899462124667,12.81205865990006,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7225037146524635,1.3339172002118644,11.420653687015182,12.370223486315556,19.64526409544863,1.0,False,0.9473684210526315,12.370223486315556,19.64526409544863,2.3718946454689416,3.2135889715499673,1.3339172002118644,1.3651592684131515,1.101031202790273,0.9345495021839869,0.8752469312667244,0.5891352323607528,10.938246685812224,12.81205865990006,10.15009663149114,Horizontal,1,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,78,0.031187524990004,2.4181326660910494,2.1523085300172577,0.5384615384615384
HorizontalScanPath_1,posterior mean + stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.63123831934564,0.600972188234935,0.5512188180658815,317.4810532811467,304.6619820132563,12.819071267890422,2.948016687543056,False,0.998000799680128,0.9342105263157895,0.5825479587270523,1.2453165711050778,9.040149148647249,10.032576970497201,19.97863070063483,1.0,False,0.9342105263157895,10.032576970497201,19.97863070063483,2.3927589439856094,3.1999112754230996,1.2453165711050778,1.3375137728478355,0.9920193491516952,0.9265461157726173,0.7537879501544072,0.6031340204585193,11.203681814414534,12.819071267890422,10.96526843198362,Horizontal,1,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,78,0.031187524990004,2.4181326660910494,2.1523085300172577,0.5384615384615384
HorizontalScanPath_1,posterior mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.63123831934564,0.5990473778416263,0.5448531516526905,317.4810532811467,304.9025037202297,12.578549560917054,2.8359287371210447,False,0.998000799680128,0.9342105263157895,0.5697618809369006,1.2317547746711286,8.8127300658281,9.700525540740315,19.44357062288266,1.0,False,0.9342105263157895,9.700525540740315,19.44357062288266,2.362669291684453,3.1597313357560144,1.2317547746711286,1.3798492077353854,0.9773077108932815,0.9524481383216782,0.7386891356844839,0.6150711206242511,11.024579601346176,12.578549560917054,10.844286266799946,Horizontal,1,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,78,0.031187524990004,2.4181326660910494,2.1523085300172577,0.5384615384615384
HorizontalScanPath_1,posterior mean + sequential SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.63123831934564,0.5883527508370479,0.5509028758140438,317.4810532811467,304.67154327049275,12.80951001065398,4.072344019065079,False,0.9988004798080767,0.9605263157894737,0.8437493337384472,1.4244748092810051,13.445257765452718,14.67988185945995,19.941738447581063,1.0,False,0.9605263157894737,14.67988185945995,19.941738447581063,2.3734808646118535,3.211018854880323,1.4244748092810051,1.3635667280799744,1.2073989098881732,0.9337452541324657,0.9823617937650986,0.5896892984219616,10.57803635342499,12.80951001065398,8.791815562118634,Horizontal,1,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,32.0,16.524769407829297,78,0.031187524990004,2.4181326660910494,2.1523085300172577,0.5384615384615384
HorizontalScanPath_2,legacy physics mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.6301695664475,0.6176478955685435,0.6237436198633363,315.9337083198785,302.26948477846173,13.664223541416789,3.4196267389530575,False,0.9988004798080767,0.9605263157894737,0.726983317028811,1.5039732412863147,11.461356502229522,12.463084121291432,20.503664841318198,1.0,False,0.9605263157894737,12.463084121291432,20.503664841318198,2.7207300166168333,3.8205557658326654,1.5039732412863147,1.809048026291552,1.2014212797235189,1.233547275004055,0.963600457880675,0.6766322047463021,11.524070045274588,13.664223541416789,9.364800875261254,Horizontal,2,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,81,0.032387045181927226,2.380007035563283,1.8917446988507303,0.5308641975308642
HorizontalScanPath_2,legacy physics mean + stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,294.6301695664475,0.6519382589994477,0.6229543702449905,315.9337083198785,302.3058970049022,13.627811314976327,2.9480305172038315,False,0.998000799680128,0.9342105263157895,0.5897982679309182,1.42958454498901,9.08173756281195,10.133245368172156,19.711778946467795,1.0,False,0.9342105263157895,10.133245368172156,19.711778946467795,2.7483285439217107,3.8090427035791903,1.42958454498901,1.815535006518718,1.1472328524124211,1.3921918951224694,0.871065915458813,0.8450600991025189,11.838744017166599,13.627811314976327,10.571837930418207,Horizontal,2,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,81,0.032387045181927226,2.380007035563283,1.8917446988507303,0.5308641975308642
HorizontalScanPath_2,legacy physics mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,294.6301695664475,0.6223262499470905,0.610680637018503,315.9337083198785,302.35383753777035,13.579870782108173,2.8247915673196853,False,0.998000799680128,0.9342105263157895,0.5717154297668133,1.3973267591590228,8.821739802251097,9.67857800931697,21.006351262042163,1.0,False,0.9342105263157895,9.67857800931697,21.006351262042163,2.7376666664434373,3.7305614149742303,1.3973267591590228,1.7354937025579558,1.0669851040496365,1.2055302630681402,0.8182611731918068,0.7141316525584819,12.403027976572844,13.579870782108173,11.025932841003945,Horizontal,2,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,81,0.032387045181927226,2.380007035563283,1.8917446988507303,0.5308641975308642
HorizontalScanPath_2,observed-clipped mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,294.6301695664475,0.6608837282366368,0.6190966354533534,315.9337083198785,302.26916914206475,13.664539177813765,2.824765808185095,False,0.998000799680128,0.9342105263157895,0.5775677049874266,1.4177213986345345,8.822864588258959,9.749618728561831,20.605409613886337,1.0,False,0.9342105263157895,9.749618728561831,20.605409613886337,2.791978104926581,3.8234253630802995,1.4177213986345345,1.7560099771828366,1.0807478278984417,1.228929536852431,0.8276011157658634,0.7657529768192497,11.771740857830848,13.664539177813765,10.702049210679624,Horizontal,2,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,81,0.032387045181927226,2.380007035563283,1.8917446988507303,0.5308641975308642
HorizontalScanPath_2,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.6301695664475,0.5512041224825208,0.5061562143440016,315.9337083198785,304.1515789430206,11.782129376857938,3.4196267389530575,False,0.9988004798080767,0.9605263157894737,0.7244122284934943,1.2650583119669598,11.464792087235315,12.441227932128276,17.872345112084524,1.0,False,0.9605263157894737,12.441227932128276,17.872345112084524,1.9734402028907327,2.441155011444406,1.2650583119669598,1.30602868346067,1.0606983415087865,0.9887138160174439,0.9022553312260564,0.6365893727620333,9.821411844784082,11.782129376857938,8.41984448226433,Horizontal,2,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,81,0.032387045181927226,2.380007035563283,1.8917446988507303,0.5308641975308642
HorizontalScanPath_2,posterior mean + stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,294.6301695664475,0.58602097784256,0.5158125144516685,315.9337083198785,304.1049114876877,11.828796832190847,2.9480277856690167,False,0.9984006397441023,0.9473684210526315,0.5871326878200831,1.2103226872897892,9.0832581943883,10.090742317572415,17.77675617566509,1.0,False,0.9473684210526315,10.090742317572415,17.77675617566509,1.9944284522885691,2.4765858701325953,1.2103226872897892,1.4096824876906588,1.0050873930496036,1.1636422744155044,0.8071745893501991,0.7860663797689209,10.290250365427525,11.828796832190847,8.908841611513527,Horizontal,2,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,81,0.032387045181927226,2.380007035563283,1.8917446988507303,0.5308641975308642
HorizontalScanPath_2,posterior mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,4,294.6301695664475,0.5777213670738952,0.5057659553267466,315.9337083198785,304.18830459346606,11.745403726412462,2.8247658332113126,False,0.9988004798080767,0.9605263157894737,0.573567314574335,1.1640452982258431,8.834083562232218,9.81348006495396,18.295841125981315,1.0,False,0.9605263157894737,9.81348006495396,18.295841125981315,1.9907623494603472,2.4175920548289187,1.1640452982258431,1.3370407530900665,0.9562220608321066,1.042281099988033,0.7756025577826376,0.7020324391587515,10.47045031702068,11.745403726412462,9.240757055284842,Horizontal,2,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,81,0.032387045181927226,2.380007035563283,1.8917446988507303,0.5308641975308642
HorizontalScanPath_2,posterior mean + sequential SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.6301695664475,0.5578809306821307,0.5096514827969137,315.9337083198785,304.15538658800233,11.77832173187619,4.068810617470471,False,0.9984006397441023,0.9473684210526315,0.8466537719660707,1.3592936040815105,13.488440122897453,14.729962794501429,18.683138827979853,1.0,False,0.9473684210526315,14.729962794501429,18.683138827979853,2.031395082073578,2.4359260064068624,1.3592936040815105,1.3292149210642372,1.1660717626023116,1.025110068069353,1.0119385098508444,0.659209765919721,9.13215992726403,11.77832173187619,6.507754114709792,Horizontal,2,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,32.0,16.524769407829297,81,0.032387045181927226,2.380007035563283,1.8917446988507303,0.5308641975308642
HorizontalScanPath_3,legacy physics mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.64317213251667,0.5949381528619799,0.6194458988170914,314.00846851431186,303.83301741613906,10.1754510981728,3.4196267389530575,False,0.998000799680128,0.9342105263157895,0.7266932211383409,1.5059307382583476,11.451317864407143,12.303694807895356,20.88319003072515,1.0,False,0.9342105263157895,12.303694807895356,20.88319003072515,2.7947021357153896,3.932636580991499,1.5059307382583476,1.7950693263411943,1.1973747928359129,1.1016516758485566,0.9473877791633962,0.5808235062005488,11.680522921029926,13.550767350372894,7.146742910176396,Horizontal,3,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,85,0.03398640543782487,2.323379289124951,2.1034590195981115,0.4588235294117647
HorizontalScanPath_3,legacy physics mean + stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.64317213251667,0.6106925994376996,0.6242448882595382,314.00846851431186,303.6968263053935,10.311642208918386,2.948016687543056,False,0.998000799680128,0.9342105263157895,0.5861864888925437,1.456743953622076,9.063319653503775,9.954890078949376,21.79885844644153,1.0,False,0.9342105263157895,9.954890078949376,21.79885844644153,2.902133662890053,3.9680249187804884,1.456743953622076,1.7894923906484486,1.1098168725697086,1.1177034452040226,0.8308099760368983,0.6034492893831853,12.069155036217303,13.681468954775482,8.155240152893153,Horizontal,3,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,85,0.03398640543782487,2.323379289124951,2.1034590195981115,0.4588235294117647
HorizontalScanPath_3,legacy physics mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.64317213251667,0.6127582754047853,0.6199324087281638,314.00846851431186,303.73695825293527,10.27151026137659,2.8291677909670336,False,0.9976009596161536,0.9210526315789473,0.5724704300462528,1.4341921635531651,8.818371802444684,9.655595775824757,21.685137724466106,1.0,False,0.9210526315789473,9.655595775824757,21.685137724466106,2.874388467438366,3.9137318348881385,1.4341921635531651,1.7685562255869065,1.0896669313516478,1.113744266607139,0.8113306280499708,0.6160226846190979,12.10031592450111,13.647629624110834,8.237900390650202,Horizontal,3,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,85,0.03398640543782487,2.323379289124951,2.1034590195981115,0.4588235294117647
HorizontalScanPath_3,observed-clipped mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.64317213251667,0.6527706128946204,0.634889585385324,314.00846851431186,303.5952631880868,10.413205326225068,2.8291677909670336,False,0.9976009596161536,0.9210526315789473,0.5784079071880686,1.4752575267127945,8.818371802444684,9.655595775824754,22.226252688877373,1.0,False,0.9210526315789473,9.655595775824754,22.226252688877373,2.9506674450059487,3.995037449938949,1.4752575267127945,1.8719593431315704,1.1173948823525006,1.2178429555694519,0.8314765290649018,0.7319505231362015,12.315222420172416,13.862536119782135,8.376903344249186,Horizontal,3,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,85,0.03398640543782487,2.323379289124951,2.1034590195981115,0.4588235294117647
HorizontalScanPath_3,posterior mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.64317213251667,0.5910391739195561,0.5786478941842491,314.00846851431186,304.3370768151023,9.67139169920955,3.4196267389530575,False,0.998000799680128,0.9342105263157895,0.7272043954154707,1.3954852210036883,11.451317864407143,12.303694807895356,20.041746230991947,1.0,False,0.9342105263157895,12.303694807895356,20.041746230991947,2.5699651771115124,3.5300311843469716,1.3954852210036883,1.5496711878409586,1.1349191805475198,1.0492211183332147,0.9204506366945242,0.6319879390332593,11.245149685735461,13.115394115078402,6.780185592951787,Horizontal,3,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,85,0.03398640543782487,2.323379289124951,2.1034590195981115,0.4588235294117647
HorizontalScanPath_3,posterior mean + stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.64317213251667,0.6135072397016184,0.5917342649261527,314.00846851431186,304.143161963666,9.865306550645869,2.948016687543056,False,0.998000799680128,0.9342105263157895,0.5880229306292379,1.3526330595733274,9.063319653503775,9.954890078949376,21.185817418966867,1.0,False,0.9342105263157895,9.954890078949376,21.185817418966867,2.690255781431595,3.627387958972931,1.3526330595733274,1.6002398726599454,1.0551532097805685,1.1020317976110816,0.81018377264968,0.672435290018185,11.724433663735066,13.336747582293128,7.752755269224426,Horizontal,3,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,85,0.03398640543782487,2.323379289124951,2.1034590195981115,0.4588235294117647
HorizontalScanPath_3,posterior mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,0,294.64317213251667,0.6153286913727449,0.5879639141593246,314.00846851431186,304.1063942815979,9.902074232713971,2.8291677909670336,False,0.998000799680128,0.9342105263157895,0.5741783808269861,1.3246763930684935,8.818371802444684,9.655595775824754,21.19226303146604,1.0,False,0.9342105263157895,9.655595775824754,21.19226303146604,2.656907872351194,3.545622911281192,1.3246763930684935,1.5508193413212297,1.0299309666962484,1.0537226367854011,0.7881658203441098,0.6516732032473379,11.846588783760675,13.393902483370368,7.897443244233514,Horizontal,3,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,85,0.03398640543782487,2.323379289124951,2.1034590195981115,0.4588235294117647
HorizontalScanPath_3,posterior mean + sequential SPDE,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,0,294.64317213251667,0.5922116629390245,0.5792281509368676,314.00846851431186,304.33198797822286,9.676480536089002,4.059236269326739,False,0.9988004798080767,0.9605263157894737,0.8486071791934954,1.4759351656831097,13.480744410763164,14.582669945345842,19.729729182650214,1.0,False,0.9605263157894737,14.582669945345842,19.729729182650214,2.555357432596981,3.5342599821081078,1.4759351656831097,1.551336091999491,1.2344307362134819,1.0507857054963963,1.0306774191399486,0.6332780965176292,10.902895920987794,13.122952260358034,5.34578107543311,Horizontal,3,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,32.0,16.524769407829297,85,0.03398640543782487,2.323379289124951,2.1034590195981115,0.4588235294117647
HorizontalScanPath_4,legacy physics mean + RBF,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,1,117,1,294.825260500259,0.5642223744482275,0.6026214820108965,317.615531356997,304.2055810976338,13.4099502593632,3.4196267389530575,False,0.9984006397441023,0.9473684210526315,0.7238131872772958,1.4639602198496253,11.452255925783243,12.26411722562563,19.932207524514816,1.0,False,0.9473684210526315,12.26411722562563,19.932207524514816,2.579023945673546,3.7432957898431947,1.4639602198496253,1.8472139529176186,1.1682555467033868,1.1388515783852107,0.9337938141324065,0.606315776217767,11.304141865537298,13.4099502593632,10.25698747760132,Horizontal,4,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,87,0.03478608556577369,2.212289368389417,1.9837582086134662,0.4827586206896552
HorizontalScanPath_4,legacy physics mean + stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,3,294.825260500259,0.5918364201631311,0.6176647874399047,317.615531356997,304.23403217714167,13.381499179855325,2.9480330105671806,False,0.9984006397441023,0.9473684210526315,0.5864019675524285,1.5121913659331045,9.073803861833342,10.153415708549465,20.541741328566548,1.0,False,0.9473684210526315,10.153415708549465,20.541741328566548,2.6681895102869264,3.6780128098249785,1.5121913659331045,1.9636986084918233,1.1509756510574272,1.3003741150390151,0.853707785899277,0.7384411946329769,11.711237288507,13.381499179855325,11.298042031981293,Horizontal,4,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,87,0.03478608556577369,2.212289368389417,1.9837582086134662,0.4827586206896552
HorizontalScanPath_4,legacy physics mean + advective stochastic ST,3.6109129986233175e-06,12.422901570529978,3.4305133895116966,0.17022272061337845,2,234,3,294.825260500259,0.564083679390857,0.5821047146641112,317.615531356997,304.64732544563117,12.968205911365828,2.8491149240828832,False,0.998000799680128,0.9342105263157895,0.570176042036716,1.386225863881055,8.848617564715209,9.760110912357451,20.46703453137909,1.0,False,0.9342105263157895,9.760110912357451,20.46703453137909,2.6381118680698687,3.5997469934883033,1.386225863881055,1.758091660046975,1.06494869195507,1.1414904790701048,0.8031935250225282,0.6596150800144287,11.294924132948909,12.968205911365828,11.072657893243381,Horizontal,4,evaluation,0.03,0.01,shared_current_fixed_stride,unbiased_M_times_M_minus_1,,,87,0.03478608556577369,2.212289368389417,1.9837582086134662,0.4827586206896552
